id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
74090,1197,The Birthday Party,0571160786,9780571160785,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1991,3,,eng,Faber & Faber,false,71685,27,15149,32895,8750,270,5:2349|4:3158|3:2282|2:711|1:250|total:8750,1957,,,3.76,8381,215,['1197'],['Harold Pinter'],['3.79'],[],[],[],"Stanley Webber is visited in his boarding house by strangers, Goldberg and McCann. An innocent-seeming birthday party for Stanley turns into a nightmare.<br /><br /><b>The Birthday Party</b> was first performed in 1958 and is now a modern classic. Produced and studied throughout the world."
12928964,1197,مستخدم ماشینی و درد خفیف,غلامر,9789649477107,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1387,,,,نشر دات,false,18084677,1,43,45,14,2,5:2|4:4|3:4|2:3|1:1|total:14,1382,,,3.21,14,2,['1197'],['Harold Pinter'],['3.79'],[],[],[],
17847228,1197,"Harold Pinter Plays 3: includes The Homecoming, Old Times, and No Man’s Land",0571300790,9780571300792,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2013,3,21,,Faber and Faber,true,24978571,2,34,43,10,0,5:4|4:5|3:1|2:0|1:0|total:10,2013,3,21,4.30,9,0,['1197'],['Harold Pinter'],['3.79'],[],[],[],"This revised third volume of Harold Pinter's work includes <i>The Homecoming</i>, <i>Old Times</i>, <i>No Man's Land</i>, four shorter plays, six revue sketches and a short story. It also contains the speech given by Pinter in 1970 on being awarded the German Shakespeare Prize.<br /><br /><br /><br /><br /><br /><i>The Homecoming</i><br /><br /><br />'Of all Harold Pinter's major plays, <i>The Homecoming</i> has the most powerful narrative line... You are fascinated, lured on, sucked into the vortex.' <i>Sunday Telegraph</i><br /><br /><br /><br /><br /><br />'The most intense expression of compressed violence to be found anywhere in Pinter's plays.' <i>The Times</i><br /><br /><br /><b> </b><br /><br /><br /><i>Old Times</i><br /><br /><br />'A rare quality of high tension is evident, revealing in <i>Old Times</i> a beautifully controlled and expressive formality that has seldom been achieved since the plays of Racine.' <i>Financial Times</i><br /><br /><br /><br /><br /><br />'Harold Pinter's poetic, Proustian <i>Old Times</i> has the inscrutability of a mysterious picture, and the tension of a good thriller.' <i>Independent</i><br /><br /><br /><br /><br /><br /><i>No Man's Land</i><br /><br /><br />'The work of our best living playwright in its command of the language and its power to erect a coherent structure in a twilight zone of confusion and dismay.' <i>The Times</i>"
184323,1197,Masters of the Universe? NATO's Balkan Crusade,1859842690,9781859842690,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1374001654l/184323._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1374001654l/184323._SX50_.jpg,2000,4,17,eng,Verso,false,178144,3,132,41,10,2,5:5|4:3|3:1|2:0|1:1|total:10,2000,,,4.10,0,0,"['46247', '1197', '16770310', '706284', '3923323', '124498', '1075762', '107918', '7986', '158597', '332555', '419465', '5755075', '313204', '644205', '1145757', '38781', '94389', '107517', '4055361', '2476']","['Tariq Ali', 'Harold Pinter', 'Edward W. Said', 'Oskar Lafontaine', 'Yevgeni Yevtushenko', 'Régis Debray', 'Peter Gowan', 'Ellen Meiksins Wood', 'Gilbert Achcar', 'Michel Chossudovsky', 'John Gittings', 'Diana Johnstone', 'Gazi Kaplan', 'Susan L. Woodward', 'Dieter S. Lutz', 'Robert Redeker', 'Giovanni Arrighi', 'Robin Blackburn', 'Alex Callinicos', 'David Chandler', 'Noam Chomsky']","['3.76', '3.79', '4.11', '3.85', '0.0', '3.66', '4.02', '4.20', '3.97', '3.92', '3.34', '3.99', '0.0', '3.78', '0.0', '3.60', '4.09', '3.77', '3.77', '3.95', '4.00']",[],[],[],"NATO’s war on Yugoslavia in the spring of 1999 was unleashed in the name of democracy and human rights. This view was challenged by the world’s three largest countries, India, China and Russia, who saw the bombing of Serbia and Kosovo as a naked attempt to assert US dominance in an unstable world.<br /><br />In the West, media networks were joined by substantial sectors of left/liberal opinion in supporting the war. Nonetheless, a wide variety of figures emerged to challenge the prevailing consensus. Their work, gathered here for the first time, forms a collection of key statements and anti-war writings from some of democracy’s most eloquent dissidents—Noam Chomsky, Harold Pinter, Edward Said and many others—who provide carefully researched examinations of the real motives for the US action, dissections and critiques of the ideology of ‘humanitarian warfare’, and chartings of the unnecessary tragedy of a region laid to waste in the pursuance of Great Power politics.<br /><br />This reader presents some of the most important texts on NATO’s Balkan crusade and forms a major intervention in the debate on global geo-political strategy after the Cold War."
11204095,1197,Trouble in the Works,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,false,16129277,1,33,41,9,2,5:5|4:4|3:0|2:0|1:0|total:9,,,,4.56,9,2,['1197'],['Harold Pinter'],['3.79'],[],[],[],
25526768,1197,پیشخدمت,,9789643127114,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431445725l/25526768._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431445725l/25526768._SY75_.jpg,,,,per,نشر نی,false,45313706,1,19,40,10,0,5:2|4:6|3:2|2:0|1:0|total:10,,,,4.00,10,0,['1197'],['Harold Pinter'],['3.79'],['4938599'],['شعله آذر'],['3.47'],
2287611,1197,Five Screenplays,0394178025,9780394178028,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1369433156l/2287611._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1369433156l/2287611._SX50_.jpg,1973,12,1,,Grove Press,false,6299727,6,27,39,10,1,5:2|4:7|3:0|2:0|1:1|total:10,1973,,,3.90,7,1,['1197'],['Harold Pinter'],['3.79'],[],[],[],
25095365,1197,The Dreaming Child,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1446511394l/25095365._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1446511394l/25095365._SY75_.jpg,2015,3,7,eng,BBC Radio Publishers,false,44785276,2,31,33,9,4,5:2|4:3|3:3|2:1|1:0|total:9,2015,3,7,3.67,8,4,"['7215049', '8147', '1197']","['Isak Dinesen', 'Karen Blixen', 'Harold Pinter']","['4.00', '4.00', '3.79']",[],[],[],
4747439,1197,Writers At Work: The Paris Review Interviews,0140034781,9780140034783,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1508518619l/4747439._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1508518619l/4747439._SX50_.jpg,1972,,,eng,Penguin Books,false,4812076,2,31,31,7,2,5:4|4:2|3:1|2:0|1:0|total:7,1957,,,4.43,7,2,"['777708', '86404', '3535', '9693', '25249', '11315', '4391', '7927', '4261', '1197', '7715', '30055', '18540', '7902', '3487', '1455']","['Kay Dick', 'E.M. Forster', 'William Faulkner', 'Georges Simenon', 'Angus Wilson', 'Evelyn Waugh', 'Saul Bellow', 'Norman Mailer', 'Allen Ginsberg', 'Harold Pinter', 'Robert Frost', 'Ezra Pound', 'T.S. Eliot', 'Boris Pasternak', 'Aldous Huxley', 'Ernest Hemingway']","['3.80', '3.88', '3.85', '3.73', '4.29', '3.93', '3.76', '3.82', '4.04', '3.79', '4.25', '3.94', '4.16', '4.03', '3.99', '3.83']",[],[],[],"For many years the ""Paris Review"" interviews have been justly famous for giving deeper insight and understanding of the creative process. In this selection from the interviews, 15 writers discuss what they think of their own, and other people's work, their lives and the problems of writing in the contemporary world."
22883249,1197,Μονόπρακτα,,9789603352211,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1407425264l/22883249._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1407425264l/22883249._SX50_.jpg,2011,3,15,gre,ΗΡΙΔΑΝΟΣ,false,42452168,1,14,31,7,0,5:4|4:2|3:1|2:0|1:0|total:7,2011,3,15,4.43,7,0,"['1197', '7210440']","['Harold Pinter', 'Χάρολντ Πίντερ']","['3.79', '4.00']",['6524889'],['Ερρίκος Μπελιές'],['4.11'],
10318225,1197,Applicant,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,false,15220566,1,33,30,10,3,5:2|4:2|3:3|2:0|1:3|total:10,,,,3.00,10,3,['1197'],['Harold Pinter'],['3.79'],[],[],[],
2672839,1197,The Edge of the Chair,0060122382,9780060122386,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440175733l/2672839._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440175733l/2672839._SX50_.jpg,,,,eng,,false,2698121,1,62,30,9,2,5:1|4:3|3:4|2:0|1:1|total:9,1967,1,,3.33,9,2,"['224613', '280734', '590467', '823978', '1020792', '2533', '134740', '1195483', '917029', '1240', '1752350', '4724523', '229241', '123715', '1630', '6989', '149744', '185002', '472301', '2448', '3535', '1729995', '3073', '85199', '11726', '13387', '7014283', '32071', '18791', '8734', '2082217', '16070', '1049088', '4422326', '14403', '1197']","['Joan Kahn', 'Edmund Lester Pearson', 'Edward Hale Bierstadt', 'Robert M. Coates', 'Antoine de Saint-Exupéry', 'Graham Greene', 'André Castelot', 'Lewis Padgett', 'William G. Shepherd', 'Jack London', 'Gerd Gaiser', 'Kathleen Freeman', 'Stanley Ellin', 'Agatha Christie', 'Ray Bradbury', 'Rudyard Kipling', 'John Bartlow Martin', 'Stacy Aumonier', 'William B. Seabrook', 'Arthur Conan Doyle', 'William Faulkner', 'F. Tennyson Jesse', 'John Buchan', 'Robert Tallant', 'Janet Flanner', 'John Collier', 'G.K. Chesterton', 'John Fischer', 'Guy de Maupassant', 'Dorothy L. Sayers', 'Valentina Zhuravleva', 'Alexander Pushkin', 'Stewart Alsop', 'Thomas Braden', 'Ambrose Bierce', 'Harold Pinter']","['3.82', '3.92', '3.48', '3.78', '4.30', '3.89', '3.98', '4.24', '3.50', '3.96', '3.49', '4.16', '3.84', '4.00', '4.01', '3.93', '3.72', '3.60', '3.84', '4.20', '3.85', '3.77', '3.66', '3.76', '3.89', '3.95', '3.97', '4.02', '3.86', '4.05', '3.98', '4.08', '3.73', '3.72', '3.95', '3.79']",[],[],[],"CONTENTS<br /><br />The Sixth Capsule or Proof by Circumstantial Evidence by Edmund Pearson<br />Fool's Mate by Stanley Ellin<br />The Axeman Wore Wings by Robert Tallant<br />Stone from the Stars by Valentina Zhuravleva<br />The Queen of Spades by Alexander Pushkin<br />Billy: The Seal Mission by Stewart Alsop and Thomas Braden<br />A Watcher by the Dead by Ambrose Bierce<br />Tea Party by Harold Pinter<br />Death Draws a Triangle by Edward Hale Bierstadt<br />The Net by Robert M. Coates<br />Prisoner of the Sand by Antoine de Saint Exupery<br />The End of the Party by Graham Greene<br />The Last Inhabitant of the Tuileries by Andre Castelot<br />Jesting Pilot by Lewis Padgett (Henry Kuttner)<br />Shattering the Myth of John Wilkes Booth's Escape by William G. Shepherd<br />A Piece of Steak by Jack London<br />The Game of Murder by Gerd Gaiser<br />On the Killing of Eratosthenes the Seducer by Kathleen Freeman<br />The Adventure of Clapham Cook by Agatha Christie<br />The Last Night of the World by Ray Bradbury<br />""They"" by Rudyard Kipling<br />The Chair by John Bartlow Martin<br />Old Fags by Stacy Aumonier<br />Dead Men Working in Cane Fields by William Seabrook<br />How the Brigadier Lost His Ear by Sir Arthur Conan Doyle<br />Dry September by William Faulkner<br />Rattenbury and Stone by F. Tennyson Jesse<br />Sing a Song of Sixpence by John Buchan<br />The Murder in Le Mans by Janet Flanner<br />Sleeping Beauty by John Collier<br />The Shadow of the Shark by G. K. Chesterton<br />A Small Buried Treasure by John Fischer<br />The Horla by Guy de Maupassant<br />Scrawns by Dorothy L. Sayers."
9771478,1197,Anniversario,8806155709,9788806155704,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408916107l/9771478._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408916107l/9771478._SY75_.jpg,,,,ita,Einaudi,false,14661065,2,19,28,8,3,5:0|4:4|3:4|2:0|1:0|total:8,1999,,,3.50,5,2,['1197'],['Harold Pinter'],['3.79'],['5766106'],['Alessandra Serra'],['4.09'],"Scritto nel 1999, <i>Anniversario</i>, come spesso in Pinter, ripropone un interno, questa volta un ristorante, al cui tavolo si consuma un curioso intreccio familiare di quarantenni <i>nuoveaux riches</i>: due coniugi festeggiano l'anniversario del loro matrimonio in compagnia di un'altra coppia: le due mogli sono sorelle, i due mariti fratelli. Al tavolo accanto un'altra coppia piu giovane, lei ex segretaria tutta pepe, ha avuto un flirt con il festeggiato che, riconoscendola, se ne vanta con chiassosa volgarità.<br />Intorno a loro si muovono i gestori del «miglior ristorante della città», tra cui un intraprendente cameriere che si «intromette» narrando le peripezie tanto improbabili quanto spassose di suo nonno. Fra portate succulente e discorsi mondani emergono bugie, finzioni, odi, rancori...<br />Pinter, maestro della lingua e della penna, considerato giustamente il maggior drammaturgo vivente di lingua inglese, con una sola istantanea svela lo scheletro meschino che sorregge la realtà apparente."
35221732,1197,کوتوله ها و دو نمایشنامه دیگر,,9789642437672,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1495698497l/35221732._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1495698497l/35221732._SX50_.jpg,1395,,,per,افراز,false,56565132,1,14,28,8,0,5:1|4:3|3:3|2:1|1:0|total:8,,,,3.50,8,0,['1197'],['Harold Pinter'],['3.79'],[],[],[],
28935271,1197,Precisely,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1983,12,18,eng,,false,49154354,1,15,26,10,1,5:0|4:1|3:4|2:5|1:0|total:10,,,,2.60,10,1,['1197'],['Harold Pinter'],['3.79'],[],[],[],"In this dramatic sketch two men, Stephen and Roger, argue about exact number of a figure, whether 20 million or more. It becomes clear that they are talking about body counts."
40179154,1197,The Short Plays of Harold Pinter,0571349919,9780571349913,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1536375596l/40179154._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1536375596l/40179154._SY75_.jpg,2018,9,6,,Faber  Faber,false,62336924,5,25,26,7,2,5:1|4:3|3:3|2:0|1:0|total:7,,,,3.71,7,2,['1197'],['Harold Pinter'],['3.79'],[],[],[],"<i>The Room, The Dumb Waiter, A Slight Ache, A Night Out, Night School, The Collection, The Dwarfs, The Lover, Tea Party, The Basement, Landscape, Silence, Monologue, Family Voices, A Kind of Alaska, Victoria Station, One for the Road, Mountain Language, The New World Order, Party Time, Moonlight, Ashes to Ashes, Celebration</i><br /><br />This volume contains the complete short plays of Harold Pinter from <i>The Room</i>, first performed in 1960, to <i>Celebration</i>, which premiered in 2000. The book commemorates the tenth anniversary of the playwright's death and coincides with Pinter at the Pinter, a celebratory season staging twenty of his one-act plays at the Harold Pinter Theatre, London, 2018.<br /><br />With a foreword by Antonia Fraser.<br /><br />'The foremost representative of British drama in the second half of the twentieth century.' <br />Swedish Academy citation on awarding Harold Pinter the Nobel Prize in Literature, 2005."
15755074,1197,Коллекция,5367000975,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1342462897l/15755074._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1342462897l/15755074._SY75_.jpg,2006,,,rus,Амфора,false,21451710,2,16,26,7,0,5:3|4:1|3:2|2:0|1:1|total:7,2006,1,1,3.71,7,0,['1197'],['Harold Pinter'],['3.79'],[],[],[],"Настоящее издание - коллекция лучших пьес английского драматурга Гарольда Пинтера, лауреата Нобелевской премии 2005 года."
30193589,1197,Landscape,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1968,,,eng,Pendragon Press,false,50642089,1,25,25,9,0,5:0|4:0|3:7|2:2|1:0|total:9,,,,2.78,9,0,['1197'],['Harold Pinter'],['3.79'],[],[],[],
2526177,1197,Press Conference,0571216072,9780571216079,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2002,3,18,,Faber  Faber,false,2533682,3,16,24,7,0,5:1|4:2|3:3|2:1|1:0|total:7,2002,3,1,3.43,7,0,['1197'],['Harold Pinter'],['3.79'],[],[],[],Harold Pinter can sketch a world in a few lines which reveal the power of his vision focussed on the horrors that have been and that are to come.
23635745,1197,Fler nobeller - Noveller av Nobelpristagare,,9789172216433,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1417348448l/23635745._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1417348448l/23635745._SX50_.jpg,2012,,,swe,En bok för alla,false,43240672,1,23,23,8,2,5:0|4:0|3:7|2:1|1:0|total:8,2012,1,1,2.88,8,2,"['9939238', '9939239', '446692', '134980', '1197', '3989', '9939240', '36635', '1113469', '8550', '3534', '7728', '4391', '1709', '1545124', '22515', '978', '65633', '957894', '18317', '3439713', '6669']","['Gun Ekroth', 'Lars Rydquist', 'Tomas Tranströmer', 'Herta Müller', 'Harold Pinter', 'V.S. Naipaul', 'Imre Kertésy', 'Juan Ramón Jiménez', 'Hermann Hesse', 'Yasunari Kawabata', 'Toni Morrison', 'Doris Lessing', 'Saul Bellow', 'Grazia Deledda', 'Johannes V. Jensen', 'Mario Vargas Llosa', 'Wole Soyinka', 'J.M.G. Le Clézio', 'Albert Camus', 'Knut Hamsun', 'Kenzaburō Ōe', 'Wisława Szymborska']","['3.15', '2.88', '4.08', '3.61', '3.79', '3.70', '2.88', '3.82', '4.05', '3.75', '3.91', '3.65', '3.76', '3.64', '3.74', '3.97', '3.81', '3.65', '4.00', '4.00', '3.78', '4.32']",[],[],[],"Nobelpristagare i kortform!<br />Nästan alla nobelpristagare i litteratur har skrivit noveller. En novell är som alla vet en kort skönlitterär text, men vad är en nobell? I en här samlingen finns även andra former av korta texter: utdrag ur romaner eller essäistiska och anekdotiska berättelser. En nobell är helt enkelt att utmärkt sätt att bekanta sig med nobelpristagarna när man inte hunnit läsa deras längre romaner!<br />Den första volymen med Nobeller kom på En bok för alla 2007. Den nya boken omfattar även den hela nobelprisets historia från 1901 till 2011 då Tomas Tranströmer fick priset.<br />Här finns utöver honom Hertha Müller, Harold Pinter, Imre Kertez, Toni Morrison, Doris Lessing, Vargas Llosa, J M G Le Clezio och många andra."
