id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
243685,17854,A History of Western Philosophy,0671201581,9780671201586,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344399003l/243685._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344399003l/243685._SY75_.jpg,1986,1,30,eng,Simon & Schuster,false,1167354,109,109603,124224,30425,987,5:12598|4:10559|3:5185|2:1360|1:723|total:30425,1945,,,4.08,28050,748,['17854'],['Bertrand Russell'],['4.02'],[],[],[],"Since its first publication in 1945 Lord Russell's <i>A History of Western Philosophy</i> has been universally acclaimed as the outstanding one-volume work on the subject—unparalleled in its comprehensiveness, its clarity, its erudition, its grace and wit. In seventy-six chapters he traces philosophy from the rise of Greek civilization to the emergence of logical analysis in the twentieth century. Among the philosophers considered are: Pythagoras, Heraclitus, Parmenides, Empedocles, Anaxagoras, the Atomists, Protagoras, Socrates, Plato, Aristotle, the Cynics, the Sceptics, the Epicureans, the Stoics, Plotinus, Ambrose, Jerome, Augustine, Benedict, Gregory the Great, John the Scot, Aquinas, Duns Scotus, William of Occam, Machiavelli, Erasmus, More, Bacon, Hobbes, Descartes, Spinoza, Leibniz, Locke, Berkeley, Hume, Rousseau, Kant, Hegel, Schopenhauer, Nietzsche, the Utilitarians, Marx, Bergson, James, Dewey, and lastly the philosophers with whom Lord Russell himself is most closely associated -- Cantor, Frege, and Whitehead, co-author with Russell of the monumental <i>Principia Mathematica.</i>"
2578116,17854,Mortals and Others: American Essays 1931-35,0415125855,9780415125857,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1996,7,25,,Routledge,false,236062,8,114,121,32,1,5:8|4:12|3:9|2:3|1:0|total:32,1975,1,1,3.78,27,1,['17854'],['Bertrand Russell'],['4.02'],[],[],[],"This collection of essays and journalism cover a wide range of topics, from balancing prosperity and public expenditure or the mental differences between boys and girls to 'who may use lipstick'. <em>Mortal and Others</em> shows the serious and non-serious side of Russell's personality and work. It provides a lively and revealing introduction to Russell's thought for all readers. <br /> First published in 1975, <em>Mortals and Others</em> is at last available in paperback with a new introduction by John Slater."
10216093,17854,Is There a God,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,15115660,3,92,114,30,1,5:7|4:13|3:8|2:1|1:1|total:30,1957,,,3.80,25,1,['17854'],['Bertrand Russell'],['4.02'],[],[],[],
7082643,17854,Varoluşçunun Bunalımı,9757244023,9789757244028,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1471876201l/7082643._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1471876201l/7082643._SX50_.jpg,1994,9,,tur,Toplumsal Dönüşüm Yayınları,false,7337891,2,61,113,28,1,5:12|4:7|3:7|2:2|1:0|total:28,1994,,,4.04,28,1,['17854'],['Bertrand Russell'],['4.02'],['15651048'],['Türkân Araz'],['4.04'],"Russell'ın alaycı bakışının iyiden iyiye sindiği bu öyküler toplamı (felsefe, mantık ve matematik sorunlarına uç vermek bir yana) özyaşamöyküsel kimi özellikler de taşıyor. Sözgelimi Retro me Satanas adlı öyküde sözü geçen ""şimdi yalnız adı kalan bir Orta Avrupa Üniversitesi'nin Graz Üniversitesi olduğuna ve öykünün belkemiğini Russell'ın Profesör Meinong'la tartışmasının oluşturduğuna kuşku yok.<br /><br />Mantık atomcusu'nun kısa soluklu çarpıcı dört öyküsü; Saygın Kişilerin Karabasanları."
67339,17854,Theory of Knowledge: The 1913 Manuscript,0415082986,9780415082983,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1992,5,21,,Routledge,false,65303,13,104,104,30,3,5:5|4:11|3:9|2:3|1:2|total:30,1984,,,3.47,26,2,"['17854', '679411', '104603']","['Bertrand Russell', 'Kenneth Blackwell', 'Elizabeth Ramsden Eames']","['4.02', '3.61', '3.78']",[],[],[],"<em>Theory of Knowledge</em> gives us a picture of one of the great minds of the twentieth century at work. It is possible to see the unsolved problems left without disguise or evasion. Historically, it is invaluable to our understanding of both Russell's own thought and his relationship with Wittgenstein."
67332,17854,"On Ethics, Sex & Marriage (Great Books in Philosophy)",0879754001,9780879754006,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1365463268l/67332._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1365463268l/67332._SX50_.jpg,1987,6,1,eng,Prometheus Books,false,65296,8,182,103,26,1,5:9|4:9|3:6|2:2|1:0|total:26,1987,5,,3.96,20,1,"['17854', '37970', '577388']","['Bertrand Russell', 'Al Seckel', 'Robert M. Baird']","['4.02', '4.13', '3.92']",[],[],[],
2559545,17854,The Analysis of Matter,0851247407,9780851247403,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2007,7,1,,Parkwest Publications,false,1088165,6,200,101,24,4,5:9|4:11|3:4|2:0|1:0|total:24,1954,,,4.21,21,3,['17854'],['Bertrand Russell'],['4.02'],[],[],[],"'The Analysis of Matter' was a companion volume to 'The Analysis of Mind'. Russell develops his views about the philosophy of science out of the theories of scientists such as Einstein, Bohr and Heisenberg."
9306539,17854,"Essays by Bertrand Russell: On Denoting, Russell-einstein Manifesto, Why I Am Not a Christian, 16 Questions on the Assassination",1158378955,9781158378951,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2010,,,,General Books LLC,false,14189518,1,103,99,25,2,5:7|4:12|3:4|2:2|1:0|total:25,2010,6,21,3.96,25,2,['17854'],['Bertrand Russell'],['4.02'],[],[],[],
4481365,17854,Unarmed victory,0043270247,9780043270240,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1491940974l/4481365._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1491940974l/4481365._SX50_.jpg,,,,,,false,4543394,2,219,93,23,6,5:8|4:8|3:7|2:0|1:0|total:23,1963,,,4.04,17,3,['17854'],['Bertrand Russell'],['4.02'],[],[],[],
18863136,17854,Encyclopedia of Dinosaurs,1306107687,9781306107686,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1410789499l/18863136._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1410789499l/18863136._SY75_.jpg,2013,1,1,,Routledge,true,1588113,6,111,93,22,0,5:9|4:9|3:4|2:0|1:0|total:22,1995,1,1,4.23,0,0,"['701274', '17854', '739951']","['Philip J. Currie', 'Bertrand Russell', 'Kevin Padian']","['4.32', '4.02', '4.06']",[],[],[],
22086418,17854,Living Philosophies: A Series of Intimate Credos,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,false,4681597,3,185,92,22,4,5:14|4:2|3:3|2:2|1:1|total:22,1931,6,,4.18,3,2,"['9810', '8987', '580393', '17854', '42738', '880695', '14126633']","['Albert Einstein', 'Theodore Dreiser', 'James Truslow Adams', 'Bertrand Russell', 'John Dewey', 'H.G. Wells', 'H.L. Menc']","['4.08', '3.91', '3.98', '4.02', '3.92', '3.83', '4.67']",[],[],[],
1090876,17854,Collected Stories of Bertrand Russell,0671214896,9780671214890,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1973,1,1,,Simon & Schuster,false,1077676,4,197,92,23,2,5:11|4:6|3:2|2:3|1:1|total:23,1972,,,4.00,18,1,['17854'],['Bertrand Russell'],['4.02'],[],[],[],"This volume presents a complete collection of Bertrand Russell's stories, both published and unpublished, fictional and factual. After the publication of Satan in the Suburbs, his first book of short stories, Russell quipped: ""I have devoted my first eighty years of my life to philosophy, and propose to devote the next eighty years to another branch of fiction."" Also included here, for the first time, is the novella The Perplexities of John Forstice, along with Russell's intimate anecdotes and the fables created for the amusement of his own children. With the elegance and lucidity of stile that won him the Nobel Prize for Literature in 1950, this volume gives a sparkling demonstration of Russell's humanity, his sense of fun, and his delighted perception of absurdity."
23979606,17854,Principia mathematica,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,43581746,13,207,83,23,1,5:8|4:6|3:4|2:2|1:3|total:23,1997,9,11,3.61,20,1,"['148309', '17854']","['Alfred North Whitehead', 'Bertrand Russell']","['4.01', '4.02']",[],[],[],
35994563,17854,La coscienza al bando. Il carteggio del pilota di Hiroshima Claude Eatherly e di Günther Anders,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1502353793l/35994563._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1502353793l/35994563._SY75_.jpg,1962,11,5,ita,Einaudi,false,13865750,8,53,82,21,1,5:9|4:6|3:1|2:5|1:0|total:21,1961,,,3.90,3,0,"['778736', '695495', '230743', '17854']","['Claude Eatherly', 'Günther Anders', 'Robert Jungk', 'Bertrand Russell']","['3.75', '4.05', '4.27', '4.02']",['4860092'],['Renato Solmi'],['4.14'],
11711871,17854,"The Autobiography of Bertrand Russell, Vol 3 1944-67",0049210149,9780049210141,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1416597801l/11711871._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1416597801l/11711871._SY75_.jpg,1971,4,15,eng,Allen & Unwin,false,21473779,7,83,82,22,4,5:5|4:9|3:6|2:1|1:1|total:22,1969,,,3.73,15,3,['17854'],['Bertrand Russell'],['4.02'],[],[],[],--
329680,17854,A Critical Exposition of the Philosophy of Leibniz,041508296X,9780415082969,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1992,12,22,,Routledge,false,320266,24,128,80,24,1,5:5|4:6|3:7|2:4|1:2|total:24,1900,,,3.33,19,0,"['17854', '250557']","['Bertrand Russell', 'John G. Slater']","['4.02', '4.09']",[],[],[],"Mr Russell's very brilliant criticism of Leibniz ... is a piece of controversial philosophy as well as a contribution to history.' - ""Bernard Bosanquet"""
6662131,17854,"Principia Mathematica, Vol 3",160386184X,9781603861847,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2009,2,27,en-US,Merchant Books,false,6856914,3,223,80,18,0,5:10|4:6|3:2|2:0|1:0|total:18,2009,2,27,4.44,13,0,"['17854', '148309']","['Bertrand Russell', 'Alfred North Whitehead']","['4.02', '4.01']",[],[],[],"An Unabridged, Digitally Enlarged Printing Of Volume III Of III With Additional Errata To Volumes I And II: Part V - SERIES (Continued) - Well Ordered Series - Finite And Infinite Series And Ordinals - Compact Series, Rational Series, And Continuous Series - Part VI - QUANTITY - Generalization Of Number - Vector-Families - Measurement - Cyclic Families"
6662130,17854,"Principia Mathematica, Vol 2",1603861831,9781603861830,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2009,2,21,en-GB,Merchant Books,false,6856913,5,231,79,18,0,5:10|4:5|3:3|2:0|1:0|total:18,2009,2,21,4.39,13,0,"['17854', '148309']","['Bertrand Russell', 'Alfred North Whitehead']","['4.02', '4.01']",[],[],[],"An Unabridged, Digitally Enlarged Printing Of Volume II Of III With Additional Errata To Volume I: Part III - CARDINAL ARITHMETIC - Definition And Logical Properties Of Cardinal Numbers - Addition, Multiplication And Exponentiation - Finite And Infinite - Part IV - RELATION ARITHMETIC - Ordinal Similarity And Relation-Numbers - Addition Of Relations, And The Product Of Two Relations - The Principle Of First Differences, And The Multiplication And Exponentiation Of Relations - Arithmetic And Relation-Numbers - Part V -SERIES - General Theory Of Series - On Sections, Segments, Stretches, And Derivatives - On Convergence, And The Limits Of Functions"
40766694,17854,A Economia do Ócio,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531140448l/40766694._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531140448l/40766694._SX50_.jpg,,,,,Sextante,false,610557,3,36,79,20,1,5:6|4:7|3:7|2:0|1:0|total:20,2001,,,3.95,1,0,"['13767', '17854']","['Paul Lafargue', 'Bertrand Russell']","['3.63', '4.02']",[],[],[],
33158006,17854,Menulis Itu Indah: Pengalaman Para Penulis Dunia,,9786027274389,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1484537837l/33158006._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1484537837l/33158006._SX50_.jpg,2016,,,ind,Octopus,false,3710777,2,59,70,22,4,5:0|4:8|3:11|2:2|1:1|total:22,,,,3.18,8,2,"['957894', '17854', '1466', '500', '1244', '1730']","['Albert Camus', 'Bertrand Russell', 'Jean-Paul Sartre', 'Jorge Luis Borges', 'Mark Twain', 'Umberto Eco']","['4.00', '4.02', '3.99', '4.30', '3.86', '3.95']",[],[],[],"Albert Camus, Bertrand Russell, Carlos Fuentes, Czeslaw Milosz, Edward Said, Gabriel Garcia Marquez, Gao Xingjian, George Orwell, Jean-Paul Sartre, Jorge Luis Borges, Jose Saramago, Julio Cortazar, Mark Twain, Michel Foucault, Milan Kundera, NAdine Gordimer, Octavio PAz, Paulo Coelho, Paulo Freire, Salman Rushdie, Umberco Eco, Virginia Woolf, Walter Benjamin<br /><br />Para penulis tak juga berhenti merangkai kata. Umberto Eco bahkan menilai aktivitas menulis sebagai ""kewajiban politis""nya. Jika tidak punya kendali atas otoritas politik, maka tuliskan keresahan itu bagi orang lain. Inilah tugas yang sebenarnya bagi para sarjana, juga warga negara lainnya, tutur Eco. Kita harus terus berpendapat karena kita wajib menyatakan sesuatu, dan bukan dimestikan karena kita punya kepastian ""ilmiah"" yang tanpa boleh dibantah.<br /><br /><br />Bukan maksud para penulis di buku ini untuk menjadi yang paling tahu. Mereka sekadar memberitahu, sudah lama melalui karya mereka dan kini - dalam buku ini- melalui esai-esai mereka tentang dunia kepenulisan. Maka dari itulah, gatra-gatra tentang tulisan dalam kumpulan esai ini pun hadir dengan beragam perspektif. Bahkan, latar belakang ""disiplin kerja"" mereka secara ""ilmiah"" pun beraneka."
37903722,17854,Letters to Change the World: From Pankhurst to Orwell,1785039474,9781785039478,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,9,6,eng,Ebury Press,false,59609215,3,189,70,18,3,5:6|4:7|3:3|2:1|1:1|total:18,2018,9,6,3.89,18,3,"['7302', '3706', '23924', '957894', '17854', '5840159', '367338', '76172', '191362', '263858', '7084', '1483665', '1179510', '18756726', '128382', '6765', '5810891', '4242', '18756727', '1651712', '367092', '43298', '7190', '2438', '18756728', '821936', '66241', '81466', '159845', '18580127', '292605', '7728', '585', '15151', '15332', '3450036', '3941959', '71441', '200792', '3527', '80797', '642144', '10022', '227912', '10710', '982533', '18756744', '927596', '685455', '7380', '8328889', '6936865', '18756745', '10917', '2553011', '162778', '7140597']","['Travis Elborough', 'George Orwell', 'Martin Luther King Jr.', 'Albert Camus', 'Bertrand Russell', 'Emmeline Pankhurst', 'Nelson Mandela', 'Ernesto Che Guevara', 'William Wilberforce', 'Elizabeth Fry', 'Karl Marx', 'Richard Oastler', 'George W. Williams', 'Robert Loyd-Lindsay', 'Leo Tolstoy', 'Virginia Woolf', 'Mahatma Gandhi', 'Wilfred Owen', 'Barbara Bodichon', 'Emily Hobhouse', 'Amelia Earhart', 'Yevgeny Zamyatin', 'Anaïs Nin', 'Antonio Gramsci', 'Jarrow J.W. Thompson', 'Niels Bohr', 'Lillian Hellman', 'A.A. Milne', 'Paul Robeson', 'Czeslaw Milosz', 'Tony Dyson', 'Doris Lessing', 'John Steinbeck', 'Zora Neale Hurston', 'Rachel Carson', 'Harvey Milk', 'Ron Ridenhour', 'Václav Havel', 'Alex Molnar', 'Alan Paton', 'Nikita Khrushchev', 'Deirdre Rhys-Thomas', 'Armistead Maupin', 'Joan Baez', 'W.E.B. Du Bois', 'Olusegun Obasanjo', 'Phyllis Rodriguez', 'Orlando Rodriguez', 'Tilda Swinton', 'Alice Walker', 'Ziauddin Yousafzai', 'Eric Garcetti', 'Patrick Millsaps', 'Stephen Fry', 'Benedict Cumberbatch', 'Tony Benn', 'Edward Snowden']","['3.50', '4.07', '4.46', '4.00', '4.02', '4.14', '4.31', '3.79', '4.22', '3.90', '3.74', '3.89', '3.80', '3.89', '4.06', '3.88', '4.06', '4.22', '3.89', '3.79', '3.91', '3.93', '3.84', '4.08', '3.89', '3.92', '4.01', '4.36', '4.24', '4.15', '3.85', '3.65', '3.93', '3.94', '4.02', '4.09', '3.95', '4.08', '3.80', '3.90', '3.93', '3.89', '4.04', '3.95', '4.27', '3.84', '3.89', '3.68', '3.85', '4.18', '4.28', '4.00', '3.89', '4.03', '4.03', '4.18', '4.37']",[],[],[],"‘We know through painful experience that freedom is never voluntarily given by the oppressor; it must be demanded by the oppressed’ Martin Luther King<br /><br />In an era where the liberties we often take for granted are under threat, <i>Letters To Change the World</i> is a collection of inspiring letters offering reminders from history that standing up for and voicing our personal and political beliefs is not merely a crucial right but a duty if we want to change the world.<br /><br />Edited by Travis Elborough, the collection includes George Orwell's warning on totalitarianism, Martin Luther King's 'Letter from a Birmingham Jail', Albert Camus on the reasons to fight a war, Bertrand Russell on peace, Emmeline Pankhurst rallying her suffragettes, Nelson Mandela's letter to his children from prison and Time's Up on the abuse of power."
