id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
30739104,7469,O Amante de Lady Chatterley,9896415986,9789896415983,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1466708915l/30739104._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1466708915l/30739104._SY75_.jpg,2016,5,,por,Relógio D'Água Editores,false,3249302,971,196162,334965,95675,4829,5:18073|4:30647|3:31811|2:11435|1:3709|total:95675,1928,,,3.50,11,1,"['17623', '7469', '3309212']","['D.H. Lawrence', 'Octavio Paz', 'António R. Salvador']","['3.59', '4.14', '3.57']",[],[],[],"A história da relação entre Constance Chatterley e Mellors, o guarda de caça do seu marido inválido, é o romance mais controverso de Lawrence e talvez o seu texto mais comovente sobre o amor. <br />Escrevendo para libertar as gerações que, a seu ver, consideravam o sexo um simples constrangimento ou ato mecânico, Lawrence disse sobre este livro: «Trabalhei sempre o mesmo tema, encarar a relação sexual não como algo vergonhoso, mas válido e precioso. Penso que neste romance fui mais longe do que em qualquer outro. Para mim, é uma obra bonita, terna e frágil, tal como a nudez.»<br /><br />«A sua religião foi a do começo, um começo que não é o dos antropólogos que estudam as sociedades primitivas; é o começo diário, esse primeiro dia que, cada dia, os amantes inventam.»<br />Octavio Paz em «A Religião Solar de D. H. Lawrence»<br /><br />«Na guerra interminável entre homens e mulheres, Lawrence luta em ambos os lados.»<br />Harold Bloom"
3128008,7469,Luis Bunuel: El Doble Arco De LA Belleza Y LA Rebeldia,8481093173,9788481093179,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,3159405,2,24,37,9,1,5:2|4:6|3:1|2:0|1:0|total:9,2000,,,4.11,4,0,['7469'],['Octavio Paz'],['4.14'],[],[],[],"Este volumen conmemora el sexagésimo aniversario de la presentación de Los olvidados en el festival de Cannes en 1951, cuyo éxito fue, en cierta medida, resultado del activismo de Octavio Paz. Aquel acontecimiento, como atestiguan estas páginas, se convirtió en la base de una amistad marcada por un interés común en el cine y la literatura que se mantuvo hasta el final de sus vidas. Junto al ilustrativo prólogo de José de la Colina se incorporan los textos que Paz redactó para la presentación de la película y el poema ""Los olvidados"" de Jacques Prévert."
42260253,7469,La llama doble - Proyecto Exito,9584242547,9789584242549,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,65871296,1,16,35,8,1,5:4|4:3|3:1|2:0|1:0|total:8,,,,4.38,8,1,['7469'],['Octavio Paz'],['4.14'],[],[],[],
17233482,7469,Crónica trunca de días excepcionales,,9789703237623,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358956499l/17233482._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358956499l/17233482._SY75_.jpg,2007,,,spa,UNAM,false,23750683,2,13,34,9,1,5:3|4:3|3:2|2:0|1:1|total:9,2007,1,1,3.78,8,1,['7469'],['Octavio Paz'],['4.14'],[],[],[],
1814791,7469,La Casa de la Presencia (Letras Mexicanas),9681638972,9789681638979,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1994,12,1,spa,,false,1814270,3,17,34,7,0,5:6|4:1|3:0|2:0|1:0|total:7,1989,6,30,4.86,5,0,['7469'],['Octavio Paz'],['4.14'],[],[],[],
6442216,7469,Ajal Bergeming di Hadapan Cinta,9799900719,9789799900715,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2006,1,,ind,Pinus Book Publisher,false,6632174,1,35,34,9,1,5:2|4:3|3:4|2:0|1:0|total:9,2006,1,,3.78,9,1,"['2830708', '22515', '8051', '35258', '41706', '7469', '37848', '2882570', '1305302', '4963006', '4963007', '13450']","['An Ismanto', 'Mario Vargas Llosa', 'Chinua Achebe', 'Yukio Mishima', 'Liliana Heker', 'Octavio Paz', 'Alberto Moravia', 'Yaşar Kemal', 'R.K. Narayan', 'Thelma Foreshaw', 'Nadia Gordimer', 'Gabriel García Márquez']","['3.71', '3.97', '3.69', '3.93', '3.73', '4.14', '3.74', '4.32', '4.00', '3.78', '3.78', '3.97']",[],[],[],
2548354,7469,Rufino Tamayo,8434307952,9788434307957,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1282256107l/2548354._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1282256107l/2548354._SX50_.jpg,,,,,,false,2555917,2,23,33,7,0,5:6|4:0|3:1|2:0|1:0|total:7,1982,,,4.71,6,0,"['134883', '7469']","['Jacques Lassaigne', 'Octavio Paz']","['4.00', '4.14']",[],[],[],
363687,7469,آزادی,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1382,,,,,false,353761,2,32,33,10,1,5:2|4:2|3:3|2:3|1:0|total:10,1382,,,3.30,7,0,['7469'],['Octavio Paz'],['4.14'],['6994483'],['حسن فیاد'],['3.42'],
22732600,7469,"Poesía en movimiento (México 1915-1966), (Tomo I)",9682908388,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405521251l/22732600._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405521251l/22732600._SY75_.jpg,1985,,,spa,Siglo XXI,false,42269481,1,20,32,7,1,5:4|4:3|3:0|2:0|1:0|total:7,1985,1,1,4.57,7,1,"['7469', '832943', '26439', '837135']","['Octavio Paz', 'Alí Chumacero', 'Homero Aridjis', 'José Emilio Pacheco']","['4.14', '4.01', '3.78', '4.10']",[],[],[],"La presente selección no es, ni quiere ser, una ""antología"". Se limita a recoger el espíritu innovador que en ciertos momentos -desde el año 1915- ha prevalecido en la continuidad de la poesía mexicana. Sus páginas se proponen rescatar, con los poemas -en verso y en prosa- de las distintas generaciones aquí representadas, los instantes en que la poesía adquiere, además de franca expresión artística, una actitud remozadora tanto en la preferencia por los temas como en la manera de abordarlos. Tal empeño ha llevado a dejar fuera de su ámbito algunos nombres que vendrían a completar el panorama general y que, quizá, enriquecerían su variedad y aun su calidad literaria. Pero, de acuerdo con el criterio que ha presidido su preparación, su inclusión no aportaría nada al objeto de destacar el deseo de la aventura que ha propiciado la renovación de nuestra lírica. En otras palabras, no se trata de ""ejemplificar"" la totalidad de las corrientes que constituyen la poesía escrita en México durante los últimos lustros, sino de precisar la persistencia de una corriente definible, más que por sus caracteres artísticos comunes, por la búsqueda de la mutación frente al acto de aceptar pasivamente lo heredado. Por eso mismo, de la etapa modernista y posmodernista -última parte de la selección- aparecen sólo aquellos textos que revelan los gérmenes reflejados luego en la obra de escritores posteriores. Con similar punto de vista, se hallan incorporados los poetas que comúnmente, o en fases determinadas de su trabajo, han contribuido a esa tarea."
22349428,7469,Obras Completas I. La casa de la presencia. Poesía e historia,607161872X,9786071618726,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1406517666l/22349428._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1406517666l/22349428._SY75_.jpg,2014,3,27,spa,Fondo de Cultura Económica,false,41753245,1,14,32,7,0,5:5|4:1|3:1|2:0|1:0|total:7,2014,3,27,4.57,7,0,['7469'],['Octavio Paz'],['4.14'],[],[],[],"Creación y reflexión: vasos comunicantes. El carácter necesario que ha tenido para mí esta doble actividad me llevó [a la decisión de que] el primer volumen de mis obras debería tener mi reflexiones sobre la poesía. En los grandes poemas de Wordworth la dualidad entre poesía y poética, creación y crítica, se resuleve en unidad; en sus más altos momentos, el entusiasmo reflexiona, por decirlo así, se contempla y contempla el mundo que lo rodea: la naturaleza, el hombre y sus pasiones. Por ejemplo, en ese memorable pasaje de <i>The Prelude</i> en el que Wordswoth relata un sueño. El poeta, sentado en un peñasco frente al mar, se adormece; entonces ve a un guerrero beduino que custodia dos objetos: una piedra y un caracol marino. Son dos ""libros"", en el lenguaje de los sueños: la piedra es el Euclides, en el que las constelaciones dibujan sus figuras; el caracol es la poesía, en cuyas espirales está grabada la música del tiempo.<br /><br />Octavio Paz"
13510179,7469,Pasado y Presente En Claro,6074555125,9786074555127,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1330830182l/13510179._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1330830182l/13510179._SY75_.jpg,2010,,,spa,Fondo de Cultura Economica,false,19063407,1,12,32,7,1,5:5|4:1|3:1|2:0|1:0|total:7,2010,1,1,4.57,7,1,['7469'],['Octavio Paz'],['4.14'],[],[],[],In 1990 Octavio Paz won the literature Nobel prize. This little book celebrates 20 years of that event offering to readers a text not include in the collected works of the author.
7968572,7469,"Mexico En La Obra de Octavio Paz, I. El Peregrino En Su Patria: Historia y Politica de Mexico, 1. Pasados",9681631641,9789681631642,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1995,1,1,,Fondo de Cultura Economica USA,false,12031064,1,12,32,7,1,5:4|4:3|3:0|2:0|1:0|total:7,1989,1,1,4.57,7,1,['7469'],['Octavio Paz'],['4.14'],[],[],[],"Se ha dicho que nadie puede cambiar la historia; pero tambien se sabe que, al transformar su interpretacion, ella misma resulta modificada. El peregrino en su patria es un buen ejemplo de esa voluntad de cambio anclada en el conocimiento de la tradicion. Esta obra es una seleccion de episodios historicos sobresalientes en Mexico desde la perspectiva esclarecedora de Paz."
12142786,7469,Los hijos del limo / Vuelta,8482808184,9788482808185,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358632540l/12142786._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358632540l/12142786._SY75_.jpg,,,,spa,,false,17113062,1,14,31,7,1,5:4|4:2|3:1|2:0|1:0|total:7,1985,1,1,4.43,7,1,['7469'],['Octavio Paz'],['4.14'],[],[],[],
244957,7469,Hombres En Su Siglo Y Otros Ensayos,8432230707,9788432230707,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,237337,2,18,31,8,1,5:0|4:7|3:1|2:0|1:0|total:8,1990,1,1,3.88,7,1,['7469'],['Octavio Paz'],['4.14'],[],[],[],
18331463,7469,Η πέτρα του ήλιου και άλλα ποιήματα,9607233611,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1376492627l/18331463._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1376492627l/18331463._SY75_.jpg,1993,,,gre,Ίκαρος,false,25876704,1,13,30,7,0,5:3|4:3|3:1|2:0|1:0|total:7,1993,1,1,4.29,7,0,['7469'],['Octavio Paz'],['4.14'],['5286673'],['Τάσος Δενέγρης'],['3.88'],"[...] Υπάρχουν ποιητές του ουσιαστικού, που η τέχνη τους είναι σοφή και στεγνή, και που αγγίζουν απλώς την ακρίβεια της χορδής του νοήματος. Και υπάρχουν ποιητές του επίθετου, δηλαδή καλλιτέχνες που τους ενδιαφέρει να δημιουργήσουν σπινθήρες, δίνοντας, σε μιαν έννοια, προσδιορισμούς που δεν της ανήκουν. Ο Παζ είναι ποιητής του ρήματος. Εδώ, όλα κινούνται, όλα υποτάσσονται στην τάξη μιας αλλαγής ή μιας συμπεριφοράς. Ο κόσμος συστρέφεται και ρέει μέσα σε αντικατοπτρισμούς, και στη ροή του αυτή δανείζεται απειράριθμα ονόματα που περιγράφουν τη στάση του μέσα στο χρόνο, ο οποίος τον κατευθύνει. Όλα βρίσκονται εν βρασμώ, όλα συμφιλιώνονται μεταξύ τους ή πολεμάνε, δίχως κανείς να ξέρει το γιατί. Ο κόσμος εγκαταλείπεται στην αλχημεία, στη μεταμόρφωση και στο παράδοξο του χρόνου: η ύλη δεν έχει βάρος· είναι η ονειρική σύλληψη μιας εξαιρετικά εύπλαστης και ανισόρροπης πραγματικότητας που γίνεται σαγηνευτική ακριβώς στο βαθμό που παραμένει ανεξερεύνητη. Παρότι έλκεται υπερβολικά απ' την ομορφιά, ο ποιητής αυτός φτιάχνει τελικά έναν κόσμο ιριδίζοντα μεν αλλά και ανησυχητικό: διασχίζει κανείς το κείμενο της ""Πέτρας του ήλιου"" βαδίζοντας στις μύτες των ποδιών. Ιδού η λατινοαμερικάνικη λογοτεχνία: διάδρομοι, σκάλες, άδειες αίθουσες, λαβύρινθοι, αρχαία σύμβολα, ακατοίκητες οάσεις, μυθικά ερείπια - που βρίσκεται ο άνθρωπος; Ο άνθρωπος είναι μόνον μια φωνή πάνω απ' τον γκρεμό. [...]<br />(Από την εισαγωγή του Ευγένιου Αρανίτση)"
29933880,7469,Obras completas VII. Obra poética,,9786071622464,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460910918l/29933880._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460910918l/29933880._SY75_.jpg,2014,,,spa,Fondo de Cultura Económica,false,50320576,1,9,30,7,1,5:3|4:3|3:1|2:0|1:0|total:7,,,,4.29,7,1,['7469'],['Octavio Paz'],['4.14'],[],[],[],
15772103,7469,"Dos veces bueno 3. Cuentos breves de América y España (Dos veces bueno, #3)",950860123X,9789508601230,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1419391090l/15772103._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1419391090l/15772103._SX50_.jpg,2002,,,spa,Instituto Movilizador de Fondos Cooperativos,false,21481015,1,26,30,9,1,5:3|4:1|3:2|2:2|1:1|total:9,2002,1,1,3.33,9,1,"['3334516', '311800', '7469', '29503', '516391', '1152794', '6267970', '6248579', '36635', '383150', '1790889', '477666', '97436', '6266390', '576284', '862253', '11211799', '295807', '660161', '1169715', '11211800', '11211801', '30575', '3266578', '11211802', '49330', '136715', '806614', '478863', '58777', '139051', '1367127', '19323', '136719', '111255', '38726', '6044072', '111235', '7369221', '37105', '608509', '4785819', '11211803', '9810073', '11211804', '4567389', '42500', '558083', '37747', '457005']","['Raul Brasca', 'Carlos Drummond de Andrade', 'Octavio Paz', 'Álvaro Mutis', 'Guillermo Samperio', 'Gustavo Martín Garzo', 'Debora Vazquez', 'Julia Otxoa', 'Juan Ramón Jiménez', 'Ramón Gómez de la Serna', 'Adolfo Pérez Zelaschi', 'Martha Cerda', 'César Vallejo', 'Juan Carlos García Reig', 'Andrea Maturana', 'Pablo Palacio', 'Juan Romagnoli', 'Alejandro Martino', 'Pablo Urbanyi', 'Andrés Neuman', 'Gustavo Zappa', 'Armando Páez', 'Fernando Arrabal', 'Esteban Padros de Palacios', 'Jorge Accamo', 'Triunfo Arciniegas', 'José María Merino', 'Guillermo Martínez', 'Rafael Pérez Estrada', 'Marcelo Birmajer', 'Poli Délano', 'Carlos Fuentes', 'Guillermo Prieto', 'Luis Cernuda', 'Héctor Germán Oesterheld', 'Nana Rodríguez Romero', 'Mariela Alvarez', 'Lauro Zavala', 'Harold Kremer', 'Fanny Buitrago', 'Manuel Mejía Vallejo', 'Nicolás Suescún', 'Gabriel Alzate', 'Guillermo Bustamante Zamudio', 'Juancarlos Moyano Ortiz', 'Wilfredo Machado', 'Luis Landero', 'Eduardo Berti', 'José Jiménez Lozano', 'Pere Calders']","['3.51', '4.20', '4.14', '4.07', '3.72', '3.53', '3.29', '3.46', '3.82', '3.91', '3.43', '3.10', '4.22', '3.33', '3.91', '4.10', '3.33', '3.30', '4.02', '3.79', '3.33', '3.33', '3.85', '3.60', '3.33', '3.73', '3.50', '3.36', '3.81', '3.36', '3.72', '3.81', '3.68', '4.11', '4.17', '3.33', '3.33', '3.85', '3.61', '3.22', '3.79', '4.02', '3.33', '3.36', '3.33', '3.69', '3.73', '3.65', '3.61', '3.88']",[],[],[],"Presentamos al público lector libros que hablan de sus cosas y que le demuestran que en ellas existen, más allá de valoraciones, un tono, un sabor que le son propios, en definitiva que le pertenecen. Son parte de su patrimonio cultural, de su vida cotidiana, de su identidad.<br /><br />La minificción es un género literario que se desarrolló profusamente en las últimas décadas, sobre todo en América, donde este fenómeno parece haberse anticipado. Cuando en 1996 Desde la Gente publicó ""Dos veces bueno"", el interés por caracterizar la minificción recién comenzaba. ""Dos veces bueno 3"" ha preferido nutrirse de microcuentistas no incluidos en sus dos antecesoras. En los prólogos de esos trabajos anteriores se señala que ""la cofradía del cuento brevísimo no cesa de reclutar nuevos cómplices"". ""Dos veces bueno 3"" corrobora esa afirmación."
22349426,7469,Las Palabras y Los D-As.: Una Antolog-A Introductoria,6071618215,9786071618214,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2014,3,21,,Fondo de Cultura Economica USA,false,41753243,1,9,29,6,0,5:5|4:1|3:0|2:0|1:0|total:6,2014,3,21,4.83,6,0,"['7145534', '7469']","['Ricardo Cayuela Gally', 'Octavio Paz']","['3.95', '4.14']",[],[],[],"This anthology by the editor and essayist Ricardo Cayuela, is an overview of the literary world of Octavio Paz aimed at young readers. The compilation says: ""This anthology, specially made for that audience, wants to help dispel some of these appraisal errors with the best arguments, along with the own poems and essays of Octavio Paz."""
6224505,7469,Jardines errantes,843221258X,9788432212581,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2008,11,30,,Planeta Publishing,false,6405211,1,15,29,9,4,5:3|4:0|3:4|2:0|1:2|total:9,,,,3.22,9,4,['7469'],['Octavio Paz'],['4.14'],[],[],[],
244861,7469,Mexico: Splendors of Thirty Centuries,0870995952,9780870995958,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1990,12,1,,Metropolitan Museum of Art New York,false,237241,3,21,29,6,1,5:5|4:1|3:0|2:0|1:0|total:6,1990,9,,4.83,5,1,['7469'],['Octavio Paz'],['4.14'],[],[],[],
245014,7469,Poemas (1935-1975),8432295213,9788432295218,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,237392,1,15,29,7,1,5:2|4:4|3:1|2:0|1:0|total:7,,,,4.14,7,1,['7469'],['Octavio Paz'],['4.14'],[],[],[],
244939,7469,Obra Poetica I (1935-1970),9681639057,9789681639051,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2006,6,1,,Fondo de Cultura Economica USA,false,237319,1,21,28,6,0,5:4|4:2|3:0|2:0|1:0|total:6,1997,2,,4.67,6,0,['7469'],['Octavio Paz'],['4.14'],[],[],[],"En este volumen 11 de las Obras completas de Octavio Paz, se recopila la obra poetica del autor de 1935 a 1970. Asi, encontramos los siguientes libros: Libertad bajo palabra; Bajo tu clara sombra; Calamidades y milagros: Semillas para un himno; aAguila o sol?; La estacion violenta; La hija de Rappaccini; Dias habiles; Homenaje y profanaciones; Salamandra; Solo a dos voces; Ladera este: Hacia el comienzo; Blanco; Topoemas y El mono gramatico."
15142487,7469,Traduccion: Literatura y Literalidad,847223018X,9788472230187,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1996,4,4,,TusQuets,false,20797621,1,29,28,8,0,5:1|4:2|3:5|2:0|1:0|total:8,,,,3.50,8,0,['7469'],['Octavio Paz'],['4.14'],[],[],[],
9923706,7469,Vento cardinale e altre poesie,8804235357,9788804235354,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1339413331l/9923706._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1339413331l/9923706._SY75_.jpg,1984,9,1,ita,A. Mondadori,false,14816522,1,13,27,7,0,5:2|4:2|3:3|2:0|1:0|total:7,1984,,,3.86,7,0,"['7469', '4513888']","['Octavio Paz', 'Franco Mogni']","['4.14', '3.82']",[],[],[],"<i>Vento cardinale</i> è un'antologia molto ampia che comprende testi scritti a partire dal '58. L'esperienza poetica di Octavio Paz nasce dall'intrecciarsi, o dal fondersi, di costellazioni culturali differenti: alla base la letteratura ispano-americana e poi la poesia surrealista e il pensiero orientale, da cui Paz ha attinto nei lunghi soggiorni in Oriente, negli anni '50 e '60. Premio Nobel per la letteratura nel 1990, è considerato il più importante poeta di lingua spagnola della seconda metà del Novecento."
