id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
12982154,11563,Розенкранц и Гильденстерн мертвы и другие пьесы,5271272761,9785271272769,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327596757l/12982154._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327596757l/12982154._SY75_.jpg,2010,1,1,rus,"Астрель, Corpus",false,73811,55,132790,316764,78043,1949,5:31907|4:26169|3:14165|2:4256|1:1546|total:78043,1966,,,4.06,13,0,"['293', '2964676', '2743494', '11563', '4146991', '5832043', '5832044']","['Tom Stoppard', 'Том Стоппард', 'Иосиф Бродский', 'Joseph Brodsky', 'Илья Кормильцев', 'Ольга Варшавер', 'Т. Тульчинская']","['4.05', '4.00', '4.45', '4.25', '4.25', '4.37', '4.46']",['19834334'],['Ilya Kormiltsev'],['4.14'],"<i>Hamlet</i> told from the worm's-eye view of two minor characters, bewildered Rosencrantz and Guildenstern. Echoes of <i>Waiting for Godot</i> resound, reality and illusion mix, and where fate leads heroes to a tragic but inevitable end."
25760635,11563,Strohalmen voor de lezer: een ruime keuze uit de gedichten,9023483391,9789023483397,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434787138l/25760635._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434787138l/25760635._SY75_.jpg,2015,6,8,nl,De Bezige Bij,false,45605506,1,32,29,7,3,5:4|4:1|3:1|2:1|1:0|total:7,2015,6,8,4.14,7,3,"['11563', '877660']","['Joseph Brodsky', 'Kees Verheul']","['4.25', '3.72']",[],[],[],"Strohalmen voor de lezer biedt een uitgebreid en representatief overzicht van de poëzie van Nobelprijswinnaar Joseph Brodsky. Deze selectie bevestigt Brodsky’s unieke positie in de wereldliteratuur: een moderne dichter met een grote passie voor de klassieke literatuur en een noodgedwongen politiek denker die in veel van zijn uitingen de kracht van het geschreven woord bezingt. Met deze monumentale uitgave wordt eindelijk eer gedaan aan de rijkdom, de emotionele zeggingskracht en de ironie van deze onvergelijkbare dichter. <br />Veel van de gedichten in Strohalmen voor de lezer verschijnen voor het eerst in vertaling. De nieuwe vertalingen zijn van de hand van Margriet Berg, Jan Robert Braat, Anneke Brassinga, Het Gents Collectief van Poëzievertalers, Arthur Langeveld, Anne Stoffel, Marja Wiebes en Peter Zeeman. <br />Kees Verheul, slavist, schrijver en vertaler, verzorgde de redactie en de samenstelling en voorzag het geheel van annotaties en een verantwoording."
2554629,11563,"L'horizon Est En Feu: Cinq Poètes Russes Du X Xe Siècle:  Blok, Akhmatova, Mandelstam, Tsvétaïéva, Brodsky",2070309312,9782070309313,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329420969l/2554629._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329420969l/2554629._SY75_.jpg,2007,2,1,,Gallimard Education,false,2562880,1,15,29,8,2,5:2|4:3|3:2|2:0|1:1|total:8,2007,1,1,3.62,8,2,"['11563', '99703']","['Joseph Brodsky', 'Anna Akhmatova']","['4.25', '4.31']",[],[],[],
51486087,11563,اگر حافظه یاری کند,,9786226194358,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1582226287l/51486087._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1582226287l/51486087._SY75_.jpg,2020,1,,per,اطراف,false,76153883,1,50,29,8,5,5:1|4:4|3:2|2:1|1:0|total:8,,,,3.62,8,5,['11563'],['Joseph Brodsky'],['4.25'],['14389128'],['طهورا آیتی'],['3.63'],تبعید هر آدمی را، به‌خصوص هر نویسنده‌ای را، دو پاره می‌کند؛ یک پاره گذشته‌ای است که با زبان خودت به آن فکر می‌کردی و بخشی از هویت توست و دیگری اکنونی که در آن سرگشته و با لکنت می‌کوشی زندگی کنی و به یاد آوری. جوزف برودسکی، برنده‌ی نوبل ادبیات سال ۱۹۸۷، در چنین جایی ایستاده است. او هر چند زندگی‌اش حتی در تبعید هم به روسیه گره خورده بود، هیچ‌ وقت حکومت شوروی را نپذیرفت؛ هر چند به آمریکا رفت، اسیر غرب‌گرایی نشد؛ هر چند می‌گفت به زبان روسی تعلق دارد، به انگلیسی نوشت. همین بی‌درکجایی بود که سکوی پرش جستارهایش شد، تا در زبان جدید از چنگال بی‌رحم خاطرات نجات یابد و بتواند باز به چنگ‌شان بیاورد، تا خانه‌ای نو برای خودش بسازد: این بار درون زبانی تازه، با خشت ادبیات، زیر سقف حافظه‌ای نویافته.
13145482,11563,In anderhalve kamer : Drie autobiografische novellen,9023424204,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1993,,,nl,De Bezige Bij,false,18322918,1,62,28,8,0,5:1|4:4|3:2|2:0|1:1|total:8,1986,,,3.50,8,0,['11563'],['Joseph Brodsky'],['4.25'],"['1040013', '877660']","['Frans Kellendonk', 'Kees Verheul']","['3.57', '3.72']","<i>In anderhalve kamer</i> bestaat uit drie autobiografische novellen die op aangrijpende wijze de oceaandiepe kloof beschrijven tussen Brodsky’s jeugd vanaf 1940 in Petersburg, toen nog Leningrad, en New York, waarheen hij in 1972 halsoverkop vluchtte.<br /><i>Tussen iemand en niemand</i> werd oorspronkelijk in Brodsky’s tweede taal, het Engels, geschreven. Hij vertelt erin hoe de onveranderlijke kern van zijn persoonlijkheid, zijn voortdurende ‘poging tot vervreemding’, aanwezig was in het joodse jongetje dat woonde in het ‘onrechtvaardigste land ter wereld’.<br /><i>Om een schim te plezieren</i> gaat over Brodsky’s keuze in het Engels te gaan schrijven. In die taal denkt bij het dichtst bij zijn idool W.H. Auden te komen, die hij in een illegale bloemlezing van Engelse poëzie las. Als hem een foto van Auden onder ogen komt, waarop de dichter eruitziet zoals Brodsky denkt dat een schrijver van zulke poëzie eruit moet zien, probeert hij die grimas na te apen in een spiegel.<br /><i>In anderhalve kamer</i> ten slotte is een ontroerend portret van Brodsky’s ouders, met wie hij het klein appartement bewoonde dat werd gedomineerd door een drie meter hoge kast en een kolossaal bed. De fascinerende inhoud van de kast weerspiegelde het verleden van het gezin, en op het bed nam men plaats als er een belangrijke beslissing genomen moest worden.<br /><br />De drie novellen zijn eerder verschenen in <i>Tussen iemand en niemand</i> (<i>Less than one</i>)."
17609459,11563,Изотникъде с любов,9544260544,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1363160049l/17609459._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1363160049l/17609459._SX50_.jpg,1994,,,bul,Анубис,false,24569365,1,17,28,8,0,5:1|4:4|3:2|2:0|1:1|total:8,1994,1,1,3.50,8,0,['11563'],['Joseph Brodsky'],['4.25'],['6885780'],['Бойко Ламбовски'],['3.87'],
39002163,11563,"Atlantise lähistel: valik luulet (Loomingu Raamatukogu, #10-11/2018)",,9789949638031,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1522868212l/39002163._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1522868212l/39002163._SY75_.jpg,2018,,,est,Kultuurileht,false,60556151,1,20,28,8,1,5:2|4:3|3:1|2:1|1:1|total:8,,,,3.50,8,1,"['11563', '8546498', '3155953']","['Joseph Brodsky', 'Lauri Eesmaa', 'Mihhail Lotman']","['4.25', '3.81', '3.88']",['5008789'],['Maria-Kristiina Lotman'],['3.90'],"Jossif Brodski 1940–1996<br /><br />Vene uuema luule klassiku ja nobelisti esimene eestikeelne kogumik, millesse on valitud 36 antiigiteemalist luuletust ja luuletsüklit kirjaniku kõigist loomeperioodidest.<br /><br />Antiik on Brodskile oluline oma luuleilma loomise allikas, miski, mis on ammu möödunud ja samas varemete ja viidete kaudu ruumis pidevalt kohal ja pakub nii samastumisvõimalusi kui ka paralleele tänapäevaga. „Mul on tihti tunne, et osalesin Marathoni lahingus, randusin Caesariga Liibüas,“ ütleb ta.<br /><br />Raamatu lõpust leiab Mihhail Lotmani põhjaliku saatesõna."
12906586,11563,قصائد مختارة,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1318967817l/12906586._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1318967817l/12906586._SY75_.jpg,1991,1,1,ara,دار المدى للنشر والتوزيع,false,18061172,1,32,26,13,1,5:0|4:2|3:1|2:5|1:5|total:13,,,,2.00,13,1,"['11563', '5862551']","['Joseph Brodsky', 'برهان شاوي']","['4.25', '3.37']",[],[],[],
6904955,11563,Tym tylko byłem: Wybór wierszy,8324006419,9788324006410,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356301321l/6904955._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356301321l/6904955._SX50_.jpg,,,,,,false,7129102,1,10,25,7,2,5:3|4:2|3:0|2:0|1:2|total:7,2006,1,1,3.57,7,2,['11563'],['Joseph Brodsky'],['4.25'],[],[],[],
9702245,11563,Profilo di Clio,8845917673,9788845917677,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1346231669l/9702245._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1346231669l/9702245._SY75_.jpg,2003,4,1,ita,Adelphi,false,14590459,1,32,25,7,1,5:2|4:3|3:0|2:1|1:1|total:7,1995,,,3.57,7,1,"['11563', '2266496']","['Joseph Brodsky', 'Arturo Cattaneo']","['4.25', '3.58']","['4624797', '1612702']","['Gilberto Forti', 'Giovanni Buttafava']","['4.14', '4.03']","È Clio, la «Musa del Tempo», a scandire con il suo metronomo il ritmo di questi saggi. Ma si può dire che tutta l’opera di Brodskij sia un dialogo ininterrotto con il <i>tempo</i>. Qui lo sguardo si posa distaccato, ironico, sidereo tanto sulla fenomenologia di un occasionale presente quanto su medaglioni di un passato, prossimo o remoto, in cui l’oggi si rispecchia sotto una inedita luce – includendo persino un profilo sconcertante della spia Kim Philby e la ricostruzione dei suoi oscuri addentellati con la storia sovietica (carichi di conseguenze che si fanno ancora sentire, in particolare in Medio Oriente).Ma siano i viaggi o la noia, la creatività o l’esilio, il tradimento o il significato della poesia, il piacere della lettura o l’essenza del male i temi affrontati con la consueta sprezzatura, tutto appare dominato da un senso ineluttabile del tempo che polverizza e diffrange ogni istante vissuto – ma che tuttavia rappresenta la materia stessa della poesia. Il respiro metafisico che anima l’avventura intellettuale di Brodskij trova in questo motivo la sua cifra, magistralmente espressa nell’ultimo saggio dell’agosto 1995, <i>In memoria di Stephen Spender</i>, che è anche un epicedio su un’intera età della letteratura – quella che si potrebbe chiamare «l’età di Auden». <i>Profilo di Clio</i> è la seconda parte dell’edizione italiana di <i>On Grief and Reason</i>, pubblicato in America nel 1995 alla vigilia della morte di Brodskij. La prima parte, <i>Dolore e ragione</i>, è apparsa presso Adelphi nel 1998."
1306059,11563,Brief In Die Oase: Hundert Gedichte,3446207333,9783446207332,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,1295304,2,14,24,7,1,5:2|4:1|3:3|2:0|1:1|total:7,2006,1,1,3.43,6,1,['11563'],['Joseph Brodsky'],['4.25'],[],[],[],
31683397,11563,Ei oikein ihminenkään,9513069125,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1472205299l/31683397._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1472205299l/31683397._SX50_.jpg,1987,,,fin,Kustannusosakeyhtiö Tammi,false,52356303,1,11,23,6,2,5:1|4:3|3:2|2:0|1:0|total:6,1986,,,3.83,6,2,['11563'],['Joseph Brodsky'],['4.25'],"['4645889', '4392866']","['Kalevi Nyytäjä', 'Eva Siikarla']","['3.53', '3.78']","""Ambivalenssi on kansakuntani hallitsevin luonteenpiirre. Ei ole neuvostoliittolaista pyöveliä, joka ei pelkäisi joutuvansa jonakin päivänä uhriksi, eikä niin surkeaa uhria, joka ei myöntäisi (vaikka vain sisimmässään), että hänellä on henkiset edellytykset ruveta pyöveliksi. Lähihistoriassamme on kumpaakin lajia ollut tarjolla yllin kyllin. Tämä on jonkinlaista viisautta, Voisi jopa luulla että tämä ambivalenssi juuri viisautta onkin; ettei elämä ole hyvä eikä paha, vaan mielivaltainen.""<br /> -Joseph Brodsky<br /><br /> Tämän teoksen kaksi kirjoitusta, jotka on valittu Brodskyn Yhdysvalloissa julkaistusta esseekokoelmasta ""Less Than One"", kertovat hänen omasta nuoruudestaan sodanjälkeisessä Leningradissa. Edellinen, ""Ei oikein ihminenkään"", esittää terävin ja vahvoin tuokiokuvin, miltä tuntui olla juutalainen koulupoika, tehtaantyöläinen, poliittinen vanki Neuvostoliitossa. Siinä ohessa se luonnehtii – runoilijan tiheällä ja täsmällisellä kielellä – koko maan poliittista järjestelmää ja kulttuuri-ilmapiiriä, Neuvostoliiton roolia maailmanpolitiikassa, sen johtajia ja venäläistä kansanluonnetta. <br /> Toinen teksti, ""Puolitoista huonetta"", on kunnianteko runoilijan vanhemmille, joita Brodsky ei tavannut enää sen jälkeen kun hän oli joutunut lähtemään Neuvostoliitosta. Kirjoittamalla heistä englanniksi hän on halunnut turvata heille vapauden oman maansa kahleista ja kuolemanjälkeisen elämän, ""pakotien valtion krematorion savupiipuista"". Kaihoisasti ja lämpimästi hän kuvaa heidän perhe-elämäänsä yhteisasunnon puolessatoista huoneessa, mutta myös sitä miten hän itse vähitellen erotti tiilin ja laudoin, matkalaukuin ja kirjahyllyin siitä oman ""Lebensrauminsa"", jonne piti kulkea kolmen oven kautta. Muistellessaan vanhempiaan hän luo samalla tutkielman vanhemman ja lapsen suhteesta, lapsen pyrkimyksestä itsenäisyyteen, eroon vanhemmista, ja myöhemmästä paluusta heidän luokseen, syventymisestä vanhempien ajatus- ja arvomaailmaan oman persoonallisuuden rakennusaineiden löytämiseksi."
