id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
1078,704,"The Good Earth (House of Earth, #1)",1416500189,9781416500186,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312497600l/1078._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312497600l/1078._SY75_.jpg,2009,3,4,eng,Howard Publishing Co,false,2346070,263,332732,870086,218446,9612,5:81343|4:76129|3:42622|2:12637|1:5715|total:218446,1931,3,2,3.98,202222,7743,['704'],['Pearl S. Buck'],['3.98'],[],[],[],"This tells the poignant tale of a Chinese farmer and his family in old agrarian China. The humble Wang Lung glories in the soil he works, nurturing the land as it nurtures him and his family. Nearby, the nobles of the House of Hwang consider themselves above the land and its workers; but they will soon meet their own downfall.<br /><br />Hard times come upon Wang Lung and his family when flood and drought force them to seek work in the city. The working people riot, breaking into the homes of the rich and forcing them to flee. When Wang Lung shows mercy to one noble and is rewarded, he begins to rise in the world, even as the House of Hwang falls."
209291,704,"To My Daughters, With Love",0899669891,9780899669892,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,202560,3,119,84,25,2,5:2|4:8|3:12|2:3|1:0|total:25,1996,,,3.36,19,1,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
13151030,704,China Flight,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1945,,,eng,"Triangle Books, The Blakiston Co",false,18329036,1,88,82,23,5,5:5|4:10|3:3|2:3|1:2|total:23,1945,1,1,3.57,23,5,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
1556347,704,ORIENTAL COOK BOOK,0413308006,9780413308009,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1974,,,,Eyre Methuen,false,1548833,4,70,79,20,2,5:7|4:6|3:6|2:1|1:0|total:20,1972,,,3.95,9,1,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
1556255,704,Good Deed and Other Stories of Asia Past and Present,0416159109,9780416159103,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1400860187l/1556255._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1400860187l/1556255._SX50_.jpg,1970,3,19,,Methuen young books,false,1548723,1,107,76,21,8,5:6|4:6|3:4|2:5|1:0|total:21,1970,3,19,3.62,21,8,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
93533,704,Pearl S. Buck's Book of Christmas,0671218689,9780671218683,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1974,1,1,eng,Simon & Schuster,false,90174,3,72,74,19,2,5:6|4:5|3:8|2:0|1:0|total:19,1974,11,15,3.89,19,2,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
13123977,704,The Water-Buffalo Children,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549485292l/13123977._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549485292l/13123977._SX50_.jpg,1943,,,eng,Cadmus Books,false,18299711,1,78,73,19,3,5:7|4:5|3:5|2:1|1:1|total:19,1943,1,1,3.84,19,3,['704'],['Pearl S. Buck'],['3.98'],[],[],[],"It all began when the little American girl found a small white stone which she thought was magic because it brought her adventures with the water buffalo and with the Chinese brother and sister who rode upon it. It is a funny story that will keep you guessing as to whether the stone is magic or not. Can you imagine how surprised ""Little Pearl"" was when the Chinese children called her a ""foreigner""?<br /><br />Pearl S. Buck"
93532,704,The Story Bible: Volume 1,0451050800,9780451050809,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1972,7,1,eng,Signet,false,18160521,6,56,69,17,1,5:5|4:8|3:4|2:0|1:0|total:17,1972,7,1,4.06,10,1,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
15781206,704,The Dragon Fish,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549498569l/15781206._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549498569l/15781206._SY75_.jpg,1944,,,eng,"The John Day Company, Inc",false,21496803,1,51,67,17,0,5:5|4:6|3:6|2:0|1:0|total:17,1971,8,1,3.94,17,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],"The Dragon Fish. Two little girls, one American and one Chinese, tired of their brothers, decide to run away. With the help of a magic Dragon Fish, they go off to the city seeking adventure and find much more than they had hoped for."
18164494,704,قصص من الصين,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1373073638l/18164494._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1373073638l/18164494._SX50_.jpg,,,,,,false,25528098,5,78,66,17,2,5:6|4:5|3:4|2:2|1:0|total:17,1934,,,3.88,7,1,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
93525,704,Pearl S. Buck: The Complete Woman. Selections From The Writings Of Pearl S. Buck.,0875292062,9780875292069,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1325497637l/93525._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1325497637l/93525._SY75_.jpg,,,,eng,,false,90166,1,90,59,15,2,5:4|4:7|3:3|2:1|1:0|total:15,1971,12,1,3.93,15,2,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
10515387,704,The Big Wave and Other Stories,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1325532486l/10515387._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1325532486l/10515387._SY75_.jpg,,,,eng,The Curtis Publishing Company,false,15421382,2,48,59,16,2,5:4|4:5|3:6|2:0|1:1|total:16,1948,,,3.69,16,2,"['704', '5425771']","['Pearl S. Buck', 'Joseph E. Grey II']","['3.98', '3.69']",[],[],[],
2733437,704,Ten Modern American Short Stories,0553245996,9780553245998,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343622069l/2733437._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343622069l/2733437._SY75_.jpg,,,,eng,,false,2759086,1,50,58,15,1,5:4|4:5|3:6|2:0|1:0|total:15,1984,3,,3.87,15,1,"['1700440', '704', '576162', '258609', '175078', '8167', '6878', '3999', '3506', '3496', '2364747']","['David A. Sohn', 'Pearl S. Buck', 'Paul Darcy Boles', 'Borden Deal', 'Jean Stafford', 'Reynolds Price', 'John Updike', 'James  Jones', 'Carson McCullers', 'John Knowles', 'Don Trompeter']","['3.75', '3.98', '3.80', '4.02', '3.97', '3.89', '3.80', '4.04', '3.95', '3.58', '3.87']",[],[],[],
18039561,704,Miniatura di Natale,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1370365905l/18039561._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1370365905l/18039561._SY75_.jpg,1973,,,ita,Rizzoli,false,41166140,2,43,57,15,2,5:4|4:4|3:7|2:0|1:0|total:15,2013,8,28,3.80,8,2,['704'],['Pearl S. Buck'],['3.98'],['4277650'],['Argia Micchettoni'],['3.73'],"In questo libro singolare, Pearl Buck parla del significato misterioso e unico del Natale e dei vari modi in cui i protagonisti dei racconti, giovani e vecchi, giungono a scoprirlo. Fiabe e racconti sono basati sulle reminiscenze dei molti Natali trascorsi dall'Autrice sia in Cina sia in America. Non importa che l'albero sia il bell'abete della tradizione americana o un esile bambù cinese; che il maestoso tacchino arrosto sia sostituito da un'oca selvatica; o anche che non vi sia niente di tutto questo. Ciò che conta è la poesia, lo spirito del Natale, il momento magico in cui ogni essere umano, solo con se stesso e con i suoi ricordi, sente il bisogno di dare e ricevere amore, solidarietà, comprensione. E anche qui Pearl Buck proclama e ripete quelle che sono le sue convinzioni fondamentali: la fratellanza fra gli uomini, quale che sia il colore della loro pelle; l'imperativo di proteggere i bambini innocenti dalle ingiustizie e dai pregiudizi del mondo; la necessità che i popoli della terra non siano travagliati dalle guerre. ? un?esortazione all?amore e alla fede, rivolta a tutti gli uomini di buona volont?."
214084,704,Pearl Buck's America,0877940290,9780877940296,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1971,,,,Bartholomew House,false,207253,2,81,54,14,1,5:3|4:6|3:5|2:0|1:0|total:14,1971,1,1,3.86,12,1,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
1556338,704,Mrs. Stoner and the Sea,0441534708,9780441534708,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1412033643l/1556338._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1412033643l/1556338._SY75_.jpg,1976,1,,eng,Ace Books,false,1548806,2,59,53,16,5,5:4|4:3|3:5|2:2|1:2|total:16,1976,1,1,3.31,14,4,"['704', '122489']","['Pearl S. Buck', 'Theodore F. Harris']","['3.98', '3.66']",[],[],[],
711163,704,Once upon a Christmas:,0381980464,9780381980467,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1973,2,,,John Day Co,false,697428,3,81,52,16,9,5:4|4:1|3:7|2:3|1:1|total:16,1950,,,3.25,13,7,['704'],['Pearl S. Buck'],['3.98'],[],[],[],"How often have you heard it said of Christmas: If it could only last! For, during this all too brief holiday each year, there does exist among so many people a feeling of friendliness and brotherhood... a spirit of peace on earth, good will to men.<br /><br />Pearl Buck writes about this unique and mysterious Christmas spirit and its many and varied manifestations for young and old in this very special book. Here she has gathered together her own stories and her Christmas reminiscences of nearly a lifetime. Whether a tale for children or a wise story for mature men and women, each selection reveals the perception and deep humanity of this master story teller and Nobel Prize winner."
4592635,704,Chinese Children Next Door,0354112600,9780354112604,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2000,1,,,Harpercollins Juvenile Books,false,4642192,3,57,49,12,1,5:4|4:5|3:3|2:0|1:0|total:12,1943,11,18,4.08,8,1,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
2116328,704,With a delicate air and other stories,0330105426,9780330105422,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1972,,,,Pan Books,false,1885196,3,43,49,13,2,5:3|4:4|3:6|2:0|1:0|total:13,,,,3.77,13,2,['704'],['Pearl S. Buck'],['3.98'],[],[],[],"Kenapa wanita Jepang itu unik? Atau tidakkah mereka unik? Ataukah dia sendiri, Aline Medhurst, yang unik? Atau wanita-wanita Amerika?<br /><br />Dalam himpunan cerita pendek yang memukau ini, Pearl S. Buck memperlihatkan bakatnya bertutur dan melukiskan watak tokoh-tokoh dalam kisah-kisah yang mencakup aneka topik, suatu wawasan yang telah mengejawantah dalam dirinya sendiri--sifat serta adat bangsa-bangsa Asia, hubungan Timur-Barat, dan liku-liku hubungan timbal balik pria-wanita.<br /><br />""Bacaan yang amat bagus.""<br /><i>Books and Bookmen</i><br /><br />""Dalam keempat belas cerita pendek ini, Pearl Buck menekankan nilai kata hati yagn sejati.""<br /><i>The Times</i>"
24430976,704,El dragón mágico,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1420939178l/24430976._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1420939178l/24430976._SX50_.jpg,2014,12,30,spa,epublibre,true,44018912,2,26,49,14,6,5:2|4:4|3:7|2:1|1:0|total:14,1944,,,3.50,11,4,['704'],['Pearl S. Buck'],['3.98'],[],[],[],"Pearl S. Buck escribió algunos cuentos para niños, todos ellos tienen en común el deseo de explicar a la gente de América y Europa la naturaleza y el modo de ser de China según palabras de la propia autora.<br /><br />En ""El dragón mágico"" una niña china encuentra un dragoncillo de jade y, casi simultáneamente, a una niña blanca, cuya presencia atribuye al poder mágico del dragón. Juntas huyen de sus casas, pues ambas sufren en solitario la tiranía de los hermanos."
21802045,704,Reader's Digest Condensed Books (Volume 2 1968),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1968,,,eng,,false,17129145,8,81,49,14,0,5:2|4:6|3:4|2:1|1:1|total:14,1968,1,1,3.50,0,0,"['3353821', '704', '32202', '71955', '148946', '416018']","[""Reader's Digest Association"", 'Pearl S. Buck', 'Morris L. West', 'Arthur Hailey', 'Charles Kuralt', 'Dorothy Uhnak']","['4.02', '3.98', '3.86', '3.92', '3.97', '3.62']",[],[],[],The New Year Pearl S. Buck<br />The Tower of Babel Morris L West<br />Airport Arthur Hailey<br />To the Top of the World Charles Kuralt<br />The Bait Dorothy Uhnak
1556232,704,China as I See It,0416600905,9780416600902,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1971,6,17,,Methuen young books,false,1548700,2,84,45,13,2,5:3|4:3|3:4|2:3|1:0|total:13,1970,,,3.46,12,1,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
2171994,704,"Condensed Books: The Lady, A Houseful of Love, The Three Faces of Eve, Letter from Peking, The FBI Story, The Spiral Road",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1957,,,eng,The Reader's Digest Association,false,2177646,1,38,43,12,1,5:2|4:4|3:5|2:1|1:0|total:12,1957,,,3.58,12,1,"['3353821', '8559', '231077', '259410', '355070', '704', '38664', '54379']","[""Reader's Digest Association"", 'Conrad Richter', 'Marjorie Housepian Dobkin', 'Corbett H. Thigpen', 'Hervey M. Cleckley', 'Pearl S. Buck', 'Don Whitehead', 'Jan de Hartog']","['4.02', '3.79', '4.04', '3.65', '3.83', '3.98', '3.85', '3.95']",[],[],[],Reader's Digest Condensed Books<br />Volume 3: 1957<br />Series volume 30
6611702,704,One Bright Day,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1950,,,eng,The John Day Company,false,6805694,1,37,39,10,1,5:2|4:5|3:3|2:0|1:0|total:10,1950,,,3.90,10,1,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
18756690,704,the china i knew,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,false,26649049,2,43,38,10,0,5:1|4:6|3:3|2:0|1:0|total:10,,,,3.80,10,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
42604316,704,Terra Abençoada,9897243275,9789897243271,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,66307899,1,30,38,9,0,5:4|4:3|3:2|2:0|1:0|total:9,,,,4.22,9,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
630868,704,China Past and Present,0381982122,9780381982126,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1972,10,,,The John Day Co.,false,617186,3,48,38,10,3,5:3|4:4|3:1|2:2|1:0|total:10,1972,1,1,3.80,5,2,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
92617,704,Prentice Hall Literature Silver,0136985238,9780136985235,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1265914496l/92617._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1265914496l/92617._SX50_.jpg,,,,eng,,false,89319,1,51,37,9,1,5:5|4:2|3:1|2:0|1:1|total:9,1989,7,1,4.11,9,1,"['16667', '704', '6076026']","['Isaac Asimov', 'Pearl S. Buck', 'Saki']","['4.16', '3.98', '3.94']",[],[],[],
93527,704,The Story Bible Volume II: New Testament,0451158679,9780451158673,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1454452446l/93527._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1454452446l/93527._SY75_.jpg,1972,7,1,,Signet,false,18160520,5,46,36,11,1,5:0|4:4|3:6|2:1|1:0|total:11,1972,7,1,3.27,9,1,['704'],['Pearl S. Buck'],['3.98'],[],[],[],"In this stunning accomplishment from the great Nobel &amp; Pulitzer Prize-winning author, 72 major stories from the Old &amp; New Testaments are retold in the language of today--the Creation of the World and the Garden of Eden; the Tower of Babel; Jesus in the Wilderness; more."
214086,704,A Pearl Buck Reader,0895771969,9780895771964,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,false,5916575,1,46,36,8,1,5:5|4:2|3:1|2:0|1:0|total:8,1985,1,,4.50,8,1,['704'],['Pearl S. Buck'],['3.98'],[],[],[],"""selected and condensed by the editors of Reader's digest.""<br /><br /><b>Contents:</b><blockquote>
  <a href=""https://www.goodreads.com/book/show/1080728.Volume_1_"" title=""Volume 1."" rel=""nofollow"">Volume 1.</a>
  <blockquote>The good earth<br />Imperial woman<br />The China I knew</blockquote>
  <a href=""https://www.goodreads.com/book/show/6150224.Volume_2_"" title=""Volume 2."" rel=""nofollow"">Volume 2.</a>
  <blockquote>The promise<br />Pavilion of women<br />A bridge for passing<br />The three daughters of Madame Liang.</blockquote>
</blockquote>"
25072425,704,The Frill,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1492521160l/25072425._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1492521160l/25072425._SY75_.jpg,,,,eng,,false,44757952,1,60,34,9,0,5:2|4:4|3:2|2:1|1:0|total:9,,,,3.78,9,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
13070602,704,La buona terra; La stirpe del drago,8802013098,9788802013091,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1445668151l/13070602._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1445668151l/13070602._SY75_.jpg,1978,,,ita,UTET Libreria,false,47317499,2,19,32,8,1,5:3|4:2|3:3|2:0|1:0|total:8,,,,4.00,6,1,['704'],['Pearl S. Buck'],['3.98'],"['4169945', '4476704']","['Andrea Damiano', 'Giorgio Monicelli']","['3.94', '4.03']",
33961029,704,Çin Sarayında Bir Bakire,,9786054308866,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1485017690l/33961029._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1485017690l/33961029._SY75_.jpg,2012,11,,,Tutku Yayınevi,false,54956556,2,15,29,9,2,5:1|4:4|3:1|2:2|1:1|total:9,,,,3.22,8,2,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
