id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
10297191,1709,Eugénie Grandet,8854120413,9788854120419,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327965318l/10297191._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327965318l/10297191._SY75_.jpg,2010,,,ita,Newton Compton,false,1399014,795,30853,64344,16953,699,5:4389|4:6507|3:4567|2:1180|1:310|total:16953,1833,,,3.80,7,0,"['228089', '3136746']","['Honoré de Balzac', 'Riccardo Reim']","['3.80', '3.84']",['1709'],['Grazia Deledda'],['3.64'],"Delicata storia di un amore liliale schiacciato e beffato dall’avarizia e dal cinismo e al tempo stesso spietata analisi della borghesia di provincia, avida e speculatrice, che tutto subordina alla smania di ricchezza e di dominio, <i>Eugénie Grandet</i> viene pubblicato nel 1833, subito accolto da una critica entusiasta che lo saluta come un capolavoro. Primo grande libro di Balzac, questo romanzo (che qui si ripropone nell’esemplare traduzione di Grazia Deledda, oggi quasi introvabile) allinea alcuni tra i più riusciti “ritratti” del grande scrittore: l’ingenua e soave Eugénie, il vecchio Grandet sordido e tirannico, il bel cugino Charles, arrampicatore sociale senza scrupoli – figure di raro vigore, tra le più potenti, in assoluto, dell’intera letteratura francese.<br /><br /><i>«Gli ultimi lampi di vita parevano concentrati negli occhi, ed appena poteva aprirli era un rapido volgerli angosciosi verso la stanza che chiudeva i suoi tesori, mentre con voce tremante d’un panico interno, ripeteva alla figliuola: «Vi sono? Vi sono?». «Sì, babbo».»</i>"
15980358,1709,Nobel Prize Reader,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1371461541l/15980358._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1371461541l/15980358._SX50_.jpg,1965,,,eng,Eagle Books,false,21732415,1,23,13,3,0,5:1|4:2|3:0|2:0|1:0|total:3,1965,1,1,4.33,3,0,"['125974', '7136212', '48535', '29963', '14047178', '5217', '1709', '19405', '7330', '14167341', '7702', '46466', '354530', '1545124', '1113469', '1466', '89330', '61023', '7136214', '957894', '7902', '648081', '6989', '38266', '142051', '54428', '36913', '18317']","['Leo Hamalian', 'Edmond L. Volfe', 'Anatole France', 'W.B. Yeats', 'Władysław Stanisław Reymont', 'George Bernard Shaw', 'Grazia Deledda', 'Thomas Mann', 'Sinclair Lewis', 'Ivan Alekseyevich Bunin', 'Luigi Pirandello', 'Roger Martin du Gard', 'Robert J. Clements', 'Johannes V. Jensen', 'Hermann Hesse', 'Jean-Paul Sartre', 'Pär Lagerkvist', 'François Mauriac', 'Haldor Laxness', 'Albert Camus', 'Boris Pasternak', 'Bjørnstjerne Bjørnson', 'Rudyard Kipling', 'Selma Lagerlöf', 'Maurice Maeterlinck', 'Gerhart Hauptmann', 'Rabindranath Tagore', 'Knut Hamsun']","['4.03', '4.33', '3.90', '4.16', '3.45', '3.91', '3.64', '3.94', '3.76', '4.05', '3.96', '4.07', '3.69', '3.74', '4.05', '3.99', '3.80', '4.32', '4.33', '4.00', '4.03', '3.38', '3.93', '3.85', '3.79', '3.32', '4.13', '4.00']",[],[],[],
18138253,1709,La vigna sul mare,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1372520306l/18138253._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1372520306l/18138253._SY75_.jpg,1930,,,ita,Treves - Treccani - Tumminelli,false,25481264,6,11,12,3,2,5:1|4:1|3:1|2:0|1:0|total:3,1930,1,1,4.00,2,2,['1709'],['Grazia Deledda'],['3.64'],[],[],[],
13810027,1709,Novelle: volume sesto,888509855X,9788885098558,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1337284871l/13810027._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1337284871l/13810027._SX50_.jpg,1996,,,ita,Ilisso Edizioni,false,19444472,1,10,11,3,0,5:0|4:2|3:1|2:0|1:0|total:3,1996,,,3.67,3,0,"['1709', '5710408']","['Grazia Deledda', 'Giovanna Cerina']","['3.64', '4.21']",[],[],[],"In questo volume sono comprese le raccolte Sole d'estate (1933) e Il cedro del Libano (1939). La prima completa la serie delle novelle pubblicate in volume dalla scrittrice, la seconda è uscita postuma. Emerge qui una fisionomia più sfaccettata della Deledda che ormai compone con l'abilità di una professionista di lunga esperienza. Oltre che sui consueti temi, la Deledda non trascura di riflettere anche sui rischi che corre lo scrittore e mette in guardia se stessa dagli abbandoni lirici, traendo linfa vitale proprio da questa problematica aperta e modernissima."
44056716,1709,Colomba,,9788832521122,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1550532222l/44056716._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1550532222l/44056716._SX50_.jpg,2019,2,19,ita,Classica Libris,true,68502358,1,5,11,3,0,5:0|4:2|3:1|2:0|1:0|total:3,1907,,,3.67,3,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"Antonio Azar e il suo antico amico Efes Mulas, ora farmacista e riccone, avevano deciso di passar una notte in campagna. Efes era cacciatore; Antonio letterato; entrambi figli di pastori, avevano trascorso l’infanzia sull’altipiano, fra i pascoli e le macchie, e serbavano un profondo sentimento della natura, un modo forte di sentire che nel Mulas confinava con la rozzezza.<br />Una sera d’agosto i due giovanotti s’avviarono verso l’ovile del padre di Azar: Efes vestiva la sua solita giacca da cacciatore, e aveva il fucile, sebbene la caccia fosse ancora proibita; Antonio indossava un vecchio abito nero che lo rendeva più piccolo e brutto del solito. Il suo volto era terreo, gli occhi cerchiati e foschi."
12984684,1709,Il fanciullo nascosto,8886109075,9788886109079,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1372507692l/12984684._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1372507692l/12984684._SX50_.jpg,1994,1,1,ita,Il Maestrale,false,18144145,9,12,11,3,1,5:0|4:2|3:1|2:0|1:0|total:3,1994,1,1,3.67,2,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],
27177599,1709,The Sardinian Fox,159910069X,9781599100692,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2006,4,30,,Italica Press,true,47215664,2,5,11,3,0,5:1|4:0|3:2|2:0|1:0|total:3,,,,3.67,3,0,"['1709', '75443', '6921']","['Grazia Deledda', 'Martha King', 'William Weaver']","['3.64', '3.68', '4.00']",[],[],[],Love and bandits in the wild Sardinian mountains by a Nobel-prize-winning author.
13198107,1709,Amore lontano: lettere al gigante biondo (1891-1909),8807491028,9788807491023,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1357812472l/13198107._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1357812472l/13198107._SY75_.jpg,2010,11,3,ita,,false,18380757,1,8,10,3,1,5:0|4:1|3:2|2:0|1:0|total:3,2010,11,3,3.33,3,1,"['1709', '5790408']","['Grazia Deledda', 'Anna Folli']","['3.64', '3.99']",[],[],[],"Un giornalista, alto, grasso, biondo, arriva a Nuoro dalla capitale per conoscere Grazia Deledda ed è una visita che non sarà mai dimenticata. Sono i primi di settembre del 1891 e Grazia non ha ancora vent'anni. Il giornalista, un poco più adulto, si chiama Stanislao Manca, Stanis per gli amici, e appartiene alla più antica aristocrazia sarda, dei Duchi dell'Asinara. A Roma cerca di farsi strada nella redazione della ""Tribuna"". Sta intanto preparando per l'editore Sonzogno le dispense delle ""Cento città d'Italia"" dedicate alla Sardegna e ha l'idea di chiedere a quella giovinetta un breve articolo su Nuoro. Alla lettera del 7 maggio 1891 Grazia risponde con una serie di fotografie e una prosa vivace, aprendo così un carteggio destinato a protrarsi, reciproco fino al primo incontro, poi tenuto in piedi solo da lei con volontà disperata. Sono lettere di grande interesse e bellezza che svelano sogni e ferite tormentose: l'Amore e la Gloria, insieme al senso vivo della propria inferiorità sociale, intellettuale, fisica soprattutto. È il 1896, l'addio è stato dato da tempo: ""Ah, non può esserci l'amore dell'anima? Eppure io non vi ho amato per la vostra gigantesca persona!... Dunque perché sono una nana devo tanto patire? Ma è mia la colpa dunque?"" (24 febbraio 1894). Di tanta crudeltà Stanis chiede perdono dopo cinque anni di silenzio, alla vigilia del matrimonio che la porta a Roma, quando lui è autorevole critico teatrale della ""Tribuna"" e lei scrittrice affermata e tradotta."
13808314,1709,Novelle: volume primo,8885098509,9788885098503,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1337283801l/13808314._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1337283801l/13808314._SX50_.jpg,1996,,,ita,Ilisso Edizioni,false,19442745,1,11,10,3,0,5:0|4:2|3:0|2:1|1:0|total:3,1996,,,3.33,3,0,"['1709', '5710408']","['Grazia Deledda', 'Giovanna Cerina']","['3.64', '4.21']",[],[],[],"È il primo dei sei volumi nei quali sono comprese tutte le novelle che la scrittrice, premio Nobel per la Letteratura nel 1927, pubblicò in singole raccolte nell'arco della sua lunga carriera. Basati sulle prime edizioni a stampa, costituiranno una pietra miliare negli studi deleddiani.<br />In questo volume sono pubblicate le raccolte intitolate Nell'azzurro (1890), Racconti sardi (1894), L'ospite (1897), Le tentazioni (1899), edite negli anni di apprendistato per la giovane scrittrice. Introducono il volume una prefazione e una nota biografica."
43068950,1709,Racconti di Natale,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ita,,true,66863173,1,6,10,3,2,5:0|4:1|3:2|2:0|1:0|total:3,,,,3.33,3,2,"['1709', '15123', '1503667', '4371817']","['Grazia Deledda', 'Carlo Collodi', 'Renato Fucini', 'Emma Perodi']","['3.64', '3.86', '3.47', '3.83']",[],[],[],"Evviva! Arriva Natale! Esiste una festa più bella?<br />Ci sono le vacanze e le grandi riunioni di famiglia, i regali che è bello aspettare oltreché ricevere, i giochi insieme agli amici e ai parenti e qualche storia sui Natali di un tempo che nonni e zii raccontano con un po' di nostalgia. Anche i grandi autori della letteratura italiana raccolti in questo volume ci raccontano il Natale di un tempo passato, e certo allora i regali erano molto diversi da quelli di oggi. Quello che però non è cambiato è il sentimento di gioia profonda che pervade ogni casa durante questa festa commovente e suggestiva che colma il cuore di speranza."
2739165,1709,L'umiltà ed altri racconti,2253060429,9782253060420,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1376792421l/2739165._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1376792421l/2739165._SY75_.jpg,1993,,,ita,LGF/Livre de Poche,false,2764818,1,7,10,2,0,5:2|4:0|3:0|2:0|1:0|total:2,1993,,,5.00,2,0,"['47421', '155517', '567332', '97948', '114467', '1709', '49367']","['Dino Buzzati', 'Italo Calvino', 'Massimo Bontempelli', 'Giorgio Scerbanenco', 'Gianni Rodari', 'Grazia Deledda', 'Federico De Roberto']","['4.08', '4.02', '3.77', '3.78', '4.16', '3.64', '4.04']",['1312459'],['Éliane Bayle'],['5.00'],"Les lecteurs qui possèdent bien les premiers éléments de l'italien auront accès aux nouvelles de D. Buzzati, I. Calvino, M. Bontempelli, G. Scerbanenco, F. De Roberto, G. Rodari, G. Deledda. Notes en regard du texte, points de grammaire, liste de vocabulaire en fin de volume."
16060370,1709,Ferro e fuoco,8886109105,9788886109109,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349165843l/16060370._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349165843l/16060370._SX50_.jpg,1995,,,ita,Il Maestrale,false,21847656,7,5,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,1936,,,4.50,1,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"Nel primo racconto la scrittrice volge lo sguardo al passato e ritorna con la memoria alla sua isola, rievocando con nostalgia la sua giovinezza. Seguono una serie di novelle ambientate in Sardegna e nel Continente."
51480532,1709,Racconti,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1582224979l/51480532._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1582224979l/51480532._SY75_.jpg,2016,,,ita,Il Sole 24 Ore,false,76147046,1,4,9,2,1,5:1|4:1|3:0|2:0|1:0|total:2,,,,4.50,2,1,['1709'],['Grazia Deledda'],['3.64'],[],[],[],
14742691,1709,L'argine,8862020406,9788862020404,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1338470376l/14742691._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1338470376l/14742691._SX50_.jpg,2008,,,ita,Ilisso Edizioni,false,20390313,7,12,9,3,1,5:0|4:1|3:1|2:1|1:0|total:3,1933,,,3.00,3,1,"['1709', '6151700']","['Grazia Deledda', 'Marco Manotta']","['3.64', '4.08']",[],[],[],"La signora Noemi Davila, facoltosa vedova di mezza età, proprietaria di uno stabile nel centro di Roma, vive nel ricordo del marito defunto, la cui ombra aleggia in ogni angolo dell'appartamento. Fa da contraltare alla sua vicenda quella di Franco Franci, giovane avvocato che, innamorato della vedova, prende coscienza del sostanziale fallimento del suo matrimonio con Pia Decobra, donna dalla sensibilità tormentata. Dopo il suicidio della moglie Franco diviene il suo erede: profonderà ogni energia, in preda a un lacerante senso di colpa, per esudire un desiderio filantropico di Pia: costruire un argine che metta ala riparo le campagne circostanti il paese natale della defunta dalle periodiche e devastanti inondazioni del fiume."
19145729,1709,"I migliori romanzi e racconti, vol. I: Canne al vento, Elias Portolu, Cenere, La madre,  La vigna sul mare",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ita,,true,27181378,1,3,9,2,1,5:1|4:1|3:0|2:0|1:0|total:2,2013,1,21,4.50,2,1,['1709'],['Grazia Deledda'],['3.64'],[],[],[],La prima parte della raccolta di romanzi e racconti che decretarono l'assegnazione del Premio Nobel per la Letteratura nel 1926 e la notorietà internazionale della scrittrice sarda.
52164506,1709,El jabatillo,,9788494044168,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,71679294,1,3,9,3,1,5:0|4:1|3:1|2:1|1:0|total:3,,,,3.00,3,1,['1709'],['Grazia Deledda'],['3.64'],[],[],[],
23953755,1709,Il vecchio della montagna - Elias Portolu - Cenere - Canne al vento. Nobel 1926,8802022720,9788802022727,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1419019552l/23953755._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1419019552l/23953755._SX50_.jpg,1978,1,1,ita,UTET,false,43557663,1,11,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,1978,,,4.50,2,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],
10079646,1709,Novelle: volume secondo,8885098517,9788885098510,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336739710l/10079646._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336739710l/10079646._SX50_.jpg,1996,,,ita,Ilisso Edizioni,false,14976392,1,9,8,2,0,5:0|4:2|3:0|2:0|1:0|total:2,1996,1,1,4.00,2,0,"['1709', '5710408']","['Grazia Deledda', 'Giovanna Cerina']","['3.64', '4.21']",[],[],[],"Aperto da un'interessante prefazione, questo secondo volume di novelle si compone di quattro raccolte: La regina delle tenebre (1902), I giuochi della vita (1905), Amori moderni (1907), Il nonno (1908), che presentano rilevanti differenze compositive e stilistiche, e rispecchiano nuove tendenze culturali nell'accostamento variato di temi e ambienti. Nell'insieme si ha un quadro composito che dà conto, anche per le disuguaglianze e la diversità degli esiti, di una fase di passaggio e di crescita, pur con incertezze e contraddizioni."
18137887,1709,Il flauto nel bosco,8888596003,9788888596006,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1372508916l/18137887._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1372508916l/18137887._SY75_.jpg,2008,,,ita,La Fenice,false,25480640,4,10,8,2,1,5:0|4:2|3:0|2:0|1:0|total:2,1923,,,4.00,1,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"La voce narrante in Il flauto nel bosco si muove tra un mondo fantastico e uno macabro, con la necessità di far vibrare l’esistenza, di sentire in maniera totale, di registrare il dramma dell’individuo solo. In quell’individualità che rende tutti esseri speciali, bisognosi ed eroi a difesa della propria mediocre o titanica esistenza. La musica del flauto incanta, ammonisce, suggerisce voci di fate. È bucolico il contesto, ma severe sono le parole: “Che t’importa di conoscermi? La mia storia è, in fondo, come la tua”. La natura umana come la città, nasconde dunque un’animalità facile da svelare. Le parole preziose e dolorose come il viaggio dentro il vivere umano sono la filigrana di Grazia Deledda. Un gioiello sardo elaborato con ricami d’oro fino ed osceno come sanno esserlo certe incantevoli punte di corallo rosso."
29769347,1709,Luci di Natale,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ita,,true,50132946,2,4,8,2,1,5:0|4:2|3:0|2:0|1:0|total:2,2014,,,4.00,2,1,"['1709', '15146462']","['Grazia Deledda', 'Daniele Mencarelli']","['3.64', '4.14']",[],[],[],"Due racconti sul diverso modo di vivere l’attesa della Vigilia di Natale, introdotti da una poesia di Edmond Rostand.<br /><br />Il dono di Natale di Grazia Deledda è ambientato nella Sardegna dei primi del Novecento. Dopo la messa della Vigilia, i cinque fratelli pastori festeggiano, davanti al focolare dell’umile casa, il fidanzamento dell’unica sorella consumando carne arrosto, focacce e una torta di miele.<br /><br />A.D. 2953 è un racconto distopico in cui un nuovo ordine mondiale ha preso il potere sulla Terra. La razza umana, sfidando le leggi di natura e sostituendosi a Dio, è diventata immortale. C’è ancora, però, una frangia dissidente e una luce di speranza.<br /><br />Seppur così apparentemente lontani, un filo rosso lega i due racconti che, nel finale, ci svelano che il dono più grande è il miracolo della vita."
18821152,1709,A sinistra,1477630139,9781477630136,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385945705l/18821152._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385945705l/18821152._SY75_.jpg,2012,6,9,ita,Createspace Independent Publishing Platform,false,26762999,1,4,8,3,0,5:0|4:1|3:0|2:2|1:0|total:3,1924,,,2.67,3,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],
21425909,1709,Nell'azzurro,1477669817,9781477669815,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1498919849l/21425909._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1498919849l/21425909._SX50_.jpg,2012,6,15,,Createspace Independent Publishing Platform,false,40736365,6,5,8,2,0,5:0|4:2|3:0|2:0|1:0|total:2,2012,6,15,4.00,1,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],
15764511,1709,The Masterpiece Library of Short Stories: The Thousand Best Complete Tales of all Times and all Countries: Volume I: Early Stories & Volume II: Italian,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344076679l/15764511._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344076679l/15764511._SX50_.jpg,,,,eng,The Educational Book Company Limited,false,21467565,2,30,8,2,0,5:1|4:0|3:1|2:0|1:0|total:2,,,,4.00,2,0,"['3022516', '4634244', '6447230', '6447231', '2167493', '901', '1665', '7900823', '7929831', '6549415', '6447228', '6447229', '53519', '6447555', '29227', '746654', '6447556', '6447640', '6447641', '6447642', '622697', '6447643', '6447644', '6447645', '6447646', '6447647', '6447648', '1879996', '6447649', '376630', '5877826', '6447650', '6447651', '6447652', '4144483', '148811', '3355778', '6447653', '1217410', '1425669', '194351', '310134', '4164779', '508669', '152981', '2057527', '809936', '1709', '1032007', '6447654', '2821411']","['John Alexander Hammerton', 'Edward  Wright', 'King Khafri', 'Ziharpto', 'Gautama Buddha', 'Herodotus', 'Theocritus', 'Petronius', 'Apuleius', 'Heliodorus of Emesa', 'Tao Chien', 'Pŏ Chü-Yi', 'Thomas Malory', 'Old Antif', 'Giovanni Boccaccio', 'Franco Sacchetti', 'Ser Giovanni', 'Masuccio of Salerno', 'Gio Sabadino', 'Giovanni Brevio', 'Matteo Bandello', 'Luigi da Porta', 'Agnolo Firensuola', 'Gentile Sermini', 'Anton-Francesco Grassini', 'Giovamballista Giraldi Cinthio', 'Girolamo Parabosca', 'Pietro Fortini', 'Anton-Francesco Doni', 'Francesco Sansovino', 'Sebastiano Erizzo', 'Celio Malespini', 'Scipioni Bargagli', 'Giovani-Francesco Straparola', 'Ortensio Lando', 'Carlo Gozzi', 'Giovanni Bottari', 'Michele Columbo', 'Enrico Castelnuovo', 'Luigi Capuana', 'Giovanni Verga', 'Antonio Fogazzaro', 'Mario Pratesi', 'Edmondo de Amicis', ""Gabriele D'Annunzio"", 'Salvatore Farina', 'Matilde Serao', 'Grazia Deledda', 'Roberto Bracco', 'Guilio de Frenzi', 'Luciano Zuccoli']","['3.47', '3.75', '4.00', '4.00', '4.26', '3.98', '3.85', '3.83', '3.92', '3.60', '4.50', '4.00', '3.98', '4.00', '3.85', '4.11', '4.00', '4.00', '4.00', '3.83', '3.84', '4.00', '4.00', '4.00', '4.00', '4.00', '4.00', '4.00', '4.00', '3.86', '4.00', '4.00', '4.00', '4.00', '4.00', '4.07', '4.00', '4.33', '3.65', '3.67', '3.56', '3.43', '4.00', '3.83', '3.54', '3.49', '3.66', '3.64', '3.35', '4.00', '3.45']",[],[],[],
