id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
1509544,54428,Bahnwärter Thiel,,9783150066171,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2003,,,ger,Reclam,false,2250130,80,5454,12675,3735,90,5:650|4:1084|3:1260|2:568|1:173|total:3735,1888,,,3.39,3390,67,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],"Die Novelle ""Bahnwärter Thiel"" entstand 1887 und gehört zu den herausragenden Werken des Naturalismus. Thiel ist ein in sich gekehrter Mensch, der nicht viele Worte macht, sich jedoch mit den Nachbarskindern abgibt und seinen Beruf mit Hingebung ausführt. Er gerät in einen wachsenden inneren Konflikt, als seine Frau Minna stirbt und er sich wieder verheiratet um die Versorgung seines Sohnes Tobias abzusichern. Er versucht trotz wachsender Spannungen sein Leben in den gewohnten Bahnen zu halten, sieht sich jedoch mehr und mehr unfähig dazu. (Zusammenfassung von Eva K.)"
35137288,54428,"Gerhart Hauptmann Gesammelte Werke, Vol. 3 of 6 (Classic Reprint)",025983517X,9780259835172,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1494973879l/35137288._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1494973879l/35137288._SX50_.jpg,2018,9,18,,Forgotten Books,false,56462390,4,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],"Excerpt from Gerhart Hauptmann Gesammelte Werke, Vol. 3 of 6<br /><br />ﬂ�le 92ecbte, ln�befonbere ba� bet: �berfe�nng, vorbet;ahen. %�bnen mtb Q3eceinen gegen�ber S)2anuffript opmtgbt 8ifcber, %berlag, %erlin.5abolt.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
41985065,54428,Gerhart Hauptmann Soziale Dramen (Classic Reprint),0366779664,9780366779666,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,9,21,,Forgotten Books,false,65523510,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],"Excerpt from Gerhart Hauptmann Soziale Dramen<br /><br />Qlllern (R)mien liegt i'lnfcbaunng augrnnbe. 2ind) iii ba� (R)enlen ein Siingen: alfo bramatifcb. 8eba %i fobb, ber ba� (c)oliem [einer logifeben �onflrnltionen vor uns? Binﬂdlt, bat es aus @nrid)eibnngen erricbtﬂ, bie er in ben 'dartriftreitighitm ber (R)tinnnen feines 8nnern ge; trofi'en bat: bannacb balte id) ba� 58mm f�r ben 21q brncf urfprixnglicbn (R)enit�tigldt, anf bober @nrwioflung� ﬂufe, freiliel) obne bafi jene urfebeibnngen getroffen werben, auf bie es bern ']3bilofopben anlomrnt.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
36083946,54428,Das Abenteuer Meiner Jugend,1974131459,9781974131457,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2017,8,2,,Createspace Independent Publishing Platform,false,57668406,2,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],"Gerhart Johann Robert Hauptmann (geboren 15. November 1862 in Ober Salzbrunn (Szczawno-Zdroj) in Schlesien; gestorben 6. Juni 1946 in Agnetendorf (Agnieszkow) in Schlesien) war ein deutscher Dramatiker und Schriftsteller. Er gilt als der bedeutendste deutsche Vertreter des Naturalismus, hat aber auch andere Stilrichtungen in sein Schaffen integriert. 1912 erhielt er den Nobelpreis fur Literatur."
3900219,54428,Zur Charakteristik Jehovas: Glossen zum Alten Testament,3932545370,9783932545375,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336419317l/3900219.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336419317l/3900219._SY75_.jpg,1999,1,1,,Faber & Faber,false,3945527,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],
41988418,54428,"Gerhart Hauptmann Gesammelte Werke, Vol. 8 of 12 (Classic Reprint)",0366836897,9780366836895,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,9,19,,Forgotten Books,false,65526839,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],"Excerpt from Gerhart Hauptmann Gesammelte Werke, Vol. 8 of 12<br /><br />Mac, wie ibn, ein (c)obu bee (c)onne. Qsiﬂ 5511 feines '�lut8, nnb g�ttlid) nennen Rnnben nnfeee %mwel.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
42771372,54428,Buch der Leidenschaft: und Neue Leidenschaft,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,66524731,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],
39360786,54428,"Gesammelte Werke, Vol. 4 of 8 (Classic Reprint)",0364715057,9780364715055,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1522676263l/39360786._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1522676263l/39360786._SX50_.jpg,2019,1,12,,Forgotten Books,false,61029179,4,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],"Excerpt from Gesammelte Werke, Vol. 4 of 8<br /><br />Alle Stecbte' indbefouberc bad bee fl�eefe�emg' vorbehalten �en �e'ebnen mtb $eeeinen gegenfiber 93mnuﬂeipt Coporigbt bp 8iftbee, 93eelag' %eeliu.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
4830892,54428,Tagebuch 1892 Bis 1894,3549053304,9783549053300,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336419238l/4830892._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336419238l/4830892._SY75_.jpg,,,,,,false,4896059,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],
30505165,54428,The Dramatic Works of Gerhart Hauptmann. (Authorized Ed.) Volume 4,1355048370,9781355048374,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1465674793l/30505165._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1465674793l/30505165._SY75_.jpg,2016,5,1,,Palala Press,false,51025212,5,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2013,9,12,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
39426892,54428,"Gesammelte Werke, Vol. 5 of 8 (Classic Reprint)",0364489332,9780364489338,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528030664l/39426892._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528030664l/39426892._SX50_.jpg,2018,5,18,,Forgotten Books,false,61083713,4,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],"Excerpt from Gesammelte Werke, Vol. 5 of 8<br /><br />Sn Diefem 9ingenbiid �ffnete �diel Die Shit Deo il�obm immee8, we6i)ai� Der eefcbr0cienen 8t01i Da� nde De6 begonnenen 6age� in Der $ebie -iecien blieb. Sie war heidu Dieicb 00: Born; ihre 2ippen sunten dd�artig; fie batte Die Sieciyte erb05en, fenite fie und griff nad) Dem $2iicbi00f' an6 Dem fie ein 8indenfi�fcbcben 00 an f�llen 0erfncbte. 6ie lie� ied0d) Diefe 9itdeit, Da Der gt09te Seil Dec$. Diilci; iiber Den 81afcbenbai� auf Den $ifd) tann, bald 0eniobtet, griff 00lit0mmen faﬂ'nng�io� 000 rregnng daid nad) Die; tem, daid nach ienem @egmfianb, 0dne ibn l�ngec aid einige Dingen�iide fefibaiteiz an i0nnen' nnd emannte fid} endiid; f0weit' idren 92ann Deftig ananiaﬂ'en: was es Denn bei�en foile, Da� ec um Diefe nngm05nlid;e 8eit nad) 32anfe time, e: win: de fie D0cb nicot etwa get: Deianfd;en w0ilen ""da� w�re n0cb Da� 2e�te, meinte fie, nnd gieicb Darauf: fie babe ein reines (c)ewifi'en und Drand;e 00: niemanb Die �ugen nieberanfcbiagen.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
30397688,54428,Dramatic Works. Edited by Ludwig Lewisohn,1354992423,9781354992425,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2016,4,30,,Palala Press,false,50919237,8,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1980,1,1,0.00,0,0,"['54428', '398259']","['Gerhart Hauptmann', 'Ludwig Lewisohn']","['3.32', '4.16']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
41244654,54428,Gesammelte Werke: Bd. Bahnw�rter Thiel. Der Apostel. Der Narr in Christo Emanuel Quint,0270907491,9780270907490,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1534949782l/41244654._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1534949782l/41244654._SX50_.jpg,2018,7,29,,Wentworth Press,false,64453704,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
49690315,54428,Vor Sonnenaufgang: Die Weber,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,72184139,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],
