id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
12701188,18540,Le avventure di Huckleberry Finn,8806136054,9788806136055,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367156225l/12701188._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367156225l/12701188._SY75_.jpg,1994,,,ita,Einaudi,false,1835605,5577,1597018,4285932,1122495,14992,5:338396|4:387395|3:282023|2:83622|1:31059|total:1122495,1876,,,3.82,17,2,"['1244', '4485447', '18540', '182090']","['Mark Twain', 'Enzo Giachino', 'T.S. Eliot', 'Leo Marx']","['3.86', '3.78', '4.16', '3.65']",[],[],[],"Congedandosi dai lettori nelle ultime pagine di ""Tom Sawyer"", Mark Twain preannuncia un nuovo romanzo che uscirà nel 1885, nove anni più tardi: un'opera che, come afferma T.S. Eliot, ""merita il titolo di capolavoro"". Fuggito alle cure, o piuttosto alle persecuzioni di un padre ubriacone, vissuto per qualche tempo dentro una botte da zucchero, riacciuffato e di nuovo abbandonato, Huck intraprende un memorabile viaggio sul Mississipi con lo schiavo Jim, altro miserevole evaso. L'America dell'età dell'oro, con i suoi coloni, avventurieri e impostori, accompagna Huck fino al nuovo incontro con Tom Sawyer e l'approdo alla fattoria di zio Silas. Un lucido realismo trasforma le avventure di un ragazzo in epopea universale che si riallaccia a quelle più antiche del viaggio e dell'iniziazione alla vita.Traduzione di Enzo Giachino. I saggi di T.S. Eliot e di Leo Marx offrono due diverse letture del romanzo e dimostrano che un classico è ""in primo luogo terreno di confronto e non uno spazio di certezze canonizzate e acquisite""."
26814969,18540,مونالیزای ادبیات، مقالاتی درباره هملت [William Shakespeare's Hamlet],9644485653,9789644485657,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1443204689l/26814969._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1443204689l/26814969._SX50_.jpg,2013,,,pes,نیلوفر,false,40209116,12,203,308,76,6,5:25|4:32|3:17|2:2|1:0|total:76,,1,1,4.05,9,1,"['236', '18540', '4194881', '88933', '42907', '13771732', '156225', '162570', '14805685', '115421', '8255299']","['Harold Bloom', 'T.S. Eliot', 'Stephen Greenblatt', 'Jacqueline Rose', 'Jacques Lacan', 'A.C. Bradley', 'Alexander Welsh', 'Barbara Everett', 'Harold Clarke Goddard', 'Franco Moretti', 'G. Wilson Knight']","['4.10', '4.16', '3.99', '3.83', '4.04', '4.12', '3.71', '3.84', '4.44', '3.90', '4.03']","['14805597', '14805688', '1114091', '8447860', '818987']","['مهدی امیرخانلو', 'مژده ثامتی', 'صالح نجفی', 'محمد سپاهی', 'کامران سپهران']","['3.76', '4.22', '3.75', '3.75', '3.52']",«همه معضل نمایشنامه گناه مادر نیست که شکسپیر نتوانسته باشد از پس آن برآید، آن هم شکسپیر که از پس سوء ظن اتللو، شیدایی آنتونی، و غرور کوریو لانوس به خوبی بر آمده بود.»[1]<br />هملت ساختاری آشفته یا نمایشنامه‌ای شگفت<br />کتاب مونالیزای ادبیات مقالاتی درباره هملت پس از یک مقدمه و خلاصه‌ای از نمایشنامه در اولین مقاله‌اش ترجمه تازه‌ای از مقاله تی. اس. الیوت شاعر و منتقد را ارائه می‌دهد.<br />الیوت در این مقاله گلایه می کند از اینکه منتقدین به جای پرداختن به نمایشنامه هملت خود را به دست جاذبه قهرمان آن سپرده اند. وی معضلات نمایشنامه را یک به یک بررسی می‌کند و سپس هملت را آشکارا یک شکست هنری می‌خواند. وی بر این باور است که نمایشنامه به طرق گوناگون گیج کننده و آشفته است و انگیزه انتقام جای خود را به انگیزه دیگری داده که به وضوح لبه‌های تیز انگیزه را کند می‌کند.<br />به نظر الیوت احساس نفرتی بر هملت غالب شده که از همبسته عینی آن یعنی مادرش گرترود فراتر می‌رود و از او سرریز می‌کند. به همین دلیل نه هملت قادر است بر احساس خود فائق آید و دست به عمل بزند و نه شکسپیر قادر است به مصالح سرکش خود فرمی هنری ببخشد.<br />اما این موضوع برای استفن گرین بلت که مقاله‌اش در همین کتاب آمده است تمهیدی است که نمایشنامه نویس به واسطه آن درونیات قهرمان خود را می‌کاود. گرین بلت عقیده دارد که فروپاشیدن کلیت مراسم سوگواری که همراه با سایر آیین‌های کاتولیکی در جریان اصلاحات مذهبی به تدریج محو می‌شدند، همچون منبعی شکسپیر را در خلق فرمی جدید یاری رسانده است. بنابراین سرباز زدن هملت از انتقام و تظاهر به دیوانگی به عنوان توفیقی تکنیکی تلقی می‌شود که گرین بلت آن را ابهام استراتژیک می‌نامد.<br />مقاله ژاکلین رز یکی دیگر از مقالات این کتاب است. ژاکلین رز به الیوت حمله می‌برد که با طرح مفهوم همبسته عینی، در حقیقت گرترود را به عنوان عامل نقص و شکست نمایشنامه معرفی کرده است. ژاک لکان نیز تحلیلی بر هملت نگاشته که در این کتاب می‌خوانید. به عقیده او هملت مردی است راه میل خود را گم کرده است.<br />تحلیل‌های هارولد بلوم با ارجاعات به کتاب مقدس و هومر همراه می‌شود. و به همین ترتیب دیگر مقالات این کتاب هر کدام تحلیلی از شخصیت هملت و نمایشنامه شکسپیر ارائه می‌دهند که بسیار خواندنی است.<br /> <br />به نظر الیوت احساس نفرتی بر هملت غالب شده که از همبسته عینی آن یعنی مادرش گرترود فراتر می‌رود و از او سرریز می‌کند. به همین دلیل نه هملت قادر است بر احساس خود فائق آید و دست به عمل بزند و نه شکسپیر قادر است به مصالح سرکش خود فرمی هنری ببخشد.محتوی کتاب<br />این کتاب مجموعه 11 مقاله است شامل: هملت و معضلاتش به قلم تی اس الیوت ترجمه مهدی امیر خانلو.<br />مرگ هملت و ساختن هملت نوشته استفن گرین بلت ترجمه مهدی امیر خانلو.<br />هملت- مونالیزای ادبیات به قلم ژاکلین رز ترجمه مژده ثامتی.<br />میل و تفسیر میل در هملت به قلم ژاک لکان ترجمه صالح نجفی.<br />اصالت شکسپیر به قلم هارولد بلوم و ترجمه مهدی امیرخانلو.<br />هملت قرون وسطایی خانواده پیدا می‌کنند، به قلم الکساندر ولش ترجمه مهدی امیر خانلو.<br />فرفره، نوشته باربارا اورت ترجمه محمد سپاهی.<br />نظریه شبکه، تحلیل طرح هملت، نوشته فرانکو مورتی ترجمه کامران سپهران.<br />سفارتخانه مرگ، نوشته جورج ویلسون نایت.<br />آینه‌ای در برابر روح، نوشته هارولد گادرد.<br />هملت و ماخولیا، نوشته ای سی بردلی ترجمه مهدی امیر خانلو.<br />در پایان معرفی اجمالی از نویسندگان این کتاب پیوست شده است.<br />همچنین در ابتدای کتاب علاوه بر مقدمه خلاصه‌ای از نمایشنامه هملت شکسپیر نیزآورده شده است.<br />مقالات کتاب با گردآوری مهدی امیر خانلو انجام گرفته است.<br />پی نوشت:<br />[1] صفحه 55 کتاب
3047382,18540,Poet to Poet,0571205208,9780571205202,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2000,11,20,,Faber & Faber,false,3078041,2,223,286,68,5,5:30|4:24|3:12|2:2|1:0|total:68,2000,11,20,4.21,2,0,"['233593', '4379', '18540']","['W.H. Auden', 'Sylvia Plath', 'T.S. Eliot']","['4.17', '4.04', '4.16']",[],[],[],"In this series, a contemporary poet advocates a poet of the past or present whom they have particularly admired. By their selection of verses and by the personal and critical reactions they express, the selectors offer intriguing insight into their own work."
27804254,18540,"The Poems of T. S. Eliot, Volume 1: Collected and Uncollected Poems",1421420171,9781421420172,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448829814l/27804254._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448829814l/27804254._SY75_.jpg,2015,12,15,,Johns Hopkins University Press,false,47784035,7,260,281,63,11,5:39|4:16|3:6|2:2|1:0|total:63,,,,4.46,42,8,"['18540', '2783788', '1386406']","['T.S. Eliot', 'Christopher Ricks', 'Jim McCue']","['4.16', '3.85', '4.40']",[],[],[],"This critical edition of T. S. Eliot's <i>Poems </i>establishes a new text of the <i>Collected Poems 1909-1962</i>, rectifying accidental omissions and errors that have crept in during the century since Eliot's astonishing debut, The Love Song of J. Alfred Prufrock. As well as the masterpieces, the edition contains the poems of Eliot's youth, which were rediscovered only decades later, others that circulated privately during his lifetime, and love poems from his final years, written for his wife Valerie Eliot.<br /><br />Christopher Ricks and Jim McCue have provided a commentary that illuminates the imaginative life of each poem. Calling upon Eliot's critical writings, as well as his drafts, letters, and other original materials, they illustrate not only the breadth of Eliot's interests and the range of his writings, but how it was that the author of Gerontion came to write Triumphal March and then <i>Four Quartets</i>. Thanks to the family and friends who recognized Eliot's genius and preserved his writings from an early age, the archival record is exceptionally complete, enabling us to follow in unique detail the progress of a mind that never ceased exploring.<br /><br />This first volume respects Eliot's decisions by opening with his <i>Collected Poems 1909-1962</i> as he arranged and issued it, shortly before his death fifty years ago. This is followed by poems uncollected but either written for or suitable for publication, and by a new reading text of the drafts of <i>The Waste Land</i>. The volume concludes with the commentary on all of these poems.<br /><br />The second volume opens with the two books of verse of other kinds that Eliot issued, <i>Old Possum's Book of Practical Cats</i> and his translation of St.-John Perse's <i>Anabase</i>. Different again are the verses informal, improper, or clubmanlike. Each of these sections has its own commentary. Finally, pertaining to the entire edition, there is a textual history that contains not only variants from all known drafts and the many printings but also extended passages amounting to hundreds of lines of compelling verse.<br /><br />The more we know of Eliot, the better.--Ezra Pound"
7605548,18540,"Let Us Go Then, You and I: Selected Poems",0571256260,9780571256266,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2009,,,,Faber  Faber,false,10036195,1,161,278,67,7,5:30|4:22|3:10|2:5|1:0|total:67,2009,1,1,4.15,67,7,['18540'],['T.S. Eliot'],['4.16'],[],[],[],"This selection, made by Eliot himself, includes many of his most celebrated works, including 'The Love Song of J. Alfred Prufrock', <i>The Waste land</i>, and 'The Hollow Men'."
45151015,18540,The Love Song of J. Alfred Prufrock,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,69830481,1,114,274,66,8,5:33|4:17|3:11|2:3|1:2|total:66,,,,4.15,66,8,['18540'],['T.S. Eliot'],['4.16'],[],[],[],
926662,18540,Growltiger's Last Stand and Other Poems,0374428115,9780374428112,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2008,7,12,,Farrar Straus Giroux,false,911665,3,137,273,66,7,5:29|4:21|3:12|2:4|1:0|total:66,1986,,,4.14,59,7,"['18540', '248155']","['T.S. Eliot', 'Errol Le Cain']","['4.16', '4.16']",[],[],[],Three poems describe the nighttime adventures of some rather special cats.
20423140,18540,"T. S. Eliot: Collection of Poetry, Poems, and other Works (42 in total) with analysis and historical background (Annotated and Illustrated) (Annotated Classics)",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,29893362,1,145,260,58,2,5:35|4:17|3:5|2:1|1:0|total:58,2013,12,20,4.48,58,2,['18540'],['T.S. Eliot'],['4.16'],[],[],[],
1390495,18540,"Writers at work : the Paris review interviews, second series",0670001759,9780670001750,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336165576l/1390495._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336165576l/1390495._SY75_.jpg,1966,5,18,eng,Penguin (Non-Classics),false,622615,7,192,258,61,6,5:29|4:19|3:11|2:2|1:0|total:61,1963,,,4.23,11,0,"['6474', '7902', '74572', '147', '56770', '3487', '8166', '7305', '1455', '7508', '36912', '7715', '30055', '82947', '18540']","['George Plimpton', 'Boris Pasternak', 'Katherine Anne Porter', 'Henry Miller', 'S.J. Perelman', 'Aldous Huxley', 'Lawrence Durrell', 'Mary McCarthy', 'Ernest Hemingway', 'Ralph Ellison', 'Robert Lowell', 'Robert Frost', 'Ezra Pound', 'Marianne Moore', 'T.S. Eliot']","['4.04', '4.03', '3.93', '3.78', '4.07', '3.99', '4.02', '3.71', '3.83', '3.87', '4.06', '4.25', '3.94', '3.99', '4.16']",[],[],[],"Paris Review 2nd Series is the second of collection literary interviews published by The Paris Review (1963), edited by George Plimpton, and includes an introduction by Van Wyck Brooks. <br /><br />Interviews: Robert Frost, Ezra Pound, Marianne Moore, T. . Eliot, Boris Pasternik, Katherine Anne Porter, Henry Miller, Aldous Huxley, Ernest Hemingway, S. J. Perelman, Lawrence Durrell, Mary McCarthy, Ralph Ellison, Robert Lowell."
478089,18540,The New Penguin Book of Love Poetry,0141010975,9780141010977,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356458354l/478089._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356458354l/478089._SY75_.jpg,2003,1,30,eng,Penguin,false,466526,3,171,236,58,1,5:20|4:23|3:14|2:1|1:0|total:58,2003,1,28,4.07,49,1,"['149799', '79787', '38069', '3012988', '8155987', '1043671', '99727', '354765', '70383', '160110', '143178', '67032', '1125490', '947', '630882', '75831', '681042', '113535', '11145', '11154', '80126', '44407', '3001976', '29963', '398269', '130718', '5158478', '699242', '1838', '11978', '45882', '216136', '18540', '5243', '84076', '1962978', '444902', '24956', '105289', '87327', '3918525', '158432', '2771', '77318', '98772', '275174', '11155', '169622', '232473', '8155991', '762292']","['Roy Campbell', 'Laurie Lee', 'A.E. Housman', 'Robert Graves', 'Abraham Cowley', 'John Suckling', 'Carol Ann Duffy', 'Richard Crashaw', 'Austin Clarke', 'John Clare', 'Christina Rossetti', 'Elizabeth Barrett Browning', 'Thomas Randolph', 'William Shakespeare', 'William Barnes', 'Robert Burns', 'Henry Carey', 'Anthony Hecht', 'Edmund Spenser', 'Archibald MacLeish', 'Adrian Mitchell', 'Lord Byron', 'Henry Wotton', 'W.B. Yeats', 'Thomas Carew', 'Thomas Campion', 'Anonymous', 'Charles Sedley', 'Geoffrey Chaucer', 'John Keats', 'Percy Bysshe Shelley', 'James Graham', 'T.S. Eliot', 'John Fletcher', 'John Betjeman', 'Richard Fanshawe', 'Edmund Waller', 'Dorothy Parker', 'Wendy Cope', 'Thomas Hood', 'John Wilbye', 'Andrew Marvell', 'Thomas   Moore', 'John Donne', 'John Wilmot', 'Patrick Macdonogh', 'Christopher Marlowe', 'Charles Cotton', 'Sophie Hannah', 'Robert Henryson', 'George Wither']","['3.91', '4.02', '4.04', '4.12', '4.06', '3.86', '3.97', '4.06', '3.37', '4.07', '4.03', '4.03', '3.85', '3.87', '4.01', '4.11', '4.03', '4.02', '3.62', '3.95', '4.04', '3.96', '3.97', '4.16', '3.90', '3.95', '4.15', '3.86', '3.55', '4.18', '4.01', '3.88', '4.16', '3.57', '4.02', '3.98', '3.90', '4.08', '4.01', '4.07', '4.08', '3.90', '4.06', '4.14', '4.02', '4.07', '3.79', '3.96', '3.42', '3.48', '4.06']",[],[],[],"When I am sad and weary<br />When I think all hope has gone<br />When I walk along High Holborn<br />I think of you with nothing on<br /><br />There are almost as many definitions and different sorts of love as there are poets. Edited on the assumption that any poem which speaks of one human’s desire for another is a qualifying factor, this rich and diverse anthology ranges through time and fashion to best represent ‘man’s changeless responses to the changeless changing seasons of his heart’.<br /><br />Wine comes in at the mouth<br />And love comes in at the eye;<br />That’s all we know for truth<br />Before we grow old and die.<br />I lift the glass to my mouth,<br />I look at you, and I sigh.<br /><br />Edited with an Introduction by Jon Stallworthy"
19363393,18540,Bubu of Montparnasse,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386717717l/19363393._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386717717l/19363393._SX50_.jpg,1951,,,eng,Shakespeare House,false,2224767,31,170,227,70,11,5:11|4:18|3:22|2:15|1:4|total:70,1901,,,3.24,0,0,"['664267', '18540']","['Charles-Louis Philippe', 'T.S. Eliot']","['3.77', '4.16']",[],[],[],"Book by Philippe, Charles-Louis"
