id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
233780,39326,Der Fänger im Roggen,3499108518,9783499108518,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1970,1,1,ger,Rowohlt Taschenbuch,false,3036731,464,3755418,9994338,2627013,54988,5:896939|4:813212|3:556883|2:226167|1:133812|total:2627013,1951,7,16,3.80,198,8,"['819789', '39326']","['J.D. Salinger', 'Heinrich Böll']","['3.84', '3.87']",[],[],[],"Beim ersten Mal Lesen konnte ich ihn auf Anhieb nicht ausstehen: Holden Caulfield, der Held in Jerome David Salingers <i>Der Fänger im Roggen</i> ging mir mit seinen naseweisen, altklugen Lebensbetrachtungen ziemlich auf den Wecker. Ein paar Jahre später fiel mein Urteil anders aus: Holden durchschaut und schildert in seinem schnodderigen Jugendjargon die oft so verlogene Welt der Erwachsenen. Und weil er merkt, daß er auf der Schwelle zu eben dieser Erwachsenenwelt steht, wehrt er sich dagegen, sich dort einzufügen.<p> So ist er gerade aus dem vierten Internat geflogen, weil seine schulischen Leistungen in fast allen Fächern ungenügend waren. Zurück in New York steigt er zunächst in einem zwielichtigen Hotel ab, da er sich nicht gleich bei seinen Eltern sehen lassen will. Die nun folgenden Begegnungen und Gespräche mit den verschiedensten Leuten machen seine Sensibilität und seine Gefühlsverwirrung deutlich, die er hinter einer coolen Fassade nur sehr unzureichend zu verstecken vermag und gipfelt schließlich in dem berühmt gewordenen Satz ""Ein Pferd ist doch wenigstens menschlich"".</p><p> Holden träumt von einer einsam gelegenen Blockhütte irgendwo im sonnigen Westen, in der er seine Kinder vor den Erwachsenen verstecken möchte. Doch im Gespräch mit seiner kleinen Schwester Phoebe wird deutlich, daß er nicht weiß, was er mit sich und seinem Leben tatsächlich anfangen soll. Und genau das ist es, was Salingers Roman auch fünfzig Jahre nach seinem Erscheinen noch so aktuell sein läßt -- denn diesem Problem müssen sich die Heranwachsenden jeder Generation aufs Neue stellen. <i>--Elisabeth Lang</i></p>"
8634827,39326,Mein Lesebuch,3596220777,9783596220779,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1463262108l/8634827._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1463262108l/8634827._SY75_.jpg,1978,,,ger,Fischer Taschenbuch Verlag,false,13505632,1,10,8,2,0,5:1|4:0|3:1|2:0|1:0|total:2,1978,,,4.00,2,0,['39326'],['Heinrich Böll'],['3.87'],[],[],[],"»Um sich heute im Politischen wirklich verständigen zu können, muß man sich zuerst persönlich begegnet sein, muß man sich zuerst im Privaten gemeinsam der Gefährlichkeit und Ausgesetztheit unserer Lage gestellt haben, muß zuerst im persönlich-verbindlichen Zusammenleben eine ursprüngliche Unabhängigkeit gegenüber dem öffentlichen Räsonnement erreicht worden sein.«<br /><br />Dieser letzte Absatz könnte als Motto über diesem Lesebuch stehen. Persönlich-verbindlich legt Heinrich Böll hier seine ganz private Auswahl vor. Diese Texte unterschiedlichster Herkunft und Form werden zunächst zum Spiegelbild des Autors, seiner Aufrichtigkeit und Unabhängigkeit, seiner Religiosität und Radikalität, die jedoch anders geartet ist und tiefer sitzt, »als des Lesens unkundige Politiker ahnen«.<br /><br />Doch ist dieses Lesebuch mehr nur als persönlich, je mehr man sich ihm aussetzt; Literatur und Religion, Politik und Geschichte, sonst akademisch isoliert, werden eins, und eindringlich schildert diese Zusammenstellung die Gefährlichkeit und Ausgesetztheit unserer Existenz. Aber: »Lesen macht nachdenklich, es kann frei und rebellisch machen, wenn einer die Klischees der Erbaulichkeit hinter sich gelassen hat.«<br /><br />Inhalt:<br />﻿Vorwort<br />I<br />Stanislas Joyce: <i>Meines Bruders Hüter</i><br />Božena Němcová: <i>Die Großmutter</i><br />Walter Bauer: <i>Erinnerung an den Vater</i><br />II<br />Ernst Deuerlein (Hg.): <i>Der Aufstieg der NSDAP in Augenzeugenberichten</i><br />Kunrat von Hammerstein: <i>Höhere Führer ohne Befehlsnotstand</i><br />H.G. Adler: <i>Der verwaltete Mensch</i><br />Adalbert Ruckerl (Hg.): <i>Nationalsozialistische Vernichtungslager im Spiegel deutscher Strafprozesse</i><br />III<br />Halldor Laxness: <i>Das wiedergefundene Paradies</i><br />Albert Camus: <i>Der Fremde</i><br />Fjodor M. Dostojewskij: <i>Die Dämonen</i><br />György Konrád: <i>Der Stadtgründer</i><br />Gilbert Keith Chesterton: <i>Charles Dickens</i><br />Leon Bloy: <i>Das Blut des Armen</i><br />Virginia Woolf: <i>Mrs. Dalloway</i><br />﻿IV<br />Liselotte und Theodor Engl (Hg.): <i>Die Eroberung Perus in Augenzeugenberichten</i><br />Eduardo Galeano: <i>Die offenen Adern Lateinamerikas</i><br />Eduardo Galeano: <i>Die derzeitige Struktur der Ausplünderung</i><br />Moema Viezzer: <i>Wenn man mir erlaubt zu sprechen</i><br />Gabriel García Márquez: <i>Der Oberst hat niemand, der ihm schreibt</i><br />Ernesto Sábato: <i>Über Helden und Gräber</i><br />V<br />Bernard Malamud: <i>Idioten zuerst</i><br />Das Neue Testament: <i>Die Rede von der wahren Gerechtigkeit</i><br />Ursula Clemen (Hg.): <i>Finn MacCumhaills Geburt und die Entstehung der Fianna von Erin</i><br />Reinhold Schneider: <i>Die Leiden des Camões oder Untergang und Vollendung der portugiesischen Macht</i><br />Fritz Erpel (Hg.): <i>Vincent van Gogh: Briefe</i><br />Helmar Junghans (Hg.): <i>Die Reformation in Augenzeugenberichten</i><br />VI<br />Teresia von Jesu: <i>Zweihundertsiebenter Brief und zweihundertdreißigster Brief</i><br />Peter Nettl: <i>Verteidigungsrede Rosa Luxemburgs vor der Zweiten Strafkammer des Landgerichts Frankfurt a.M. am 20.Februar 1914</i><br />Werner von Trott zu Solz: <i>Widerstand heute oder das Abenteuer der Freiheit</i><br /><br />"
14630145,39326,Prigioniero a Parigi e altri racconti,8804544090,9788804544098,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1509531068l/14630145._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1509531068l/14630145._SY75_.jpg,2005,3,29,ita,Mondadori,false,20275119,2,12,8,2,0,5:0|4:2|3:0|2:0|1:0|total:2,,,,4.00,2,0,['39326'],['Heinrich Böll'],['3.87'],['17285500'],['Vincenza Gini'],['4.00'],"Premio Nobel per la letteratura nel 1972, Heinrich Böll scrisse questi racconti a partire dal secondo dopoguerra facendone vive testimonianze di quel clima di disillusione e amarezza diffuso tra i giovani tedeschi nel periodo postbellico. I temi affrontati (le divisioni ideologiche in seno alla famiglia, l'indecisione dei più anziani, l'impegno nella lotta verso il totalitarismo, il leitmotiv della guerra...) sono gli stessi che lo scrittore approfondirà in altri testi, con sguardo sempre più acuto."
15758491,39326,Heinrich Böll omnibus,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405587943l/15758491._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405587943l/15758491._SY75_.jpg,1987,,,nl,"De Boekerij, Amsterdam",false,21457328,1,5,8,2,0,5:0|4:2|3:0|2:0|1:0|total:2,1987,,,4.00,2,0,"['39326', '407014', '2269329']","['Heinrich Böll', 'Michel van der Plas', 'Margaretha Ferguson']","['3.87', '3.66', '2.69']",[],[],[],"Drie bekende boeken van Heinrich Böll in één band:<br /><br />1. Biljarten om half tien (Billard um halb zehn, 1960)<br />2. Groepsfoto met dame (Gruppenbild mit Dame, 1971)<br />3. Meningen van een clown (Ansichten eines Clowns, 1963)"
23974831,39326,Rendezvous mit Margret,3462018310,9783462018318,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1419084450l/23974831.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1419084450l/23974831._SX50_.jpg,1999,12,,ger,Kiepeneheuer & Witsch,false,43577311,1,4,8,2,0,5:1|4:0|3:1|2:0|1:0|total:2,1999,12,1,4.00,2,0,['39326'],['Heinrich Böll'],['3.87'],[],[],[],
43820611,39326,"Lasst mich durch, ich muss aufs Sofa",,9783649629894,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549194346l/43820611._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549194346l/43820611._SX50_.jpg,2018,,,ger,Coppenrath,false,68191759,1,6,7,2,1,5:0|4:1|3:1|2:0|1:0|total:2,,,,3.50,2,1,"['5761730', '39326', '503758', '3352', '227026', '1244', '107487', '7520888', '691846', '6989', '569595', '186270', '3565', '391073', '18845587', '239216', '147']","['Kai König', 'Heinrich Böll', 'Giorgio Manganelli', 'Jerome K. Jerome', 'Hans Fallada', 'Mark Twain', 'Kurt Tucholsky', 'Julius Kreis', 'Horst Evers', 'Rudyard Kipling', 'Kurt Kusenberg', 'Paul Scheerbart', 'Oscar Wilde', 'Milena Moser', 'Iwan A. Gontscharow', 'Amelie Fried', 'Henry Miller']","['3.20', '3.87', '3.97', '3.88', '4.15', '3.86', '3.82', '3.33', '3.78', '3.93', '3.81', '3.68', '4.10', '3.58', '3.50', '3.39', '3.78']",[],[],[],
35121828,39326,کبوترهای ایلیا,,9786003532410,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1557039469l/35121828._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1557039469l/35121828._SX50_.jpg,2016,,,per,افق,false,56437847,1,4,7,2,1,5:0|4:1|3:1|2:0|1:0|total:2,2016,,,3.50,2,1,"['7705600', '279664', '127734', '72654', '681421', '35603', '183347', '4560968', '19127261', '188893', '39326', '19127262']","['کتایون سلطانی', 'Hans Bender', 'Gudrun Pausewang', 'Wolfgang Borchert', 'Wolfdietrich Schnurre', 'Klaus Kordon', 'Herbert Zand', 'Paul Schallück', 'Hans Lipinsky-Göttersdorf', 'Marie Luise Kaschnitz', 'Heinrich Böll', 'Paul Alverdas']","['3.74', '3.75', '3.72', '4.03', '3.71', '3.96', '3.83', '3.29', '3.50', '3.72', '3.87', '3.50']",[],[],[],کبوترهای ایلیا برگزیده‌ای از بهترین داستان‌های ضدجنگ در ادبیات معاصر آلمانی‌زبان است. در این مجموعه، آثار شاخص‌ترین نویسندگان آلمان و اتریش گرد آمده‌اند. این داستان‌ها تأثیر جنگ در زندگی و سرنوشت مردم کشورهای درگیر در جنگ جهانی دوم و خشونت آلمان نازی را به تصویر می‌کشند. <br /><br />کتایون سلطانی داستان‌های کبوترهای ایلیا را از میان کتاب‌ها و منابع متعدد ادبی آلمانی انتخاب و ترجمه کرده است. <br /><br />تو دیگه بچه نیستی. الان جنگ است. روس‌ها دشمن ما هستند. خودت هم حداکثر تا دو سال دیگر سرباز می‌شوی. آن وقت مجبوری دشمن را بکشی. اگر تو نکشی، دشمن تو را می‌کشد. <br />فرصتی شده که بتوانی تمرین کنی. بالاخره هر سربازی مجبور است آدم بکشد. برای همین هر چه زودتر آدم بکشی، برات بهتر است، چون بعدش دیگه به کشتن عادت می‌کنی!
40622808,39326,Der Panzer zielte auf Kafka,,9783462051551,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1529838800l/40622808._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1529838800l/40622808._SY75_.jpg,2018,,,ger,Kiepenheuer & Witsch,false,63115534,1,6,7,2,0,5:0|4:1|3:1|2:0|1:0|total:2,,,,3.50,2,0,['39326'],['Heinrich Böll'],['3.87'],[],[],[],Am 21. August 1968 rückten Truppen des Warschauer Paktes in die CSSR ein und beendeten gewaltsam den sogenannten »Prager Frühling«. Heinrich Böll erlebte die Ereignisse mit seiner Frau und seinem Sohn unmittelbar vor Ort: in der tschechischen Hauptstadt.<br /><br />Dieser Band versammelt die wichtigsten Stellungnahmen und Schriften des Autors zu diesem Ereignis und seine Folgen. Das Herzstück bilden huer erstmals veröffentlichte handschriftliche Aufzeichnungen aus der Zeit in Prag.
13498960,39326,El Legado / La Herida y otros relatos,843220496x,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1330116583l/13498960._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1330116583l/13498960._SY75_.jpg,1984,6,,spa,Seix Barral / Sudamericana - Planeta,false,19044468,1,5,7,2,0,5:0|4:1|3:1|2:0|1:0|total:2,1984,6,1,3.50,2,0,['39326'],['Heinrich Böll'],['3.87'],[],[],[],
136408,39326,"Vermintes Gelände: Essayistische Schriften, 1977-1981",3462015079,9783462015072,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1514495187l/136408._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1514495187l/136408._SX50_.jpg,1982,,,ger,Kiepenheuer & Witsch,false,131464,2,6,7,2,0,5:0|4:1|3:1|2:0|1:0|total:2,1982,,,3.50,1,0,['39326'],['Heinrich Böll'],['3.87'],[],[],[],
17189098,39326,Jällenägemine puiesteel,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356875574l/17189098.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356875574l/17189098._SY75_.jpg,1958,,,est,Ajalehtede-Ajakirjade Kirjastus,false,23640205,1,5,7,2,0,5:0|4:1|3:1|2:0|1:0|total:2,1958,1,1,3.50,2,0,['39326'],['Heinrich Böll'],['3.87'],['6871713'],['Valeeria Villandi'],['3.33'],"Valik novelle kogumikust «Rändaja, rutta sa Spa...»"
52924390,39326,Las ovejas negras,,9786079738570,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585963435l/52924390._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585963435l/52924390._SX50_.jpg,2014,,,spa,,false,79260637,2,2,7,2,0,5:0|4:1|3:1|2:0|1:0|total:2,,,,3.50,1,0,['39326'],['Heinrich Böll'],['3.87'],[],[],[],"Una mujer de mascada verde abraza a un hombre en la estación de ten. El señor y la señora Zumpen hacen negocios por debajo del agua. La rubia y delgada Elsa Baskileit ensaya en sus vuelos en un cuarto junto a la cocina. Un padrino lleva a todos sus pequeños parientes a la feria y mientras les compra helados, montones de globos y pelotas, se pregunta quién de esos hermosos niños será llamado a sucederlo, cuál de ellos concebirá un día los planes infalibles de una oveja negra.<br /><br />""Evidentemente, he sigo designado para cuidar que la cadena de ovejas negras de mi familia no quede interrumpida en mi generación."", asegura el personaje del relato que da título a la breve antología presentada para conmemorar el centenario del nacimiento de Heinrich Böll, premio Nobel de literatura, 1972."
33286760,39326,Кашель на концерте,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1481142385l/33286760._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1481142385l/33286760._SX50_.jpg,2002,,,rus,Текст,false,54014153,1,2,7,2,0,5:0|4:1|3:1|2:0|1:0|total:2,,,,3.50,2,0,['39326'],['Heinrich Böll'],['3.87'],[],[],[],"Те, кто читал романы `Глазами клоуна` или `Бильярд в половине десятого` и думает, что знаком с творчеством Генриха Белля, по меньшей мере впадает в заблуждение. Белль-новеллист начинал с блестящих рассказов, в которых сиюминутное, всего человека охватывающее чувство, и есть ключ, открывающий тайны человека и мира.<br /><br />В сборник `Кашель на концерте` вошли рассказы, ранее не публиковавшиеся на русском языке. Часть из них посвящена войне, человеку на войне. Это война сквозь призму одного чувства, одной эмоции. Ожидание атаки, молоденький лейтенант, старый солдат и совсем юный боец. И страх, который испытывает каждый, смертельный страх, которого одного достаточно, чтобы умереть (рассказ `Атака`). То же происходит и в невоенных рассказах. Ожидание возлюбленной, которая должна приехать поездом в 13:20 и которую встречает герой ежедневно в течение трех месяцев, - и есть фокус, сосредоточивший в себе всю жизнь. Этим ожиданием окрашены дорога на вокзал, вокзал, окружающие люди (рассказ `Встреча`). Маленькая цитата: `Даже самая плохая пьеса, поставленная бездарным режиссером с посредственными актерами, не может быть такой плохой, каким кажется кусок жизни, если его ошибочно принимают за искусство и оценивают соответственно`. Просто прочтите."
23618971,39326,"""Köln gibt´s schon, aber es ist ein Traum"" Ein Autor und seine Stadt",3462047221,9783462047226,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1514370537l/23618971._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1514370537l/23618971._SX50_.jpg,2014,11,6,ger,Kiepenheuer & Witsch,false,43224267,1,4,7,2,0,5:0|4:1|3:1|2:0|1:0|total:2,2014,11,6,3.50,2,0,"['39326', '19832149']","['Heinrich Böll', 'René Böll']","['3.87', '3.50']",[],[],[],"Heinrich Böll und seine Stadt in Texten und Bildern – ein Klassiker<br />Kaum ein Schriftsteller ist im Bewusstsein seiner Leser so sehr mit einer Stadt verbunden wie Heinrich Böll mit Köln. Hier wurde er 1917 geboren, hier verbrachte er seine Kindheit und Jugend, und hierher kam er nach seiner Zeit als Soldat und Kriegsgefangener zurück und begann seine literarische Karriere, die ihm neben dem Nobelpreis auch den Literaturpreis und die Ehrenbürgerschaft der Stadt Köln eintrug. Es gibt liebevolle und detaillierte Beschreibungen der Kölner Südstadt vor dem Krieg, scharfsichtige Beobachtungen zum Wandel der Stadt und ihrer Bewohner unter den Nazis und intensive Schilderungen der chaotischen Verhältnisse nach dem Ende des Krieges. Und doch blieb das Verhältnis ambivalent, auf viele seiner kritischen Äußerungen reagierten die städtischen Institutionen und die Öffentlichkeit ablehnend. René Böll rekonstruiert anhand der Texte seines Vaters und zahlreicher Bilddokumente Bölls Köln – und lädt ein zur Lektüre und zur Besichtigung der Stadt durch die Zeilen des größten Schriftstellers der Stadt am Rhein."
53003579,39326,یک ساعت انتظار,,9786009649181,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586204033l/53003579._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586204033l/53003579._SX50_.jpg,2018,,,per,ویکتور هوگو,false,79497617,1,2,7,2,0,5:1|4:0|3:0|2:1|1:0|total:2,,,,3.50,2,0,['39326'],['Heinrich Böll'],['3.87'],['20189820'],['علیرضا مهیتی'],['3.50'],یک ساعت انتظار در ردیف بهترین نمایشنامه های هاینریش بل است که جنگ همچنان در آن حضور هولناک خود را نشان می دهد. کرانتوس بعد از بیست سال در حین عبور از شهری که آن را ترک کرده است به دلیل توقف قطار مجبور می شود یک ساعت به انتظار بماند. این شهر یادآور خاطره تلخی است که در آن برادر کوچک و عشق خود را از دست داده است. ضربه مهلک زمانی بر روح وارد می شود که در می یابد مسبب آن وقایع تلخ خود او بوده است...
18072659,39326,Poemas,8476820658,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1987,,,spa,Poesía y Prosa Popular,false,25373524,1,4,6,2,1,5:0|4:1|3:0|2:1|1:0|total:2,1987,1,1,3.00,2,1,['39326'],['Heinrich Böll'],['3.87'],[],[],[],"La poesía de Böll es una poesía descentrada, e incluso las claves semánticas y de sentido de los diversos poemas no discurren por cauces únicos sino que se abren con frecuencia afluentes o desviaciones de sentido, en los que, sin embargo, brilla con intensidad el acierto en la modulación poética del lenguaje. Es, también, una poesía voluntariamente ""prosaica"", que no busca en ningún caso el fulgor penetrante de la metáfora audaz o arriesgada. Pero, en último término, en su dmensión más profunda, es poesía urbana, o mejor aún, poesía en la ciudad: lenguaje literario construido sobre las estelas o fragmentos de civilizaciones superpuestos que toda ciudad moderna alberga en sus entrañas."
42926052,39326,برخیزعشق من، برخیز,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1542874880l/42926052._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1542874880l/42926052._SY75_.jpg,,,,per,انتشارات نگاه,false,66706532,1,6,6,2,0,5:0|4:0|3:2|2:0|1:0|total:2,,,,3.00,2,0,['39326'],['Heinrich Böll'],['3.87'],[],[],[],
8339232,39326,Der Bahnhof von Zimpren,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327845341l/8339232._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327845341l/8339232._SY75_.jpg,1959,,,ger,Paul List,false,13190039,1,11,6,2,0,5:0|4:0|3:2|2:0|1:0|total:2,1959,,,3.00,2,0,['39326'],['Heinrich Böll'],['3.87'],[],[],[],"Der hier vorliegende Band gibt einen Querschnitt durch das novellistische Schaffen des großen Erzählers und zeigt die ganze Vielfalt und Kraft in der Kunst von Heinrich Böll auf, die vom Ernst und der Verantwortung dem Leben und den Menschen gegenüber bis zur Heiterkeit und der Grazie der Ironie sich breitet. Heinrich Böll findet, geschult an amerikanischen Vorbildern, die nüchterne Aussage, die sich selbst und die dem Leser nichts vorspiegelt und nichts vorenthält, und gerade dadurch ihre große Wirkung erzielt."
16008414,39326,لطیفه ای برای تضعیف وجدان کاری,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,21774581,1,9,6,2,0,5:0|4:0|3:2|2:0|1:0|total:2,,,,3.00,2,0,['39326'],['Heinrich Böll'],['3.87'],[],[],[],
17796381,39326,Deutsche Erzähler des 20. Jahrhunderts,3453370171,9783453370173,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1370001212l/17796381._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1370001212l/17796381._SX50_.jpg,1989,,,ger,München: Wilhelm Heyne Verlag,false,24894014,1,4,6,2,0,5:0|4:0|3:2|2:0|1:0|total:2,1989,1,1,3.00,2,0,"['2886728', '749461', '39326', '61946']","['Günther Fetzer', 'Günter Grass', 'Heinrich Böll', 'Christa Wolf']","['2.86', '3.83', '3.87', '3.77']",[],[],[],"Über achtzig Erzählungen - über achtzig große deutsche Autoren dieses Jahrhunderts. Die repräsentative Sammlung, die einen Überblick über das deutschsprachige literarische Schaffen unserer Zeit gibt. Mit Texten fast aller deutschen Nobelpreisträger."
