id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
10766861,570804,Le Rime Di Francesco Petrarca Di Su Gli Originali,1143306686,9781143306686,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,15501745,246,4983,11134,2824,126,5:1002|4:936|3:662|2:170|1:54|total:2824,1336,,,3.94,3,0,"['72460', '570804', '4459969']","['Francesco Petrarca', 'Giosuè Carducci', 'Severino Ferrari']","['3.93', '3.54', '3.00']",[],[],[],
37422626,570804,Petrarca E Boccacc� (Classic Reprint),0282799443,9780282799441,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1525202831l/37422626._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1525202831l/37422626._SX50_.jpg,2018,4,24,,Forgotten Books,false,59060298,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['570804'],['Giosuè Carducci'],['3.54'],[],[],[],"Excerpt from Petrarca e Boccacci<br /><br />Dei primi due anni e mezzo della mia vita, non ricordo se non la scoperta che io feci con mia grande e seria meraviglia, di un bellissimo rospo nel 'giardino, mentre mi divertivo con una bambina, e la salita che facevo con mia madre le domeniche, di pri mavera e d' estate, alla Madonna di Staz zema (bellissima. Posizione) per la messa. Ricordo la salita al santuario; il di dentro del santuario e la chiesa, nulla affatto. Ma le mie ricordanze, tristi e pur care, ma. Tutto il mio ideale di fanciullo, ma tutto il mio amore e per la Maremma.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
27703674,570804,Giambi Ed Epodi-Libro I,1512364215,9781512364217,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2015,5,24,,Createspace Independent Publishing Platform,false,47697228,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['570804'],['Giosuè Carducci'],['3.54'],[],[],[],"""Giambi ed epodi-Libro I"" from Giosue Carducci. Poeta e scrittore italiano (1835-1907)."
48730240,570804,"La vida es sueño, Don Quijote y otros ensayos",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,74089805,2,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['570804'],['Giosuè Carducci'],['3.54'],[],[],[],
27703679,570804,Giambi Ed Epodi-Libro II,1512364282,9781512364286,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2015,5,24,,Createspace Independent Publishing Platform,false,47697232,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['570804'],['Giosuè Carducci'],['3.54'],[],[],[],"""Giambi ed epodi-Libro II"" from Giosue Carducci. Poeta e scrittore italiano (1835-1907)."
27703683,570804,Juvenilia Libro IV,1512364347,9781512364347,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2015,5,24,,Createspace Independent Publishing Platform,false,47697234,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['570804'],['Giosuè Carducci'],['3.54'],[],[],[],"""Juvenilia Libro IV"" from Giosu� Carducci. Poeta e scrittore italiano (1835-1907)."
27703686,570804,Levia Gravia- Libro I,1512364401,9781512364408,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2015,5,24,,Createspace Independent Publishing Platform,false,47697237,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['570804'],['Giosuè Carducci'],['3.54'],[],[],[],"""Levia Gravia- Libro I"" from Giosue Carducci. Poeta e scrittore italiano (1835-1907)."
38948687,570804,Giambi Ed Epodi (Classic Reprint),025915878X,9780259158783,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1544263079l/38948687._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1544263079l/38948687._SX50_.jpg,2018,11,26,,Forgotten Books,false,60526678,2,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['570804'],['Giosuè Carducci'],['3.54'],[],[],[],"Excerpt from Giambi ed Epodi<br /><br />Metto furono composti dal l867 a tutto il 72; e accusano ciascuno con le sottoposte indicazioni l'anno il mese e fino il giorno, e cosi gli argomenti e i motivi, della com posizione. Difenderne ancora i sentimenti e le forme noierebbe oramai me piu che altri: troppo gia l'ho fatto. Ma questa nuova edizione, che presenta per la prima volta raccolti tutti insieme i criminosi giambi (roba da procuratore del re, affermava a' bei tempi di S. E. Cantelli un moderato, lette.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
38403504,570804,Pagine Di Storia Letteraria (Classic Reprint),0259884243,9780259884248,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,10,27,,Forgotten Books,false,60059482,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['570804'],['Giosuè Carducci'],['3.54'],[],[],[],"Excerpt from Pagine di Storia Letteraria<br /><br />Il monumento sorse, ma non in picciolo campo, sr nella estensione dei secoli: il monumento sorse, ben altro che di marmo pario: voi lo sapete, � la Eneide. Ma in cotesta affettuosa fantasiadi cittadino � l' imagine vera della poesia Virgiliana dalla tranquilla verdura di questo piano lombardo, su 'l nitido specchio del largo fiume, ella sorge, nel candido splendore del marmo pario, serena, pura, solenne; e intorno a lei si agitano in basso i rumori gloriosi dei popoli e dei condottieri de' popo.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
37608857,570804,"Confessioni E Battaglie, Vol. 3 (Classic Reprint)",0332522016,9780332522012,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1517016657l/37608857._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1517016657l/37608857._SX50_.jpg,2018,11,10,,Forgotten Books,false,59214938,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['570804'],['Giosuè Carducci'],['3.54'],[],[],[],"Excerpt from Confessioni e Battaglie, Vol. 3<br /><br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
37742997,570804,"Il Propugnatore, 1893, Vol. 6: Periodico Bimestrale; Parte I (Classic Reprint)",0484365363,9780484365369,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1527346567l/37742997._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1527346567l/37742997._SX50_.jpg,2018,5,6,,Forgotten Books,false,59363931,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['570804'],['Giosuè Carducci'],['3.54'],[],[],[],"Excerpt from IL Propugnatore, 1893, Vol. 6: Periodico Bimestrale; Parte I<br /><br />Nella I&amp; non c' � alcun ricordo che possa dar lume per la data di essa. Importerebbe per� sapere chi sia la morta Fillide, il cui anniversario � commemorato e pianto dal pescatore Lycida, per invito dell' amico e compagno Mycone.<br /><br />L' identit� del nome l'ha fatta ravvicinare dai bio grati all' ultima egloga dell'arcadia, nella quale si piange appunto una Filli. Essi han detto che il Sannazaro in ambedue abbia voluto sfogare il suo dolore per la per dita di Carmosina Bonifacio, ch' ei trov� morta al ritorno dalla Francia. Ma l'ultima egloga del romanzo pastorale non potrebbe mai riferirsi a questo fatto, pur se non fosse, come pare che sia, una fandonia. Come ha gi� fatto notare lo Scherill0, il Sannazaro non v' esprime un dolore proprio, ma mette in iscena il Pontano, sotto il nome di Meliseo, e gli fa commemorare la sua prima moglie Quanto poi alla pescatoria, anche in essa il poeta canta un dolore non proprio ed anzi Lycida com memora una morte a cui fa presente.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
35471215,570804,�a IRA: Versi E Prosa; Con Note (Classic Reprint),0282128026,9780282128029,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1497918820l/35471215._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1497918820l/35471215._SX50_.jpg,2018,11,28,,Forgotten Books,false,56865120,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['570804'],['Giosuè Carducci'],['3.54'],[],[],[],"Excerpt from �a Ira: Versi e Prosa; Con Note<br /><br />Michele Lessona, che io, se mi fosse lecito contaminare una qualificazione rigidamente moderna con un'antica eleganza, direi scien ziato di molte arti. Ed � amico buono e col lega utile, specialmente in certe gravi sessioni, per le tante storie allegre e le tante persone rallegranti che ci sa con e$cacia rinnovatrice raccontare e imitare, scotendo l'ampia capel liera grigiastra con tutta la testa scultoria, tra tali impeti e scatti di riso da parere un Padre Eterno che faccia in un momento d' allegria un terremoto sussultorio; il Les sona, dico, nell'aprile scorso, mi raccontava d' un amico suo piemontese, un capitano in riposo, il quale a ogni motto che un gli facesse dei casi pi� spesso occorrenti, un marito tradito. Un banchiere fallito, un mi nistero caduto o un pollaio derubato. Soleva, puntando forte il piede sinistro, avanzando.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
37568656,570804,"Rerum Italicarum Scriptores, Vol. 11: Raccolta Degli Storici Italiani Dal Cinquecento Al Millecinquecento Ordinata Da L. A. Muratori; Parte V (Storie Pistoresi) (Classic Reprint)",0332927024,9780332927022,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1527310917l/37568656._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1527310917l/37568656._SX50_.jpg,2018,5,1,,Forgotten Books,false,59179619,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['570804'],['Giosuè Carducci'],['3.54'],[],[],[],"Excerpt from Rerum Italicarum Scriptores, Vol. 11: Raccolta Degli Storici Italiani dal Cinquecento al Millecinquecento Ordinata da L. A. Muratori; Parte V (Storie Pistoresi)<br /><br />Corradino di Svevia non era che un quieto fanciullo: pure la disfatta dei Ghibellini d'italia non era in s� n� completa n� irreparabile. Tale di fatto la resero in Toscana la insipienza e la pochezza d'animo del conte Guido Novello, e la non sollecita unione delle forze militari e dei maneggi politici a concordia d'intenti unita mente discussi e tenuti con fermezza.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
