id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
52036,1113469,Siddhartha,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1428715580l/52036._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1428715580l/52036._SY75_.jpg,1981,12,1,eng,Bantam Books,false,4840290,1435,921821,2218671,551235,16356,5:220265|4:181593|3:105008|2:31581|1:12788|total:551235,1922,,,4.02,471821,11156,['1113469'],['Hermann Hesse'],['4.05'],['8463'],['Hilda Rosner'],['4.01'],"Herman Hesse's classic novel has delighted, inspired, and influenced generations of readers, writers, and thinkers. In this story of a wealthy Indian Brahmin who casts off a life of privilege to seek spiritual fulfillment. Hesse synthesizes disparate philosophies--Eastern religions, Jungian archetypes, Western individualism--into a unique vision of life as expressed through one man's search for true meaning."
30508625,1113469,Der Steppenwolf und unbekannte Texte aus dem Umkreis des STEPPENWOLF,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1972,,,ger,Volker Michels,false,70216903,2,22,52,12,0,5:7|4:3|3:1|2:1|1:0|total:12,,,,4.33,11,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
9361955,1113469,Winter,345835199X,9783458351993,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348224586l/9361955._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348224586l/9361955._SY75_.jpg,2010,9,,ger,Insel Verlag Gmbh,false,14245432,2,33,52,12,0,5:7|4:3|3:1|2:1|1:0|total:12,2010,1,1,4.33,6,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
36899184,1113469,Poems.,0374235007,9780374235000,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,58659838,1,30,52,13,1,5:3|4:7|3:3|2:0|1:0|total:13,,,,4.00,13,1,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
19395483,1113469,Über das Glück: Betrachtungen und Gedichte,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ger,,true,27467441,4,42,51,14,0,5:3|4:6|3:2|2:3|1:0|total:14,1949,,,3.64,12,0,"['1113469', '104613']","['Hermann Hesse', 'Volker Michels']","['4.05', '4.00']",[],[],[],
26098455,1113469,Cele mai frumoase povestiri vol. 1,,9786066093699,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439558387l/26098455._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439558387l/26098455._SY75_.jpg,2012,10,31,rum,RAO,false,46041448,1,34,51,13,3,5:4|4:4|3:5|2:0|1:0|total:13,2012,10,31,3.92,13,3,['1113469'],['Hermann Hesse'],['4.05'],['5389651'],['Mariana Bărbulescu'],['3.96'],"E greu să nu observi asemănările cu Proust. Însă modul de a căuta al lui Hesse diferă de cel al scriitorului francez. În vreme ce Proust urmăreşte să aducă la suprafaţă, din penumbra subconştientului, trăirea ca atare, aparent fără însemnătate, Hesse recheamă din întunericul trecutului, rânduieşte şi interpretează acele porniri care, aproape întotdeauna, sunt adiacente componenţei morale şi care pun conştiinţa în faţa dificultăţii de a lua o decizie. - Friedrich Sieburg"
12658116,1113469,Sull'anima,8881833824,9788881833825,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1996,2,,ita,Newton Compton,false,17772214,1,37,50,15,0,5:2|4:5|3:6|2:0|1:2|total:15,1996,2,,3.33,15,0,['1113469'],['Hermann Hesse'],['4.05'],['3288416'],['Paola Sorge'],['3.65'],"Il lungo itinerario spirituale di Hermann Hesse, lo scrittore che cercò di armonizzare in sé e nella sua opera la cultura occidentale e il pensiero orientale, è segnato dalla continua, sofferta eppure gioiosa ricerca dell'io più profondo, vale a dire di quella «povera, bistrattata, duttile e indistruttibile anima». Contrario ad ogni manicheismo, affascinato dalle concezioni religiose orientali che non riconoscono opposizioni e contrari, né verità assolute, valide per tutti, Hesse è convinto che bene e male, gioia e dolore siano diverse manifestazioni di un'unica divinità: una divinità che non va cercata fuori, ma dentro di noi."
2219802,1113469,"Schmetterlinge. Betrachtungen, Erzählungen, Gedichte",3458341242,9783458341246,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348234241l/2219802.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348234241l/2219802._SY75_.jpg,2002,9,30,ger,"Insel, Frankfurt",false,3367596,5,29,49,13,4,5:4|4:3|3:5|2:1|1:0|total:13,1926,,,3.77,6,2,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],"Von klein auf bis etwa zu seinem vierzigsten Lebensjahr hat Hesse selbst Schmetterlinge gesammelt, einheimische und tropische. Das Tagebuch seiner Indienreise gibt viele Hinweise auf diese Jagdleidenschaft. Unser Band sammelt die reizvollsten dieser Erzählungen, Erinnerungen, Betrachtungen und Gedichte."
58585,1113469,Sobre la guerra y la paz,8427908679,9788427908673,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344933543l/58585._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344933543l/58585._SX50_.jpg,,,,spa,,false,50276004,1,46,49,14,0,5:2|4:3|3:9|2:0|1:0|total:14,,,,3.50,14,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
19285559,1113469,A Man by the Name of Ziegler,,9781465572271,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,27333714,1,43,49,12,1,5:5|4:3|3:4|2:0|1:0|total:12,2009,7,29,4.08,12,1,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
6068771,1113469,Der Weltverbesserer: Sämtliche Erzählungen 1910-18,3518458051,9783518458051,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348225392l/6068771._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348225392l/6068771._SY75_.jpg,2006,4,24,ger,Suhrkamp Verlag,false,6245150,1,35,49,12,0,5:4|4:5|3:3|2:0|1:0|total:12,2006,4,24,4.08,12,0,"['1113469', '104613']","['Hermann Hesse', 'Volker Michels']","['4.05', '4.00']",[],[],[],"Nicht von ungefähr sind die Helden der beiden Erzählungen Akademiker, die sich nach einem direkteren Lebensbezug sehnen. Während der Weltverbesserer dank einer lebenstüchtigen Freundin wieder in die verschmähte bürgerliche Gesellschaft zurückfindet, bleibt Doktor Knölge auf der Strecke."
42244734,1113469,Demian/Bajo las ruedas,9876281305,9789876281300,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,spa,edhasa,false,65851883,1,23,49,12,1,5:4|4:5|3:3|2:0|1:0|total:12,,,,4.08,12,1,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],"Demian (1919), publicado originalmente con el seudónimo de Emil Sinclair, comparte con Bajo las ruedas (1906) el perspicaz análisis de los mecanismos de represión y control a los que durante su etapa de formación se ven sometidos los jóvenes en una sociedad burguesa, y que los obliga a emprender una dura pugna por preservar su sensibilidad, su propia personalidad, y poder así emprender libremente la búsqueda de su destino en el mundo adulto.<br /><br />Sin embargo, entre una y otra obra, ambas de claros tintes autobiográficos, Europa, y de un modo muy acusado el propio Hesse, se vio zarandeada por la Gran Guerra (1914-1918), y su huella es bien visible en el diverso enfoque que en estas dos pequeñas obras maestras adopta del autor de El lobo estepario para abordar los temas centrales de su universo creativo."
7814840,1113469,O létání,8025701301,9788025701300,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2009,,,cze,Argo,false,10837104,3,25,48,15,1,5:1|4:4|3:7|2:3|1:0|total:15,1994,,,3.20,14,1,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],=About Flying
43492453,1113469,سلوک به سوی صبح,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,67641747,1,34,48,13,2,5:3|4:5|3:3|2:2|1:0|total:13,,,,3.69,13,2,"['1113469', '966015']","['Hermann Hesse', 'سروش حبیبی']","['4.05', '4.00']",[],[],[],
32604801,1113469,Entdecke dich selbst! - Vom Reiz der Individuation,,9783458205111,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1476394075l/32604801._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1476394075l/32604801._SY75_.jpg,2016,4,11,ger,Insel Verlag,false,53185885,1,15,47,11,0,5:4|4:6|3:1|2:0|1:0|total:11,,,,4.27,11,0,"['1113469', '104613']","['Hermann Hesse', 'Volker Michels']","['4.05', '4.00']",[],[],[],"Selbstbestimmung statt Anpassung, Eigensinn statt Unterordnung – das ist der rote Faden, der sich durch alle Schriften Hermann Hesses zieht. Einmalig und unverwechselbar ist für ihn jedes Menschen Veranlagung. Sie zu entdecken, zu entfalten, auch gegen den Widerstand der Umwelt zu behaupten, ermutigt jedes seiner Werke. Nur wer das, was ihn ausmacht, motiviert und gerne praktiziert, ist geschützt vor Sinnkrisen.<br />Der vorliegende Band versammelt die zu diesem Thema hilfreichsten Schriften und belegt Hesses Erfahrung: »Ich habe meinen Glauben stets auf den Einzelnen gebaut, denn nur der Einzelne ist erziehbar und verbesserungsfähig, und nach meiner Erfahrung war und ist es stets die kleine Elite von gutwilligen, opferfähigen und tapferen Menschen gewesen, die das Gute in der Welt bewahrt hat.«"
6563265,1113469,Последнее лето Клингзора (Библиотека журнала Иностранная литература),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1986,,,rus,Известия,false,26521609,1,22,47,11,0,5:6|4:2|3:3|2:0|1:0|total:11,,,,4.27,11,0,"['1113469', '8476447']","['Hermann Hesse', 'Герман Гессе']","['4.05', '4.21']",[],[],[],Душа ребенка <br />Клейн и Вагнер<br />Последнее лето Клингзора<br /><br />перевод с немецкого С. Апта ; предисловие Н. Полевой
18524263,1113469,Петер Каменцинд. Под колесами,583010055x,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1379792114l/18524263._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1379792114l/18524263._SY75_.jpg,1999,,,rus,Амфора,false,26227856,1,24,46,12,0,5:2|4:6|3:4|2:0|1:0|total:12,1999,1,1,3.83,12,0,"['1113469', '8476447']","['Hermann Hesse', 'Герман Гессе']","['4.05', '4.21']",[],[],[],"В первый том Собрания сочинений Германа Гессе (1877 - 1962) вошли его ранние повести `Петер Каменцинд` (1904) и `Под колесами` (1906), которые принесли молодому писателю широкую известность."
8209054,1113469,Robert Aghion,3518378791,9783518378793,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348225499l/8209054._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348225499l/8209054._SY75_.jpg,2002,4,,ger,Suhrkamp,false,13056158,1,20,45,12,0,5:4|4:2|3:5|2:1|1:0|total:12,2002,4,1,3.75,12,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],"Dem jungen englischen Vikar Robert Aghion, für den sich in der Heimat keine Stelle findet, bleibt nichts anderes übrig, als sich für den Missionsdienst in der britischen Kronkolonie Indien zu bewerben. Doch schon bald nach der Ankunft auf seiner Station südlich von Bombay muß er erkennen, daß die stolzen Brahmanen keineswegs jenes angeblich ignorante Naturvolk waren, das darauf wartet, sich von zugereisten Fremden über die göttliche Ordnung belehren zu lassen. Er erlebt den indischen Alltag als so von Religiosität und spiritueller Symbolik durchsetzt wie nirgendwo in Europa und findet dabei eine Toleranz gegen Andersgläubige, die ihn beschämt. Im Gegensatz zu seinen Landsleuten, Händlern wie Missionaren, erlernt er die Hindostani-Sprache und in dem Maße, wie er dabei die von ihm zu ""bekehrende"" Kultur kennenlernt, scheint es ihm ""eine Frechheit und Überhebung, als Abgesandter eines fernen Volkes diesen Menschen ihren Gott und Glauben zu nehmen und einen anderen dafür aufzunötigen."
31750310,1113469,Sonho de uma Flauta e Outros Contos,8510224188,9788510224185,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1472594432l/31750310._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1472594432l/31750310._SY75_.jpg,1995,,,por,Record,false,52419238,2,16,45,12,0,5:3|4:4|3:4|2:1|1:0|total:12,,,,3.75,11,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],"Reunião de nove contos - Augusto; O poeta; Sonho de uma flauta; Curiosa narração sobre uma outra estrela; Caminho difícil; Sequência de um sonho; Faldum, Íris; Metamorfose - voltados para o dualismo das coisas e para a falta de importância do passado frente ao futuro. O andar sem rumo e o ato de adquirir sabedoria em solidão são marcantes, representando uma das maiores crenças do autor: o indivíduo em oposto à coletividade."
45857626,1113469,Herman Hesse Three Essays,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,70666794,1,64,45,11,0,5:5|4:2|3:4|2:0|1:0|total:11,,,,4.09,11,0,['1113469'],['Hermann Hesse'],['4.05'],['18225582'],['Andrew Jansen'],['4.17'],
38494076,1113469,Die Märchen,3618067816,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1977,,,ger,Suhrkamp Taschenbuch Verlag,false,60133684,2,31,44,11,0,5:4|4:3|3:4|2:0|1:0|total:11,,,,4.00,9,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
39884847,1113469,Obras completas: Herman Hesse,8432223557,9788432223556,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,61697416,1,35,44,10,1,5:7|4:1|3:1|2:1|1:0|total:10,,,,4.40,10,1,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
9848730,1113469,Steppenwolf (Student Guides),112400016X,9781124000169,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,true,41899353,1,15,44,10,0,5:6|4:2|3:2|2:0|1:0|total:10,,,,4.40,10,0,"['4837917', '1113469']","['KnowledgeNotes', 'Hermann Hesse']","['3.85', '4.05']",[],[],[],"KnowledgeNotes offers students in-depth analysis of the most frequently studied literary works, from William Shakespeare to Maya Angelou, and Aeschylus to Toni Morrison"
20765829,1113469,Mažame mieste,995508216X,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392067145l/20765829._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392067145l/20765829._SY75_.jpg,2002,,,lit,Alma littera,false,40099726,1,26,44,12,0,5:3|4:4|3:3|2:2|1:0|total:12,2002,1,1,3.67,12,0,['1113469'],['Hermann Hesse'],['4.05'],['4883426'],['Teodoras Četrauskas'],['4.08'],"Garsaus vokiečių rašytojo, Nobelio premijos laureato H. Hesse‘ės knygoje yra dvidešimt dvi geriausios rinktinės novelės. Novelių rinkinys sudarytas iš H. Hesse‘ės knygų, parašytų įvairiu laikotarpiu."
12425893,1113469,Romanzi e racconti,8854124516,9788854124516,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327423317l/12425893._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327423317l/12425893._SY75_.jpg,2011,,,ita,Newton Compton,false,17408154,4,31,43,10,0,5:4|4:5|3:1|2:0|1:0|total:10,1993,11,,4.30,6,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],"• Hermann Lauscher • Peter Camenzind • Sotto la ruota • Gertrud • Rosshalde • Knulp • Demian <br />• Klein e Wagner • L’ultima estate di Klingsor e otto racconti lunghi<br /><br />La costante e lucidissima ricerca del senso profondo e dei valori più alti di un sé smarrito dietro le vacillanti costruzioni ideologiche del mondo occidentale, il fascino delle antiche filosofie orientali, che sembrano voler rispondere in modo più completo alle esigenze spirituali dell’uomo, la difficile dialettica tra le vette ambite dell’ascesi mistica e le tentazioni della più concreta sensualità, il mistero e la grandezza dell’universo artistico: i temi ricorrenti e i caratteri inconfondibili di tutta la produzione narrativa di Hermann Hesse sono già mirabilmente affrontati e sviluppati in queste opere esemplari della giovinezza e della prima maturità, in una prosa composta e misurata, ma comunque di grande intensità lirica."
1943714,1113469,Magie der Farben: Aquarelle aus dem Tessin,3458321829,9783458321828,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2009,11,3,ger,Insel Verlag,false,17124960,2,31,43,12,0,5:2|4:5|3:4|2:0|1:1|total:12,2012,1,1,3.58,8,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],"=Magic of Colours<br />Watercolors from the Ticino, with reflections and poems"
10051774,1113469,Fragilità,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347910887l/10051774._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347910887l/10051774._SY75_.jpg,1982,10,1,ita,SugarCo,false,14947785,2,24,43,12,1,5:2|4:6|3:1|2:3|1:0|total:12,1909,,,3.58,5,1,['1113469'],['Hermann Hesse'],['4.05'],['4541224'],['Aldo Runfola'],['3.57'],"Non sempre una vocazione si manifesta con chiarezza nei primi anni della vita. Certe volte imboccare una strada troppo difficile per le nostre capacità può portare a spiacevoli conseguenze sul piano della psicologia e del comportamento. Così Alfred Ladidel, il protagonista di questo giovanile racconto di Hermann Hesse, sembra simboleggiare il destino di coloro che, indirizzati dalle convenzioni familiari e sociali verso scelte sbagliate, rischiano di perdersi e solo all'ultimo istante, ridimensionando le proprie aspirazioni e ritrovando un più modesto ma autentico se stesso, riescono a salvarsi dalla rovina."
23442539,1113469,Heumond (Schön ist die Jugend),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1971,,,,Fischer Taschenbuch Verlag,false,43006346,2,18,42,11,0,5:3|4:4|3:3|2:1|1:0|total:11,1971,1,1,3.82,8,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
