id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
24708849,25619,Ben-Hur (suivi de Quo Vadis ?): édition intégrale (Fiction Historique),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,true,1434214,978,56371,129497,32111,1026,5:12752|4:10509|3:6598|2:1655|1:597|total:32111,1880,,,4.03,0,0,"['16104262', '25619']","['Lew Wallace', 'Henryk Sienkiewicz']","['4.03', '3.85']",[],[],[],"Deux péplums majestueux écrits par deux auteurs de talents – Lewis Wallace &amp; Henryk Sienkiewicz – réunis pour la première fois dans une édition électronique complète.<br /><br />Tout d’abord, « Ben-Hur »<br /><br />Fils d'un prince de Jérusalem, Juda Ben-Hur s'apprête à partir à Rome pour y apprendre le métier de soldat lorsqu'un hasard tragique bouleverse son destin : il blesse par accident le puissant gouverneur Valerius Gratius. Accusé d'avoir commis un attentat, injustement condamné, Ben-Hur n'a désormais que deux buts : libérer son pays du joug romain, et se venger de Messala, qui l'a injustement condamné.<br /><br />Suivi de « Quo Vadis ? » (Où vas-tu ?). Un roman « historique » sur les persécutions que les chrétiens ont subies sous le règne de l’empereur romain Néron, avec une histoire d’amour à la clé. Le général patricien Marcus Vinicius tombe amoureux de la chrétienne Lygie/Callina. Il demande de l’aide à son oncle Pétrone, un proche conseiller de l’empereur, qui va la faire enlever et la mettre dans le palais de Néron...<br /><br /><br /> <b> Format professionnel électronique © Ink Book édition. </b><br />"
26341470,25619,Válogatott elbeszélések,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571984439l/26341470._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571984439l/26341470._SY75_.jpg,1956,,,hun,Európa,false,46346782,2,4,13,3,1,5:1|4:2|3:0|2:0|1:0|total:3,1956,1,1,4.33,1,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],TARTALOM:<br />A HARMADIK<br />OZIRISZ ÍTÉLETE<br />LAKODALOM<br />SENKI SEM PRÓFÉTA A MAGA HAZÁJÁBAN<br />A GRAVELOTTE-I HŐS<br />EGY POZNANI TANÍTÓ NAPLÓJÁBÓL<br />MUZSIKÁS JANKÓ<br />AZ ŐRANGYAL<br />DARVAK<br />SZÉNRAJZ<br />TÉVEDÉSEK VÍGJÁTÉKA<br />AZ ÍGÉRET FÖLDJÉN<br />A TÖRZSFŐ<br />A VILÁGÍTÓTORONY ŐRE
31018030,25619,Фонарщик на маяке,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,rus,,true,51640896,1,6,13,4,0,5:1|4:1|3:0|2:2|1:0|total:4,,,,3.25,4,0,"['25619', '692514']","['Henryk Sienkiewicz', 'Генрик Сенкевич']","['3.85', '4.37']",['13919549'],['Вукол Михайлович Лавров'],['3.89'],"Фонарщик на маяке, это основанная на фактах, история польского политического эмигранта в Панаме. Главный герой зачитывается поэмой Мицкевича ""Пан Тадеуш"", и забывает о ежедневном разжигании огня на маяке, что приводит к катастрофе...."
31078659,25619,"In Desert and Wilderness, The Story of a Lighthouse Keeper",1530494303,9781530494309,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2016,7,4,,Createspace Independent Publishing Platform,false,51683808,2,9,12,3,1,5:1|4:1|3:1|2:0|1:0|total:3,,,,4.00,2,1,"['25619', '7699985', '14315717']","['Henryk Sienkiewicz', 'Max a Drezmal', 'Sergiej Nowikow']","['3.85', '3.50', '3.90']",[],[],[],"The book includes more than 100 illustrations.<br /> The Story of a Lighthouse Keeper (translated in 2016 by Sergiej Nowikow). <br /> Henryk Sienkiewicz is the 1905 laureate of the Nobel Prize in Literature.<br /> It is an overwhelming story of a retired elderly soldier who takes the job of a lighthouse keeper in the Caribbean Sea. <br /> A striking surprise is waiting for him on the shore of Panama. <br /> This is the translation by S.Nowikow, which is easy to read and understand. It is one of the best translations of the work ever published. <br /><br /><br />In Desert and Wilderness (translated by Max A. Drezmal). <br /> Another work by Henryk Sienkiewicz. This is a novel by Henryk Sienkiewicz, his only work for children and teenagers. <br /> The book describes the wanderings of two children in Africa. It is a fascinating narrative full of adventure. <br /> This is one of the most famous books by the author. <br /> The translation by Max Drezmal conveys the original meaning in brilliant detail.<br /><br />The layout of the book is really easy to use and navigate. <br /> It also includes awesome illustrations that go right along with the story."
18590482,25619,NOBEL PRIZE LIBRARY SIENKIEWICZ 1905,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1380311039l/18590482._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1380311039l/18590482._SX50_.jpg,1971,,,eng,CRM,false,26333454,1,5,12,3,1,5:1|4:1|3:1|2:0|1:0|total:3,1971,1,1,4.00,3,1,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],LIGHTHOUSE KEEPER<br />YANKO YHE MUSICIAN
53056660,25619,Quo Vadis ( VOL.2),,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586358987l/53056660._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586358987l/53056660._SY75_.jpg,,,,rum,Adevarul Holding,false,79614796,1,8,11,3,1,5:0|4:2|3:1|2:0|1:0|total:3,,,,3.67,3,1,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],"Povestea de dragoste dintre Ligia și Vinicius se desfășoară pe fundalul istoric al domniei sângeroase a lui Nero. Puterii romane, reprezentate de un împărat ce avea drept de viață și de moarte asupra tuturor supușilor săi, i se opune puterea credinței creștine, împărtăşită cu precădere de plebe. Însă cele două forțe potrivnice nu sunt din aceeaşi lume şi nu se manifestă în acelaşi chip. În vreme ce puterea militară și politică a Romei se afirmă prin violență, desfrâu și opulență, puterea spirituală se vădeşte în smerenie, în bunătate şi, mai presus de orice, în dragoste curată.<br /><br />Romanul Quo Vadis, scris în ultimii ani ai secolului XIX, a fost tradus în peste 40 de limbi și s-a vândut în milioane de exemplare. Titlul romanului e inspirat dintr-o legendă medievală în care se relatează că, pe vremea persecuțiilor stârnite de Nero împotriva creștinilor din Roma, apostolul Petru fuge din cetate ca să-și scape viața. Pe drum însă, Îl întâlnește pe Iisus și Îl întreabă: „Quo vadis, Domine?” (Unde mergi, Doamne?), la care Iisus îi răspunde: „La Roma, ca să fiu răstignit din nou”. Rușinat de propria lașitate, Petru se întoarce în cetate, unde va muri ca martir, răstignit cu capul în jos."
38218663,25619,Krzyżacy. Tom II,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1517080342l/38218663._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1517080342l/38218663._SY75_.jpg,1957,,,pol,Państwowy Instytut Wydawniczy,false,59893606,4,14,11,3,0,5:0|4:2|3:1|2:0|1:0|total:3,,,,3.67,3,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],"Wielka miłość i nieunikniona wojna Polski Jagiellonów z zakonem krzyżackim. Krzyżacy to jedna z najsłynniejszych powieści Henryka Sienkiewicza, przetłumaczona na 25 języków.<br /><br />XIV wiek, czas konfliktów polsko-krzyżackich. Młody rycerz Zbyszko z Bogdańca poznaje Danusię Jurandównę, w której zakochuje się od pierwszego wejrzenia. Młodzi potajemnie biorą ślub, nie<br />podejrzewają jednak, że ich szczęście nie potrwa długo. Krzyżacy porywają Danusię. W ten sposób pragną się zemścić na jej ojcu, Jurandzie ze Spychowa, który od dawna jest ich wrogiem.<br /><br />Nieustraszony mężczyzna próbuje odbić córkę i płaci za to wysoką cenę. Zrozpaczony Zbyszko przez wiele miesięcy również szuka Danusi, aż w końcu dociera do ukochanej…<br /><br />Konflikty z Krzyżakami przybierają na sile. Wybucha wojna polsko-krzyżacka, a rycerze szykują się do wielkiej bitwy pod Grunwaldem…"
37769937,25619,Stary sługa. Hania. Selim Mirza,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1978,,,pol,Państwowy Instytut Wydawniczy,false,59407300,1,6,11,3,0,5:0|4:2|3:1|2:0|1:0|total:3,,,,3.67,3,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
28111922,25619,Старый слуга,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,rus,,true,48120270,1,6,11,3,1,5:1|4:1|3:0|2:1|1:0|total:3,,,,3.67,3,1,"['25619', '692514']","['Henryk Sienkiewicz', 'Генрик Сенкевич']","['3.85', '4.37']",['13919549'],['Вукол Михайлович Лавров'],['3.89'],"Трогательный рассказ, посвященный человеку, который за годы службы стал больше чем работником в семье, а самым настоящим членом семьи. Рассказ охватывает последние месяцы и дни его жизни."
30115309,25619,U bramy Raju,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,50539725,1,4,11,3,0,5:1|4:1|3:0|2:1|1:0|total:3,,,,3.67,3,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
19511227,25619,Let Us Follow Him and Bartek the Conqueror,1483957381,9781483957388,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422811810l/19511227._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422811810l/19511227._SX50_.jpg,2013,3,25,,Createspace Independent Publishing Platform,false,56354415,1,4,10,3,0,5:0|4:1|3:2|2:0|1:0|total:3,,,,3.33,3,0,"['25619', '26465']","['Henryk Sienkiewicz', 'Jeremiah Curtin']","['3.85', '3.93']",[],[],[],"The period of ""Let Us Follow Him"" is that of the death of Christ. Antea, the wife of a Roman patrician, ill with terrible visions, is advised by a physician to seek the air of Jerusalem. There she and her husband meet Pilate, who tells them of the doctrine of the Nazarene, Jesus, and his condemnation to death. They are present at the Crucifixion, and Antea gives honor to the condemned Nazarene, saying, ""Thou art Truth."" Also included is the brilliantly satirical novella ""Bartek the Conqueror,"""
36617353,25619,Pan Wołodyjowski. Tom I,8392116623,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1511009904l/36617353._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1511009904l/36617353._SY75_.jpg,,,,pol,Lubpress Sp. z o.o.,false,58375857,2,8,10,3,1,5:0|4:1|3:2|2:0|1:0|total:3,,,,3.33,3,1,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],"Pan Wołodyjowski jest ostatnią powieścią Trylogii (pozostałe to Ogniem i mieczem i Potop). Akcja toczy się na Kresach podczas wojny polsko-tureckiej, za panowania Michała Wiśniowieckiego. Michał Wołodyjowski pojawiał się we wcześniejszych częściach cyklu, zyskując coraz bardziej na znaczeniu. Pisarz, tworząc swego bohatera, wzorował się na autentycznej osobie - podolskim rycerzu Jerzym Wołodyjowskim który zginął podczas obrony Kamieńca. Powieść Sienkiewicza wypełniają dzieje potyczek, pościgów, pojedynków i licznych romansów składających się na porywającą lekturę."
36059474,25619,Delphi Complete Works of Henryk Sienkiewicz (Illustrated) (Delphi Series Eight Book 20),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,57638406,1,41,9,2,1,5:1|4:1|3:0|2:0|1:0|total:2,,,,4.50,2,1,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
32484355,25619,Orso. Sachem,8303007858,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1475739157l/32484355._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1475739157l/32484355._SX50_.jpg,1984,,,pol,Krajowa Agencja Wydawnicza,false,53073846,1,3,9,3,0,5:0|4:1|3:1|2:1|1:0|total:3,,,,3.00,3,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
26599407,25619,"Henryk Sienkiewicz - Quo Vadis, Without Dogma, & So Runs the World",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,46639279,1,3,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,2008,11,3,4.50,2,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
38218684,25619,Krzyżacy. Tom IV,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1517080518l/38218684._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1517080518l/38218684._SY75_.jpg,1957,,,pol,Państwowy Instytut Wydawniczy,false,59893636,1,6,9,3,0,5:0|4:1|3:1|2:1|1:0|total:3,,,,3.00,3,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],"Wielka miłość i nieunikniona wojna Polski Jagiellonów z zakonem krzyżackim. Krzyżacy to jedna z najsłynniejszych powieści Henryka Sienkiewicza, przetłumaczona na 25 języków.<br /><br />XIV wiek, czas konfliktów polsko-krzyżackich. Młody rycerz Zbyszko z Bogdańca poznaje Danusię Jurandównę, w której zakochuje się od pierwszego wejrzenia. Młodzi potajemnie biorą ślub, nie<br />podejrzewają jednak, że ich szczęście nie potrwa długo. Krzyżacy porywają Danusię. W ten sposób pragną się zemścić na jej ojcu, Jurandzie ze Spychowa, który od dawna jest ich wrogiem.<br /><br />Nieustraszony mężczyzna próbuje odbić córkę i płaci za to wysoką cenę. Zrozpaczony Zbyszko przez wiele miesięcy również szuka Danusi, aż w końcu dociera do ukochanej…<br /><br />Konflikty z Krzyżakami przybierają na sile. Wybucha wojna polsko-krzyżacka, a rycerze szykują się do wielkiej bitwy pod Grunwaldem…"
31187138,25619,Özönvíz I.,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1969,,,hun,Európa Könyvkiadó,false,51830618,1,3,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,1954,,,4.50,2,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
31370905,25619,Özönvíz II.,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1969,,,hun,Európa Könyvkiadó,false,52059730,2,2,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,1954,,,4.50,1,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
20738419,25619,Wyrok Zeusa - bajka grecka,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,pol,,true,40068682,1,5,9,3,0,5:0|4:1|3:1|2:1|1:0|total:3,,,,3.00,3,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
34395846,25619,67 Tales from Poland,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,55492250,1,26,8,2,0,5:1|4:0|3:1|2:0|1:0|total:2,,,,4.00,2,0,"['25619', '14047178', '297006', '3445732', '1076944', '3084780', '16496352', '7321065']","['Henryk Sienkiewicz', 'Władysław Stanisław Reymont', 'Bolesław Prus', 'Adam Szymański', 'Stefan Żeromski', 'Juliusz Kaden-Bandrowski', 'Zofia Rygier-Nalkowska', 'Waclaw Sieroszewski']","['3.85', '3.45', '3.60', '3.38', '2.89', '4.46', '4.00', '3.27']",['14315717'],['Sergiej Nowikow'],['3.90'],
35565001,25619,Arcydzieła nowelistyki pozytywizmu,8370071414,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1498943430l/35565001._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1498943430l/35565001._SX50_.jpg,1989,,,pol,Wydawnictwo GLOB,false,56994003,1,2,8,2,0,5:1|4:0|3:1|2:0|1:0|total:2,,,,4.00,2,0,"['867310', '25619', '297006', '969193', '4415239', '3091675', '3267820', '3445732', '12762330', '3397610']","['Eliza Orzeszkowa', 'Henryk Sienkiewicz', 'Bolesław Prus', 'Maria Konopnicka', 'Aleksander Świętochowski', 'Adolf Dygasiński', 'Antoni Sygietyński', 'Adam Szymański', 'Ignacy Maciejowski, Sewer', 'Edward Pieścikowski']","['2.89', '3.85', '3.60', '3.04', '3.66', '3.79', '3.14', '3.38', '3.50', '3.60']",[],[],[],
39031664,25619,James Clerk Maxwell and Modern Physics,129787868X,9781297878688,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2015,8,21,,Sagwan Press,false,13527075,28,10,8,2,0,5:0|4:2|3:0|2:0|1:0|total:2,2007,3,15,4.00,0,0,"['3088948', '25619']","['Richard Glazebrook', 'Henryk Sienkiewicz']","['4.00', '3.85']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
41443788,25619,Narracions poloneses,,9788494606496,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1535065111l/41443788._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1535065111l/41443788._SY75_.jpg,2017,9,,cat,Edicions Cal·lígraf,false,64685753,1,2,8,2,0,5:0|4:2|3:0|2:0|1:0|total:2,,,,4.00,2,0,['25619'],['Henryk Sienkiewicz'],['3.85'],['795549'],['Carles Riba'],['3.70'],"L’any 1905 Henryk Sienkiewicz va rebre el Premi Nobel de Literatura «pels seus mèrits destacats com a escriptor èpic».<br />Efectivament, les tres narracions que apleguem en aquest volum són uns relats intensos i corprenedors, que retraten des de diverses perspectives la vida de l’època de la seva estimada Polònia. <br /><br />Militant sempre en el bàndol del nacionalisme polonès, la situació política del seu país aflora en moltes de les narracions i novel·les que va escriure, de les quals n’és un exemple “Bàrtek el Vencedor”, en que Sienkiewicz explica la victòria alemanya sobre Napoleó III durant la guerra Franco-prussiana (1870-1871) en un text ple d’ironia. A través de Bàrtek, l’autor remarca la contradicció dels soldats polonesos que van participar en la contesa, en la qual la victòria dels germànics sobre els francesos va reforçar el domini d’Alemanya sobre Polònia, una paràbola aplicable a qualsevol poble colonitzat.<br /><br />En les dues narracions següents, “L’àngel” i “L’organista de Poniklo”, dues petites joies per la concisió i el despullament amb què estan escrites, Sienkiewicz ens situa en l’ambient rural del seu país natal, en un estil dramàtic, no exempt d’humor.<br /><br />El context històric i geogràfic d’aquests relats, acompanyat d’una redacció excel·lent, atrapen el lector, que és traslladat a èpoques anteriors o a llocs exòtics, on viu aventures militars o esdeveniments històrics, sempre narrats des de la perspectiva romàntica de l’autor."
23245075,25619,V puščavi in goščavi 1 (V puščavi in goščavi; #1),,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1410970730l/23245075._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1410970730l/23245075._SX50_.jpg,1974,,,slv,Mladinska knjiga,false,59382142,4,4,8,2,0,5:0|4:2|3:0|2:0|1:0|total:2,1911,,,4.00,2,0,"['25619', '7236622']","['Henryk Sienkiewicz', 'Nikolaj Omersa']","['3.85', '3.62']",['4792261'],['France Vodnik'],['3.62'],"Ponatis v letih 1978 in 1982.<br /><br />Pustolovski roman opisuje nevarno pot dveh mladih ljudi po divjih afriških puščavah in pragozdovih. Osemletna Angležinja Alenka in štirinajstletni Poljak Stanko sta bila prevarana in ugrabljena od skupine grobih moških. V tej vznemirljivi in nevarni zgodbi je opisana njuna borba za vrnitev domov, težka pot, ki sta jo morala preživeti, pa tudi iskrena mlada ljubezen, ki je razvila med lepo, nemočna deklico in pogumnim, skrbnim Stankom. Na dramatični poti preko Afrike nastopata tudi dva mlada domorodca Kali in Mea, pa tudi prijazni slon King in zvesti pes Saba, ki skupaj Stankom in Alenko naredijo to ganljivo zgodbo nepozabno.<br /><br />Ta knjiga je prva polovica zgodbe."
