id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
28008683,84259,Kwiaty zła,8308025315,9788308025315,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448809512l/28008683._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448809512l/28008683._SX50_.jpg,1994,,,pol,Wydawnictwo Literackie,false,2089235,1001,106998,198358,46573,1319,5:23285|4:14792|3:6398|2:1473|1:625|total:46573,1857,6,25,4.26,4,0,['13847'],['Charles Baudelaire'],['4.21'],"['3248883', '14717849', '14717850', '14717851', '1934339', '1380465', '2930254', '14717852', '8444436', '6519686', '4539134', '4465390', '5287494', '1058344', '84259', '3282325', '2917159', '14717853', '14717854', '7017000', '8190846', '3044340', '14717855', '6669', '4633607', '2894496', '14717856', '14717857', '14717858', '14717859', '15092733']","['Zbigniew Bieńkowski', 'Jerzy Brzozowski', 'Stanisław Korab-Brzozowski', 'Bolesław Wieniawa-Długoszowski', 'Wiktor Gomulicki', 'Mieczysław Jastrun', 'Ireneusz Kania', 'Roman Kołoniecki', 'Feliks Konopka', 'Czesław Jastrzębiec-Kozłowski', 'Antoni Lange', 'Maria Leśniewska', 'Jerzy Litwiniuk', 'Tadeusz Lubelski', 'Czesław Miłosz', 'Artur Międzyrzecki', 'Zenon Przesmycki', 'Zofia Trzeszczkowska', 'Jan Opęchowski', 'Bronisława Ostrowska', 'Marian Piechal', 'Seweryn Pollak', 'Włodzmierz Słobodnik', 'Wisława Szymborska', 'Józef Waczków', 'Adam Ważyk', 'Ewa Wende', 'Bohdan Wydżga', 'Marianna Zajączkowska-Abrahamowicz', 'Kazimiera Zawistowska', 'Andrzej   Nowak']","['4.00', '4.20', '4.25', '4.00', '3.03', '4.36', '3.98', '4.07', '3.92', '4.35', '3.23', '3.81', '3.57', '4.02', '4.19', '3.98', '3.83', '3.78', '4.25', '3.97', '4.40', '3.88', '4.25', '4.32', '4.06', '4.00', '4.25', '4.25', '4.25', '3.76', '3.50']","Przekłady wielu współczesnych i dawnych tłumaczy Baudelaire'a, zebrane w tym tomie, składają się na pierwszą po II wojnie światowej kompletną polską edycję ""Kwiatów zła"".<br /><br />Tylko parę zbiorów wierszy zdobyło większą sławę w dziejach światowej liryki: ""Pieśni"" Horacego, ""Sonety do Laury"" Petrarki... Legenda Baudelaire'a ogniskuje w sobie, jak napisał Eliot w 1930 roku, ""najmocniej oddziałujący archetyp poety współczesnej epoki"", na równi z legendą Rimbauda.<br /><br />""Kwiaty zła"" były jednocześnie spóźnioną kulminacją francuskiego romantyzmu i progiem współczesnej wrażliwości poetyckiej. W najszerszym odbiorze aż do końca ubiegłego wieku słynne były jednak z powodów ubocznych: towarzyszyła im aura skandalu, pamiętano o procesie sądowym, okaleczającym dzieło na długie lata.<br /><br />Dzisiaj o sile oddziaływania tej poezji nie przesądzają już jej bluźniercze akcenty i czarny erotyzm. Baudelaire wcześnie przeczuł naszą epokę: czyż jego poczucie grzechu pierworodnego, świadomość zawieszenia w bezmiarze ułomnego świata nie ma w istocie tych samych korzeni co ""poczucie tragiczności życia"" Unamuna, ""la nausée"" Sartre'a, ""życie w niewygodzie"" Camusa?"
25681642,84259,Prywatne obowiązki,8370024114,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433676829l/25681642._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433676829l/25681642._SX50_.jpg,1990,,,pol,Pojezierze,false,45508069,1,7,11,3,0,5:1|4:0|3:2|2:0|1:0|total:3,1990,1,1,3.67,3,0,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],"Prywatne obowiązki to zbiór szkiców, komentarzy, esejów i przekładów, jedna z tych hybrydycznych książek Miłosza, w których refleksjom o literaturze i kulturze współczesnej towarzyszą rozważania na temat własnego rodowodu intelektualnego i poetyckiego, a roztrząsania filologiczne przeplatają się z osobistymi zapiskami i wspomnieniami. To kolejne świadectwo poszukiwania przez Miłosza ""formy bardziej pojemnej"", wykraczającej poza istniejące gatunki literackie i jednolite, zamknięte kompozycyjnie tomy.<br /><br />""O literaturze pisze się mnóstwo, lepiej czy gorzej i nie myślę, żebym mógł naprawdę przyczynić się do prostowanie jej ścieżek. Jakaś pasja, obolałość wskazują, że w grę wchodzi tu coś większego niż literatura. Zaskakując nieraz samego siebie, odsłaniam się ze wszystkimi moimi tęsknotami i błędami.""-Czesław Miłosz"
34467209,84259,Theologisch Traktaat,,9789045012698,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2006,,,nl,Atlas,false,55587264,2,4,11,3,1,5:0|4:2|3:1|2:0|1:0|total:3,2003,1,1,3.67,2,0,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],
17729727,84259,Miasto Bez Imienia,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,pol,,false,24802126,1,7,11,3,0,5:1|4:0|3:2|2:0|1:0|total:3,,,,3.67,3,0,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],
13497057,84259,Podsłuchany horyzont,8389659468,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329998904l/13497057._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329998904l/13497057._SX50_.jpg,2005,,,pol,Gaudium,false,19041057,1,5,10,2,0,5:2|4:0|3:0|2:0|1:0|total:2,2005,1,1,5.00,2,0,['446692'],['Tomas Tranströmer'],['4.08'],"['5758457', '5758458', '84259', '1233204', '5149157']","['Łukasz Winiarski', 'Magdalena Wasilewska-Chmura', 'Czesław Miłosz', 'Leonard Neuger', 'Michał Sprusiński']","['5.00', '4.16', '4.19', '3.83', '3.93']","Charakter poezji Tomasa Tranströmera wymyka się opisowi przy pomocy jednoznacznych kategorii. Pod względem tematycznym włącza się jako ważne ogniwo w szwedzką tradycję „liryki przyrody”, rejestrując z niezwykłą ostrością i drobiazgowością bogactwo form zewnętrznego świata. Z drugiej strony obrazowość jest podstawą metaforyki, która odsłania głębszy, niematerialny wymiar istnienia. Poezja pozornie obiektywna – a przecież na wskroś osobista. Zmysłowa – a jednak odwołująca się do sfery duchowości. Metafizyczna – lecz nie filozoficzna. Mistyczna – ale ponadwyznaniowa. U jej podstaw leży głębokie przeświadczenie, że zmysłowo dostępna rzeczywistość jest tylko zewnętrzną warstwą uniwersalnego porządku świata, który objawia się człowiekowi w epifanicznych momentach. Wiersze, zamieszczone w tomie „Podsłuchany horyzont”, w szczególnie wyraźny sposób pokazują to, co poeta określił słowami „Jest w chwili skrzyżowanie dróg” – przekraczanie granic czasu, przestrzeni i indywidualnej podmiotowości."
45858782,84259,Zapisi na salveti : odabrani eseji,8652132194,9788652132195,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,,,srp,,false,70669023,1,14,10,2,1,5:2|4:0|3:0|2:0|1:0|total:2,,,,5.00,2,1,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],"Dobitnik Nobelove nagrade<br />Već je ogled o staljinističkom sistemu i totalitarnoj svesti Zarobljeni um potvrdio Česlava Miloša kao mislioca koji je, po sopstvenim rečima, u esejima iznosio ono što nije mogao u poeziji. Njegovi pozni eseji objedinjeni u ovom izdanju pod naslovom Zapisi na salveti, nastali u poslednjoj deceniji XX veka, po prvi put se objavljuju na srpskom jeziku.<br />U izboru i prevodu Ljubice Rosić, ove oglede povezuje kritički odnos prema civilizaciji s kraja veka, prema njenoj površnosti i lažnim vrednostima, pružajući čitaocu jasno komponovanu i celovitu knjigu. Pored promišljanja nemoralnosti umetnosti, značaja poljske poezije, statusa savremenih emigranata, čiju je sudbinu i sam podelio, ovde nalazimo i Miloševe uspomene, portrete prijatelja i poznanika (Kami, Brodski, Kolakovski), poznatih pesnika i prozaista (Dostojevski, Ruževič, Šimborska, Gombrovič, Vitkjevič), pa i pisaca sa čijim se pogledima nije slagao (Larkin), pronalazeći u njihovom delu ono što najviše intrigira današnjeg čitaoca.<br />Jedan od poslednjih u ovom izboru, esej „Sreća“ predstavlja Miloševo zaveštanje o mirenju sa svetom. Pesnik mudrac, koji je nadživeo većinu svojih vršnjaka, za vreme posete rodnoj Litvaniji opet postaje dečak. „Gledao sam livadu. Naglo sam postao svestan da sam za vreme svojih dugogodišnjih lutanja uzalud tražio tu kompoziciju lišća i cveća, kakvu sam ovde našao, i da sam uvek sanjao o povratku. Ili, tačnije, razumeo sam to tek kad me je preplavio veliki talas osećanja, koji mogu da nazovem samo jednom rečju – sreća.“"
44655625,84259,A Minha Intenção: Ensaios Escolhidos,,9789896232726,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553875349l/44655625._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553875349l/44655625._SX50_.jpg,2019,4,1,por,Cavalo de Ferro Editores,false,69296751,1,14,10,3,0,5:1|4:0|3:1|2:1|1:0|total:3,,,,3.33,3,0,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],"Os ensaios coligidos em A Minha Intenção são uma rica amostra da produção ensaística daquele que é um dos maiores poetas e escritores do século XX. Estes textos percorrem uma parte substancial da sua bibliografia, desde os anos cinquenta até praticamente à sua morte, revelando a enorme diversidade de temas e de géneros de que este extraordinário autor se serviu para descrever a sua particular visão do mundo.<br /><br />Desde a natureza do que é ser europeu até reflexões profundas sobre religião, filosofia e política, Milosz empresta a cada linha destes ensaios uma análise incisiva e pessoal. A evolução do seu estilo, erudito mas aberto, e da sua personalidade, vincada e idiossincrática, transparecem aqui como talvez em mais nenhuma da suas obras.<br /><br />Nesta seleção única e inédita, o autor sardónico e mordaz da crítica à sedução do comunismo é também o autor deslumbrado e lírico que conta as suas primeiras viagens pela Europa. O loquaz comentador da identidade polaca e dos seus complexos é também o contido crítico literário. O filósofo é também o biógrafo."
2631512,84259,Zaraz po wojnie. Korespondencja z pisarzami 1945-1950,,9788324007974,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579641009l/2631512._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579641009l/2631512._SX50_.jpg,,,,pol,Znak,false,2656213,1,6,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,,,,4.50,2,0,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],"Korespondencja Czesława Miłosza z pisarzami i przyjaciółmi z lat 1945–1950. Wśród korespondentów są: Jerzy Andrzejewski, Jarosław Iwaszkiewicz, Kazimierz Wyka, Ryszard Matuszewski, Irena i Tadeusz Krońscy, Tadeusz Breza, Jerzy Putrament, Paweł Hertz, Tadeusz Różewicz i Józef Czapski – zaś każdy z bloków listów poprzedza wstęp Miłosza kreślący sylwetkę adresata, dzieje znajomości z nim oraz przynoszący wszelkie niezbędne objaśnienia. Wobec na różne sposoby mitologizowanego obrazu tamtych lat książka ta stanowi bezcenny dokument świadomości twórców w obliczu konfrontacji z nowym ustrojem. To jednocześnie ważne świadectwo życia literackiego w tym szczególnym okresie."
26395873,84259,De mooiste van Czeslaw Milosz,,9789077441725,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442048956l/26395873._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442048956l/26395873._SY75_.jpg,2008,9,,nl,Atlas / Lannoo,false,46397804,1,5,9,3,2,5:0|4:0|3:3|2:0|1:0|total:3,2008,,,3.00,3,2,"['84259', '14298406', '1364753', '1211683', '2003275']","['Czesław Miłosz', 'Jeannine Vereecken', 'Koen Stassijns', 'Ivo van Strijtem', 'Johan de Boose']","['4.19', '3.00', '3.63', '3.60', '3.43']",[],[],[],"Gedichten in het Pools met daarnaast de Nederlandse vertaling.<br /><br />Czeslaw Milosz (1919-2004), de grootmeester van de Poolse literatuur, werd in 1980 bekroond met de Nobelprijs. Zijn poëzie bleef echter te lang onbekend en onbemind in de Westerse wereld. Milosz publiceerde vijftien dichtbundels. Zijn beste schreef hij volgens kenners op latere leeftijd. In veel van zijn bundels combineert hij alledaagse waarneming met herinneringen aan het oude Europa. Reflecties over leven en dood voeren er de boventoon. In De mooiste van Milosz maken we kennis met de beste gedichten van deze literaire grootmeester. Vertaald door Jeannine Vereecken en ingeleid door Johan de Boose."
25201784,84259,Pisarze o Ameryce,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1427128713l/25201784._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1427128713l/25201784._SY75_.jpg,2004,,,pol,"Regional Program Office, Vienna",false,44913987,1,8,8,2,0,5:0|4:2|3:0|2:0|1:0|total:2,2004,1,1,4.00,2,0,"['359982', '4718436', '2829', '13693567', '274933', '7277', '115266', '90820', '2715', '438', '39155', '7922', '7849', '94917', '6573388', '13942', '9586', '11523', '84259']","['Collective Work', 'George Clack', 'Mark Jacobs', 'Michael Bandler', 'Elmaz Abinader', 'Julia Alvarez', 'Sven Birkerts', 'Robert Olen Butler', 'Michael Chabon', 'Billy Collins', 'Robert Creeley', 'David Herbert Donald', 'Richard Ford', 'Linda Hogan', 'Charles Johnson', 'Bharati Mukherjee', 'Naomi Shihab Nye', 'Robert Pinsky', 'Czesław Miłosz']","['3.87', '4.00', '4.02', '4.00', '4.08', '3.93', '3.92', '3.77', '3.89', '4.16', '4.01', '4.17', '3.72', '4.03', '4.04', '3.45', '3.94', '3.92', '4.19']","['1931844', '4409973', '2878159', '3353291', '2896833', '13693568']","['Lucyna Aleksandrowicz-Pędich', 'Renata Gorczyńska', 'Magda Heydel', 'Michał Kłobukowski', 'Anna Kołyszko', 'Marcin Pędich']","['3.67', '3.91', '4.13', '3.93', '3.52', '4.00']",
15433085,84259,Inne Abecadło,8308028314,9788308028315,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,pol,,false,21089356,1,3,8,2,1,5:1|4:0|3:1|2:0|1:0|total:2,,,,4.00,2,1,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],
27919977,84259,Ogród nauk,8300006702,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448412061l/27919977._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448412061l/27919977._SY75_.jpg,1986,,,pol,Redakcja Wydawnictw Katolickiego Uniwersytetu Lubelskiego,false,47935479,1,8,8,2,0,5:0|4:2|3:0|2:0|1:0|total:2,,,,4.00,2,0,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],
39604088,84259,Poemas,8472230791,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1522094680l/39604088._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1522094680l/39604088._SY75_.jpg,1984,2,,spa,Tusquets,false,61192191,1,2,8,2,0,5:0|4:2|3:0|2:0|1:0|total:2,,,,4.00,2,0,['84259'],['Czesław Miłosz'],['4.19'],['17879569'],['Barbara Stawicka'],['3.33'],"Poemas seleccionados de los siguientes libros del autor: Trzy zimy, Swiatlo dzienne, Ocalenie, Poemas varios, Krol Popiel i inne wiersze, Gucio Zaczarowany, Miasto bez imienia, Gdzie wschodzi slonce i kedy zapada"
40596906,84259,Pokalbiai apie atminties ateitį. Gespräche über die Zukunft der Erinnerung. Rozmowy o przyszłości pamięci,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2001,,,lit,Baltos lankos,false,63045893,1,5,7,2,0,5:0|4:1|3:1|2:0|1:0|total:2,,,,3.50,2,0,"['749461', '84259', '6669', '161027']","['Günter Grass', 'Czesław Miłosz', 'Wisława Szymborska', 'Tomas Venclova']","['3.83', '4.19', '4.32', '4.30']",[],[],[],"2000 spalio mėnesį trys Nobelio premijos lauretai Gunter Grass, Czeslaw Milosz, Wislawa Szymborska bei lietuvių poetas T. Venclova visi drauge susitiko Lietuvos sostinėje Vilniuje. Literatai ir poetai Vilniuje valstybinės reikšmės įvykį sukūrė reikšdami savo mintis apie istorinę atmintį, kūrybą. Spausdinami autorių prozos ir poezijos kūrinai, pasisakymai susitikimo proga. Tekstai lietuvių, vokiečių ir lenkų kalbomis."
41019573,84259,Ποιήματα,9603361550,9789603361558,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1533113406l/41019573._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1533113406l/41019573._SY75_.jpg,2005,12,,gre,Γαβριηλίδης,false,64011610,1,3,6,2,0,5:0|4:0|3:2|2:0|1:0|total:2,,,,3.00,2,0,"['84259', '18259551']","['Czesław Miłosz', 'Αντώνης Μακρυδημήτρης']","['4.19', '3.00']",[],[],[],"Το έργο του Μίλος αντανακλά τα διλήμματα και τα αδιέξοδα όχι μόνο της ποιητικής, αλλά και ευρύτερα της ηθικής και πολιτικής σκέψης και στάσης, τα οποία αντιμετώπισε ο άνθρωπος στην πορεία του αιώνα που μόλις πριν λίγο καιρό έληξε. <br />Ενός αιώνα που άφησε στο διάβα του μεγάλα επιτεύγματα, αλλά εξίσου ζοφερές τραγωδίες και καταστροφές. Η κάθοδος του ποιητή στην ""καρδιά του σκότους"" του 20ού αιώνα μπορεί να σημάδεψε τον ίδιο ως άνθρωπο με μια πικρή γεύση και εμπειρία, προσέφερε όμως στην ποίησή του ένα βάθος και ένα μέγεθος πνευματικό που εμπλουτίζει τη συνείδηση της ποίησης συνολικά με τρόπο πολύ ουσιαστικό και καίριο. <br />Ίσως αυτός είναι κατά βάση ο λόγος που ο Μίλος θεωρείται στην Δύση ως ένας από τους τέσσερις μεγάλους ποιητές της εποχής μας - μαζί με τον Joseph Brodsky, τον Seamus Heaney και τον Derek Walcott. Το ίδιο σύνθετος και απαιτητικός όπως εκείνοι, ίσως κάπως πιο απόμακρος και με λιγότερους όχι μόνο οπαδούς, αλλά έστω απλούς γνώστες του έργου του, τουλάχιστον εδώ στην Ελλάδα."
33855391,84259,Ärlig beskrivning,,9789173373333,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2011,9,,swe,Brombergs,false,54801236,1,2,6,2,0,5:0|4:1|3:0|2:1|1:0|total:2,,,,3.00,2,0,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],
23305284,84259,Życie na wyspach,9788324032,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1412430887l/23305284._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1412430887l/23305284._SX50_.jpg,2014,,,pol,Społeczny Instytut Wydawniczy Znak,false,42860401,1,8,6,2,0,5:0|4:0|3:2|2:0|1:0|total:2,1997,,,3.00,2,0,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],
2316780,84259,Zeichen Im Dunkel: Poesie Und Poetik,3518133209,9783518133200,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ger,,false,2323306,2,3,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,1980,1,1,5.00,1,0,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],
28379983,84259,wiersze,8320534607,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1983,,,pol,Ludowa spółdzilnia wydawnicza,false,48467575,1,1,5,1,1,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,1,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],
24919464,84259,Gedichte,3446241817,9783446241817,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1423762100l/24919464._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1423762100l/24919464._SY75_.jpg,2013,,,ger,Hanser Verlag,false,44572076,1,3,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,2013,1,1,5.00,1,0,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],"Czeslaw Milosz war ein großartiger Essayist und ein begnadeter Analytiker des Kommunismus; er war unmittelbar nach dem Krieg im diplomatischen Dienst, emigrierte dann aus Polen in die USA und ging 1960 als Professor nach Berkeley: ein vielsprachiger Intellektueller und Schriftsteller. Aber er war vor allem ein Dichter, der in seinem Werk die Abgründe des 20. Jahrhunderts beschrieben hat. Immer auf der Suche nach dem ewigen Augenblick (Christian Heidrich), hat er ein poetisches Panorama unserer Zeit hinterlassen. Adam Zagajewski hat aus dem Werk des 1980 mit dem Nobelpreis für Literatur ausgezeichneten Autors rund hundert Gedichte ausgewählt und in seinem Nachwort dessen Biografie nachgezeichnet."
52247084,84259,Rozmowy polskie 1999-2004,,9788308045572,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,71760166,1,2,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,2011,,,5.00,1,0,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],"Książka jest zbiorem wywiadów, których Czesław Miłosz udzielił w ostatnich pięciu latach swojego życia. Wszystkie drukowano już w polskojęzycznej prasie oraz w publikacjach książkowych. Niektóre z nich ukazały się już po śmierci Noblisty, w latach 2005-2006. Dodatkowo w Aneksie umieszczono rozmowy z lat 1979-1998, pominięte w pierwszym tomie ze względu na ich okolicznościowy charakter lub też odnalezione już po zamknięciu prac nad Rozmowami polskimi 1979-1998.<br />Rozmówcami Miłosza są m.in. Tadeusz Różewicz, Ireneusz Kania, Anna Bikont, Włodzimierz Bolecki, Marek Edelman, Lech Wałęsa, Stefan Chwin, Piotr Najsztub, Joanna Szczęsna, Adam Szostkiewicz, ks. Józef Sadzik, Jerzy Turowicz oraz Tomas Venclova. A same dysputy dotyczą: kultury, literatury, filozofii, religii oraz historii – tej wielkiej i tej prywatnej. Znajdziemy tu także portrety przyjaciół, anegdoty, przenikliwe obserwacje czy prognozy, których zasadność łatwo już dziś weryfikować.<br />Czesław Miłosz (1911-2004) – poeta, prozaik, myśliciel. Pierwszy tom poetycki Poemat o czasie zastygłym wydał w 1933 roku. Za swoją twórczość otrzymał w 1934 nagrodę wileńskiego Związku Literatów, a w 1980 roku literackiego Nobla. W 1983 odebrał od prezydenta USA Ronalda Reagana dyplom za osiągnięcia i wkład w kulturę amerykańską. Tytuły doktora honoris causa przyznały mu Harvard University (1989) oraz Uniwersytety w Kownie oraz Rzymie (1992). Honorowym obywatelem Litwy został w 1992, w 1993 tytuł ten otrzymał od władz Krakowa. Odznaczony Medal of Arts (1989), Orderem Orła Białego (1994), Orderem Wielkiego Księcia Litewskiego Giedymina II klasy za zasługi dla Litwy (1995). Był obywatelem Litwy, Stanów Zjednoczonych i Polski, gdzie spędził ostatnie lata życia."
29622881,84259,Listy 1944-1981,,9788362610211,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2012,,,pol,"Biblioteka ""WIĘZI""",false,49969221,1,3,5,1,1,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,1,"['84259', '329314']","['Czesław Miłosz', 'Jerzy Andrzejewski']","['4.19', '3.75']",[],[],[],
