id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
12116,7702,The Late Mattia Pascal,1590171152,9781590171158,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2004,11,30,eng,NYRB Classics,false,3102727,119,26895,58727,14570,406,5:4992|4:5954|3:2852|2:623|1:149|total:14570,1904,,,4.03,6331,111,"['7702', '25415']","['Luigi Pirandello', 'Charles Simic']","['3.96', '4.05']",['6921'],['William Weaver'],['4.00'],"Mattia Pascal endures a life of drudgery in a provincial town. Then, providentially, he discovers that he has been declared dead. Realizing he has a chance to start over, to do it right this time, he moves to a new city, adopts a new name, and a new course of life—only to find that this new existence is as insufferable as the old one. But when he returns to the world he left behind, it's too late: his job is gone, his wife has remarried. Mattia Pascal's fate is to live on as the ghost of the man he once was.<br /><br />An explorer of identity and its mysteries, a connoisseur of black humor, Nobel Prize winner Luigi Pirandello is among the most teasing and profound of modern masters. <i>The Late Mattia Pascal</i>, here rendered into English by the outstanding translator William Weaver, offers an irresistible introduction to this great writer's work"
3025573,7702,Os melhores contos de loucura,8500021799,9788500021794,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331667514l/3025573._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331667514l/3025573._SX50_.jpg,2007,,,por,Ediouro,false,3056147,1,70,74,19,1,5:7|4:3|3:9|2:0|1:0|total:19,2007,,,3.89,19,1,"['1300033', '22458', '466989', '999106', '529372', '4453079', '13275', '24953', '141429', '5774271', '4624490', '34583', '2745872', '232932', '23378', '18791', '5774272', '5031025', '1684507', '94147', '35505', '239579', '6981879', '432386', '38714', '5774273', '5106690', '7702', '2976656']","['Flávio Moreira da Costa', 'Machado de Assis', 'Breno Accioly', 'Samuel Rawet', 'Jean Lorrain', 'Catulle Mendès', 'Charles Bukowski', 'Leonid Andreyev', 'Valery Bryusov', 'Maura Lopes Cançado', 'Edgar Allan Poe', 'Vincent van Gogh', 'João do Rio', 'Nikolai Gogol', 'Antonin Artaud', 'Guy de Maupassant', 'Sylvio Floreal', 'Anton Chekhov', 'Carlos Sussekind', 'Georg Büchner', 'Marcel Schwob', 'Charles Dickens', ""Villiers de L'Isle-Adam"", 'Lima Barreto', 'Horacio Quiroga', 'Miguel Sawa', 'Qorpo Santo', 'Luigi Pirandello', 'Humberto de Campos']","['3.73', '4.13', '3.87', '3.69', '4.07', '4.09', '4.00', '4.04', '3.87', '4.24', '4.17', '4.05', '3.99', '4.04', '4.14', '3.86', '3.76', '3.96', '3.97', '3.41', '4.05', '3.89', '3.75', '3.76', '4.01', '3.71', '3.69', '3.96', '4.17']",[],[],[],"Uma seleção de autores que conta com a qualidade e diversidade de Tchekhov, Gogol, Pirandello, Edgar Allan Poe, Charles Dickens e Machado de Assis, entre outros, não pode decepcionar qualquer leitor, por mais exigente que seja. É o que acaba ocorrendo ao longo desta antologia organizada por Flavio Moreira da Costa para a Ediouro, lançamento de 2007, onde, apesar da repetição temática, ficamos sempre surpreendidos pela qualidade dos textos.<br /><br /><a target=""_blank"" href=""http://mundodek.blogspot.com/2007/06/os-melhores-contos-de-loucura-organizao.html"" rel=""nofollow"">http://mundodek.blogspot.com/2007/06/...</a>"
7419721,7702,O Falecido Mattia Pascal / Seis Personagens à Procura de um Autor,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1275148849l/7419721._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1275148849l/7419721._SX50_.jpg,1978,,,por,Abril Cultural,false,39914207,3,60,74,18,0,5:7|4:6|3:5|2:0|1:0|total:18,1978,1,1,4.11,17,0,['7702'],['Luigi Pirandello'],['3.96'],"['3267353', '3267354', '3267355']","['Mário da Silva', 'Brutus Pedreira', 'Elvira Rina Malerbi Ricci']","['4.15', '4.11', '4.11']",
8569626,7702,"Tutti i romanzi, Vol. 2",8804551348,9788804551348,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327315934l/8569626._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327315934l/8569626._SY75_.jpg,2005,10,18,ita,Mondadori,false,18471550,2,102,73,17,1,5:8|4:7|3:1|2:1|1:0|total:17,1973,,,4.29,16,0,"['7702', '1198802', '3219346']","['Luigi Pirandello', 'Giovanni Macchia', 'Mario Costanzo']","['3.96', '4.18', '4.23']",[],[],[],
540736,7702,As You Desire Me,1840025840,9781840025842,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328732481l/540736._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328732481l/540736._SY75_.jpg,2006,9,1,,Oberon Books,false,528110,6,44,72,18,0,5:9|4:2|3:5|2:2|1:0|total:18,2006,9,1,4.00,13,0,"['7702', '192721']","['Luigi Pirandello', 'Hugh Whitemore']","['3.96', '3.75']",[],[],[],Pirandello's play was made into a film in 1932 starring Greta Garbo.
10644629,7702,La mosca,8804356073,9788804356073,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1362507540l/10644629._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1362507540l/10644629._SY75_.jpg,1988,4,,ita,Mondadori,false,15553485,8,74,70,18,0,5:3|4:10|3:5|2:0|1:0|total:18,1923,,,3.89,11,0,"['7702', '4783173']","['Luigi Pirandello', 'Corrado Simioni']","['3.96', '3.92']",[],[],[],"Pubblicata nel 1923, la raccolta <i>La mosca</i> costituisce il quinto volume delle Novelle per un anno e include racconti già pubblicati tra il 1901 ed il 1922: del 1901 la prima edizione di <i>Con altri occhi</i>; del 1902 quelle di <i>La berretta di Padova</i> e di <i>Lontano</i>; del 1904 quelle di <i>La mosca</i> e di <i>Le medaglie</i>; del 1905 quella di <i>L'eresia catara</i>, di <i>Le sorprese della scienza</i> e di <i>Lo scaldino</i>; del 1906 quella di <i>Il sonno del vecchio</i>; del 1907 quella di <i>Tra due ombre</i>; del 1909 quella di <i>Mondo di carta</i>; del 1913 quella di <i>La Madonnina</i>; del 1921 quella di <i>La distruzione dell'uomo</i>; del 1922 quella di <i>La fede e di Niente</i>."
118205,7702,"Collected Plays : Six Characters in Search of an Author, All for the Best, Clothe the Naked, Limes from Sicily (Pirandello, Luigi//Collected Plays)",0714539848,9780714539843,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328831741l/118205._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328831741l/118205._SY75_.jpg,1988,11,24,,Calder Publications,false,113785,1,42,68,17,2,5:6|4:7|3:2|2:2|1:0|total:17,1988,11,24,4.00,17,2,"['7702', '3898113']","['Luigi Pirandello', 'Robert Rietty']","['3.96', '3.86']",['60322'],['Henry Reed'],['3.62'],"<div>
  <p>This is the second volume of a collected edition of the plays of Luigi Pirandello, one of the major playwrights of the early 20th century. <i>Six Characters in Search of an Author</i> is Pirandello's best known work. The reality of the theater and the unreality of life cross over as the dramatist steps in and out of the framework of stage convention. In <i>All for the Best</i> the principle character discovers that his daughter is illegitimate and that he is the only one not to have known. <i>Clothe the Naked</i> is another study of the nature of reality and unreality in the loneliness of the principle character and the fictitious existence she creates for herself. <i>Limes from Sicily</i> is Pirandello's first produced play that movingly captures the nostalgia of Sicilians in exile.</p>
</div>"
37840505,7702,Il treno ha fischiato...,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1914,2,12,ita,Corriere della Sera,false,59529452,1,31,66,18,0,5:4|4:6|3:6|2:2|1:0|total:18,1914,2,14,3.67,18,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],
50233764,7702,Seis personajes en busca de autor,8491811435,9788491811435,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,75133777,1,29,62,15,1,5:3|4:11|3:1|2:0|1:0|total:15,,,,4.13,15,1,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],
13581568,7702,Enrico IV - Diana e la Tuda,881136521X,9788811365211,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333743959l/13581568._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333743959l/13581568._SY75_.jpg,2008,2,,ita,Garzanti,false,19166929,2,31,61,16,1,5:2|4:10|3:3|2:1|1:0|total:16,2008,2,1,3.81,16,1,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],
6850608,7702,Ahdas frakki ja muita kertomuksia,9520102892,9789520102890,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2009,,,fin,Like,false,7063408,1,26,61,16,1,5:3|4:8|3:4|2:1|1:0|total:16,2009,,,3.81,16,1,"['7702', '1494649']","['Luigi Pirandello', 'Leena Rantanen']","['3.96', '3.35']",[],[],[],"Nobel-kirjailijan novelleja elämän sattumanvaraisuudesta.<br /><br />Liken vuonna 2007 julkaisema kokoelma Sitruunoita Sisiliasta ja muita novelleja niitti kiitosta. Arvostetun Nobel-kirjailijan laajasta novellituotannosta on nyt suomennettu lisää helmiä. Pirandellon novellit tuntuvat hämmästyttävän tuoreilta. Hänen tuotannostaan löytyy nykyihmiselle kovin tuttuja teemoja: itsensä etsimistä, rakkaudettomuutta ja rahan vallan aiheuttamaa vieraantumista. Köyhyyden ja työttömyyden uhka tuntui sata vuotta sitten yhtä ahdistavalta kuin nytkin. Lempeän humoristinen Pirandello on aina pienen ihmisen puolella ja kohtelee rikkaita ivallisen kriittisesti. Ahdas frakki- kokoelman 22 novellissa kuvataan taidokkaasti elämän sattumanvaraisuutta Etelä-Italiassa."
22882394,7702,La mia arte sei tu,8898038194,9788898038190,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1407401203l/22882394._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1407401203l/22882394._SY75_.jpg,2013,11,,ita,L'Orma,false,42450900,1,31,61,16,2,5:5|4:7|3:1|2:2|1:1|total:16,2013,11,1,3.81,16,2,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],
7045479,7702,Vestire gli ignudi - L'altro figlio - L'uomo dal fiore in bocca,880436159X,9788804361596,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1993,,,ita,Mondadori,false,7295456,5,51,60,16,1,5:4|4:6|3:4|2:2|1:0|total:16,1951,1,1,3.75,14,1,"['7702', '1483750']","['Luigi Pirandello', 'Roberto Alonge']","['3.96', '4.06']",[],[],[],
46145093,7702,Racconti di mare e tempesta,880624163X,9788806241636,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1559660886l/46145093._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1559660886l/46145093._SY75_.jpg,2019,6,4,ita,Einaudi,false,71093605,3,37,59,17,5,5:1|4:7|3:8|2:1|1:0|total:17,2019,6,4,3.47,16,5,"['6552691', '3345', '228089', '2007', '1624', '2448', '1240', '696805', '239579', '7702', '194351', '3190', '44810', '19879', '152981', '410680', '4624490', '880695', '6378', '29963', '5223']","['Christian Delorenzo', 'Joseph Conrad', 'Honoré de Balzac', 'Daniel Defoe', 'Herman Melville', 'Arthur Conan Doyle', 'Jack London', 'Jules Verne', 'Charles Dickens', 'Luigi Pirandello', 'Giovanni Verga', 'F. Scott Fitzgerald', 'Emilio Salgari', 'Stephen Crane', ""Gabriele D'Annunzio"", 'Ivan Turgenev', 'Edgar Allan Poe', 'H.G. Wells', 'Hans Christian Andersen', 'W.B. Yeats', 'Franz Kafka']","['3.66', '3.50', '3.80', '3.65', '3.54', '4.20', '3.96', '3.89', '3.89', '3.96', '3.56', '3.90', '3.85', '3.41', '3.54', '3.92', '4.17', '3.83', '4.12', '4.16', '3.89']",[],[],[],"Dove la vita sa essere durissima ma anche piena d’avventure, tra vascelli fantasma e tempeste perfette, incendi sopra i flutti e ribellioni sotto coperta, con il rischio, sempre presente, di naufragare su isole deserte e di vedere emergere, da un momento all’altro, i mostri degli abissi. Senza dimenticare il mondo sommerso, quello in cui si possono trovare razziatori di uomini, divinità sedute al tavolo di lavoro e sirene che ingabbiano le anime. Da Edgar Allan Poe a Emilio Salgari, da Jules Verne a Jack London, da Herman Melville a Joseph Conrad, i racconti dei più grandi autori che hanno fatto la storia e il mito del mare: questo luogo dell’immaginario dove finiamo sempre per ritrovarci, sullo specchio dell’acqua, affacciati su noi stessi."
12530395,7702,Novelle per un anno. Vol. 3,8804338725,9788804338727,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344590270l/12530395._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344590270l/12530395._SY75_.jpg,1990,,,ita,Mondadori,false,25964350,6,29,58,14,1,5:5|4:7|3:1|2:1|1:0|total:14,1922,1,1,4.14,5,1,"['7702', '3219346', '1198802']","['Luigi Pirandello', 'Mario Costanzo', 'Giovanni Macchia']","['3.96', '4.23', '4.18']",[],[],[],
9718312,7702,Dal naso al cielo,8804371803,9788804371809,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343492286l/9718312._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343492286l/9718312._SY75_.jpg,1993,,,ita,Mondadori,false,14606905,6,39,56,14,0,5:3|4:8|3:3|2:0|1:0|total:14,1925,,,4.00,11,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],
27742696,7702,Diana E La Tuda: Tragedia in Tre Atti,1517774861,9781517774868,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1486513435l/27742696._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1486513435l/27742696._SY75_.jpg,2015,10,14,,Createspace Independent Publishing Platform,false,47724439,4,24,55,14,0,5:5|4:4|3:4|2:1|1:0|total:14,1926,,,3.93,8,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],"Diana e la Tuda e una tragedia in tre atti composta da Luigi Pirandello tra l'ottobre 1925 e l'agosto 1926. Fu rappresentata per la prima volta in lingua tedesca col titolo Diana und die Tud al teatro Schauspielhaus di Zurigo il 20 novembre 1926. La prima rappresentazione in Italia fu affidata a Marta Abba alla quale la tragedia e dedicata. L'attrice impersono la protagonista nella prima del 14 gennaio 1927 al Teatro Eden di Milano. L'ossessione del giovane scultore Sirio Dossi e quella di realizzare nella statua di Diana che sta scolpendo la perfezione della forma dell'opera d'arte. Per questo costringe la modella Tuda a lunghe ed estenuanti pose poiche non e mai soddisfatto dei risultati fino ad allora raggiunti. Confrontando la statua con la modella scopre ogni volta in lei delle perfezioni che il tempo cancellera e che egli, prima che sia troppo tardi, tenta inutilmente di rendere immortali nell'opera d'arte a cui sta lavorando. Si ripropone nella tragedia il tema caro a Pirandello ed affrontato nelle opere della maturita: quello del dualismo tra la forma e la vita, tra la grande statua e Tuda, la perfezione che non vive e la bellezza vivente ma transeunte."""
16095548,7702,The Doctor's Duty,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1942,,,,Poet Lore,false,21903037,4,36,54,18,2,5:0|4:3|3:13|2:1|1:1|total:18,1913,,,3.00,3,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],
6138473,7702,الليلة نرتجل والجرة,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1965,5,,ara,لجنة روائع المسرحيات العالمية,false,6317254,1,66,54,15,3,5:3|4:5|3:5|2:2|1:0|total:15,1965,5,,3.60,15,3,"['7702', '6446986']","['Luigi Pirandello', 'محمد إسماعيل محمد']","['3.96', '3.56']",[],[],[],
16092351,7702,To clothe the naked and two other plays,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1962,,,eng,"E.P. Dutton and Company, Inc.",false,21897856,2,28,53,14,0,5:2|4:7|3:5|2:0|1:0|total:14,1962,1,1,3.79,14,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],"""Three fascinating and important plays by the great Pirandello in splendid new translations by William Murray."""
9718314,7702,Donna Mimma,8804366923,9788804366928,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390136092l/9718314._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390136092l/9718314._SY75_.jpg,1994,3,,ita,Mondadori,false,14606907,15,53,53,14,1,5:2|4:8|3:3|2:1|1:0|total:14,1925,,,3.79,8,1,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],"Raccolta di tredici novelle nelle quali la contraddittorietà e l'imprevedibilità, disegnano situazioni e personaggi."
28433663,7702,La casa del Granella e altri racconti,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451766518l/28433663._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451766518l/28433663._SY75_.jpg,2016,1,3,ita,Il Sole 24 Ore,false,48547552,1,29,53,14,1,5:3|4:5|3:6|2:0|1:0|total:14,,,,3.79,14,1,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],"""Dopo l'abbandono del Piccirilli, il Granella l'aveva rimessa tutta a nuovo; carte da parato nuove; pavimenti nuovi, di mattoni di Valenza; ridipinti i soffitti; rinverniciati gli usci, le finestre, i balconi e le persiane. Invano! Erano venuti tanti a visitarla, per curiosità; nessuno aveva voluto prenderla in affitto. Ammirandola, così pulita, così piena d'aria e di luce, pensando a tutte le spese fatte, quasi quasi il Granella piangeva dalla rabbia e dal dolore."""
6401631,7702,Berecche e la guerra,8804354704,9788804354703,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1406122846l/6401631._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1406122846l/6401631._SY75_.jpg,,,,ita,,false,528139,10,38,52,15,0,5:2|4:5|3:6|2:2|1:0|total:15,1934,,,3.47,8,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],"This represents the first time that Pirandello's Berecche and the War has been translated into the English Language. Pirandello's historical novella, set in the months preceding Italy's entry into the First World War, is amongst much else a highly individual contribution to war literature and historical fiction."
42785249,7702,Новели за една година,,9786190203155,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1542221948l/42785249._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1542221948l/42785249._SY75_.jpg,2018,11,23,bul,Колибри,false,66545022,1,30,51,14,3,5:3|4:4|3:6|2:1|1:0|total:14,,,,3.64,14,3,"['7702', '7151840']","['Luigi Pirandello', 'Луиджи Пирандело']","['3.96', '3.77']",['5784148'],['Светозар Златаров'],['4.20'],"С размаха на замисъла и ярката дарба на разказвача се открояват стотиците истории, събрани под наслова „Новели за една година“ – по една за всеки ден, като „множество огледалца“, отразяващи живота в неговата цялост. <br /><br />В тях се преплитат различни теми – социални мотиви, патриотични пориви, разочарование от крушението на идеалите на италианското Ризорджименто, строги провинциални нрави и предразсъдъци, интимни преживявания. Героите са несретници, самотници, чудаци, гарибалдийци, ветерани от битките за обединение на Италия, люде честни и безчестни, решителни и слабоволни, простодушни и притворни. С проникновен психологизъм Пирандело рисува пъстра мозайка от късове човешко битие, трагични, комични и трагикомични, парадоксални, гротескни, понякога абсурдни, които раняват или просветляват, обръщат съдби или убиват.<br /><br />Подбраните в това томче 14 новели будят тъга, усмивка, удивление, съчувствие, подтикват към размисъл за многоликата участ човешка, поднесени от перото на един писател хуманист."
