id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
4148167,268329,A History of Rome (Abridged),,,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2006,,,eng,The Folio Society,false,4195413,124,1410,931,212,24,5:125|4:56|3:23|2:5|1:3|total:212,1855,,,4.39,158,12,['268329'],['Theodor Mommsen'],['4.15'],[],[],[],"The classical historian Theodor Mommsen (1817 1903) published his monumental History of Rome between 1854 and 1856. His work was received with widespread acclaim by the scholarly community and the reading public. In 1902 Mommsen was awarded the Nobel Prize for Literature and acclaimed as 'the greatest living master of the art of historical writing'. Mommsen rejected traditional Enlightenment accounts, which glorified ancient Rome; instead, guided by a new and rigorous criticism of sources, Mommsen began the demythologisation of Roman history. In a vivacious and engaging style, Mommsen drew bold parallels between the nineteenth century and classical Rome. <br /><br />Information about this Folio Society edition (taken from the Editorial Note):<br /><br />Theodor Mommsen’s <i>Römische Geschichte</i> was first published in three volumes between 1854 and 1856, and was subsequently revised several times. The text of the present volume is derived from William Purdie Dickson’s translation, first published in four volumes by Richard Bentley in London in 1868, of the fourth German edition.<br /><br />The text printed in the ensuing pages preserves slightly less than half of the 1868 edition’s three-quarters of a million words. In abridging a work of such magnitude, strict guiding principles tend to be honoured as much in their breach as in their observance. With that caveat in mind, therefore, the intention in this edition has been to provide, within a single volume, a continuous narrative of the history of Rome, from the origins of the city down to the Civil War that resulted in the sole rule of Julius Caesar (c.753—46BC). At the same time, it is hoped that the selection represents the essential character of Mommsen’s historical vision, and can be read with both pleasure and profit by a non-specialist audience.<br /><br />In pursuit of these goals, the relative amount of space devoted to each of the main periods of Roman history has been preserved, and Mommsen’s own book divisions and titles retained. Similarly, the original chapter titles and breaks—and indeed even the paragraphing—has been followed as closely as possible. Wirth some obvious exceptions, marginal precedence has been given to social and constitutional developments, and to political events and conflicts in Rome and Italy, over foreign policy and the detailed narration of overseas wars. Consequently, the significant amount of background information that Mommsen provided concerning the foreign nations with which Rome came into violent contact—Etruscans, Celts, Carthaginians and the peoples of the Hellenistic eastern Mediterranean among them—has been almost entirely excised. And the summaries on literature and the arts that were tacked on to the end of each book have also had to be omitted. Within these broad parameters, however, every effort has been made to ensure that the full spectrum of Mommsen's themes, methodology, and style is portrayed.<br /><br />So that the text retains its readability, all cuts have been made silently, without the distraction of frequent ellipses. Where it has proved impossible to provide a continuous narrative in Mommsen’s own words, then editorial linking passages, printed in smaller type than the rest of the text, have been supplied. These confine themselves to the bare essentials and take a deliberately conservative line in order to sit more comfortably with the main narrative. the new maps and extensive chronology are also intended to compensate for information otherwise excised. A handful of editorial footnotes and other brief interpolations have been added where essential for sense. All such additions to the original text, as well as any other localised rewordings necessitated by the cuts, are contained within square brackets. Most of Mommsen’s analogies to subsequent historical events, which are one of the many delights of his work, require no explanation for an educated readership.<br /><br />Any attempt to update Mommsen’s scholarship would be presumptuous, if not completely foolhardy, and so all points of fact and interpretation have been allowed to stand without comment. thus, for example, Mommsen’s belief that Caesar was probably born in 102BC—rather than 100 BC, as is now generally accepted—has not been amended. Nor has it been deemed necessary to bring into line with current accepted norms either the spelling of proper nouns or Disckon’s faithful equivalents of Mommsen’s deliberately idiosyncratic and anachronistic rendition of Latin terms. Of these, the most noticeable is undoubtedly the word ‘burgess’ instead of ‘citizen’. While proving that few things date faster than modernity, they also provide an important reminder that Mommsen wrote his history with the pressing political and national issues facing both pre-unification Germany and the rest of the mid-nineteenth0century Europe directly in mind."
50211922,268329,The History of Rome: Volume 2. Cambridge Library Collection. Classics. Academia Renascens,1692308416,9781692308414,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73588034,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['268329', '3142857']","['Theodor Mommsen', 'William Purdie Dickson']","['4.15', '4.11']",[],[],[],"The classical historian Theodor Mommsen (1817-1903) published his History of Rome between 1854 and 1856. His work was received with widespread acclaim by the scholarly community and the reading public. In 1902, in recognition of this monumental work, Mommsen was awarded the Nobel Prize for Literature and acclaimed as 'the greatest living master of the art of historical writing'. Mommsen rejected traditional Enlightenment accounts, which glorified ancient Rome; instead, guided by a new and rigorous criticism of sources, he began the demythologisation of Roman history. In a vivacious and engaging style, using modern terms to express classical ideas, Mommsen drew bold parallels between the nineteenth century and classical Rome. Volume 2 covers the period from the unification of Italy to the subjugation of Carthage and the Greek States. This English translation, first published in 1862, is based on the German third edition (1861)."
50002362,268329,The History of Ancient Rome: Book IV: The Revolution,,,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,72589123,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['268329'],['Theodor Mommsen'],['4.15'],[],[],[],
50211932,268329,The History of Rome: Volume 1. Cambridge Library Collection. Classics. Academia Renascens,1692311093,9781692311094,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73588035,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['268329', '3142857']","['Theodor Mommsen', 'William Purdie Dickson']","['4.15', '4.11']",[],[],[],"The classical historian Theodor Mommsen (1817-1903) published his History of Rome between 1854 and 1856. His work was received with widespread acclaim by the scholarly community and the reading public. In 1902, in recognition of this monumental work, Mommsen was awarded the Nobel Prize for Literature and acclaimed as 'the greatest living master of the art of historical writing'. Mommsen rejected traditional Enlightenment accounts, which glorified ancient Rome; instead, guided by a new and rigorous criticism of sources, he began the demythologisation of Roman history. In a vivacious and engaging style, using modern terms to express classical ideas, Mommsen drew bold parallels between the nineteenth century and classical Rome. Volume 1 begins with Rome's earliest origins and ends with the unification of Italy; it contains separate chapters on religion, law and justice, art, and writing. This 1862 translation is based on the German third edition (1861)."
39386512,268329,Geschichte Des R�mischen M�nzwesens (Classic Reprint),0364713127,9780364713129,US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1522754342l/39386512._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1522754342l/39386512._SX50_.jpg,2018,9,12,,Forgotten Books,false,61046341,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['268329'],['Theodor Mommsen'],['4.15'],[],[],[],"Excerpt from Geschichte des R�mischen M�nzwesens<br /><br />Das Naturgesetz der ewig und nothwendig schwankenden Werthver h�ltnisse verst�fst, aber dennoch als Uebergangsstadium Jahrhunderte lang den italisch griechischen Verkehr beherrscht hat. Erst auf der H�he der �konomischen Entwickelung ist man auf den einfachen Satz zur�ckgekommen, dafs der gesetzliche Werthausdruck seiner Natur nach ein einfacher ist und die Anwendung mehrerer messenden Waaren neben einander in der That den Begriff der Wertheinheit vernichtet. Wo nun ein bestimmtes Metall der gesetzliche Werthmesser ge worden ist, kommt es zun�chst darauf an den Werthbetrag eines jeden einzelnen derartigen St�cks mit rechtlicher Sicherheit festzustellen. Zunachst dient hiezu der Schmelztiegel und Probirstein einer die Wage andererseits; allein bald dr�ngt der Verkehr hin nach Abk�rzung eines so weitl�uftigen und kostspieligen Verfahrens. So entstehen die Barren und die M�nzen, beide in ihrer eigentlichen und urspr�nglichen Bedeu tung unter �ffentlicher Autorit�t abgestempelte Metallst�cke, so dafs der Stempel bei den Barren wesentlich individueller Art ist und nicht selten das einzelne St�ck nur nach der Qualit�t bezeichnet, die Bestim mung der Quantitat dagegen der Wage �berlassen bleibt, bei der M�nze dagegen durchaus die Gattung betrifft und in mehr oder minder conven tioneller Art dem Publikum sowohl Qualit�t als Quantit�t des in dem Exemplar enthaltenen Metalls anzeigt und verb�rgt. Rechtlich kann die ser Stempel namentlich bei der Munze wieder zwiefacher Art, entweder blos enuntiativ oder dispositiv sein. Im ersten Falle steht es einem jeden Empf�nger frei im einzelnen Falle nachzupr�fen, ob das mit dem Stempel bezeichnete M�nzst�ck den dadurch verb�rgten Feingehalt und das da durch verburgte Gewicht auch wirklich hat und, falls dies nicht der Fall ist, die Annahme desselben zum Stempelbetrag zu verweigern. Im an deren Fall ist eine solche Nachpr�fung rechtlich ausgeschlossen und nimmt die vom Staat als der ersten und h�chsten Urkundsinstanz mit telst des Stempels ausgesprochene Erkl�rung den Charakter des Gesetzes und unter Umst�nden den der gesetzlichen Fiction an: das von Haus aus nicht voll gepr�gte oder nicht durch Gewalt, sondern durch zweck und rechtm�fsigen Gebrauch deteriorirte Geldst�ck wird kraft des dispositiven Stempels dem vollwichtigen gleich geachtet. Immer aber leuchtet es ein, dafs Barren und M�nzen, �berhaupt �ffentliche Stempelung der werth.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
53293890,268329,Storia di Roma. L'età imperiale,,9788818033458,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,81263942,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['268329'],['Theodor Mommsen'],['4.15'],[],[],[],
41170208,268329,Storia di Roma. Vol. 3: Dall'unione d'Italia fino alla sottomissione di Cartagine (Liber Liber),,,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,64347406,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['268329'],['Theodor Mommsen'],['4.15'],[],[],[],
29281350,268329,"Corpus Inscriptionum Latinarum. Vol III: Inscriptiones Asiae, Provinciarum Europae Graecarum, Illyrici Latinae. Suppl: Inscriptionum Orientis Et Illyrici Latinarum Supplementum. Pars I: . Fasc 1",311001386X,9783110013863,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1963,1,1,,Walter de Gruyter,false,66755145,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['268329'],['Theodor Mommsen'],['4.15'],[],[],[],
43290863,268329,Corpus Iuris Civilis 3 Volume Set,1108071287,9781108071284,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2014,7,17,,Cambridge University Press,false,67179084,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['268329', '17072442', '4084780']","['Theodor Mommsen', 'Paul Krueger', 'Rudolf Schoell']","['4.15', '4.00', '3.00']",[],[],[],"The most famous legal work of the ancient world was compiled at the order of the emperor Justinian (c.482-565) by the imperial quaestor Tribonian, and issued in the period 529-34. It was intended to be a complete codification of all law, to be used as the only source of law in all the courts of the empire. The work was divided into three parts: the Codex Justinianus contained all of the extant imperial enactments from the time of Hadrian; the Digesta compiled the writings of great Roman jurists; and the Institutiones was intended as a textbook for law schools. However, Justinian later found himself obliged to create more laws, and these were published as the Novellae. This three-volume Latin edition of 1872-95, prepared by the great classical historian Theodor Mommsen (1817-1903) and his colleagues, is the culmination of centuries of palaeographical and legal studies."
11081264,268329,Problems of the Roman Criminal Law Volume 1,1177770911,9781177770910,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2010,8,28,,Nabu Press,false,16002892,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2010,8,28,0.00,0,0,['268329'],['Theodor Mommsen'],['4.15'],[],[],[],"This is a reproduction of a book published before 1923. This book may have occasional imperfections such as missing or blurred pages, poor pictures, errant marks, etc. that were either part of the original artifact, or were introduced by the scanning process. We believe this work is culturally important, and despite the imperfections, have elected to bring it back into print as part of our continuing commitment to the preservation of printed works worldwide. We appreciate your understanding of the imperfections in the preservation process, and hope you enjoy this valuable book."
33920231,268329,Storia Di Roma: La Rivoluzione,1542523044,9781542523042,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2017,1,12,,Createspace Independent Publishing Platform,false,54885967,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['268329', '16230448']","['Theodor Mommsen', 'Antonio Garibaldo Quattrini']","['4.15', '4.00']",[],[],[],Le province vassalle sino all'epoca dei Gracchi I movimenti di riforma e Tiberio Gracco La rivoluzione e Caio Gracco Il governo della restaurazione I popoli del settentrione Tentativo di rivoluzione di Mario La ribellione dei sudditi italici
50002398,268329,The History of Ancient Rome: Book V: The Establishment of the Military Monarchy,,,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,72589135,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['268329'],['Theodor Mommsen'],['4.15'],[],[],[],
18057319,268329,Reden Und Aufsatze,3955076784,9783955076788,US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1371442685l/18057319._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1371442685l/18057319._SX50_.jpg,2012,11,26,,Dogma,false,25347151,3,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2012,11,26,0.00,0,0,['268329'],['Theodor Mommsen'],['4.15'],[],[],[],"Otto Hirschfeld, Theodor Mommsens Nachfolger als Professor fur Alte Geschichte an der Universitat Berlin, hat zahlreiche Universitatsreden Mommsens sowie von ihm gehaltene Reden im Abgeordnetenhaus zusammengetragen und neu zusammengestellt. Erganzt werden diese zudem durch verschiedene Aufsatze Mommsens. Theodor Mommsen (1817 - 1903) war Historiker und einer der bedeutendsten deutschen Altertumswissenschaftler des 19. Jahrhunderts. 1902 wurde er zudem fur sein Werk Romische Geschichte"" mit dem Nobelpreis fur Literatur ausgezeichnet. Sorgfaltig bearbeiteter Nachdruck der Originalausgabe von 1904."
17419596,268329,Oskische Studien...,1249955017,9781249955016,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2012,10,26,,Saraswati Press,false,24273488,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2012,10,26,0.00,0,0,['268329'],['Theodor Mommsen'],['4.15'],[],[],[],"This is a reproduction of a book published before 1923. This book may have occasional imperfections such as missing or blurred pages, poor pictures, errant marks, etc. that were either part of the original artifact, or were introduced by the scanning process. We believe this work is culturally important, and despite the imperfections, have elected to bring it back into print as part of our continuing commitment to the preservation of printed works worldwide. We appreciate your understanding of the imperfections in the preservation process, and hope you enjoy this valuable book. ++++ The below data was compiled from various identification fields in the bibliographic record of this title. This data is provided as an additional tool in helping to ensure edition identification: ++++ Oskische Studien Theodor Mommsen Nicolais, 1845 Italic languages and dialects"
36936934,268329,"Historische Schriften, Vol. 1 (Classic Reprint)",0331303019,9780331303018,US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1547733798l/36936934._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1547733798l/36936934._SX50_.jpg,2019,1,12,,Forgotten Books,false,58694736,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['268329'],['Theodor Mommsen'],['4.15'],[],[],[],"Excerpt from Historische Schriften, Vol. 1<br /><br />Die historischen Schriften Mommsens, deren erster Band jetzt zur Ausgabe gelangt, werden seine Untersuchungen geschichtlichen und antiquarischen Inhaltes umfassen, insoweit dieselben nicht in den zwei B�nden der 'r�mischen Forschungen' gesammelt vorliegen oder nach Mommsens Bestimmung den juristischen Schriften zugesellt worden sind. Einer eigenen Abteilung vorbehalten bleiben, wie die philologischen, so auch die epigraphischen und numismatischen Schriften, obschon gerade bei diesen eine scharfe Scheidung von den historisch antiquarischen nicht durchzuf�hren ist und einige von ihnen mit R�cksicht auf ihren Inhalt und ihre Darstellung bereits in diesem Band Aufnahme gefunden haben. Aber uberall ist in Mommsens Forschung die Verbindung juristischer, historischer und philologischer Betrachtung eine so innige, da� es unmoglich ist, die einzelnen Abteilungen dieser Sammlung durch feste Schranken voneinander zu scheiden. Ich glaube daher im Sinne Mommsens zu handeln, der bei seiner souveranen Beherrschung der gesamten monumentalen wie literarischen �berlieferung eine durch au�erliche Gesichtspunkte bedingte Abteilung der Altertumswissenschaft in Einzell�cher niemals hat gelten lassen, wenn ich der ganzen Sammlung ein Generalregister beif�gen werde, durch das dieselbe gekennzeichnet werden soll als eine bei aller Mannigfaltigkeit des Inhaltes in sich geschlossene Kette von Einzeluntersuchungen, die alle auf einen Brennpunkt gerichtet sind.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
43278593,268329,"R�misches Staatsrecht, Vol. 3: II. Abtheilung (Classic Reprint)",1397230746,9781397230744,US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545373702l/43278593._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545373702l/43278593._SX50_.jpg,2018,12,15,,Forgotten Books,false,67164240,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['268329'],['Theodor Mommsen'],['4.15'],[],[],[],"Excerpt from R�misches Staatsrecht, Vol. 3: II. Abtheilung<br /><br />Die alphabetischen Verzeichnisse theils des Inhalts, theils der wichtigeren behandelten Stellen. Welche Hr. Oldenberg f�r die zweite Auﬂage der beiden ersten B�nde ausgearbeitet hat, sind von Hrn. B. Pick der neuen Auflage angepasst und er g�nzt worden. Der Versuch dieselben auch auf die fr�here Auflage zu erstrecken ist gemacht worden, hat aber als nu durchf�hrbar aufgegeben werden m�ssen: es ist dies auch f�r die Besitzer insofern ohne Nachtheil, als sie neben dem die drei B�nde umfassenden Register das der zweiten Auﬂage der beiden ersten angepasste besitzen.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
