id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
1268784,14167341,Тёмные аллеи,5352002373,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2002,,,rus,Азбука,false,2247887,41,7091,19411,4656,94,5:2347|4:1234|3:700|2:265|1:110|total:4656,1943,,,4.17,4100,46,"['14167341', '14982545']","['Ivan Alekseyevich Bunin', 'Иван Бунин']","['4.05', '4.10']",[],[],[],
41569654,14167341,Povídky,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1990,,,cze,"Odeon, nakladatelství krásné literatury a umění",false,64874611,1,1,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['14167341'],['Ivan Alekseyevich Bunin'],['4.05'],[],[],[],
52200158,14167341,Советский русский рассказ 20-х годов,5211003861,9785211003866,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73005200,1,2,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,"['34055', '17014442', '3873', '14982545', '14167341', '14781849', '3072763', '18997527', '14197819', '15404558', '417859', '16916085', '43298', '19487830', '4314688', '16380036', '1443263', '137074', '14194621', '179520', '7267386', '7328558', '9805506', '6997327', '2833605', '4964936', '1236517', '19487831', '17895145', '5553595', '1410653', '1410652', '63475', '6697268', '771570', '3481008', '6454067', '18145508', '327759', '5754543', '6438151', '18480718', '1255971', '15060627', '445847', '16836837', '95803', '1875129', '13735078', '15807606', '44202', '17925327']","['Isaac Babel', 'Михаил Булгаков', 'Mikhail Bulgakov', 'Иван Бунин', 'Ivan Alekseyevich Bunin', 'Максим Горький', 'Maxim Gorky', 'Александр Грин', 'Alexandr Grin', 'Леонид Добычин', 'Leonid Dobychin', 'Евгений Замятин', 'Yevgeny Zamyatin', 'Николай Зарудин', 'Ефим Зозуля', 'Yefim Zozulya', 'Михаил Зощенко', 'Mikhail Zoshchenko', 'Всеволод Иванов', 'Vsevolod Ivanov', 'Валентин Катаев', 'Valentin Kataev', 'Иван Катаев', 'Борис Лавренев', 'Boris Lavrenev', 'Леонид Леонов', 'Leonid Leonov', 'Лев Лунц', 'Александр Малышкин', 'Alexander Malyshkin', 'Александр Неверов', 'Alexandr Neverov', 'Yury Olesha', 'Борис Пильняк', 'Boris Pilnyak', 'Андрей Платонов', 'Andrei Platonov', 'Михаил Пришвин', 'Mikhail Prishvin', 'Алексей Ремизов', 'Aleksey Remizov', 'Алексей Толстой', 'Aleksey Nikolayevich Tolstoy', 'Юрий Тынянов', 'Yury Tynyanov', 'Константин Федин', 'Konstantin Fedin', 'Вячеслав Шишков', 'Vyacheslav Shishkov', 'Михаил Александрович Шолохов', 'Mikhail Sholokhov', 'Lev Lunc']","['4.08', '4.26', '4.23', '4.10', '4.05', '3.82', '3.88', '4.40', '5.00', '4.00', '3.66', '4.07', '3.93', '5.00', '4.06', '4.00', '4.13', '4.06', '3.51', '3.61', '4.13', '4.01', '4.50', '3.92', '3.82', '3.76', '3.74', '5.00', '4.20', '3.50', '4.67', '4.50', '3.89', '4.09', '3.65', '4.00', '3.96', '4.20', '3.99', '3.95', '3.95', '4.42', '4.00', '4.25', '4.08', '4.00', '3.81', '4.16', '4.09', '4.26', '4.08', '5.00']",[],[],[],"В книге публикуются рассказы советских писателей. Среди авторов А.М.Горький, М.М.Пришвин, М.А.Булгаков, М.М.Зощенко, Б.А.Пильняк, Б.А.Лавренев, Ю.Н.Тынянов, Е.М.Замятин, Ю.К.Олеша и др. В публикуемых рассказах воплощены различные стилевые манеры, многообразие молодой советской литературы."
40746381,14167341,Legkoe dykhanie,5699408983,9785699408986,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,63413340,1,1,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['14167341'],['Ivan Alekseyevich Bunin'],['4.05'],[],[],[],
40739211,14167341,Falešný kupón,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1530974738l/40739211._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1530974738l/40739211._SX50_.jpg,1969,,,cze,Svoboda,false,63393979,1,8,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,"['128382', '8590652', '14167341', '3137322', '976151', '410680', '24952']","['Leo Tolstoy', 'Pyotr Yakubovich', 'Ivan Alekseyevich Bunin', 'Fyodor Dostoyevsky', 'V.V. Veresaev', 'Ivan Turgenev', 'Nikolai Leskov']","['4.06', '3.50', '4.05', '4.18', '4.39', '3.92', '3.88']","['3510950', '3212485', '18181098', '18181099', '5044731', '18181100']","['Taťjana Hašková', 'Jan Zábrana', 'E. Mojsejenková', 'Lída Dušková', 'Naděžda Slabihoudová', 'Věra Minátová']","['4.12', '4.04', '5.00', '5.00', '3.98', '5.00']","Kriminální příběhy o lidských vášních a tragických osudech... Zní to lákavě, což? Samozřejmě nejde o běžné detektivky v dnešním slova smyslu. Zato pozná čtenář v těchto novelách nejvýznamnější ruské autory v novém, neznámém světle.<br />Vybral Jan Zábrana z děl ruských klasiků.<br />Prémie pro odběratele Členské knižnice za rok 1969."
35819514,14167341,Mestres do Conto Eslavo,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1500914567l/35819514._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1500914567l/35819514._SY75_.jpg,1940,,,por,Portugália Editora,false,57320853,1,3,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,"['16070', '232932', '410680', '3137322', '128382', '4919787', '15925847', '4175285', '5031025', '94099', '3072763', '24951', '14167341', '24953', '2879590']","['Alexander Pushkin', 'Nikolai Gogol', 'Ivan Turgenev', 'Fyodor Dostoyevsky', 'Leo Tolstoy', 'Vladimir Korolenko', 'Evgeni Nikolaevich Chirikov', 'Vsevolod Garshin', 'Anton Chekhov', 'Fyodor Sologub', 'Maxim Gorky', 'Aleksandr Kuprin', 'Ivan Alekseyevich Bunin', 'Leonid Andreyev', 'Cabral do Nascimento']","['4.08', '4.04', '3.92', '4.18', '4.06', '3.98', '3.89', '3.97', '3.96', '3.99', '3.88', '4.07', '4.05', '4.04', '3.67']",[],[],[],
35496660,14167341,Úbohá Líza - Jedenásť príbehov o láske,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1498135030l/35496660._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1498135030l/35496660._SX50_.jpg,1983,,,slo,Tatran,false,56899615,1,3,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,1792,,,5.00,1,0,"['405589', '16070', '6538315', '15538', '19324918', '410680', '3137322', '17190089', '5895386', '16971031', '128382', '16958118', '8384533', '5031025', '18434476', '24951', '14167341', '6996549']","['Nikolay Karamzin', 'Alexander Pushkin', 'Alexandr Sergejevič Puškin', 'Mikhail Lermontov', 'M.J. Lermontov', 'Ivan Turgenev', 'Fyodor Dostoyevsky', 'Fjodor Michajlovič Dostojevskij', 'Vladimir Druzhinin', 'A V. Druzhinin', 'Leo Tolstoy', 'L.N. Tolstoj', 'N.S. Leskov', 'Anton Chekhov', 'Anton Pavlovič Čechov', 'Aleksandr Kuprin', 'Ivan Alekseyevich Bunin', 'Viera Gergeľová']","['3.52', '4.08', '3.83', '4.12', '5.00', '3.92', '4.18', '4.30', '4.00', '5.00', '4.06', '3.86', '3.67', '3.96', '3.76', '4.07', '4.05', '4.13']","['19324925', '6542234', '14421360', '6998070', '14536634', '19324926', '5828662']","['Ivan Lzakovič', 'Ján Ferenčík', 'Dana Lehutová', 'Ružena Dvořáková-Žiaranová', 'Viera Mikulášová-Škridlová', 'Felix Kostolanský', 'Dušan Slobodník']","['5.00', '4.30', '4.50', '4.06', '4.17', '5.00', '4.16']","Jedenásť príbehov jedenástich autorov — jedenásť podôb lásky . . .<br /><br />Oblúk troch storočí spája zrod ÚBOHEJ LÍZY (napísanej roku 1792) s poviedkou Nathalie (z roku 1941), ktorá náš výber jedenástich najpozoruhodnejších krátkych próz klasických tvorcov ruskej literatúry uzaviera. Obraz muža a ženy, ich vzťah, ich city sú v každom druhu umenia, v každom čase, v každej kultúre veľkou témou. Ako sa jej zmocnili ruskí klasici? Čo na túto tému originálne, typicky ruské, a predsa všeľudské povedali ? Ako sa zmocnili tejto večnej témy ? Jedenásť mien, jedenásť názvov, ale koľko je za nimi slasti, pochopenia, úsmevov, hnevu, rozkoše, bolesti, dojatia, filozofie, zrady, smútku, oddanosti, hrdosti, vernosti a šťastia . ..<br /><br />Ruskí klasici vedia, že nie je potrebné poetizovať to, čo je poéziou vo svojej podstate, že netreba dramatizovať to, čo býva aj tak dramatické, že je zbytočné prikrášľovať to, čo je najkrajšie na svete — lásku ... Lásku, ktorej storaké podoby sa pokúsili zobraziť stovky spisovateľov. Stovky variácií na túto večnú tému svetovej literatúry uzreli svetlo sveta a stovky sa ešte len píšu a napíšu. Najvýraznejšieho predstaviteľa ruského sentimentalizmu N. M. Karamzina preslávila krehká, naivná novielka ÚBOHÁ LÍZA, A. S. Puškina, popri iných prózach, nesmrteľná PIKOVÁ DÁMA. S Pečorinom, hrdinom Hrdinu našich čias od M. J. Lermontova, sa stretávame v príbehu KONTESA MARY, na BIELE NOCI od F. M. Dostojevského, či na PIESEŇ VÍŤAZNEJ LÁSKY od I. S. Turgeneva nemôžeme v týchto súvislostiach zabudnúť. Po prvý raz v slovenčine vychádza POLINKA SAXOVÁ od A. V. Družinina, rozprávanie o žene bojujúcej za svoje právo milovať a byť milovaná. RODINNÉ ŠŤASTIE od L N. Tolstého, titana svetovej literatúry, núti čitateľa zamyslieť sa, takisto ako VIDIECKA LADY MACKBETH od N. S. Leskova. Podobne určite zaujmú, znepokoja, rozochvejú a nadchnú aj ďalšie prózy — MLADUCHA od A. P. Čechova, OLESIA od A. L Kuprina, či NATHALIE od I. A. Bunina."
19498790,14167341,Святочные истории,,9785389024755,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387196984l/19498790._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387196984l/19498790._SY75_.jpg,2012,,,rus,Азбука,false,27612200,1,8,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,2012,1,1,5.00,1,0,"['7565888', '7565889', '7565890', '6043228', '5487625', '7565891', '6425706', '3137322', '24952', '4919787', '5031025', '24951', '797834', '137074', '14167341', '5152', '14982545']","['Vladimir Panaev', 'Alexander Bestuzhev-Marlinski', 'Mikhail Pogodin', 'Vladimir Odoyevsky', ""Vladimir Ivanovich Dal'"", 'Dmitry Grigorovich', 'Grigory Danilevsky', 'Fyodor Dostoyevsky', 'Nikolai Leskov', 'Vladimir Korolenko', 'Anton Chekhov', 'Aleksandr Kuprin', 'Alexander Grin', 'Mikhail Zoshchenko', 'Ivan Alekseyevich Bunin', 'Vladimir Nabokov', 'Иван Бунин']","['5.00', '5.00', '5.00', '4.00', '4.28', '3.78', '3.71', '4.18', '3.88', '3.98', '3.96', '4.07', '3.93', '4.06', '4.05', '3.89', '4.10']",[],[],[],"Святки - удивительный период времени: один год приходит на смену другому, и кажется, что возможно все. Эта необычная атмосфера праздника вселяет веру в возможность чуда. Святочные истории всегда пользовались успехом у читателей, к ним обращались и самые известные авторы. <br />В сборнике публикуются рассказы и повести русских писателей XIX-XX вв. - А.А.Бестужева-Марлинского, В.И.Даля, Д.В.Григоровича, А.П.Чехова, И.А.Бунина, В.В.Набокова и др., объединенные темой Святок. Н.С.Лесков дал одно из самых известных определений святочного рассказа: от него ""непременно требуется, чтобы он был приурочен к событиям святочного вечера - от Рождества до Крещенья, чтобы он был сколько-нибудь фантастичен, имел какую-нибудь мораль, хоть вроде опровержения вредного предрассудка, и наконец - чтобы он оканчивался непременно весело... он должен быть истинное происшествие"". И вместе с тем ""пестрота"" сюжетной и философской наполненности святочных рассказов свидетельствуют об отсутствии строгих канонов: произведения, включенные в данное издание, демонстрируют разнообразие авторских подходов к святочной тематике."
1119574,14167341,Das Winterlesebuch: Geschichten für lange Winterabende,3453195736,9783453195738,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2001,11,1,ger,Heyne,false,18977661,2,7,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,2001,,,5.00,1,0,"['8338265', '2849', '270586', '431149', '41588', '8338263', '375243', '14167341']","['Patrick  Niemeyer', 'David Sedaris', 'Doris Dörrie', 'Truman Capote', 'Elizabeth Bishop', 'Iwan Bunin', 'Keto von Waberer', 'Ivan Alekseyevich Bunin']","['3.50', '4.00', '3.46', '4.01', '4.20', '3.85', '3.51', '4.05']",[],[],[],
6574513,14167341,S Prazdnikom Rozhdestva - Merry Christmas! (in Russian language),,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336165673l/6574513._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336165673l/6574513._SX50_.jpg,,,,,,false,6767646,1,2,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,"['5481957', '7902', '295231', '1518552', '2971415', '14167341']","['Various', 'Boris Pasternak', 'Alexander Blok', 'Afanasy Fet', 'A. Pleshcheev', 'Ivan Alekseyevich Bunin']","['3.98', '4.03', '4.18', '4.01', '5.00', '4.05']",[],[],[],
41952889,14167341,The Gentleman from San Francisco,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,65458089,1,2,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,"['14167341', '16971033']","['Ivan Alekseyevich Bunin', 'I.A. Bunin']","['4.05', '5.00']",[],[],[],"A much neglected literary figure, Ivan Bunin is one of Russia's major writers and ranks with Tolstoy and Chekhov at the forefront of the Russian Realists. Drawing artistic inspiration from his personal experience, these powerful, evocative stories are set in the late nineteenth- and early twentieth-century Russia of his youth, in the countries that he visited and in France, where he spent the last thirty years of his life. In the title story, for example, a family's tour of fashionable European resorts comes to an unexpected end; 'Late Hour' describes an old man's return to the little Russian town in the steppes that he has not seen since his early youth; while 'Mitya's Love' explores the darker emotional reverberations of sexual experience. Throughout his stories there is a sense of the precariousness of existence, an omnipresent awareness of the impermanence of human aspirations and achievements."
25422804,14167341,Ivan Búnin: Contos Escolhidos,,9788520431566,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1429932685l/25422804._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1429932685l/25422804._SX50_.jpg,2014,,,por,Amarilys,false,45181303,1,13,5,2,0,5:0|4:0|3:1|2:1|1:0|total:2,2014,1,1,2.50,2,0,['14167341'],['Ivan Alekseyevich Bunin'],['4.05'],[],[],[],"O estudo da vida e da obra de Búnin mostra que sua trajetória, sitiada por temores, mortes e destruição, parece ter exercido um forte efeito sobre o escritor. Os contos da maturidade distinguem-se de suas primeiras histórias, como mostra esta seleção. Se nos últimos o amor é totalmente aniquilado, nos contos posteriores, ele recupera sua potência organizadora, torna-se uma força que faz vencer os obstáculos, que pacifica e ordena o caos. No conto Aleias escuras, a personagem Nadiéjda (em russo, esperança) ama num nível espiritual e individual que lhe basta, Ela afirma: A juventude passa mesmo, para tudo que é gente, ela passa; mas o amor, isso é outra coisa. Nos tempos conturbados em que viveu, decerto o mais sangrento da história moderna, Búnin parece ter constatado que o patrimônio mais longevo é mesmo a memória: não seria ela o único recipiente que poderia conter o amor indefinidamente?"
