id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
17716,1433597,Waiting for Godot,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327910301l/17716._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327910301l/17716._SY75_.jpg,2011,,,eng,Grove,false,2635502,245,263469,580817,151673,5278,5:50724|4:49186|3:33099|2:12492|1:6172|total:151673,1952,,,3.83,130979,3620,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],"The story revolves around two seemingly homeless men simply waiting for someone—or something—named Godot. Vladimir and Estragon wait near a tree, inhabiting a drama spun of their own consciousness. The result is a comical wordplay of poetry, dreamscapes, and nonsense, which has been interpreted as mankind’s inexhaustible search for meaning. Beckett’s language pioneered an expressionistic minimalism that captured the existential post-World War II Europe. His play remains one of the most magical and beautiful allegories of our time."
1783729,1433597,Warten Auf Godot / Endspiel / Glückliche Tage,3518457519,9783518457511,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2006,,,ger,Suhrkamp,false,41898402,1,138,256,71,4,5:19|4:19|3:21|2:10|1:2|total:71,,,,3.61,71,4,['1433597'],['Samuel Beckett'],['3.88'],"['816576', '863594']","['Elmar Tophoven', 'Erika Tophoven']","['3.62', '3.67']",
8848196,1433597,Texts for Nothing and Other Shorter Prose 1950-1976,0571244629,9780571244621,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327793409l/8848196._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327793409l/8848196._SY75_.jpg,2010,6,,eng,Faber and Faber,false,13723195,2,168,256,62,9,5:27|4:18|3:15|2:2|1:0|total:62,1976,,,4.13,58,8,"['1433597', '1155898']","['Samuel Beckett', 'Mark Nixon']","['3.88', '4.20']",[],[],[],"This is the last of three volumes of collected shorter prose to be published in the Faber edition of the works of Samuel Beckett which already includes a volume of early stories (<i>The Expelled/The Calmative/The End/First Love</i>) and of late stories (<i>Company/Ill Seen Ill Said/Worstward Ho/Stirrings Still</i>). The present volume contains all of the short fictions some of them no longer than a page written and published by Beckett between 1950 and the early 1970s. <br /><br />Most were written in French, and they mostly belong within three loose sequences: Texts for Nothing, Fizzles and Residua. <br /><br />The edition also includes two remarkable independent narratives: From an Abandoned Work and As The Story Was Told. All of these texts, whose unsleeping subject is themselves, demonstrate that the short story is one of the recurrent modes of Becketts imagination, and occasions some of his greatest works.<br /><br /><i>...he would like it to be my fault that words fail him, of course words fail him. He tells his story every five minuts, saying it is not his, there's cleverness for you. He would like it to be my fault that he has no story, of course he has no story, that's no reason for trying to foist one on me...</i>"
39694161,1433597,Waiting for Godot,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1522544643l/39694161._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1522544643l/39694161._SY75_.jpg,,,,eng,,true,61783630,1,112,251,65,4,5:21|4:23|3:14|2:5|1:2|total:65,,,,3.86,65,4,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],
2702781,1433597,The New Oxford Book of Irish Verse,0192826433,9780192826435,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1429558114l/2702781._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1429558114l/2702781._SX50_.jpg,1989,9,14,,"Oxford University Press, USA",false,541739,4,180,251,62,3,5:19|4:30|3:11|2:1|1:1|total:62,1986,9,18,4.05,7,0,"['42958', '13845212', '13845213', '13845214', '13845215', '13845216', '1150451', '13845217', '13845218', '13845219', '13845220', '188090', '433409', '29963', '13845246', '4332478', '456546', '2726692', '11579', '70383', '30098', '1433597', '304461', '304341', '321326', '4350400', '3101370', '1927905', '26920', '92576', '29574', '10221', '5143', '226892', '13845271', '65124', '8068017', '11210480', '11567', '83945', '13845273', '2771', '485010', '1489741', '13845281', '8546154', '13845282', '4099021', '13845283', '1831', '13845284']","['Thomas Kinsella', 'Dallán Forgaill', 'Giolla Brighde Mac Con Midhe', 'Columbanus', 'Blathmac Mac Con Brettan', 'Donatus', 'Sedulius Scottus', 'Oengus Ceile De', 'Mael Ísu Ua Brolcháin', 'Bishop Patrick', 'Muireadhach Albanach Ó Dálaigh', 'Thomas Davis', 'William Allingham', 'W.B. Yeats', 'Pádraig Ó hÉigeartaigh', 'J.M. Synge', 'Pádraic Pearse', 'Padraic Colum', 'Francis Ledwidge', 'Austin Clarke', 'Patrick Kavanagh', 'Samuel Beckett', 'Padraic Fallon', 'Louis MacNeice', 'Denis Devlin', 'Máirtín Ó Direáin', 'Seán Ó Ríordáin', 'Valentin Iremonger', 'Richard Murphy', 'John Montague', 'Seamus Heaney', 'Derek Mahon', 'Seamus Deane', 'Michael Hartnett', 'Cathal Buí Mac Giolla Ghunna', 'Oliver Goldsmith', ""Owen Roe O'Sullivan"", 'Eibhlín Dubh Ní Chonaill', 'Brian Merriman', 'Richard Brinsley Sheridan', 'Antoine Ó Raifteiri', 'Thomas   Moore', 'James Clarence Mangan', 'Samuel Ferguson', 'Piaras Feiritéar', 'Dáibhí Ó Bruadair', 'Tomás Láidir Mac Coisdealbhaigh', 'Luke Wadding', 'Séamas Dall Mac Cuarta', 'Jonathan Swift', 'Aogán Ó Rathaille']","['4.01', '3.57', '3.78', '4.00', '3.57', '3.50', '3.75', '3.57', '3.57', '3.57', '3.57', '4.43', '3.82', '4.16', '4.08', '3.63', '3.87', '4.29', '3.95', '3.37', '3.99', '3.88', '3.86', '4.12', '3.64', '4.24', '4.25', '4.07', '3.72', '4.12', '4.11', '4.07', '3.61', '4.32', '4.08', '3.59', '4.11', '3.95', '3.90', '3.64', '3.57', '4.06', '3.75', '3.58', '4.08', '4.12', '3.57', '3.57', '4.08', '3.67', '4.08']",[],[],[],"In this delightful anthology, Thomas Kinsella, a renowned poet and translator, offers new translations of a significant selection of poems from the early centuries to the present day, thus revealing some of the greatest riches of Irish verse. No one has displayed the Irish tradition--which includes the earliest vernacular poetry in Western Europe--to better advantage than Kinsella has in this magnificent collection.<br /> Divided into three ""Books,"" Book I opens with the earliest, pre-Christian poetry in Old Irish and ends in the fourteenth century with the first Irish poetry in the English language. Book II, ranging from the fifteenth to eighteenth centuries, presents the age of bardic poetry and the great poetry of its decline, the ""new"" poetry in Irish that followed it, and the era of Swift and Goldsmith. Book III covers the nineteenth and twentieth centuries, from the beggar-poet Raifteiri in Irish and his English-language contemporary Thomas Moore, to the work of a number of poets born around the time of Yeats' death."
687267,1433597,Imagination Dead Imagine,0714502855,9780714502854,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327788813l/687267._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327788813l/687267._SY75_.jpg,1966,2,1,,Calder Publications Ltd,false,673626,3,156,247,72,10,5:18|4:20|3:16|2:11|1:7|total:72,1965,,,3.43,61,6,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],
1664204,1433597,فاجعه: هفت نمایش‌نامه‌ی کوتاه از سامویل بکت / Catastrophe et autres dramaticules,9648765162,9789648765168,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2007,,,per,مشکی,false,52818484,2,159,245,72,5,5:9|4:26|3:25|2:9|1:3|total:72,,,,3.40,70,4,['1433597'],['Samuel Beckett'],['3.88'],"['2035011', '2035012']","['علی هادیزاده', 'علی حاتم']","['3.40', '3.41']",
896825,1433597,Nouvelles et textes pour rien,2707300101,9782707300102,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2009,,,fre,Editions de Minuit,false,882016,7,129,244,59,4,5:26|4:20|3:9|2:3|1:1|total:59,1976,1,1,4.14,41,1,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],"Nouvelles :<br /><br />- ""L'Expulsé""<br />- ""Le Calmant""<br />- ""La Fin""<br /><br />Textes pour rien"
5740723,1433597,That Time,0571110320,9780571110322,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1364161192l/5740723._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1364161192l/5740723._SY75_.jpg,1976,1,1,,Faber & Faber,false,4753789,3,124,243,69,3,5:17|4:18|3:22|2:8|1:4|total:69,1976,1,1,3.52,66,3,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],
375311,1433597,Disjecta: Miscellaneous Writings and a Dramatic Fragment,0802151299,9780802151292,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1995,2,6,,Grove Press,false,2035122,10,184,237,64,5,5:19|4:16|3:23|2:3|1:3|total:64,1983,10,1,3.70,52,4,"['1433597', '10851']","['Samuel Beckett', 'Ruby Cohn']","['3.88', '3.75']",[],[],[],
3327504,1433597,Esperando A Godot - Fin De Partida - Acto Sin Palabras,8421170015,9788421170014,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1493875284l/3327504._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1493875284l/3327504._SY75_.jpg,,,,,,false,15087944,3,130,234,63,1,5:19|4:18|3:18|2:5|1:3|total:63,1952,,,3.71,56,0,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],
346441,1433597,For the Love of Ireland,0345434196,9780345434197,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2001,2,13,,Ballantine Books,false,336740,4,201,219,56,8,5:15|4:24|3:14|2:3|1:0|total:56,2001,2,13,3.91,51,8,"['198722', '5144', '1831', '1433597', '10108', '29574', '3347']","['Susan Cahill', 'James Joyce', 'Jonathan Swift', 'Samuel Beckett', 'Roddy Doyle', 'Seamus Heaney', 'Frank McCourt']","['3.94', '3.74', '3.67', '3.88', '3.79', '4.11', '4.05']",[],[],[],"Welcome to the Ireland of its Writers<br /><br />Walk the streets of Dublin with Jonathan Swift, James Joyce, Samuel Beckett, and Roddy Doyle. Contemplate the wild glens of Wicklow with John Millington Synge and Seamus Heaney. Wander the thrilling Cliffs of Moher with Wallace Stevens. Visit antic Limerick with Frank McCourt; mysterious Coole Park with Lady Gregory; breathtaking Sligo with William Butler Yeats; wild Donegal with Brien Friel; and hidden Clare with Edna O'Brien.<br /><br />No place has inspired more great literature than Ireland, which in each new generation gives birth to an astonishing number of poets, storytellers, and dramatists. For the literary pilgrim to arrive, book in hand, at the pub where Joyce set a scene or the mountain where Yeats imagined a myth is to uncover fresh meaning in the works of writers in love with their native landscape.<br /><br />In For the Love of Ireland, Susan Cahill offers the jewels of Irish literature. Each selection is followed by traveler's advice on how to find and fully experience the place that's about. Whether you take this book with you to Ireland or savor it in your armchair, you will be enriched, ennobled, and entertained by writers of remarkable range and at the top of their form."
18270979,1433597,Eh Joe,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375197652l/18270979._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375197652l/18270979._SY75_.jpg,1967,,,eng,Faber,false,25734315,2,110,219,58,3,5:12|4:25|3:18|2:2|1:1|total:58,1967,1,1,3.78,58,3,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],"Eh Joe is a piece for television, written in English by Samuel Beckett, his first work for the medium. It was begun on the author’s fifty-ninth birthday, 13 April 1965, and completed by 1 May. <br />The first English broadcast went out eventually on BBC2 (4 July 1966) with Jack MacGowran, for whom the play was specifically written, playing Joe (originally ‘Jack’ at the start of the first draft) and Siân Phillips as Voice. Beckett has asked for Billie Whitelaw but she was tied up with another acting commitment. Alan Gibson directed but with Beckett in attendance.<br />At least thirteen versions have been preserved on tape making it far and away Beckett’s most produced teleplay.<br />It was first published in Eh Joe and Other Writings (Faber, 1967) – although the version published is closer to Typescript 3, mentioned above, than the version as broadcast."
1269057,1433597,Ends and Odds,0802150462,9780802150462,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1994,1,20,,Grove Press,false,2462230,7,131,217,56,5,5:14|4:25|3:13|2:4|1:0|total:56,1976,10,28,3.88,52,4,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],Ends and Odds brings together nine short dramatic works by the Nobel Prize-winning author of Waiting for Godot.
6649827,1433597,یازده نمایشنامه - نانوشتن,,9789644483922,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1544952376l/6649827._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1544952376l/6649827._SX50_.jpg,2008,,,per,نیلوفر,false,6844398,1,122,211,57,6,5:12|4:24|3:15|2:4|1:2|total:57,2008,,,3.70,57,6,['1433597'],['Samuel Beckett'],['3.88'],['3004008'],['باربد گلشیری'],['3.70'],یازده نمایش‌نامه / سمیوئل بکت [ترجمه باربد گلشیری]، نانوشتن
2715263,1433597,"Poèmes, suivi de Mirlitonnades",2707302295,9782707302298,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,2740822,4,90,203,52,4,5:17|4:18|3:12|2:5|1:0|total:52,1978,,,3.90,29,2,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],
18493460,1433597,Dünya ve Pantolon,,9789755701066,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1416343130l/18493460._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1416343130l/18493460._SY75_.jpg,2000,,,tur,Sel Yayıncılık,false,26179041,6,133,203,64,9,5:7|4:14|3:27|2:15|1:1|total:64,1989,5,3,3.17,50,8,['1433597'],['Samuel Beckett'],['3.88'],['3501020'],['Cem İleri'],['3.82'],"Samuel Beckett,<br />neden iyi dikilmiş<br />bir pantolonu<br />kötü tasarlanmış<br />bir evrene yeğliyor?"
7709528,1433597,Așteptându-l pe Godot / Eleutheria / Sfârșitul jocului,,9789736694660,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2007,,,rum,Curtea Veche Publishing,false,10425916,1,106,184,43,3,5:21|4:15|3:6|2:0|1:1|total:43,2007,,,4.28,43,3,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],
7021420,1433597,Embers,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408319006l/7021420._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408319006l/7021420._SX50_.jpg,,,,,,false,7267971,1,105,174,50,4,5:7|4:20|3:14|2:8|1:1|total:50,,,,3.48,50,4,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],
3166527,1433597,Lessness,0714506826,9780714506821,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385854133l/3166527._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385854133l/3166527._SX50_.jpg,,,,,,false,23892412,3,100,165,48,6,5:4|4:24|3:12|2:5|1:3|total:48,1969,,,3.44,44,4,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],
4180918,1433597,Anna Livia Plurabelle,880614037X,9788806140373,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329868909l/4180918._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329868909l/4180918._SX50_.jpg,1996,,,ita,Einaudi,false,2655907,9,108,160,42,7,5:16|4:12|3:7|2:4|1:3|total:42,1930,1,1,3.81,3,1,"['5144', '4293416', '1730']","['James Joyce', 'Rosa Maria Bollettieri Bosinelli', 'Umberto Eco']","['3.74', '4.17', '3.95']","['1433597', '4602870', '769588']","['Samuel Beckett', 'Luigi Schenoni', 'Nino Frank']","['3.88', '3.50', '4.05']",8° capitolo del primo libro di Finnegans Wake<br /><br />- traduzione francese di Samuel Beckett <br />- versione italiana di James Joyce e Nino Frank<br />- a cura e con un saggio di Rosa Maria Bollettieri Bosinelli - - introduzione di Umberto Eco <br />- in appendice versione italiana integrale di Luigi Schenoni
2925550,1433597,"Quad et autres pièces pour la télévision, suivi de L'Épuisé par Gilles Deleuze",2707313890,9782707313898,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1584567380l/2925550._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1584567380l/2925550._SY75_.jpg,1992,,,fre,Minuit,false,2952887,5,111,158,46,3,5:9|4:14|3:14|2:6|1:3|total:46,,,,3.43,32,2,"['1433597', '13009']","['Samuel Beckett', 'Gilles Deleuze']","['3.88', '4.18']",[],[],[],"* Écrites en anglais, pour la télévision, entre 1975 et 1982, ces quatre œuvres dont deux sont muettes, ont été mises en scène et réalisées par Samuel Beckett. Produites par la Süddeutscher Rundfunk, elles ont été diffusées en Allemagne entre 1977 et 1983, puis en Grande-Bretagne et en Irlande. Elles sont à l'origine de L'Épuisé, le texte de Gilles Deleuze sur l'ensemble de l'œuvre de Samuel Beckett.<br /><br />* Quad. Écrit en anglais en 1982. Première publication : Quad, dans Collected Shorter Plays, Londres, Faber and Faber, 1984.<br /><br />* Trio du Fantôme. Écrit en anglais en 1975. Première publication : Ghost Trio, dans Journal of Beckett Studies, n°1, hiver 1976 ; repris dans Ends and Odds, Londres, Faber and Faber, 1977.<br /><br />* … que nuages… Écrit en anglais en 1976. Première publication : … but the clouds…, dans Ends ands Odds, Londres, Faber and Faber, 1977.<br /><br />* Nacht und Träume. Écrit en anglais en 1982. Première publication : Nacht und Träume, dans Collected Shorter Plays, Londres, Faber and Faber, 1984.<br /><br /><br />"" Trio du Fantôme, … que nuages…, Quad, Nacht und Traüme , font partie de ce que Deleuze nomme chez Beckett la langue des images et des espaces, celle qui "" reste en rapport avec le langage, mais se dresse ou se tend dans ses trous, ses écarts ou ses silences. Tantôt elle opère elle-même en silence, tantôt elle se sert d'une voix enregistrée qui la présente, et, bien plus, elle force les paroles à devenir image, mouvement, chanson, poème. Sans doute naît-elle dans les romans et les nouvelles, passe-t-elle par le théâtre, mais c'est à la télévision qu’elle accomplit son opération propre, distincte des deux premières. Quad sera Espace avec silence et éventuellement musique. Trio du Fantôme sera Espace avec voix présentatrice et musique. ... que nuages... sera Image avec voix et poème. Nacht und Traüme sera Image avec silence, chanson et musique. """
