id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
17125,19771050,One Day in the Life of Ivan Denisovich,0374529523,9780374529529,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1574794164l/17125._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1574794164l/17125._SY75_.jpg,2005,3,16,eng,"Farrar, Straus and Giroux",false,838042,328,140143,354916,89853,4012,5:29008|4:35100|3:19560|2:4611|1:1574|total:89853,1962,11,,3.95,74555,2573,"['19771050', '192496']","['Aleksandr Solzhenitsyn', 'H.T. Willetts']","['4.05', '3.95']",[],[],[],"<b>The only English translation authorized by Aleksandr Solzhenitsyn </b><br /><br />First published in the Soviet journal <i>Novy Mir</i> in 1962, <i>One Day in the Life of Ivan Denisovich</i> stands as a classic of contemporary literature. The story of labor-camp inmate Ivan Denisovich Shukhov, it graphically describes his struggle to maintain his dignity in the face of communist oppression. An unforgettable portrait of the entire world of Stalin's forced work camps, <i>One Day in the Life of Ivan Denisovich</i> is one of the most extraordinary literary documents to have emerged from the Soviet Union and confirms Solzhenitsyn's stature as ""a literary genius whose talent matches that of Dosotevsky, Turgenev, Tolstoy""--Harrison Salisbury<br /><br />This unexpurgated 1991 translation by H. T. Willetts is the only authorized edition available, and fully captures the power and beauty of the original Russian."
23484894,19771050,Vergonya,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1414778976l/23484894._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1414778976l/23484894._SX50_.jpg,,,,cat,,false,43075636,1,11,21,5,0,5:2|4:2|3:1|2:0|1:0|total:5,,,,4.20,5,0,['19771050'],['Aleksandr Solzhenitsyn'],['4.05'],[],[],[],
6962184,19771050,Дяснaтa киткa,,9789544459505,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1255098597l/6962184._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1255098597l/6962184._SX50_.jpg,2008,,,bul,Христо Ботев,false,7199683,2,6,20,5,0,5:2|4:1|3:2|2:0|1:0|total:5,2008,,,4.00,3,0,['19771050'],['Aleksandr Solzhenitsyn'],['4.05'],[],[],[],"Книгaтa включвa<br /><br />* EДHА ДУМА ИCTИHА... - Кpacин Кpъcтeв (пpeдгoвop нa издaтeля)<br />* COЛЖEHИЦИH - BEЛИК ГEOМETЪP HА ХУДOЖECTBEHИTE ПPOCTPАHCTBА – пpoф. Pичapд Teмпecт (пpeдгoвop нa cъcтaвитeля)<br />* EДИH ДEH HА ИBАH ДEHИCOBИЧ – пpeвoд oт pуcки, Beнцeл Paйчeв<br />* ДЯCHАTА КИTКА – пpeвoд oт pуcки, Haдя Пoпoвa<br />* МАTPЬOHИH ДOМ – пpeвoд oт pуcки, Haдя Пoпoвa<br />* BCE CЪЩOTO – пpeвoд oт pуcки, Гeopги Дpaмбoзoв, Oлгa Гoлocoвa<br />* КАЙCИEBO CЛАДКO – пpeвoд oт pуcки, Haдя Пoпoвa<br />* КOЛКO ЖАЛКO – пpeвoд oт pуcки, Haдя Пoпoвa<br />* PEЧ B ХАPBАPД – пpeвoд oт pуcки, Haдя Пoпoвa<br />* HOБEЛOBАTА PEЧ HА АЛEКCАHДЪP COЛЖEHИЦИH – пpeвoд oт pуcки, Гeopги Дpaмбoзoв<br />* Oткpитo пиcмo дo Кpaлcкaтa Швeдcкa aкaдeмия<br />* Oткpитo пиcмo дo Ceкpeтapиaтa нa Cъюзa нa пиcaтeлитe нa PCФCP<br />* Oткpитo пиcмo дo миниcтъpa нa Дъpжaвнaтa cигуpнocт нa CCCP Андpoпoв<br />* Щтpиxи oт живoтa нa Алeкcaндъp Иcaeвич Coлжeницин"
25649574,19771050,Двести лет вместе: Часть 2. В Советское Время (Полное собрание сочинений в 30 томах. Book 27),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,rus,,true,45620865,4,20,20,5,1,5:2|4:1|3:2|2:0|1:0|total:5,2002,,,4.00,2,0,"['19771050', '13622681']","['Aleksandr Solzhenitsyn', 'Александр Солженицын']","['4.05', '4.25']",[],[],[],
20941195,19771050,Zacarias Escarcela e Outros Contos,,9789896761134,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1393697442l/20941195._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1393697442l/20941195._SY75_.jpg,2014,2,,por,Sextante Editora,false,40312065,3,15,19,5,1,5:1|4:2|3:2|2:0|1:0|total:5,2008,1,1,3.80,3,1,['19771050'],['Aleksandr Solzhenitsyn'],['4.05'],[],[],[],"Escrito em 1965, «Zacarias Escarcela» é um dos últimos textos soviéticos de Soljenítsin. O autor-narrador faz o relato de um passeio de bicicleta, na companhia da mulher, em busca da história russa. Neste conto, bem como nos outros cinco que compõem a presente antologia («A bem da causa», «Miniaturas», «A mão direita», «Que pena!», «A procissão pascal»), Soljenítsin, poeta das miniaturas da existência, nunca abdica de uma ironia sempre presente em surdina, nem de um leve sopro poético que torna o insignificante em símbolo."
21437634,19771050,Zwischenfall auf dem Bahnhof Kretschetowka. Erzählungen,3423008571,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1420206956l/21437634._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1420206956l/21437634._SY75_.jpg,1972,11,,ger,DTV,false,40748281,2,11,19,6,0,5:0|4:2|3:3|2:1|1:0|total:6,1963,,,3.17,5,0,['19771050'],['Aleksandr Solzhenitsyn'],['4.05'],[],[],[],
24962939,19771050,Réflexions sur la révolution de Février,2213635358,9782213635354,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1424257808l/24962939._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1424257808l/24962939._SY75_.jpg,2007,,,fre,Fayard,false,44625993,1,5,19,4,1,5:3|4:1|3:0|2:0|1:0|total:4,2007,1,1,4.75,4,1,"['19771050', '19771050']","['Aleksandr Solzhenitsyn', 'Aleksandr Solzhenitsyn']","['4.05', '4.05']",[],[],[],"Ces quatre courts essais ont été écrits dans les années 1980-1983 et devaient servir de conclusion à chacun des quatre volumes de Mars 1917, troisième et avant-dernier Nœud de la Roue rouge. Après mûre réflexion, l'auteur a renoncé à les inclure dans l'épopée pour ne pas influencer le lecteur et sauvegarder la perspective d'ouverture propre à tout récit littéraire. Dans ces textes, publiés pour la première fois dans la revue Moskva en 1995, et écrits avec une concision et une virulence dignes de ses meilleurs textes publicistiques, Alexandre Soljénitsyne analyse le caractère paradoxal de la révolution de Février : elle a déterminé les destinées historiques non seulement de la Russie, mais du monde entier, et cependant elle s'est produite sans cause apparente, sans la participation des révolutionnaires, principalement grâce à l'incurie et à l'inertie du pouvoir en place. La monarchie multiséculaire s'est effondrée en trois jours sans y être poussée par des forces adverses."
18945603,19771050,Ego,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ita,Einaudi,true,26954695,2,16,16,5,0,5:0|4:2|3:2|2:1|1:0|total:5,,,,3.20,5,0,"['19771050', '11308388']","['Aleksandr Solzhenitsyn', 'Aleksandr Isaevič Solženicyn']","['4.05', '3.81']",['4469242'],['Sergio Rapetti'],['4.26'],"Un vinto e un vincitore: due destini individuali nella tragedia collettiva della Russia sovietica, due intensi racconti sulle responsabilità morali dell'uomo."
17240223,19771050,Rakov oddelek (2.del),,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358165148l/17240223._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358165148l/17240223._SX50_.jpg,1971,,,slv,ČGP Delo,false,72223238,1,4,15,3,0,5:3|4:0|3:0|2:0|1:0|total:3,,,,5.00,3,0,['19771050'],['Aleksandr Solzhenitsyn'],['4.05'],[],[],[],
25710670,19771050,L'uomo nuovo. Tre racconti,8816530138,9788816530133,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434053374l/25710670._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434053374l/25710670._SY75_.jpg,2013,,,ita,Jaca Book,false,45542921,1,12,15,4,1,5:1|4:2|3:0|2:1|1:0|total:4,2013,,,3.75,4,1,"['19771050', '11308388']","['Aleksandr Solzhenitsyn', 'Aleksandr Isaevič Solženicyn']","['4.05', '3.81']",['4469242'],['Sergio Rapetti'],['4.26'],"Dopo l'esordio nel 1962 con ""Una giornata di Ivan Denisovic"" e altri racconti che l'avrebbero reso famoso nel mondo, il premio Nobel Aleksandr Solzenicyn si dedica a romanzi e cicli narrativi sempre più imponenti. Negli anni Novanta, tornato in Russia dopo la permanenza americana, Solzenicyn si dedica con estrema efficacia alla forma breve dei racconti. I protagonisti dei tre racconti sull'Uomo nuovo, inediti in italiano, ci riportano agli anni Venti del Novecento. Sono personaggi sul cui entusiasmo e dedizione dovrebbero edificarsi il Mondo nuovo e l'Uomo nuovo preconizzati dalla Dottrina e dalla Propaganda sovietica. Il primo racconto narra la vicenda del professore severo e dell'allievo negato per gli studi ma che ha fatto strada nel nuovo assetto politico-poliziesco. L'allievo che riuscirà a indurre il docente a venire meno al suo dovere educativo, fino a farsi delatore di colleghi e amici. Il secondo racconto riguarda due giovani donne e narra, per l'una come sia distruttiva la cieca violenza a cui si adatta per poter sopravvivere e ottenere vantaggi materiali; per l'altra, descrive l'eroismo e l'abnegazione di un'insegnante di lettere che cerca di trasmettere ai propri allievi contenuti morali ed eterni, nonostante i programmi scolastici sovietici: lei continuerà su questa strada pur sapendo di essere votata alla sconfitta. Il terzo racconto, infine, dipinge uno sconfitto senza speranza. È il ragazzo contadino, figlio di kulaki deportati..."
23157123,19771050,Проза новой России. Том 4,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1409846084l/23157123._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1409846084l/23157123._SY75_.jpg,,,,rus,,false,42704168,1,15,15,4,0,5:0|4:3|3:1|2:0|1:0|total:4,,,,3.75,4,0,"['19771050', '13622681', '8525282', '8525283', '4301694', '970126', '7276667', '8525284', '7760065', '4734468', '3019758', '6872921', '5167710', '2119000', '64625', '39839', '21215']","['Aleksandr Solzhenitsyn', 'Александр Солженицын', 'Владимир Сорокин', 'Михаил Тарковский', 'Виктория Токарева', 'Татьяна Толстая', 'Антон Уткин', 'Борис Хазанов', 'Александр Хургин', 'Михаил Шишкин', 'Галина Щербакова', 'Асар Эппель', 'Leonid Yuzefovich', 'Сергей Юрский', 'Tatyana Tolstaya', 'Vladimir Sorokin', 'Lyudmila Ulitskaya']","['4.05', '4.25', '3.72', '3.62', '4.08', '3.95', '3.32', '3.85', '3.91', '3.93', '3.73', '3.97', '3.83', '3.95', '3.92', '3.68', '3.98']",[],[],[],"Эти четыре тома, вышедшие в начале XXI века, - первая попытка представить прозу последнего десятилетия века минувшего. Читатель найдет на страницах антологии и хорошо известные ему имена и откроет для себя новые. А в этом, в сущности, и состоит задача издания.<br /><br />В конце каждого тома даются краткие, не претендующие на полноту справки об авторах и об их основных книгах."
10143252,19771050,Solzhenitsyn: The Voice of Freedom,,2940024717974,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,15041447,2,8,15,4,0,5:0|4:3|3:1|2:0|1:0|total:4,,,,3.75,3,0,['19771050'],['Aleksandr Solzhenitsyn'],['4.05'],[],[],[],
3150776,19771050,"Krasnoe Koleso Vol. 1&2 (August 14, Vol 1 & 2)",5941171668,9785941171668,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,19027180,1,9,15,3,1,5:3|4:0|3:0|2:0|1:0|total:3,,,,5.00,3,1,['19771050'],['Aleksandr Solzhenitsyn'],['4.05'],[],[],[],
13017484,19771050,Nell'interesse della cosa e altri racconti,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1970,,,ita,Longanesi,false,18179708,2,10,14,4,0,5:0|4:2|3:2|2:0|1:0|total:4,1964,1,1,3.50,0,0,['19771050'],['Aleksandr Solzhenitsyn'],['4.05'],['4224648'],['Giovanna Spendel'],['4.01'],
34747718,19771050,Молодняк,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1995,,,rus,"Журнал ""Новый мир""",false,55939889,3,9,14,4,0,5:1|4:1|3:1|2:1|1:0|total:4,1986,1,1,3.50,2,0,"['19771050', '13622681']","['Aleksandr Solzhenitsyn', 'Александр Солженицын']","['4.05', '4.25']",[],[],[],
23566501,19771050,Vitelul si stejarul 2,9735001604,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1416087529l/23566501._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1416087529l/23566501._SY75_.jpg,2002,,,rum,Humanitas,false,43165552,1,12,14,3,0,5:2|4:1|3:0|2:0|1:0|total:3,2002,1,1,4.67,3,0,['19771050'],['Aleksandr Solzhenitsyn'],['4.05'],"['7072822', '7072821']","['Ion Nastasia', 'Maria Nastasia']","['4.31', '4.00']","Pe nimeni nu pot lasa indiferent memoriile unui om ce a cunoscut mai toate consecintele sistemului totalitar: lagarul, deportarea, cenzura, expulzarea. Acoperind un rastimp de 12 ani, intre 1962, anul publicarii nuvelei ce avea sa ii aduca notorietatea – O zi din viata lui Ivan Denisovici – si 1974, anul expulzarii din Rusia, cartea autobiografica Vitelul si stejarul poarta pecetea respiratiei unui spirit liber care a strabatut drumul de la intuneric la lumina, a unui om care nu a admis compromisul si servilismul, traind mereu in cultul solidaritatii cu cei aflati in suferinta.<br /><br /><br />O proza ce vine sa demonstreze ca stilul poate fi expresia libertatii, rectitudinii si omeniei; caci Soljenitin, cu experientele si trairile lui, este mai presus de orice bariera si orice reglementare restrictiva, ridicandu-se prin proza lui fluenta, colorata si imprevizibila deasupra impotrivirilor si smintelilor istoriei."
32685615,19771050,Miniature,8836809359,9788836809356,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1570613955l/32685615._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1570613955l/32685615._SY75_.jpg,2006,2,2,ita,Passigli,false,53259293,1,6,12,3,0,5:1|4:1|3:1|2:0|1:0|total:3,2006,2,2,4.00,3,0,"['19771050', '11308388']","['Aleksandr Solzhenitsyn', 'Aleksandr Isaevič Solženicyn']","['4.05', '3.81']",['5335558'],['Silvia Sichel'],['3.60'],"Questa raccolta di brevi prose del grande narratore russo Aleksandr Solzenicynsi compone di due periodi molto distanti fra loro, gli anni 1958-60 - quandoparecchie di esse furono scritte durante un giro in bicicletta dello scrittoreattraverso la Russia centrale - e gli anni 1996-99, quando Solzenicyn, appenatornato in patria, si sente pronto per riprendere a scrivere. E il fascino diqueste riflessioni lirico-filosofiche sta proprio nella loro immediatezza, neltocco leggero della scrittura di Solzenicyn, che inquadra e ritrae luoghi,cose, persone del suo tanto amato paese."
18748209,19771050,2 truyện ngắn,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448600513l/18748209._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448600513l/18748209._SY75_.jpg,2011,12,11,vie,Giấy Vụn,false,26633019,1,11,12,3,0,5:0|4:3|3:0|2:0|1:0|total:3,2006,,,4.00,3,0,"['19771050', '16981844']","['Aleksandr Solzhenitsyn', 'Alexander Solzhenitsyn']","['4.05', '3.89']",['7372236'],['Phạm Ngọc'],['4.44'],"Bản dịch tiếng Việt:<br /><br />- Một ngày trong đời của Ivan Denisovich, Thạch Chương - Trần Lương Ngọc dịch, Sài Gòn, Nguồn Sáng, 1970<br />- Một ngày trong đời của Ivan Denisovitr, Đào Tuấn Ảnh dịch, trong Các nhà văn Nga giải Nobel, Hà Nội, Nxb Lao động và Trung tâm Văn hoá Ngôn ngữ Đông Tây, 2007<br />- Khu ung thư, Vũ Minh Thiều dịch, Sài Gòn, Ngàn Khơi, 1971<br />- Vòng đầu, Vũ Minh Thiều dịch, Sài Gòn, Ngàn Khơi, 1971<br />- Tầng đầu địa ngục, Hải Triều dịch (từ bản tiếng Anh The first circle của Thomas P. White), Sài Gòn, Đất Mới,1973<br />- Vòng đầu địa ngục, Thạch Chương - Thanh Tâm Tuyền dịch (từ bản tiếng Pháp Le 1er Cercle)<br />- Bất ngờ tại nhà ga Krechetovka, Lê Vũ dịch, Sài Gòn, Hành Trình, 1973<br />- Quần đảo ngục tù, Ngọc Thứ Lang, Sài Gòn, Trí Dũng, 1974 (Quần đảo Gulag)<br />- Ngôi nhà của Matriona, Nguyễn Văn Sơn, Sài Gòn, Trẻ, 1974<br />- Ngôi nhà của Matriona'', Võ Minh Phú dịch, trong Các nhà văn Nga giải Nobel, Hà Nội, Nxb Lao động và Trung tâm Văn hoá Ngôn ngữ Đông Tây, 2007<br />- Hai truyện ngắn, Phạm Ngọc dịch, Nxb Giấy Vụn, 2011<br /><br />* 2 truyện ngắn: Bao gồm ""Ngôi nhà của Matriona"" và ""Trường hợp ở nhà ga Kochetova"" được dịch giả Phạm Ngọc dịch từ tiếng Nga."
