id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
28008683,6669,Kwiaty zła,8308025315,9788308025315,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448809512l/28008683._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448809512l/28008683._SX50_.jpg,1994,,,pol,Wydawnictwo Literackie,false,2089235,1001,106988,198341,46569,1318,5:23284|4:14789|3:6398|2:1473|1:625|total:46569,1857,6,25,4.26,4,0,['13847'],['Charles Baudelaire'],['4.21'],"['3248883', '14717849', '14717850', '14717851', '1934339', '1380465', '2930254', '14717852', '8444436', '6519686', '4539134', '4465390', '5287494', '1058344', '84259', '3282325', '2917159', '14717853', '14717854', '7017000', '8190846', '3044340', '14717855', '6669', '4633607', '2894496', '14717856', '14717857', '14717858', '14717859', '15092733']","['Zbigniew Bieńkowski', 'Jerzy Brzozowski', 'Stanisław Korab-Brzozowski', 'Bolesław Wieniawa-Długoszowski', 'Wiktor Gomulicki', 'Mieczysław Jastrun', 'Ireneusz Kania', 'Roman Kołoniecki', 'Feliks Konopka', 'Czesław Jastrzębiec-Kozłowski', 'Antoni Lange', 'Maria Leśniewska', 'Jerzy Litwiniuk', 'Tadeusz Lubelski', 'Czesław Miłosz', 'Artur Międzyrzecki', 'Zenon Przesmycki', 'Zofia Trzeszczkowska', 'Jan Opęchowski', 'Bronisława Ostrowska', 'Marian Piechal', 'Seweryn Pollak', 'Włodzmierz Słobodnik', 'Wisława Szymborska', 'Józef Waczków', 'Adam Ważyk', 'Ewa Wende', 'Bohdan Wydżga', 'Marianna Zajączkowska-Abrahamowicz', 'Kazimiera Zawistowska', 'Andrzej   Nowak']","['4.00', '4.20', '4.25', '4.00', '3.03', '4.36', '3.98', '4.07', '3.92', '4.35', '3.23', '3.81', '3.57', '4.02', '4.19', '3.98', '3.83', '3.78', '4.25', '3.97', '4.40', '3.88', '4.25', '4.32', '4.06', '4.00', '4.25', '4.25', '4.25', '3.76', '3.50']","Przekłady wielu współczesnych i dawnych tłumaczy Baudelaire'a, zebrane w tym tomie, składają się na pierwszą po II wojnie światowej kompletną polską edycję ""Kwiatów zła"".<br /><br />Tylko parę zbiorów wierszy zdobyło większą sławę w dziejach światowej liryki: ""Pieśni"" Horacego, ""Sonety do Laury"" Petrarki... Legenda Baudelaire'a ogniskuje w sobie, jak napisał Eliot w 1930 roku, ""najmocniej oddziałujący archetyp poety współczesnej epoki"", na równi z legendą Rimbauda.<br /><br />""Kwiaty zła"" były jednocześnie spóźnioną kulminacją francuskiego romantyzmu i progiem współczesnej wrażliwości poetyckiej. W najszerszym odbiorze aż do końca ubiegłego wieku słynne były jednak z powodów ubocznych: towarzyszyła im aura skandalu, pamiętano o procesie sądowym, okaleczającym dzieło na długie lata.<br /><br />Dzisiaj o sile oddziaływania tej poezji nie przesądzają już jej bluźniercze akcenty i czarny erotyzm. Baudelaire wcześnie przeczuł naszą epokę: czyż jego poczucie grzechu pierworodnego, świadomość zawieszenia w bezmiarze ułomnego świata nie ma w istocie tych samych korzeni co ""poczucie tragiczności życia"" Unamuna, ""la nausée"" Sartre'a, ""życie w niewygodzie"" Camusa?"
20437220,6669,Sto pociech,8308032052,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388867380l/20437220._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388867380l/20437220._SX50_.jpg,,,,,,false,30752795,2,30,90,21,1,5:10|4:7|3:4|2:0|1:0|total:21,,,,4.29,14,1,['6669'],['Wisława Szymborska'],['4.32'],[],[],[],"Najpiękniejsze liryki z dorobku Laureatki Literackiej Nagrody Nobla 1996 - Wisławy Szymborskiej - w wyborze i przekładzie Karla Dedeciusa, wybitnego tłumacza, autora licznych esejów i książek o literaturze polskiej, niestrudzonego propagatora polskiej kultury w krajach niemieckojęzycznych."
36098639,6669,Instante,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1503337845l/36098639._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1503337845l/36098639._SY75_.jpg,2006,,,por,Relógio D'Água Editores,false,57682598,1,35,90,20,3,5:12|4:6|3:2|2:0|1:0|total:20,2002,,,4.50,20,3,"['6669', '17116453']","['Wisława Szymborska', 'Elzbieta Milewska e Sérgio Neves']","['4.32', '4.50']",[],[],[],Poemas
49545650,6669,"Tak wygląda prawdziwa poetka, podciągnij się!",8324059504,9788324059508,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73173408,1,67,88,21,3,5:7|4:11|3:3|2:0|1:0|total:21,2019,12,9,4.19,21,3,"['6669', '4985743']","['Wisława Szymborska', 'Joanna Kulmowa']","['4.32', '3.77']",[],[],[],"Nie publikowane dotąd listy dwóch poetek<br /><br /> A teraz fraszka: <i>Oto, co mi się marzy: ujrzeć z powrotem maski zamiast twarzy… Napisała ją Kulmowa, przyjaciółka moja i poetka grubo niedoceniana, z którą nie wiem, czybym Cię poznała… </i>– pisała Wisława Szymborska do Kornela Filipowicza. Do samej Joanny Kulmowej zaś: Podciągnij się! <br /><br />Choć zachowało się tylko jedno ich wspólne zdjęcie, niezwykła przyjaźń dwóch poetek przetrwała w licznych listach. W korespondencji pełnej serdeczności, żartobliwych uwag, wzajemnego wsparcia i ciepła, ale też sekretnych wyznań i refleksji nad twórczością i przyszłością poezji. Genialnie napisane, wzruszająco szczere i troskliwe listy Szymborskiej i Kulmowej przedstawiają kulisy pięknej kobiecej przyjaźni.<br /><br /> Edycja została wzbogacona o rękopisy listów poetek."
16049099,6669,La prima frase è sempre la più difficile,8861892167,9788861892163,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348706321l/16049099._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348706321l/16049099._SX50_.jpg,2012,,,ita,Terre di Mezzo,false,21830362,2,57,87,22,6,5:4|4:14|3:3|2:1|1:0|total:22,2012,1,1,3.95,20,6,"['6669', '286327', '5204177']","['Wisława Szymborska', 'Dean Murphy', 'Sara Crimi']","['4.32', '4.00', '3.75']",[],[],[],"""L'ispirazione non è privilegio esclusivo di poeti o artisti."" Un piccolo libro dall'autrice premio Nobel per la letteratura scomparsa nel 2012: la forza dell'ispirazione, dice Wislawa Szymborska in queste pagine, è quella di ripetersi ogni giorno ""non so"", mantenendo intatto lo stupore per le cose. Per chi è visitato dall'ispirazione ""nulla è consueto o normale. Non una singola pietra, né una singola nuvola al di sopra di essa. Non un giorno, né la notte che segue. E soprattutto, non una singola esistenza, l'esistenza di nessuno su questa Terra"". Con un'intervista all'autrice di Dean E. Murphy."
25883953,6669,Nära Ögat,9188832074,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1996,,,swe,FIB:s lyrikklubb,false,45762475,2,23,82,20,1,5:7|4:10|3:1|2:2|1:0|total:20,1996,1,1,4.10,15,0,['6669'],['Wisława Szymborska'],['4.32'],[],[],[],
34321204,6669,"Wisława Szymborska, Wybór Poezji",8365588021,9788365588029,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1487262272l/34321204._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1487262272l/34321204._SX50_.jpg,2017,,,pol,Ossolineum,false,55382160,1,45,81,17,1,5:13|4:4|3:0|2:0|1:0|total:17,,,,4.76,17,1,['6669'],['Wisława Szymborska'],['4.32'],[],[],[],"Po dwudziestu latach od Nagrody Nobla popularność dzieła Wisławy Szymborskiej nie słabnie. Ta poezja powściągliwości uczuć, przewrotnego humoru, filozoficznej głębi oraz przenikliwego namysłu nad tym, kim jest człowiek, doczekała się tak wielu komentarzy naukowych i krytycznych, że wypełniłyby one dużą bibliotekę. Po wiersze Noblistki chętnie sięgają miłośnicy poezji, w szkolnej oraz uniwersyteckiej edukacji nie sposób pominąć nazwiska Szymborskiej, a jej wiersze inspirują muzyków, plastyków, filmowców. Kiedy zajrzymy do Internetu, to okaże się, iż lawinowo narasta czytanie i komentowanie utworów poetyckich Wisławy Szymborskiej.<br /><br />A jednak edycja najcelniejszych utworów poetki w Bibliotece Narodowej jest potrzebna. Objaśnienia wierszy uświadamiają, jak rozległa jest erudycja Szymborskiej – ukryta w pozornie prostych stwierdzeniach i potocznej rozmowie z czytelnikami. Zaś Wstęp staje się przewodnikiem po najważniejszych tematach, motywach i rozwiązaniach formalnych tej poezji. Nie mogło w nim także zabraknąć uwag o biografii poetki, zmiennych czasach historycznych oraz omówienia felietonów, limeryków i kolaży Szymborskiej.<br />Wisława Szymborska nie należy do pisarzy, którzy eksponują zdarzenia z własnego życia i tworzą biograficzne legendy. To, co prywatne, staje się w tej poezji punktem wyjścia dla rozmyślań filozoficznych, a to, co jednostkowe – przekształca się w uniwersalne.<br />Ze Wstępu Wojciecha Ligęzy<br />Jedna z poezji najambitniejszych intelektualnie, jeden ze światów poetyckich o najciekawszym sposobie istnienia.<br />Jerzy Kwiatkowski<br />Wisława Szymborska (1923–2012) – poetka i felietonistka, jedna z najwybitniejszych pisarek polskich XX wieku. Laureatka Literackiej Nagrody Nobla w roku 1996. Debiutowała w 1952 roku utrzymanym w konwencji socrealistycznej tomem wierszy Dlatego żyjemy, w roku 2012 ukazał się jej ostatni zbiór poetycki, zatytułowany Wystarczy. Komplet felietonów poetki, pisanych w latach 1967–2002, ukazał się w tomie Wszystkie lektury nadobowiązkowe (2005). Twórczość literacka Szymborskiej przetłumaczona została na ponad 40 języków. Przez całe dorosłe życie była związana z Krakowem. Współpracowała m.in. z „Życiem Literackim”, „NaGłosem”, „Tygodnikiem Powszechnym” i „Gazetą Wyborczą”. Członkini i założycielka Stowarzyszenia Pisarzy Polskich, członkini Polskiej Akademii Umiejętności, PEN Clubu i Amerykańskiej Akademii Sztuki i Literatury. Laureatka wielu polskich i zagranicznych nagród literackich. Odznaczona Krzyżem Kawalerskim Orderu Odrodzenia Polski (1974) i Orderem Orła Białego (2011)."
24192659,6669,Utopia,9155035442,9789155035440,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433023386l/24192659._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433023386l/24192659._SX50_.jpg,1996,,,swe,Folket i Bilds Förlag,false,43781986,2,27,75,18,0,5:5|4:11|3:2|2:0|1:0|total:18,1996,1,1,4.17,18,0,['6669'],['Wisława Szymborska'],['4.32'],['3202074'],['Anders Bodegård'],['3.70'],Dikter i urval
17669272,6669,Y hasta aquí,,9786078264025,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1364022012l/17669272._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1364022012l/17669272._SX50_.jpg,2012,,,spa,Posdata,false,24666136,1,35,75,17,3,5:7|4:10|3:0|2:0|1:0|total:17,2012,1,1,4.41,17,3,['6669'],['Wisława Szymborska'],['4.32'],[],[],[],"Poemario póstumo de la Premio Nobel polaca publicado por primera vez en español, sin duda el más intenso y maduro de su obra poética, donde reafirma su particular mirada del mundo, su sentido del humor y sus estremecedores versos que no podrán dejar a los lectores indiferentes. Incluye también los bocetos de sus poemas incompletos."
18142873,6669,Wszelki wypadek,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1372699997l/18142873._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1372699997l/18142873._SY75_.jpg,1972,4,,pol,Czytelnik,false,25489888,2,20,70,15,5,5:10|4:5|3:0|2:0|1:0|total:15,1972,4,,4.67,15,5,['6669'],['Wisława Szymborska'],['4.32'],[],[],[],
18178031,6669,تمام کودکان جهان شاعرند,,9789645250353,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1419675458l/18178031._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1419675458l/18178031._SX50_.jpg,1388,,,per,دارینوش,false,25557580,1,58,66,17,2,5:7|4:4|3:4|2:1|1:1|total:17,1388,,,3.88,17,2,"['850723', '50750', '1061015', '44150', '708489', '6669', '17059844']","['نزار قباني', 'Margot Bickel', 'Nâzım Hikmet Ran', 'Federico García Lorca', 'Paul Éluard', 'Wisława Szymborska', 'Sherko Bekas']","['3.90', '4.30', '4.35', '3.98', '4.05', '4.32', '4.06']",['208050'],['یغما گلرویی'],['3.66'],ه‌ ضیافت‌ِ عاشقان‌ِ بزرگ‌ِ جهان‌ خوش‌ آمدید !<br />ضیافت‌ِ کودکانی‌ که‌ خنیاگران‌ِ آوازِ انسان‌ِ نخستند، همان‌ انسانی‌ که‌ کینه‌ را نمی‌شناخت‌ و با نفرت‌ بیگانه‌ بود! <br />در این‌ ضیافت‌ دیدار می‌کنیم‌ با : فدریکو گارسیا لورکا از اسپانیا ، مارگوت‌ بیکل‌ِ آلمانی‌، نزّارقبانی‌ از سوریه‌ ، پُل‌اِلوارِ فرانسوی‌ ، ناظم‌ حکمت‌ ازترکیه‌ ، شیرکوبی‌کس‌ِ کرد� و ویسواوا شیمبورسکای‌ لهستانی‌ !<br />اصل‌ِ اول‌ در ترجمه‌ای‌ که‌ پیش‌ِ رو دارید رساندن‌ِ شعرهای‌ این‌ هفت‌ شاعر به‌ لهجه‌ای‌ مشترک‌ْ بود، آن‌ چنان‌ که‌ گویی‌ یک‌ نفر تمام‌ِ شعرها را سروده‌ باشد!شاید برای‌ مثال‌ْ اِلوار یا شیمبورسکا شعری‌ به‌ زبان‌ِ محاوره‌ نداشته‌ باشند اما تعدادی‌ از شعرهایشان‌ به‌ این‌ صورت‌ ترجمه‌ شد! <br />می‌شُد این‌ ترجمه‌ را یک‌ ترجمه‌ی‌ آزاد نامیدُ از زیرِ بارِ تمام‌ِ پُرسش‌ها شانه‌ خالی‌ کرد، گَرچه‌ جامعه‌ی‌ مضحک‌ِ شعرِ امروزِ ما اصولاً پُرسش‌ را از یاد بُرده‌است‌! جامعه‌ای‌ که‌ در آن‌ تعدادی‌ بَدَل‌ به‌ تابوهایی‌ شده‌اند که‌ در مقابل‌ِ هر اتفاقی‌ تنها به‌ سَر تکان‌ دادنی‌ فیلسوفانه‌ بَسنده‌ می‌کنند غافل‌ از این‌ که‌ سکوت‌ْتنها نشان‌ِ فرزانگی‌ نیست‌ و گاهی‌ به‌ لال‌ بودن‌ تعبیر می‌شود! این‌ ماموت‌ها یا به‌ غلط‌ْگیری‌ِ شعرِ شاعران‌ِ نوپا مشغولند تا بَلکه‌ به‌ ازای‌ وجهی‌ ناقابل‌ !؟ آن‌بخت‌ برگشته‌ها را به‌ نوشتن‌ِ مقدمه‌ای‌ مفتخر کنند (البته‌ با ذکرِ نام‌ِ این‌ اساتید بر روی‌ جلد و گاهی‌ بزرگتر از نام‌ِ شاعرِ بیچاره‌ !) یا به‌ رسم‌ِ دهه‌های‌ دور،گوشه‌نشین‌ِ کافه‌های‌ بی‌عربده‌ی‌ این‌ روزگارند و یا معلم‌ِ کلاس‌های‌ مضحک‌ِ� آموزش‌ِ شعر ! پنداری‌ شعرْ تخت‌ِ گیوه‌کشی‌ و چینی‌ بندزنی‌ست‌ که‌ با نگاه‌کردن‌ به‌ دست‌ِ استاد بتوان‌ آن‌ را فراگرفت‌! آن‌ هم‌ با نگاه‌ کردن‌ به‌ دست‌ِ دوداندودِ این‌ اساتید!!!<br />این‌ همه‌ را نوشتم‌ تا روشن‌ کنم‌ که‌ من‌ نسبت‌ به‌ جامعه‌ی‌ این‌ دلقکان‌ احساس‌ِ تعهد نمی‌کنم‌، حتا آن‌ قدر که‌ کلمه‌ی‌ آزاد را کنارِ کلمه‌ی‌ ترجمه‌ بگذارم‌،چرا که‌ دلیلی‌ نمی‌بینم‌ برای‌ جواب‌ پَس‌ دادن‌ به‌ مُشتی‌ ناشنوا ! <br />شاعر هر چه‌ و هر که‌ باشد ، قدیس‌ نیست‌ ، چوپان‌ نیست‌... شاعرْ کودکی‌ست‌ که‌ با رؤیاهایش‌ زندگی‌ می‌کند! بله‌! تعریف‌ِ شاعرْ همین‌جمله‌ی‌ ریش‌ْخندانه‌ای‌ست‌ که‌ به‌ انسان‌های‌ رؤیاباف‌ اطلاق‌ می‌شود آن‌ هَم‌ در روزگاری‌ که‌ انسان‌های‌ نگون‌ْبَختش‌ از رؤیاهای‌ خودْ گریزانند چرا که‌پدرانشان‌ عمری‌ را به‌ تکفیرِ همان‌ رؤیاها گذرانده‌اند! به‌ این‌ دلیل‌ است‌ که‌ حاکمان‌ و پدرسالارها در سرتاسرِ جهان‌ همواره‌ رؤیاهای‌ شاعرانه‌ راموریانه‌هایی‌ در پایه‌های‌ چوبین‌ِ تخت‌ِ تحکم‌ِ خود دیده‌اند! رؤیاهایی‌ که‌ به‌ ضرب‌ِ شلاق‌ُ زندان‌ کم‌ْرنگ‌ نمی‌شوند و محدودیت‌ُ مرز را سَر باز می‌زند!<br />شاعر رؤیای‌ رهایی‌ِ آدمیان‌ از حصارِ این‌ همه‌ «باید!» را آواز می‌دهد! رؤیای‌ تقسیم‌ِ عدالت‌ را! عدالتی‌ عریان‌ْ تا در پناه‌ آن‌ انسان‌ از انسان‌ِ دیگرنهراسد و به‌ زانو در نیاید در مقابل‌ِ توهمات‌ِ خویش‌! تا تمام‌ِ زندان‌های‌ جهان‌ْ به‌ موزه‌های‌ بَدَل‌ شوند و کودکان‌ِ نازاده‌ی‌ فردا اوج‌ِ حماقت‌ِ پدران‌ِ خویش‌ رادر آن‌ به‌ نظاره‌ بنشینند! <br />شاعر آبروی‌ تاریخ‌ِ نانوشته‌ی‌ فرداست‌! اگر به‌ قلم‌ِ فریب‌ْ نوشته‌ نَشَوِد به‌ صیغه‌ی‌ ماضی‌ و به‌ صیغه‌ی‌ حال‌! وقتی‌ که‌ نسل‌های‌ نیامده‌ به‌ پُشت‌ِ سَرْ نگاه‌کنَند بر سیاهی‌ِ مطلق‌ْ تنها ستاره‌ی‌ شعرِ شاعرانی‌ را می‌بینند که‌ در تاریک‌ترین‌ کنج‌ِ گردش‌ِ چرخ‌ْ نام‌ِ منوّرِ خورشیدْ را مثل‌ِ آیه‌ای‌ مقدس‌ به‌ برگ‌ِ کتاب‌های‌خودْ سپردند! <br />شعر کلیدِ نجات‌ِ جهان‌ است‌ ! جهانی‌ که‌ هر ثانیه‌ بیش‌ از پیش‌ در باتلاق‌ِ مسلک‌ها و دُگم‌ْاندیشی‌ها غرق‌ْ می‌شود ! <br />شعر نردبام‌ِ نجات‌ِ انسان‌ِ این‌ عصرِ هذیان‌ْ است‌ که‌ به‌ تاراج‌ِ انسانیت‌ِ خودْ دست‌ْ گُشاده‌ !<br />شعر عصاره‌ی‌ عشق‌ است‌ ! چرا که‌ تلخ‌ترین‌ و عصیان‌زده‌ترین‌ سروده‌ها هَم‌ در اعماقشان‌ از عشق‌ِ شاعرْ به‌ پیرامون‌ِ خویش‌ خبرْ می‌دَهَند ! <br />با گرفتن‌ِ گوش‌ها و فریاد زدن‌ْ گُفتگو امکان‌پذیر نیست‌ ! ما آن‌ زمان‌ به‌ اندیشه‌ و بیانی‌ پویاتَر دست‌ می‌یابیم‌ که‌ حرف‌ِ همسایه‌ها را شنیده‌ باشیم‌ ! این‌مجموعه‌ تلاشی‌ در همین‌ راستاست‌ ! تلاشی‌ دِل‌ْپذیرْ که‌ به‌ لاف‌ِ تعهدْ آلوده‌ نیست‌ ! <br />باز هَم‌ تأکید می‌کنَم‌ : در ترجمه‌ی‌ که‌ می‌خوانید تنها می‌خواستم‌ حسّی‌ را که‌ از خواندن‌ِ اشعارِ بیدارِ این‌ شاعران‌ در من‌ به‌ وجود آمده‌ بود، با شما قسمت‌کنَم‌ ! همین‌ !
44592081,6669,Ludzie na moście,8324041389,9788324041381,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2016,,,pol,,false,69219607,1,23,65,15,2,5:7|4:6|3:2|2:0|1:0|total:15,1985,,,4.33,15,2,['6669'],['Wisława Szymborska'],['4.32'],[],[],[],"<b>“Być albo nie być, oto jest pytanie.<br />Jakie pytanie, odpowiedz kochanie.”</b><br /><br />(Fragment wiersza “Dzieci epoki”)<br /><br />Tomik “Ludzie na moście” ukazał się po długich dziesięciu latach, które minęły od wydania “Wielkiej liczby” w 1976 roku, a to jest jego najnowsza wersja. Wierszy jest tylko 22, ale każdy z nich stał się ważnym elementem polskiej poezji. W tym tomiku znajdują się takie hity, jak na przykład “O śmierci bez przesady”, “Jarmark cudów”, “Do arki” czy też “Głos w sprawie pornografii”. Wiersze powstawały, kiedy w Polsce narastał duch oporu wobec rządów totalitarnych. Były to czasy stanu wojennego i przygnębiających lat 80.<br /><br />Za “Ludzi na moście” Wisława została uhonorowana nagrodą podziemnej Solidarności.<br /><br />Są to wiersze, do których wraca się wielokrotnie. Codziennie, co miesiąc, co pół roku, ale jednak. I za każdym razem można w nich odkryć coś zupełnie nowego.<br /><br />Wydanie zostało oprawione twardą okładką, a wnętrze ozdobione świetnie dobraną kolorystyką. Co ciekawe, publikacja zawiera również skany oryginałów wierszy, dzięki czemu możemy zobaczyć co zostało poprawione przez redakcję, a my widzimy, gdzie dokładnie pojawiały się skreślenia naniesione przez autorkę i nad którymi fragmentami Wisława Szymborska zastanawiała się najdłużej."
19546671,6669,عکسی از یازده سپتامبر: گزیده شعرهای ویسواوا شیمبورسکا,,9789649249155,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387438540l/19546671._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387438540l/19546671._SY75_.jpg,1391,,,,انتشارات بال,false,27677599,1,38,61,15,1,5:3|4:10|3:2|2:0|1:0|total:15,1391,1,1,4.07,15,1,['6669'],['Wisława Szymborska'],['4.32'],['7578533'],['ایونا نوویسکا ، علیرضا دولتشاهی'],['4.07'],
17911849,6669,Okamžik. Dvojtečka. Tady,,9788087053393,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1368398083l/17911849._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1368398083l/17911849._SX50_.jpg,2009,10,15,cze,Pistorius & Olšanská,false,25098492,1,19,60,13,0,5:10|4:1|3:2|2:0|1:0|total:13,2009,,,4.62,13,0,['6669'],['Wisława Szymborska'],['4.32'],['4626592'],['Vlasta Dvořáčková'],['3.87'],"Tři básnické sbírky polské básnířky, laureátky Nobelovy ceny za rok 1996. Poslední z nich se v Polsku během dvou měsíců prodalo 40 000 výtisků."
33150,6669,Tin House Magazine (The Willies Edition) (Volume 2),0967384664,9780967384665,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1459440333l/33150._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1459440333l/33150._SX50_.jpg,,,,,,false,33247,1,47,46,10,1,5:6|4:4|3:0|2:0|1:0|total:10,2001,,,4.60,10,1,"['213140', '22854', '3540', '6669']","['Peter Rock', 'Nick Tosches', 'Janet Fitch', 'Wisława Szymborska']","['3.53', '3.86', '3.95', '4.32']",[],[],[],
