id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
471635,142051,The Blue Bird,1426430779,9781426430770,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2008,5,29,,BiblioLife,false,1895037,192,3233,4857,1260,104,5:414|4:401|3:317|2:104|1:24|total:1260,1905,,,3.85,764,51,['142051'],['Maurice Maeterlinck'],['3.79'],['5048879'],['Nguyễn Thành Nhân'],['4.00'],"A story of a brother and sister who help a little girl whose illness can only be cured by the magical Blue Bird of Happiness. To find the bird, Mytyl and Tyltyl quest through the Land of Memory to the Palace of Night. The children get help from the good fairy Bérylune."
13828284,142051,"Woyzeck, Pelleas and Melisande, Ubu Roi: Three Translations From The Cutting Ball Theater",0984396470,9780984396474,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2011,10,19,,Exit Press,false,19462921,1,8,9,3,1,5:0|4:0|3:3|2:0|1:0|total:3,2011,10,19,3.00,3,1,"['142051', '41534']","['Maurice Maeterlinck', 'Alfred Jarry']","['3.79', '3.73']",['5873508'],['Rob Melrose'],['3.40'],"New translations of three classic modernist plays: ""Woyzeck"" by Georg Buchner, ""Pelleas and Melisande"" by Maurice Maeterlinck, and ""Ubu Roi"" by Alfred Jarry; with a foreword by Oskar Eustis, an Introduction by Paul Walsh, and an Afterword by Rob Melrose ""Rob Melrose is a kind of magician, and his theater, Cutting Ball, is one of the most exciting and integrity-filled enterprises going in the sometimes-shabby field of the American theater. These translations, lucid and sharp, are a beautiful testimony to the value of Rob's achievement."" -- from the forward by Oskar Eustis artistic director of the Public Theatre New York City ""To bring these three plays together into a single volume is to embrace a heritage of modernist experiment, left us by young men in their 20s living in the 19th century. It is a heritage that redefined risk as it redefined theater and the purposes it serves. And it is this that makes this volume so valuable. We are invited to see these plays that defined the theater of today afresh, in a language that is both immediate and theatrical, and embrace the risk they celebrate as our own. And isn't that what we should expect from a new translation? To experience again as new those very things that helped shape who we are?"" -- from the introduction by Paul Walsh Associate Professor (adjunct) of Dramaturgy and Dramatic Criticism Yale School of Drama"
25682789,142051,ყვავილთა სიბრძნე,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433693567l/25682789._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433693567l/25682789._SX50_.jpg,2011,,,kat,ინტელექტი,false,73542704,2,11,9,3,0,5:1|4:0|3:1|2:0|1:1|total:3,,,,3.00,2,0,"['142051', '5361383']","['Maurice Maeterlinck', 'დათო აკრიანი']","['3.79', '4.02']",[],[],[],
7625152,142051,دنیای دیگر,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,10112114,3,14,9,3,1,5:0|4:0|3:3|2:0|1:0|total:3,1941,,,3.00,3,1,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],
26238789,142051,i en akt - 21 enaktare från Strindberg till Arrabal,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441565716l/26238789._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441565716l/26238789._SY75_.jpg,1966,,,swe,Aldus / Bonniers,false,46230235,1,5,8,2,0,5:1|4:0|3:1|2:0|1:0|total:2,1966,1,1,4.00,2,0,"['569209', '6815', '7680', '2856196', '26853', '241324', '1433597', '7689', '57189', '9322', '1197', '117671', '142051', '749461', '30575', '5031025', '5217', '2457847', '4332478', '29963', '89330', '7702']","['Ingvar Holm', 'August Strindberg', ""Eugene O'Neill"", 'Kaj Munk', 'Bertolt Brecht', 'Jacques Audiberti', 'Samuel Beckett', 'Eugène Ionesco', 'Dylan Thomas', 'Edward Albee', 'Harold Pinter', 'Sławomir Mrożek', 'Maurice Maeterlinck', 'Günter Grass', 'Fernando Arrabal', 'Anton Chekhov', 'George Bernard Shaw', 'Lady Augusta Gregory', 'J.M. Synge', 'W.B. Yeats', 'Pär Lagerkvist', 'Luigi Pirandello']","['3.33', '3.53', '3.96', '3.76', '3.78', '3.29', '3.88', '3.91', '4.16', '4.02', '3.79', '3.93', '3.79', '3.83', '3.85', '3.96', '3.91', '3.99', '3.63', '4.16', '3.80', '3.96']",[],[],[],21 enaktare från Strindberg till Arrabal
15771463,142051,Gedichten/toneel en proza,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343321025l/15771463._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343321025l/15771463._SX50_.jpg,1962,,,nl,Nederlandse Boekenclub,false,21479902,1,25,7,2,0,5:0|4:1|3:1|2:0|1:0|total:2,1962,,,3.50,2,0,"['142051', '6453850', '6453851', '6453852']","['Maurice Maeterlinck', 'Mathieu Rutten', 'J.L. De Belder', 'Jan Vercammen']","['3.79', '3.50', '3.00', '3.50']",[],[],[],"Naast een inleiding over auteur en werk door prof. dr. Mathieu Rutten en een aantal foto's, bevat dit boek:<br /><br /><u>Gedichten</u>: <i>Broeikas van het hart ~ Broeikas ~ Gebed (Heb medelijden met mijn afwezigheid) ~ Serre der verveling ~ Bekoringen ~ Glazen stolpen ~ Duistere offerande ~ Gebladerte van het hart ~ Weke ziel ~ Loomheid ~Vermoeide jachten ~ Vermoeide roofdieren ~ Gebed (Gelijk een vrouw in mijn ziel vol angsten) ~ Doffe uren ~ Verveling ~ Hospitaal ~ Nachtgebed ~ Winterverlangens ~ Rondo der vervelling</i><br /><br /><u>Toneel</u>: <i>Pelléas en Mélisande</i> (1ste t//m 5de bedrijf) ~ <i>Monna Vanna</i> (fragment) ~ <i>De blauwe vogel</i> (fragment)<br /><br /><u>Proza</u>: <i>De stilte ~ Ruisbroec de wonderbare ~ De bruidsvlucht ~ Het verleden ~ Bij de dood van een hondje ~ Gedemodeerde bloemen ~ De maten der uren ~ Lof van het boksen ~ De nesten ~ Azuren bellen</i> (keuze)"
36644765,142051,Old Fashioned Flowers,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,58414495,3,3,7,2,0,5:1|4:0|3:0|2:1|1:0|total:2,,,,3.50,1,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],"This scarce antiquarian book is a facsimile reprint of the original. Due to its age, it may contain imperfections such as marks, notations, marginalia and flawed pages. Because we believe this work is culturally important, we have made it available as part of our commitment for protecting, preserving, and promoting the world's literature in affordable, high quality, modern editions that are true to the original work. <br />"
38647351,142051,هوش گل‌ها و عنکبوت زجاجی و قانون  بزرگ و سایه بال‌ها,,9786001900396,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1519129382l/38647351._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1519129382l/38647351._SX50_.jpg,2011,,,per,نگارستان کتاب,false,60258035,1,9,7,3,0,5:0|4:1|3:0|2:1|1:1|total:3,,,,2.33,3,0,['142051'],['Maurice Maeterlinck'],['3.79'],['6566625'],['فرامرز برزگر'],['3.38'],
52448365,142051,En Sicile et en Calabre,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73074800,2,2,7,2,0,5:0|4:1|3:1|2:0|1:0|total:2,,,,3.50,1,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],
8174442,142051,The Plays of Maurice Maeterlinck; Princess Maleine. the Intruder. the Blind. the Seven Princesses,1150189606,9781150189609,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2012,1,7,,General Books,false,19200080,3,8,7,3,1,5:0|4:0|3:2|2:0|1:1|total:3,2012,1,7,2.33,2,1,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],"This historic book may have numerous typos, missing text, images, or index. Purchasers can download a free scanned copy of the original book (without typos) from the publisher. 1905. Not illustrated. Excerpt: ... KING. I don't want to see it there! I don't want to see it there! Take it away! [The tapestry is pulled aside, and another appears, depicting ""The Last Judgment.""] KING. This has been done purposely! HJALMAR. Pray you, father? KING. Oh, avow it. You have done it purposely, and I know right well what you mean. A MAID OF HONOR. What says the King? ANNE. Do not mind him; he has been terrified by this awful night! HJALMAR. Father! my poor father! what is it ails you? A MAID OF HONOR. Sire, will you have a glass of water? KING. Yes, yes. --Oh! no! no ! -- Indeed, all I do, all I do . ., HJALMAR. My father! Sire . . . A MAID OF HONOR. The King is distracted. HJALMAR. My father! . . . ANNE. Sire, your son speaks to you. HJALMAR. Father, why do you keep turning your head? KING. Wait a little! Wait a little! HJALMAR. But why do you turn your head? KING. I felt something on my neck . . ANNE. Come, come, do not be afraid of everything. HJALMAR. There is no one behind you. ANNE. Say no more . . . say no more. Let us go into the chapel. Do you hear the nuns? [Muffled distant chanting. Queen Anne goes to the chapel door. The King follows her and then returns to his seat.] KING. No; no! Do not open the doors yet! ANNE. Are you afraid to enter? -- Why, there is no more danger there than here. Why should the lightning strike the chapel rather than elsewhere? Let us go in. KING. Let us wait a little longer. Let us stay here together. -- Do you think God forgives everything? I have always loved you so far. -- I have never done you harm -- so far -- so far, have I? ANNE. Come, come, no one questions that. -- It seems the storm has caused great damage. ANGUS. They say the swans have flown away. HJALMAR. There is one that is dead. KING. [Startled.] Well, well, say it, if yo..."
14390715,142051,Ruysbroeck and the Mystics with Selections from Ruysbroeck,1444698141,9781444698145,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2010,3,12,,Buck Press,false,20032686,15,12,7,2,0,5:0|4:1|3:1|2:0|1:0|total:2,2006,5,1,3.50,1,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],"Many of the earliest books, particularly those dating back to the 1900s and before, are now extremely scarce and increasingly expensive. We are republishing these classic works in affordable, high quality, modern editions, using the original text and artwork."
22725025,142051,Nobelpristagare: Dikter,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405374054l/22725025.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405374054l/22725025._SX50_.jpg,1966,,,swe,Svalans lyrikklubb/Bonniers,false,41915312,2,10,7,2,0,5:0|4:1|3:1|2:0|1:0|total:2,1964,1,1,3.50,1,0,"['8307097', '4420496', '3119996', '648081', '966415', '570804', '6989', '142051', '36913', '599498', '337113', '18317', '29963', '1545124', '140617', '1113469', '18540', '89330', '36635', '7902', '599188', '275175', '16853363']","['Sven Lindner', 'Anders Österling', 'Sully Prudhomme', 'Bjørnstjerne Bjørnson', 'Frédéric Mistral', 'Giosuè Carducci', 'Rudyard Kipling', 'Maurice Maeterlinck', 'Rabindranath Tagore', 'Verner von Heidenstam', 'Carl Spitteler', 'Knut Hamsun', 'W.B. Yeats', 'Johannes V. Jensen', 'Gabriela Mistral', 'Hermann Hesse', 'T.S. Eliot', 'Pär Lagerkvist', 'Juan Ramón Jiménez', 'Boris Pasternak', 'Salvatore Quasimodo', 'Saint-John Perse', 'George Seferis']","['3.67', '3.27', '3.32', '3.38', '3.54', '3.54', '3.93', '3.79', '4.13', '3.16', '3.42', '4.00', '4.16', '3.74', '4.00', '4.05', '4.16', '3.80', '3.82', '4.03', '4.09', '3.87', '4.27']","['5396262', '6578711', '1041592', '37086', '621106', '1073815', '5554612', '8386595', '1276808', '6361322', '8307135', '3068025', '6221898', '1701137', '4138077', '6452831', '4588769', '446692', '8386596', '4732315', '2984275', '7204991', '97178', '6362619', '4577631', '3153474', '8386597']","['Sten Selander', 'Emil Zilliacus', 'Karl Asplund', 'Karin Boye', 'Bo Bergman', 'Gunnar Ekelöf', 'Andrea Butenschön', 'Nils Svanberg', 'Erik Blomberg', 'Johannes Edfelt', 'Petter Bergman', 'Hjalmar Gullberg', 'Bertil Malmberg', 'Erik Mesterton', 'Arne Häggqvist', 'Ebbe Linde', 'Björn Julén', 'Tomas Tranströmer', 'Magda Lagerman', 'Nils Åke Nilsson', 'Ralf Parland', 'Leo Lindeberg', 'Östen Sjöstrand', 'Sture Axelson', 'Göran O. Eriksson', 'Erik Lindegren', 'Börje Knös']","['3.20', '3.48', '4.33', '3.79', '3.37', '3.94', '4.00', '4.00', '3.41', '3.52', '3.00', '3.56', '3.42', '4.05', '3.54', '3.57', '3.07', '4.08', '2.75', '3.71', '3.26', '3.62', '3.57', '3.64', '3.41', '3.65', '3.00']",
24547192,142051,Petite Trilogie de la mort L'Intruse Les Aveugles Les Sept,2930646128,9782930646121,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1421512987l/24547192._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1421512987l/24547192._SY75_.jpg,2012,3,10,fre,ESPACE NORD,false,44149475,2,14,7,2,0,5:1|4:0|3:0|2:1|1:0|total:2,2009,,,3.50,2,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],"Dans la salle d'un vieux château, un vieillard aveugle, entouré de sa famille, devine à des signes imperceptibles l'approche de la mort qui va frapper sa fille. Isolé par sa cécité, l'aïeul a gardé intacte son intuition. Il est le seul à pouvoir interpréter le bruissement des arbres, le silence des oiseaux et des cygnes, l'entrée du froid dans la salle. Plongé dans les ténèbres, il communique avec l'inconnu. L'Intruse, drame en un acte publié en 1890, forme, avec Les Aveugles et Les Sept Princesses (1891), la première partie de ce que Maeterlinck appelait sa ¨petite trilogie de la mort¨. On trouvera ici la première édition critique de cet ensemble qui fit date dans l'histoire théâtrale."
6955079,142051,Ancient Egypt,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392703941l/6955079._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392703941l/6955079._SX50_.jpg,1925,,,eng,George Allen & Unwin Ltd. (Lohdon),false,7190348,1,6,6,2,1,5:0|4:0|3:2|2:0|1:0|total:2,1925,,,3.00,2,1,"['142051', '187449']","['Maurice Maeterlinck', 'Alfred Sutro']","['3.79', '3.88']",[],[],[],"Based on Maeterlinck's visit to Egypt with his wife, Renée Dahon, during their second honeymoon. Reviewed in the Fortnightly Review. Volume 124 #705 September, 1925 &amp; #704 August, 1925. Also published as an essay in What is Civilization?, Duffield &amp; Co., NY, 1926."
30976039,142051,Théâtre III,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1468051520l/30976039._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1468051520l/30976039._SX50_.jpg,1909,,,fre,P. Lacomplez / Per Lamm,false,51595925,5,2,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],Aglavaine et Sélysette (1896)<br />Ariane et Barbe-Bleue (1901)<br />Sœur Béatrice (1901)
25631313,142051,Le sablier,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1432994203l/25631313._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1432994203l/25631313._SY75_.jpg,1955,,,fre,Fasquelle,false,13260519,18,7,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,1955,1,1,5.00,0,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],"Maurice Polydore Marie Bernard, Count Maeterlinck (1862-1949) was a Belgian poet, playwright, and essayist writing in French. He was awarded the Nobel Prize in Literature in 1911. The main themes in his work are death and the meaning of life. He had written poems and short novels during his studies. In 1889, he became famous overnight after his first play, La Princesse Maleine, had received enthusiastic praise from Octave Mirbeau, the literary critic of Le Figaro (1890). In the following years, he wrote a series of symbolist plays characterized by fatalism and mysticism, most importantly The Intruder (1890), The Blind (1890) and Pllas and Mlisande (1892). With the play Aglavaine et Slysette he began to create characters, especially female characters, more in control of their destinies. After that he published his Douze Chansons (1896), Treasure of the Humble (1896), The Life of the Bee (1901), and Ariadne and Bluebeard (1902). In 1903, Maeterlinck received the Triennial Prize for Dramatic Literature from the Belgian government. His other works include Wisdom and Destiny (1898), and The Wrack of the Storm (1916)."
