id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
17898696,7419,دكتور فاوست ومسرحيات أخرى,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367900594l/17898696._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367900594l/17898696._SX50_.jpg,1992,,,ara,مكتبة مصر,false,756664,923,93153,203675,53614,1554,5:14581|4:19473|3:14667|2:3984|1:909|total:53614,1589,,,3.80,71,13,"['5481957', '11155', '16070', '1466', '567036', '7419', '3565', '2934044']","['Various', 'Christopher Marlowe', 'Alexander Pushkin', 'Jean-Paul Sartre', 'José Echegaray', 'John Galsworthy', 'Oscar Wilde', 'حلمي مراد']","['3.98', '3.79', '4.08', '3.99', '3.19', '4.10', '4.10', '3.76']",[],[],[],دكتور فاوست ومسرحيات اخرى :<br />1- دكتور فاوست<br />2- يوجين أونيجين<br />3- نيكراسوف<br />4- كلام الناس<br />5- الهارب من السجن <br />6- زوج مثالى
8235824,7419,A Family Man,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,13083187,49,20,24,8,1,5:0|4:1|3:6|2:1|1:0|total:8,1922,,,3.00,4,0,['7419'],['John Galsworthy'],['4.10'],[],[],[],"John Galsworthy OM (1867-1933) was an English novelist and playwright. He is viewed as one of the first writers of the Edwardian era; challenging in his works some of the ideals of society depicted in the preceeding literature of Victorian England. He won the Nobel Prize for literature in 1932. Notable works include The Forsyte Saga (1906-1921) and its sequels, A Modern Comedy and End of the Chapter. From the Four Winds was Galsworthy's first published work in 1897, a collection of short stories. These, and several subsequent works, were published under the pen name John Sinjohn and it would not be until The Island Pharisees (1904) that he would begin publishing under his own name. His first play, The Silver Box (1906) became a success, and he followed it up with The Man of Property (1906), the first in the Forsyte trilogy. Along with other writers of the time such as Shaw his plays addressed the class system and social issues, two of the best known being Strife (1909) and The Skin Game (1920)."
21523120,7419,"Forsytein taru I: Varakas mies; Kahleissa (Forsytein taru, #1-#1.5)",9510274593,9789510274590,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1395336687l/21523120._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1395336687l/21523120._SY75_.jpg,2002,,,fin,WSOY,false,45347805,1,14,24,6,0,5:3|4:0|3:3|2:0|1:0|total:6,,,,4.00,6,0,['7419'],['John Galsworthy'],['4.10'],['2874691'],['Tyyni Tuulio'],['3.33'],
35301187,7419,Spindleberries,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1918,,,,,false,56670284,1,9,24,7,0,5:1|4:3|3:1|2:2|1:0|total:7,1918,,,3.43,7,0,['7419'],['John Galsworthy'],['4.10'],[],[],[],
33919531,7419,La Saga de Los Forsyte,153980822X,9781539808220,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2016,10,28,,Createspace Independent Publishing Platform,false,54885371,1,37,23,5,0,5:3|4:2|3:0|2:0|1:0|total:5,,,,4.60,5,0,['7419'],['John Galsworthy'],['4.10'],[],[],[],"La saga de los Forsyte (en ingles The Forsyte Saga) es una serie de tres novelas y dos entreactos publicada entre 1906 y 1921 por John Galsworthy. Cuenta las vicisitudes de los principales miembros de una familia britanica de clase media-alta. A solo unas pocas generaciones de sus antepasados granjeros, los miembros de la familia son conscientes de su estatus de nuevos ricos. El personaje principal, Soames Forsyte, se ve a si mismo como un ""propietario,"" en virtud de su capacidad de acumular posesiones materiales, aunque no le aporten placer. Algunos fragmentos de la saga, asi como la historia completa, han sido adaptados a la pantalla. El primer libro, El propietario (The man of property), fue adaptado en 1949 por Hollywood bajo el titulo That Forsyte Woman, protagonizada por Greer Garson, Errol Flynn, Walter Pidgeon y Robert Young. La BBC produjo tambien en 1967 una serie de 26 capitulos sobre la trilogia de los Forsyte, asi como la segunda parte de la trilogia, Una comedia moderna. En el ano 2002 Granada Television produjo dos series para la cadena ITV llamadas La saga de los Forsyte y La sala de los Forsyte: Se alquila. La version de 1967 inspiro al popular programa de television Masterpiece Theatre. En la etapa del cine mudo, la novela tambien fue adaptada en un par de ocasiones."
6093967,7419,Mystery in the Mainstream: An Anthology of Literary Crimes,5551704386,9785551704386,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,false,6270990,3,54,23,6,0,5:3|4:0|3:2|2:1|1:0|total:6,1988,4,6,3.83,6,0,"['22880', '76288', '585', '447', '4012', '128382', '14403', '5031025', '3524', '880695', '96380', '16', '4176632', '7927', '6989', '7419', '7963', '3487', '14473', '8120', '7799', '8468', '239579']","['Bill Pronzini', 'Barry N. Malzberg', 'John Steinbeck', 'Bernard Malamud', 'Wilkie Collins', 'Leo Tolstoy', 'Ambrose Bierce', 'Anton Chekhov', 'Joyce Carol Oates', 'H.G. Wells', 'Evan Hunter', 'Edith Wharton', 'W. Somerset Maugham', 'Norman Mailer', 'Rudyard Kipling', 'John Galsworthy', 'P.G. Wodehouse', 'Aldous Huxley', 'James M. Cain', 'Arthur  Miller', 'Nathaniel Hawthorne', 'Budd Schulberg', 'Charles Dickens']","['3.68', '3.89', '3.93', '3.86', '3.92', '4.06', '3.95', '3.96', '3.69', '3.83', '3.71', '3.78', '4.04', '3.82', '3.93', '4.10', '4.18', '3.99', '3.91', '3.58', '3.45', '4.04', '3.89']",[],[],[],
25429784,7419,"The Complete Works of John Galsworthy (46 Complete Works of John Galsworthy Including Tatterdemalion, The Burning Spear, The Complete Essays, The Complete Plays, The Country House, And More)",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,60672941,3,33,23,5,2,5:3|4:2|3:0|2:0|1:0|total:5,,,,4.60,1,0,['7419'],['John Galsworthy'],['4.10'],[],[],[],
19518069,7419,Inn of Tranquillity,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,2818034,44,17,22,6,1,5:1|4:3|3:1|2:1|1:0|total:6,1931,,,3.67,2,1,['7419'],['John Galsworthy'],['4.10'],[],[],[],This is a pre-1923 historical reproduction that was curated for quality. Quality assurance was conducted on each of these books in an attempt to remove books with imperfections introduced by the digitization process. Though we have made best efforts - the books may have occasional errors that do not impede the reading experience. We believe this work is culturally important and have elected to bring the book back into print as part of our continuing commitment to the preservation of printed works worldwide.
31293284,7419,The Juryman,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,51956570,1,9,22,6,1,5:1|4:3|3:1|2:1|1:0|total:6,,,,3.67,6,1,['7419'],['John Galsworthy'],['4.10'],[],[],[],
19484458,7419,Four Short Plays,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,19975908,9,12,21,6,1,5:0|4:3|3:3|2:0|1:0|total:6,2004,9,26,3.50,5,1,['7419'],['John Galsworthy'],['4.10'],[],[],[],"John Galsworthy OM (1867-1933) was an English novelist and playwright. He is viewed as one of the first writers of the Edwardian era; challenging in his works some of the ideals of society depicted in the preceeding literature of Victorian England. He won the Nobel Prize for literature in 1932. Notable works include The Forsyte Saga (1906-1921) and its sequels, A Modern Comedy and End of the Chapter. From the Four Winds was Galsworthy's first published work in 1897, a collection of short stories. These, and several subsequent works, were published under the pen name John Sinjohn and it would not be until The Island Pharisees (1904) that he would begin publishing under his own name. His first play, The Silver Box (1906) became a success, and he followed it up with The Man of Property (1906), the first in the Forsyte trilogy. Along with other writers of the time such as Shaw his plays addressed the class system and social issues, two of the best known being Strife (1909) and The Skin Game (1920)."
491223,7419,Galsworthy Five Plays: Strife; Justice; Eldest Son; Skin Game and Loyalties,0413542904,9780413542908,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387302390l/491223._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387302390l/491223._SY75_.jpg,1999,11,8,,Bloomsbury Methuen Drama,false,479433,2,12,20,5,1,5:1|4:3|3:1|2:0|1:0|total:5,1999,11,8,4.00,5,1,['7419'],['John Galsworthy'],['4.10'],[],[],[],"Galsworthy Five Plays<br /><br />John Galsworthy (1867-1933), novelist and dramatist, is most widely known as the author of The Forsyte Saga, but recent productions testify to the power that his plays still exert over modern audiences and the strength and relevance of the issues he raise<br /><br />In Strife, Galsworthy deals with industrial relations; in Justice, with prison life - it was one of the few plays to effect real reforms. The Eldest Son is also about injustice - one law for the rich, another for the poor; The Skin Game, Galsworthy's first commercial success, presents class conflict; while Loyalties, 'a crime drama', is about division and prejudice. <br />John Galsworthy is a winner of the Nobel Prize for Literature"
303740,7419,God's Little Acre: Clerical Tales of the Countryside,0340721782,9780340721780,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,294776,1,15,18,4,0,5:2|4:2|3:0|2:0|1:0|total:4,2001,,,4.50,4,0,"['174968', '20524', '4012', '7419', '6076026', '57189']","['Mark Bryant', 'Anthony Trollope', 'Wilkie Collins', 'John Galsworthy', 'Saki', 'Dylan Thomas']","['3.57', '3.95', '3.92', '4.10', '3.94', '4.16']",[],[],[],"These short stories share the context of the village with its country church, but range across history and genre. The authors include: Anthony Trollope; Wilkie Collins; John Galsworthy; W.S. Gilbert; Saki; Margaret Oliphant; Bertrand Russell; D.M. Thomas; and William Trevor."
649948,7419,Classic Tales of Horror and Vampires,1578152488,9781578152483,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,636087,1,18,18,4,0,5:3|4:0|3:1|2:0|1:0|total:4,2001,10,,4.50,4,0,"['5528451', '7419']","['Media Books Audio Publishing', 'John Galsworthy']","['3.70', '4.10']",[],[],[],
8756344,7419,The Complete Plays of John Galsworthy: Volume 2,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,13629633,25,19,18,5,0,5:1|4:1|3:3|2:0|1:0|total:5,2006,7,17,3.60,2,0,['7419'],['John Galsworthy'],['4.10'],[],[],[],
19419807,7419,The Foundations,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,3020033,38,22,18,8,0,5:0|4:0|3:2|2:6|1:0|total:8,1920,,,2.25,1,0,['7419'],['John Galsworthy'],['4.10'],[],[],[],"John Galsworthy OM (1867-1933) was an English novelist and playwright. He is viewed as one of the first writers of the Edwardian era; challenging in his works some of the ideals of society depicted in the preceeding literature of Victorian England. He won the Nobel Prize for literature in 1932. Notable works include The Forsyte Saga (1906-1921) and its sequels, A Modern Comedy and End of the Chapter. From the Four Winds was Galsworthy's first published work in 1897, a collection of short stories. These, and several subsequent works, were published under the pen name John Sinjohn and it would not be until The Island Pharisees (1904) that he would begin publishing under his own name. His first play, The Silver Box (1906) became a success, and he followed it up with The Man of Property (1906), the first in the Forsyte trilogy. Along with other writers of the time such as Shaw his plays addressed the class system and social issues, two of the best known being Strife (1909) and The Skin Game (1920)."
17903638,7419,"Forsytes, Pendyces and Others (The Forsyte Chronicles)",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1368093996l/17903638._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1368093996l/17903638._SY75_.jpg,1935,,,eng,C. Scribner's Sons,false,25082069,1,18,17,4,0,5:2|4:1|3:1|2:0|1:0|total:4,1935,,,4.25,4,0,['7419'],['John Galsworthy'],['4.10'],[],[],[],
28180184,7419,A Hedonist,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1449936658l/28180184._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1449936658l/28180184._SX50_.jpg,1922,,,eng,,false,48200004,1,9,17,6,2,5:1|4:1|3:1|2:2|1:1|total:6,,,,2.83,6,2,['7419'],['John Galsworthy'],['4.10'],[],[],[],
13578611,7419,The Sun,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,19162206,2,8,17,5,0,5:0|4:3|3:1|2:1|1:0|total:5,,,,3.40,4,0,['7419'],['John Galsworthy'],['4.10'],[],[],[],
21523171,7419,"Forsytein taru II: Kahleissa 2; Vuokrattavana (Forsytein taru, #1.5-#3)",9510274607,9789510274606,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1395337834l/21523171._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1395337834l/21523171._SY75_.jpg,2002,,,fin,WSOY,false,45347804,1,10,16,4,0,5:2|4:0|3:2|2:0|1:0|total:4,,,,4.00,4,0,['7419'],['John Galsworthy'],['4.10'],['2874691'],['Tyyni Tuulio'],['3.33'],
41809521,7419,"La dynastie des Forsyte, Tome 1 : Le propriétaire",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,65236799,1,15,16,5,2,5:0|4:2|3:2|2:1|1:0|total:5,,,,3.20,5,2,['7419'],['John Galsworthy'],['4.10'],[],[],[],
37931178,7419,El Cuento de Humor Inglés,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515910334l/37931178._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515910334l/37931178._SX50_.jpg,1999,,,spa,Need,false,4154591,4,11,16,5,0,5:0|4:1|3:4|2:0|1:0|total:5,,,,3.20,0,0,"['880695', '7014283', '7419', '3352', '94230', '45712', '5255014', '6989', '50714', '6076026']","['H.G. Wells', 'G.K. Chesterton', 'John Galsworthy', 'Jerome K. Jerome', 'Richard Aldington', 'Katherine Mansfield', 'J.M. Barrie', 'Rudyard Kipling', 'Stephen Leacock', 'Saki']","['3.83', '3.97', '4.10', '3.88', '3.85', '3.78', '4.10', '3.93', '3.82', '3.94']",[],[],[],"En esta selección se reúnen algunos de los más conocidos exponentes de la literatura inglesa del siglo XIX y de principios del siglo XX, que deliberada o impensadamente cultivaron el humor, género tan prolífico como polifacético de la producción literaria en la lengua inglesa. Aunque algunos autores incluidos no son estrictamente humoristas, en el sentido de ""hacer reír"", sino que producen más bien un efecto acerbo y cruel, siempre utilizan el sentido del humor -por excelencia la ironía- como medio para lograr un propósito ulterior, polémico, filosófico, o satíricamente crítico. <br /><br />Contiene: <br />Las ventajas de no tener más que una pierna, G. K. Chesterton<br />El juego perfecto, G. K. Chesterton<br />El escritor, John Galsworthy<br />Colocar un cuadro debe ser muy sencillo, Jerome K. Jerome<br />Disgresiones sobre los bebés, Jerome K. Jerome<br />Sí Tía, Richard Aldington<br />Los alemanes a la hora de comer, Katherine Mansfield<br />Vacaciones, James M. Barrie<br />La primera carta, Rudyard Kipling<br />Gertrude, la institutriz afortunada, Stephen Leacock<br />Kipps en el gran hotel Royal, H. G. Wells<br />Te, Saki"
40748397,7419,Jenseits,3956400828,9783956400827,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,63418572,1,4,15,4,0,5:0|4:3|3:1|2:0|1:0|total:4,,,,3.75,4,0,['7419'],['John Galsworthy'],['4.10'],[],[],[],
7686902,7419,Plays by John Galsworthy: The Forsyte Saga and Six Short Plays Part One,0766199320,9780766199323,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,20390573,1,7,15,3,0,5:3|4:0|3:0|2:0|1:0|total:3,2004,,,5.00,3,0,['7419'],['John Galsworthy'],['4.10'],[],[],[],
36609935,7419,"THE FORSYTE COLLECTION - Complete 9 Books: The Man of Property, Indian Summer of a Forsyte, In Chancery, Awakening, To Let, A Modern Comedy, End of the ... 'Change (A Prequel to The Forsyte Saga)",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,58366083,1,5,15,3,0,5:3|4:0|3:0|2:0|1:0|total:3,,,,5.00,3,0,['7419'],['John Galsworthy'],['4.10'],[],[],[],
32824870,7419,Comedia moderna,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,53425463,1,7,14,3,0,5:2|4:1|3:0|2:0|1:0|total:3,,,,4.67,3,0,['7419'],['John Galsworthy'],['4.10'],[],[],[],
35565361,7419,Na berzi Forsajta,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1498946778l/35565361._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1498946778l/35565361._SY75_.jpg,1969,,,srp,"RAD, Reč i misao",false,56994534,1,4,14,3,0,5:2|4:1|3:0|2:0|1:0|total:3,,,,4.67,3,0,['7419'],['John Galsworthy'],['4.10'],[],[],[],
