id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
14028,8550,Snow Country,0679761047,9780679761044,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579982486l/14028._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579982486l/14028._SY75_.jpg,1996,,,eng,Vintage,false,1855151,143,42786,67366,18352,1772,5:4084|4:6681|3:5474|2:1687|1:426|total:18352,1948,,,3.67,13317,1070,['8550'],['Yasunari Kawabata'],['3.75'],['4740'],['Edward G. Seidensticker'],['3.89'],"Nobel Prize recipient Yasunari Kawabata's <i>Snow Country</i> is widely considered to be the writer's masterpiece, a powerful tale of wasted love set amid the desolate beauty of western Japan.<br /><br />At an isolated mountain hot spring, with snow blanketing every surface, Shimamura, a wealthy dilettante meets Komako, a lowly geisha. She gives herself to him fully and without remorse, despite knowing that their passion cannot last and that the affair can have only one outcome. In chronicling the course of this doomed romance, Kawabata has created a story for the ages, a stunning novel dense in implication and exalting in its sadness."
17619595,8550,Made in Japan,9029067128,9789029067126,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1363455201l/17619595._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1363455201l/17619595._SY75_.jpg,2000,,,,Meulenhoff Amsterdam,false,24585344,1,41,23,7,0,5:1|4:1|3:4|2:1|1:0|total:7,2000,1,1,3.29,7,0,"['2813293', '8550', '399905', '5775185', '3439713', '562081', '113561', '6526', '6263', '35258']","['Doppo Kunikida', 'Yasunari Kawabata', 'Yūko Tsushima', 'Ryūnosuke Akutagawa', 'Kenzaburō Ōe', 'Kafū Nagai', 'Osamu Dazai', 'Kōbō Abe', ""Jun'ichirō Tanizaki"", 'Yukio Mishima']","['3.96', '3.75', '3.65', '4.02', '3.78', '3.60', '4.03', '3.81', '3.84', '3.93']",[],[],[],"Schoonheid en geweld, verstildheid en heftigheid - in de Japanse film en in de Japanse literatuur sluiten deze tegenstellingen elkaar niet uit. Japan is een land in verandering, met alle verwarring, megalomanie, tragiek en overmoed die daarbij komen. Japanse schrijvers scheppen een geheel eigen sfeer en de onthutsende beelden die zij schilderen steken schril af tegen het clichébeeld dat van Japan in het Westen is ontstaan. Deze bloemlezing biedt een kennismaking met literatuur die westerse invloeden mengt met het klassieke erfgoed. Beroemdheden als Junichiro Tanizaki, Kenzaburo Oē, Yukio Mishima en Yasunari Kawabata worden opgevolgd door schrijvers van de zogenaamde 'verloren jeugd' van na de Tweede Wereldoorlog, zoals Osamu Dazai, Yukio Tsushima en Kafu Nagai. Maar ook de voorlopers van de moderne Japanners, de spookverhalenschrijver Akutagawa en de lyricus Doppo Kunikada zijn vertegenwoordigd. Samen bieden zij een indringend beeld van het moderne Japan in al zijn facetten."
23635745,8550,Fler nobeller - Noveller av Nobelpristagare,,9789172216433,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1417348448l/23635745._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1417348448l/23635745._SX50_.jpg,2012,,,swe,En bok för alla,false,43240672,1,23,23,8,2,5:0|4:0|3:7|2:1|1:0|total:8,2012,1,1,2.88,8,2,"['9939238', '9939239', '446692', '134980', '1197', '3989', '9939240', '36635', '1113469', '8550', '3534', '7728', '4391', '1709', '1545124', '22515', '978', '65633', '957894', '18317', '3439713', '6669']","['Gun Ekroth', 'Lars Rydquist', 'Tomas Tranströmer', 'Herta Müller', 'Harold Pinter', 'V.S. Naipaul', 'Imre Kertésy', 'Juan Ramón Jiménez', 'Hermann Hesse', 'Yasunari Kawabata', 'Toni Morrison', 'Doris Lessing', 'Saul Bellow', 'Grazia Deledda', 'Johannes V. Jensen', 'Mario Vargas Llosa', 'Wole Soyinka', 'J.M.G. Le Clézio', 'Albert Camus', 'Knut Hamsun', 'Kenzaburō Ōe', 'Wisława Szymborska']","['3.15', '2.88', '4.08', '3.61', '3.79', '3.70', '2.88', '3.82', '4.05', '3.75', '3.91', '3.65', '3.76', '3.64', '3.74', '3.97', '3.81', '3.65', '4.00', '4.00', '3.78', '4.32']",[],[],[],"Nobelpristagare i kortform!<br />Nästan alla nobelpristagare i litteratur har skrivit noveller. En novell är som alla vet en kort skönlitterär text, men vad är en nobell? I en här samlingen finns även andra former av korta texter: utdrag ur romaner eller essäistiska och anekdotiska berättelser. En nobell är helt enkelt att utmärkt sätt att bekanta sig med nobelpristagarna när man inte hunnit läsa deras längre romaner!<br />Den första volymen med Nobeller kom på En bok för alla 2007. Den nya boken omfattar även den hela nobelprisets historia från 1901 till 2011 då Tomas Tranströmer fick priset.<br />Här finns utöver honom Hertha Müller, Harold Pinter, Imre Kertez, Toni Morrison, Doris Lessing, Vargas Llosa, J M G Le Clezio och många andra."
389246,8550,The Showa Anthology 2: Modern Japanese Short Stories 1961-1984,0870117475,9780870117473,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408322821l/389246._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408322821l/389246._SX50_.jpg,,,,eng,Kodansha International Ltd.,false,378863,1,27,23,6,1,5:1|4:3|3:2|2:0|1:0|total:6,1986,4,24,3.83,6,1,"['221342', '101498', '419577', '8550', '399905']","['Van C. Gessel', 'Tomone Matsumoto', 'Tsutomu Minakami', 'Yasunari Kawabata', 'Yūko Tsushima']","['3.91', '3.97', '3.96', '3.75', '3.65']","['4029859', '98298', '4740']","['Geraldine Harcourt', 'Anthony H. Chambers', 'Edward G. Seidensticker']","['3.63', '3.75', '3.89']","These 25 stories, translated by almost as many scholars, mostly of the younger generation, and billed as the first collection of its kind to appear in over eight years, demonstrate not only that short fiction in Japan is alive and well but that it has adapted to the winds of change, notably in the form of war, foreign literary influence, and technology by cultivating its roots in tradition. Although some of the writers represented are well known in the West--for example, Nobel laureate Yasunari Kawabata; Osamu Dazai, a literary legend in Japan since his suicide in 1948; Kobo Abe (""scientific rationalist""); and Shusako Endo (""the Japanese Graham Greene"")--most are little known outside Japan or hitherto untranslated, among them six women: one the daughter of Dazai, another described as having perhaps ""the most fertile literary imagination in Japan today."" There's a striking diversity of moods and modes, the narratives being variously lyric, comic, tragic, satiric, fantastic, and experimental. Some are gemlike exercises in the famous ""I-novel"" tradition; in others, strains of Stendhal, Sartre, and Kafka mingle with indigenous traditions going back to the 10th century. All of the stories shine, and each is a telling vignette of the human condition."
20554571,8550,完本 乙女の港,440810776X,9784408107769,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389810684l/20554571._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389810684l/20554571._SY75_.jpg,2009,12,10,jpn,実業之日本社,false,38547870,2,11,22,6,0,5:0|4:4|3:2|2:0|1:0|total:6,2009,12,10,3.67,6,0,"['8550', '7769470']","['Yasunari Kawabata', ""Jun'ichi Nakahara""]","['3.75', '3.67']",[],[],[],
18298748,8550,Tuyển tập tác phẩm,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375862069l/18298748._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375862069l/18298748._SY75_.jpg,2005,12,,vie,Nhà xuất bản Lao động,false,25784489,2,26,22,5,0,5:2|4:3|3:0|2:0|1:0|total:5,2005,12,1,4.40,5,0,['8550'],['Yasunari Kawabata'],['3.75'],['5033425'],['Hoàng Long'],['3.91'],"Tuyển tập chia làm bốn phần:<br /><br /><b>1. Truyện ngắn:</b> Gồm các truyện <i>Vũ Nữ Izu, Về chim và thú, Trăng soi đáy nước, Tiếng gieo súc sắc ban khuya, Cánh tay</i> và <i>Vịnh cánh cung.</i><br /><b>2. “Những truyện trong lòng bàn tay”<br />3. Tiểu thuyết:</b> Gồm các truyện <i>Xứ Tuyết, Ngàn cánh hạc, Tiếng rền của núi, Cố Đô, Người đẹp ngủ mê,</i> và <i>Đẹp và Buồn.</i><br /><b>4. Phụ lục:</b> Gồm các bài viết nhận định về Yasunari Kawabata"
6580169,8550,女であること [On na de arukoto],4101001162,9784101001166,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1961,4,,jpn,Shinchousha,false,6773600,2,12,22,7,1,5:0|4:2|3:4|2:1|1:0|total:7,1961,4,,3.14,7,1,"['8550', '846386']","['Yasunari Kawabata', '川端 康成']","['3.75', '3.75']",[],[],[],
17155687,8550,Narratori giapponesi moderni,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1581806158l/17155687._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1581806158l/17155687._SY75_.jpg,1965,9,,ita,Bompiani,false,23577232,1,18,21,5,0,5:2|4:2|3:1|2:0|1:0|total:5,1965,,,4.20,5,0,"['5319245', '36351', '5775185', '110156', '8366128', '8550', '8366129', '113561', '206542', '419494', '117105', '16061597', '35258', '209565', '832600', '88792', '3070992', '8076648', '933674', '5570398', '8366130', '474667', '145348', '7243532', '6263']","['Atsuko Ricca Suga', 'Shōhei Ōoka', 'Ryūnosuke Akutagawa', 'Masuji Ibuse', 'Riichi Yokomitsu', 'Yasunari Kawabata', 'Jōji Tsubota', 'Osamu Dazai', 'Fumiko Hayashi', 'Fumio Niwa', 'Yasushi Inoue', 'Natsume Sōseki', 'Yukio Mishima', 'Shichirō Fukazawa', 'Jun Ishikawa', 'Junzo Shono', 'Atsushi Nakajima', 'Ōgai Mori', 'Ichiyō Higuchi', 'Kyōka Izumi', 'Doppo Kunida', 'Katai Tayama', 'Naoya Shiga', 'Kan Kikuchi', ""Jun'ichirō Tanizaki""]","['3.71', '3.95', '4.02', '3.98', '3.88', '3.75', '4.00', '4.03', '3.78', '3.80', '3.80', '3.84', '3.93', '3.58', '3.66', '3.93', '3.84', '3.64', '3.98', '3.93', '4.20', '3.86', '3.92', '4.00', '3.84']",[],[],[],"Sōseki Natsume, Il signorino<br />Ogai Mori, Takasebune<br />Ichiyō Higuchi, La tredicesima notte<br />Kyōka Izumi, Il monaco di Kōya<br />Doppo Kunida, Il vecchio Gen<br />Katai Tayama, Un soldato<br />Naoya Shiga, Il delitto di Han<br />Kan Kikuchi, Sul comportamento del Sire Tadanao<br />Junichirō Tanizaki, Il tatuaggio<br />Junichirō Tanizaki, Il ponte dei sogni<br />Ryūnosuke Akutagawa, Il paravento infernale<br />Masuji Ibuse, La salamandra<br />Riichi Yokomitsu, La primavera arriva su una carrozza<br />Yasunari Kawabata, Il neo<br />Jōji Tsubota, Il mondo dei fantasmi<br />Osamu Dazai, La moglie di Villon<br />Fumiko Hayashi, La periferia<br />Fumio Niwa, L'età odiosa<br />Yasushi Inoue, La lotta dei tori<br />Shōhei Ōoka, Memorie di un prigioniero di guerra<br />Yukio Mishima, L'amore dell'abate di Shiga<br />Shichirō Fukuzawa, Gli Zummu del Tōhoku<br />Jun Ishikawa, La storia delle settembrine<br />Junzō Shōno, La strada<br />Atsushi Nakajima, Il virtuoso"
668475,8550,愛する人達,4101001049,9784101001043,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,jpn,新潮文庫,false,654520,3,12,21,6,1,5:1|4:1|3:4|2:0|1:0|total:6,1941,,,3.50,6,1,"['8550', '846386']","['Yasunari Kawabata', '川端 康成']","['3.75', '3.75']",[],[],[],
35704647,8550,Сплячі красуні. Давня столиця. Стугін гори,,9789660372696,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1500459679l/35704647._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1500459679l/35704647._SX50_.jpg,2016,,,ukr,Фоліо,false,57200807,1,16,20,5,1,5:2|4:1|3:2|2:0|1:0|total:5,,,,4.00,5,1,"['846386', '8550']","['川端 康成', 'Yasunari Kawabata']","['3.75', '3.75']","['14205224', '8182118']","['Мирон Федоришин', 'Іван Дзюб']","['3.89', '4.13']","Ясунарі Кавабата (1899-1972) - один із найвидатніших японських письменників ХХ століття, лауреат Нобелівської премії 1968 року (першої в історії японської літератури). В основі його творчості лежить традиційне японське уявлення про прекрасне. Роман ""Давня столиця"" (1961) - це історія випадкової зустрічі двох дівчат-близнят Тіеко й Наеко, розлучених долею невдовзі після народження. Цей твір - своєрідний гімн колишній столиці Японії з її храмовими садами й парками.<br /><br />""Стугін гори"" (1954) - психологічний сімейний роман, герой якого, старий Сінґо, прагне збагнути себе і поведінку своїх не зовсім удачливих дітей. Роман цікавий і тим, що досить розгорнуто трактує проблему старості. Пізніше, у повісті ""Сплячі красуні"" (1960), ця тема стає визначальною. Старий Егуці, керуючись бажанням під кінець життя повернутись у молодість, вчащає до будиночка ""сплячих красунь"", де, піддавшись спокусі, наче воскресає на якийсь час, аж поки несподівана смерть однієї дівчини знову не повертає його на грішну землю."
10586074,8550,Discursos Premios Nobel: Tomo II (Spanish Edition),1456421670,9781456421670,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1459440474l/10586074._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1459440474l/10586074._SX50_.jpg,,,,,,false,15493397,1,19,20,5,0,5:2|4:1|3:2|2:0|1:0|total:5,2010,12,1,4.00,5,0,"['84259', '4672231', '8550', '3534', '34773', '29574', '5835922', '3989', '39326', '6669']","['Czesław Miłosz', 'Odiseas Elytis', 'Yasunari Kawabata', 'Toni Morrison', 'Camilo José Cela', 'Seamus Heaney', 'Naguib Mahfouz', 'V.S. Naipaul', 'Heinrich Böll', 'Wisława Szymborska']","['4.19', '4.11', '3.75', '3.91', '3.70', '4.11', '3.93', '3.70', '3.87', '4.32']",[],[],[],
26171369,8550,The Existence and Discovery of Beauty,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1464165955l/26171369._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1464165955l/26171369._SY75_.jpg,1969,,,eng,"Mainichi Shimbunsha,",false,46133986,1,25,20,5,0,5:2|4:1|3:2|2:0|1:0|total:5,1969,,,4.00,5,0,['8550'],['Yasunari Kawabata'],['3.75'],['2850420'],['V.H. Viglielmo'],['3.85'],Translated by VH Viglielmo
32725571,8550,伊豆の旅 (中公文庫),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,true,53310455,2,7,19,5,0,5:0|4:4|3:1|2:0|1:0|total:5,,,,3.80,3,0,"['8550', '846386']","['Yasunari Kawabata', '川端 康成']","['3.75', '3.75']",[],[],[],一高生時代の〈美しい旅の踊子との出会い〉以来、伊豆は著者にとって第二の故郷となった。青春の日々をすごした伊豆を舞台とする大正から昭和初期の短篇小説と随筆を集成。小説は代表作「伊豆の踊子」ほか「伊豆の帰り」など七篇、随筆は「伊豆序説」「湯ヶ島温泉」「温泉女景色」「伊豆の思い出」など二十五篇を収録する。〈解説〉川端香男里
22598969,8550,Песнь об Италии,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403977339l/22598969._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403977339l/22598969._SX50_.jpg,,,,rus,,false,42083439,1,7,18,4,0,5:3|4:0|3:1|2:0|1:0|total:4,,,,4.50,4,0,"['8550', '8193559']","['Yasunari Kawabata', 'Ясунари Кавабата']","['3.75', '3.88']",[],[],[],
24694921,8550,Discursos Premios Nobel: Tomo 2,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,44313947,1,23,17,4,2,5:2|4:1|3:1|2:0|1:0|total:4,2014,10,8,4.25,4,2,"['1624935', '4672231', '8550', '3534', '34773', '29574', '5835922', '11563', '39326', '6669']","['Jose Chalarca', 'Odiseas Elytis', 'Yasunari Kawabata', 'Toni Morrison', 'Camilo José Cela', 'Seamus Heaney', 'Naguib Mahfouz', 'Joseph Brodsky', 'Heinrich Böll', 'Wisława Szymborska']","['4.14', '4.11', '3.75', '3.91', '3.70', '4.11', '3.93', '4.25', '3.87', '4.32']",[],[],[],
