id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
49552,957894,The Stranger,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349927872l/49552._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349927872l/49552._SY75_.jpg,1989,3,28,eng,Vintage International,false,3324344,90,1122620,2636657,662038,21626,5:238594|4:239292|3:132446|2:37475|1:14231|total:662038,1942,,,3.98,555946,13417,['957894'],['Albert Camus'],['4.00'],['4065222'],['Matthew    Ward'],['3.88'],"Through the story of an ordinary man unwittingly drawn into a senseless murder on an Algerian beach, Camus explored what he termed ""the nakedness of man faced with the absurd."" First published in English in 1946; now in a new translation by Matthew Ward."
11111696,957894,یادداشت‌ها,,9789647948678,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403994170l/11111696._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403994170l/11111696._SY75_.jpg,2010,,,per,ماهی,false,16034130,9,397,460,110,8,5:47|4:40|3:19|2:4|1:0|total:110,1391,1,1,4.18,69,7,['957894'],['Albert Camus'],['4.00'],"['1432272', '4814231']","['خشایار دیهیمی', 'شهلا خسروشاهی']","['3.81', '4.00']",جلد اول (1935-1942)، جلد دوم (1942-1951)، جلد سوم (1951-1959)، جلد چهارم (يادداشت‌هاي سفر)‏
8573213,957894,رکوئیم برای یک راهبه,9643418885,9789643418885,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2010,,,,نشر قطره,false,13442025,8,251,441,125,12,5:26|4:32|3:51|2:14|1:2|total:125,2010,,,3.53,94,8,['957894'],['Albert Camus'],['4.00'],['4116340'],['کیاسا ناظران'],['3.54'],
1806144,957894,Essais,2070101053,9782070101054,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1420295123l/1806144._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1420295123l/1806144._SY75_.jpg,1965,12,8,fre,Gallimard,false,1805410,8,243,400,96,6,5:32|4:48|3:16|2:0|1:0|total:96,1960,1,1,4.17,34,0,['957894'],['Albert Camus'],['4.00'],[],[],[],"L'Envers et l'Endroit - Noces - Le Mythe de Sisyphe - Lettres à un ami allemand (1943-1944) - Actuelles I, chroniques 1944-1948 - L'Homme révolté - Actuelles II, chroniques 1948-1953 - L'Été - Actuelles III, chroniques algériennes 1939-1958 - Réflexions sur la guillotine - Discours de Suède (1957). Essais critiques : Introduction aux « Maximes » de Chamfort - Avant-propos à « La Maison du peuple », de Louis Guilloux - Rencontres avec André Gide - L'Artiste en prison - Roger Martin du Gard - Sur « Les Îles », de Jean Grenier - René Char. Appendices : Métaphysique chrétienne et néoplatonisme - Articles, préfaces, interviews, inédits"
52663084,957894,Create Dangerously: The Power and Responsibility of the Artist,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,72638871,3,272,335,85,12,5:23|4:35|3:26|2:1|1:0|total:85,2019,10,29,3.94,50,4,['957894'],['Albert Camus'],['4.00'],[],[],[],"“To create today means to create dangerously. Every publication is a deliberate act, and that act makes us vulnerable to the passions of a century that forgives nothing.”<br /><br /> In 1957, Nobel Prize-winning philosopher Albert Camus gave a speech entitled ""Create Dangerously,"" effectively a call to arms for artists, in particular those who came from an immigrant background, like he did. Camus understood the necessity of those making art as a part of civil society. A bold cry for artistic freedom and responsibility, his words today remain as timely as ever. In this new translation, Camus's message, available as a stand-alone little book for the first time, will resonate with a new generation of writers and artists."
40500904,957894,L'étranger par Albert Camus,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,62826105,2,146,323,78,2,5:27|4:36|3:14|2:1|1:0|total:78,,,,4.14,78,2,['957894'],['Albert Camus'],['4.00'],[],[],[],
44091144,957894,Первый человек,,9785040996896,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1550874048l/44091144._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1550874048l/44091144._SX50_.jpg,2019,2,,rus,Эксмо: Like Book,false,57343590,6,137,307,79,7,5:20|4:37|3:17|2:3|1:2|total:79,2017,,,3.89,0,0,"['70324', '957894']","['Jacques Ferrandez', 'Albert Camus']","['3.77', '4.00']",[],[],[],"Впервые в России графический роман по самому таинственному произведению выдающегося писателя ХХ века Альбера Камю, в сюжете которого прослеживаются автобиографичные мотивы.<br />""Первый человек"" - прерванный роман, найденный в результате автокатастрофы, в которой погиб Камю. О детстве, материнской и женской любви и целительной силе моря. О войнах, революциях и внезапно оборвавшихся жизнях. О том, что формирует личность человека, как корни влияют на мироощущение, образ мыслей и способность чувствовать."
9483980,957894,Străinul; Ciuma; Căderea; Exilul și Împărăția; Mitul lui Sisif,536800866x,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1990,,,rum,Hyperion,false,26022834,1,142,303,67,3,5:40|4:24|3:2|2:0|1:1|total:67,,,,4.52,67,3,['957894'],['Albert Camus'],['4.00'],[],[],[],"Scriitorul și filosoful francez A. Camus, pentru că ""a pus în lumină problemele care se impun în zilele noastre conștiinței oamenilor"", i s-a decernat premiul Nobel pentru literatură. ""Străinul"" (roman scris in 1942) mărturisește că ""absurdul este prin însăși prin esența sa""; el nu este nici în om, nici în lume, ""el se naște în confruntarea lor"". ""Ciuma"" (roman scris după război, în 1947) preconizează o morală colectivă care exaltă solidaritatea umană în fața răului."
2495710,957894,Caligula and Other Plays,0141188707,9780141188706,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2006,7,6,eng,Penguin Classics,false,45152959,4,211,295,72,7,5:26|4:30|3:14|2:1|1:1|total:72,,,,4.10,43,3,"['957894', '5744']","['Albert Camus', 'Stuart Gilbert']","['4.00', '4.07']",[],[],[],
12033276,957894,O Avesso e o Direito seguido de Discurso da Suécia,,9789723828467,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1404229616l/12033276._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1404229616l/12033276._SY75_.jpg,2007,6,,por,Livros do Brasil,false,16999693,5,128,288,75,3,5:15|4:37|3:20|2:2|1:1|total:75,1958,,,3.84,45,1,"['957894', '5225705']","['Albert Camus', 'Sousa Victorino']","['4.00', '3.88']",[],[],[],"O Avesso e o Direito é o primeiro livro de Albert Camus, Foi publicado ainda na Argélia, em 1937, com a tiragem muito discreta de 350 exemplares. Só em 1958, quando o autor já se tinha tornado uma celebridade, é que o livro seria reeditado, desta vez em França. E contudo, este livro impregna toda a restante obra de Camus. Estão aqui presentes o fascínio da luz e da felicidade, as primeiras suspeitas do absurdo («toda a absurda simplicidade do mundo»), os temas do silêncio, da mãe, da indiferença mas também do amor, que irão perpassar ao longo de todos os seus outros romances, e também de muitas das suas reflexões. A presente edição inclui também o Discurso que Camus proferiu em Dezembro de 1957, em Estocolmo, durante a cerimónia em que lhe foi entregue o prémio Nobel de literatura. É um texto que resume bem a sua concepção do ofício de escritor: este «não pode hoje pôr-se ao serviço daqueles que fazem a história; tem antes de servir aqueles que a sofrem.»"
40655252,957894,L'étranger,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,63184976,1,110,259,62,2,5:30|4:17|3:11|2:4|1:0|total:62,,,,4.18,62,2,['957894'],['Albert Camus'],['4.00'],[],[],[],
312872,957894,Youthful Writings,0394495357,9780394495354,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,1758673,8,251,249,66,2,5:18|4:20|3:24|2:3|1:1|total:66,1967,,,3.77,42,0,"['957894', '128728']","['Albert Camus', 'Paul Viallaneix']","['4.00', '3.86']",[],[],[],
207617,957894,Islands and Other Essays,1892295954,9781892295958,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2004,11,1,,Green Integer,false,200948,8,242,244,58,8,5:28|4:20|3:5|2:4|1:1|total:58,1999,9,1,4.21,43,7,"['121447', '957894']","['Jean Grenier', 'Albert Camus']","['3.93', '4.00']",['3931684'],['Steven Light'],['4.14'],"French philosopher Jean Grenier was the teacher of another famous French author, Albert Camus. Here are the major essays by Grenier, published in France in 1959. These are lovingly written and combine the personal with the speculative. A memoir of his cat Maoulou becomes an essay on the nature of death; a series of childhood memories becomes the basis for an essay on his attraction to the void."
563045,957894,Maximes et Pensées: Caractères et Anecdotes,2070373568,9782070373567,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460987268l/563045._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460987268l/563045._SY75_.jpg,1982,2,11,,Gallimard,false,550182,13,202,242,59,2,5:26|4:19|3:10|2:2|1:2|total:59,1982,,,4.10,48,2,"['308646', '957894', '18662878']","['Nicolas Chamfort', 'Albert Camus', 'Geneviève Renaux']","['4.03', '4.00', '4.17']",[],[],[],"Un enfant naturel, admirablement doué, beau comme l'Amour, qui ne fait la conquête de la haute société que pour lui dire son mépris et laisser la plus cruelle peinture des dernières années de l'Ancien Régime. La Révolution survenue, Chamfort s'y jette à corps perdu. Mais ce dernier des justes ne supporte pas ce que Robespierre et Marat imposent de violence et de sang à l'action politique et il tente de se tuer «dans des circonstances si horribles, écrit Albert Camus, qu'elles donnent sa dimension exacte à cette tragédie de la morale». Chamfort est «le moraliste de la révolte» et son œuvre «le récit d'une négation de tout qui finit par s'étendre à la négation de soi, une course vers l'absolu qui s'achève dans la rage du néant»."
763617,957894,The World Treasury of Modern Religious Thought,0316697702,9780316697705,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1298529635l/763617._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1298529635l/763617._SY75_.jpg,1990,2,1,,Little Brown and Company,false,749700,3,236,238,63,8,5:18|4:20|3:20|2:3|1:2|total:63,1990,1,,3.78,62,8,"['5414963', '957894', '29357', '23117', '38285', '1069006', '36913', '46407', '35812', '195780', '11038', '97830', '11628', '8734', '1211478', '9810', '148309', '5593603', '47146', '12080', '46259', '4185803', '119043', '226829', '41343', '157616', '63191', '14521', '24706', '7014283', '6172', '204080', '5387', '40967', '85920', '29333', '18395', '72357', '112836', '59323', '14676600', '23924', '19771050', '1938', '10017', '7084', '718319', '15865']","['Jaroslav Pelikan', 'Albert Camus', 'Martin Buber', 'Karl Barth', 'C.G. Jung', 'C.S. Lewis', 'Rabindranath Tagore', 'Seyyed Hossein Nasr', 'Georges Bernanos', 'Gerard Manley Hopkins', 'Immanuel Kant', 'Jane Ellen Harrison', 'Edward Gibbon', 'Dorothy L. Sayers', 'James George Frazer', 'Albert Einstein', 'Alfred North Whitehead', 'Étienne Gilson', 'Albert Schweitzer', 'Ralph Waldo Emerson', 'Fazlur Rahman', 'Nathan Söderblom', 'Dorothy Day', 'Gilbert Murray', 'Paul Tillich', 'Friedrich Heiler', 'Muhammad Iqbal', 'Mircea Eliade', 'John Henry Newman', 'G.K. Chesterton', 'Søren Kierkegaard', 'Anders Nygren', 'Pierre Teilhard de Chardin', 'Annemarie Schimmel', 'Ludwig Feuerbach', 'Dietrich Bonhoeffer', 'Simone Weil', 'Sarvepalli Radhakrishnan', 'Evelyn Underhill', 'Gershom Scholem', 'Abraham Heschel', 'Martin Luther King Jr.', 'Aleksandr Solzhenitsyn', 'Friedrich Nietzsche', 'Sigmund Freud', 'Karl Marx', 'William Ernest Henley', 'William  James']","['4.16', '4.00', '4.10', '4.11', '4.21', '4.15', '4.13', '4.14', '3.83', '4.09', '3.91', '4.02', '4.04', '4.05', '4.03', '4.08', '4.01', '4.19', '3.98', '4.07', '4.09', '3.84', '4.10', '3.89', '4.07', '3.88', '4.41', '4.07', '4.18', '3.97', '4.07', '3.97', '4.06', '4.02', '3.75', '4.26', '4.13', '4.17', '4.08', '4.15', '3.79', '4.46', '4.05', '4.05', '3.82', '3.74', '4.29', '4.00']",[],[],[],"This world treasury is a collection of some of the greatest and most profound pieces of religious, contemplative and inspirational writings of our time. The contributors represent a range of perspectives from the early 19th century to the present day. They include such figures as Albert Camus, Friedrich Nietzche, Alexander Solzhenitsyn, Fyodor Dostoyevsky, Ralph Waldo Emerson and Muhammed Iqbal. The collection is organized topically into eight sections that treat such major themes as the will to believe, the grandeur of God and visions of the other world."
