id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
32585,18317,Hunger,0486431681,9780486431680,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1456243307l/32585._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1456243307l/32585._SY75_.jpg,2003,11,17,eng,Dover Publications,false,3135610,69,91008,164587,40638,2855,5:15614|4:15048|3:7150|2:2049|1:777|total:40638,1890,,,4.05,28703,1416,['18317'],['Knut Hamsun'],['4.00'],"['488173', '6722570']","['George Egerton', 'Viki Kärkkäinen']","['4.06', '4.07']","One of the most important and controversial writers of the 20th century, Knut Hamsun made literary history with the publication in 1890 of this powerful, autobiographical novel recounting the abject poverty, hunger and despair of a young writer struggling to achieve self-discovery and its ultimate artistic expression. The book brilliantly probes the psychodynamics of alienation, obsession, and self-destruction, painting an unforgettable portrait of a man driven by forces beyond his control to the edge of the abyss. Hamsun influenced many of the major 20th-century writers who followed him, including Kafka, Joyce and Henry Miller. Required reading in world literature courses, the highly influential, landmark novel will also find a wide audience among lovers of books that probe the ""unexplored crannies in the human soul"" (George Egerton)."
8878152,18317,Die schönsten Romane. Hunger/Segen der Erde/Das letzte Kapitel,3471778543,9783471778548,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1317494481l/8878152._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1317494481l/8878152._SY75_.jpg,1981,11,,ger,List,false,13753893,1,11,15,4,0,5:0|4:3|3:1|2:0|1:0|total:4,,,,3.75,4,0,['18317'],['Knut Hamsun'],['4.00'],"['4753713', '4114330', '820781']","['Julius Sandmeier', 'Sophie Angermann', 'Erwin Magnus']","['3.82', '3.85', '3.97']",
36131898,18317,Опустошитель #22. Хронос,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1503827401l/36131898._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1503827401l/36131898._SX50_.jpg,2017,,,rus,Опустошитель,false,57729969,1,4,15,3,0,5:3|4:0|3:0|2:0|1:0|total:3,,,,5.00,3,0,"['7077257', '17126355', '5785950', '18317', '9632', '17126356', '165858', '3005413', '7215395', '17054583', '14290842', '17126357', '6534239', '15650395', '17126358', '17029326', '17854', '16301142', '82974']","['Вадим Климов', 'Николай Болошнев', 'Миша Вербицкий', 'Knut Hamsun', 'Witold Gombrowicz', 'Максим Горюнов', 'Salvador Dalí', 'Александр Дугин', 'Валерий Кислов', 'Алексей Лапшин', 'Эдуард Лимонов', 'Фариза Муртазалиева', 'Jean Parvulesco', 'Нестор Пилявский', 'Екатерина Писарева', 'Адам Ранджелович', 'Bertrand Russell', 'Жюли Реше', 'Julius Evola']","['3.93', '4.43', '4.11', '4.00', '3.91', '5.00', '4.03', '3.30', '4.05', '4.13', '3.80', '5.00', '4.33', '4.23', '5.00', '4.60', '4.02', '3.92', '4.17']",[],[],[],"Древнегреческий философ закрепощает время, подстраивает его под филистерский образец, пользуясь бесконечной математической делимостью. Перешагнуть через дурную бесконечность Зенона есть первый шаг на пути к настоящим событиям, настоящей жизни и настоящему времени. Вместе с Опустошителем #22. Хронос мы покидаем пределы внутренней бесконечности, словно склеп с давно забытыми покойниками, причем забытыми вполне заслуженно. Сальвадор Дали, Витольд Гомбрович, Бертран Рассел, Эдуард Лимонов, Юлиус Эвола, Жан Парвулеско, Миша Вербицкий и прочие крупицы в сломанных песочных часах напомнят вам об упущенных возможностях. Чтобы вы больше не забывали о них никогда."
35783325,18317,Umrenningar I & II,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1500768658l/35783325._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1500768658l/35783325._SX50_.jpg,1973,,,isl,Almenna bókafélagið,false,57280293,1,5,15,3,1,5:3|4:0|3:0|2:0|1:0|total:3,1927,,,5.00,3,1,['18317'],['Knut Hamsun'],['4.00'],['17048842'],['Stefán Bjarman'],['4.75'],"Knut Hamsun (1859-1952) er tvímælalaust einn allra fremsti skáldsagnahöfundur, sem uppi hefur verið, og áhrif hans, göldrum lík, eru hvarvetna auðsæ í heimsbókmenntum. Hér á landi kom nafn hans snemma á hvers manns varir og árið 1960 gaf AB út Gróður jarðar, hina miklu skáldsögu, sem tryggði höfundi sínum Nóbelsverðlaun og stundum hefur verið nefnd mesta skáldsaga allra tíma. En með Umrenningum er loks komin út á íslenzku sú skáldsaga Hamsuns, sem jafnoft hefur verið nefnd ein skemmtilegasta skáldsaga aldarinnar. <br /><br />Umrenningar, eða Landstrykere eins og sagan heitir á norsku, kom fyrst út 1927 og táknaði í raun þáttaskil á rithöfundaævi skáldsins. Með henni var Hamsun laus orðinn úr þeirri sjálfheldu, sem hafði þjakað hann um skeið, og þar með hófst það tímabil í lífi hans, sem var ekki aðeins frjósamast í skáldlegu tilliti, heldur jafnframt hamingjuríkast. Og þessa hvorutveggja bera Umrenningar mjög auðsætt vitni. Óvíða er snilld hins furðulega töframanns jafnfersk og lifandi, og meðal þess flökkulýðs, sem Hamsun lýsir þar af elskulegri innlifun og frásagnargleði, má finna heilt litróf af sindrandi persónugerðum, sem hver um sig verður lesandanum með öllu ógleymanleg. <br /><br />Stefán Bjarman hefur snúið sögunni á íslenzku, en hann hefur fyrir löngu getið sér einróma lof fyrir vandasömustu þýðingar, svo sem á Þrúgum reiðinnar eftir John Steinbeck."
40814183,18317,Visatorii. Cer de toamna instelat,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531654851l/40814183._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531654851l/40814183._SX50_.jpg,1998,,,rum,Univers,false,63567854,2,6,14,3,0,5:2|4:1|3:0|2:0|1:0|total:3,,,,4.67,2,0,['18317'],['Knut Hamsun'],['4.00'],[],[],[],
26449141,18317,Дама из Тиволи,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442123282l/26449141._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442123282l/26449141._SY75_.jpg,,,,rus,,false,46454058,1,15,13,6,0,5:0|4:0|3:2|2:3|1:1|total:6,,,,2.17,6,0,"['18317', '2967640']","['Knut Hamsun', 'Кнут Гамсун']","['4.00', '3.93']",[],[],[],"На концерте в Тиволи рассказчик замечает пристально разглядывающую его даму. Познакомившись и разговорившись с женщиной, он получает странное предложение: раскопать могилу мертвого ребенка."
2615423,18317,Bjørger: Erzählung,3471778586,9783471778586,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1462823578l/2615423._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1462823578l/2615423._SY75_.jpg,,,,ger,,false,4902864,4,12,13,5,0,5:0|4:0|3:3|2:2|1:0|total:5,1878,,,2.60,3,0,['18317'],['Knut Hamsun'],['4.00'],[],[],[],
51107985,18317,Hunger (Classics To Go),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,75903114,1,5,13,3,1,5:2|4:0|3:1|2:0|1:0|total:3,,,,4.33,3,1,['18317'],['Knut Hamsun'],['4.00'],[],[],[],
15980358,18317,Nobel Prize Reader,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1371461541l/15980358._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1371461541l/15980358._SX50_.jpg,1965,,,eng,Eagle Books,false,21732415,1,23,13,3,0,5:1|4:2|3:0|2:0|1:0|total:3,1965,1,1,4.33,3,0,"['125974', '7136212', '48535', '29963', '14047178', '5217', '1709', '19405', '7330', '14167341', '7702', '46466', '354530', '1545124', '1113469', '1466', '89330', '61023', '7136214', '957894', '7902', '648081', '6989', '38266', '142051', '54428', '36913', '18317']","['Leo Hamalian', 'Edmond L. Volfe', 'Anatole France', 'W.B. Yeats', 'Władysław Stanisław Reymont', 'George Bernard Shaw', 'Grazia Deledda', 'Thomas Mann', 'Sinclair Lewis', 'Ivan Alekseyevich Bunin', 'Luigi Pirandello', 'Roger Martin du Gard', 'Robert J. Clements', 'Johannes V. Jensen', 'Hermann Hesse', 'Jean-Paul Sartre', 'Pär Lagerkvist', 'François Mauriac', 'Haldor Laxness', 'Albert Camus', 'Boris Pasternak', 'Bjørnstjerne Bjørnson', 'Rudyard Kipling', 'Selma Lagerlöf', 'Maurice Maeterlinck', 'Gerhart Hauptmann', 'Rabindranath Tagore', 'Knut Hamsun']","['4.03', '4.33', '3.90', '4.16', '3.45', '3.91', '3.64', '3.94', '3.76', '4.05', '3.96', '4.07', '3.69', '3.74', '4.05', '3.99', '3.80', '4.32', '4.33', '4.00', '4.03', '3.38', '3.93', '3.85', '3.79', '3.32', '4.13', '4.00']",[],[],[],
20642451,18317,Sproget i fare,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,dan,,false,39933895,2,3,12,3,3,5:2|4:0|3:0|2:1|1:0|total:3,1918,1,1,4.00,3,3,['18317'],['Knut Hamsun'],['4.00'],[],[],[],
36526676,18317,ส้มจากซิซิลี,,9786167184753,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1509701220l/36526676._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1509701220l/36526676._SY75_.jpg,2017,9,,tha,นาคร,false,58250650,1,14,12,3,2,5:1|4:1|3:1|2:0|1:0|total:3,,,,4.00,3,2,"['7702', '39326', '48535', '6989', '1455', '704', '36913', '17292734', '14047178', '18317', '15431736', '38266', '1466']","['Luigi Pirandello', 'Heinrich Böll', 'Anatole France', 'Rudyard Kipling', 'Ernest Hemingway', 'Pearl S. Buck', 'Rabindranath Tagore', 'Bjørnstjerne Martinus Bjørnson', 'Władysław Stanisław Reymont', 'Knut Hamsun', 'Paul Johann Ludwig Heyse', 'Selma Lagerlöf', 'Jean-Paul Sartre']","['3.96', '3.87', '3.90', '3.93', '3.83', '3.98', '4.13', '4.00', '3.45', '4.00', '4.00', '3.85', '3.99']",[],[],[],รศ. ทองสุก เกตุโรจน์ แปลเรื่องสั้นคลาสสิกที่ถือเป็นต้นตำรับหรือต้นแบบของวรรณกรรมชั้นดีของโลกไว้หลายเรื่อง โดยจุดประสงค์เพื่อนำมาสอนในวิชา “การเขียนแบบสร้างสรรค์” และได้คัดสรร-ปรับปรุงเนื้อหาของตัวบทมาหลายครั้ง จนเรียกว่าไม่มีที่ติ เรื่องสั้นที่อาจารย์ทำด้วยความรักและเป็นการคัดสุดยอดเรื่องสั้น ในหลากหลายมุมมอง เทคนิคกลวิธี โครงเรื่อง ฉาก และสารัตถะ เป็นชุดเรื่องสั้นสมัยใหม่ที่น่าศึกษา น่าอ่านอย่างยิ่งชุดหนึ่ง หากจะปล่อยให้เป็นเพียงเอกสารการสอน เรื่องสั้นสร้างสรรค์เหล่านี้ก็จะรับรู้ในวงแคบ สังคมเราก็จะขาดโอกาสการเสพวรรณกรรมชั้นดีของโลก<br /><br />เรื่องที่คัดมาเป็นของนักเขียนโนเบลทั้งสิ้น เรียกว่าตัวนักเขียนได้รับการคัดสรรมาแล้วชั้นหนึ่ง ส่วนการคัดเรื่องเพื่อนำมากล่าวถึงอย่างพินิจพิเคราะห์สำหรับการศึกษาวรรณกรรมสมัยใหม่ในทางสร้างสรรค์ สำหรับสังคมไทยนั้นก็เป็นการคัดสรรอีกชั้นของตัวผู้แปลเอง<br /><br />สารบัญ<br /><br />- ส้มจากซิซิลี<br />- เหมือนฝันร้าย<br />- มาดาม เดอ ลูซี<br />- หนูน้อยโทบราห์<br />- ฆาตกร<br />- ปีศาจเฒ่า<br />- ศัตรู<br />- คุณหนู<br />- พ่อ<br />- มัจจุราช<br />- ผีหลอก<br />- เนื้อคู่<br />- เหมือนเงิน<br />- ก่อนถูกประหาร
44643944,18317,Благодатта на земята. Пан. Мечтател,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554668187l/44643944._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554668187l/44643944._SX50_.jpg,1928,,,bul,Иванъ Г. Игнатовъ & Синове,false,69508436,1,5,12,3,0,5:1|4:1|3:1|2:0|1:0|total:3,,,,4.00,3,0,"['18317', '17997189']","['Knut Hamsun', 'Кнут Хамсун']","['4.00', '3.76']","['19006314', '4108548', '7759907']","['Д. Осинин', 'Константин Константинов', 'Симеон Андреев']","['4.00', '4.01', '4.53']",Growth of the Soil (1917)<br />Pan (1894)<br />Dreamers (1904)
30336898,18317,Berømte noveller,8270101206,9788270101207,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1488398948l/30336898._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1488398948l/30336898._SY75_.jpg,1982,,,nor,Det beste,false,50835048,1,14,11,3,0,5:1|4:0|3:2|2:0|1:0|total:3,1981,,,3.67,3,0,"['585', '16839', '3565', '18362', '302660', '7735', '1244', '3487', '704', '5031025', '4176632', '39326', '6878', '36913', '45712', '7728', '120374', '3535', '8993', '722688', '3345', '6076026', '51575', '2572', '8147', '273838', '4624490', '37848', '880695', '957894', '64199', '17623', '4273', '18317', '1455', '431149', '2995925', '8734', '5420035', '18791', '14041535', '55397', '24956', '15297505', '13388', '2533', '48535', '35258', '15297506', '128382']","['John Steinbeck', 'James Thurber', 'Oscar Wilde', 'Sholom Aleichem', 'Hjalmar Söderberg', 'Irwin Shaw', 'Mark Twain', 'Aldous Huxley', 'Pearl S. Buck', 'Anton Chekhov', 'W. Somerset Maugham', 'Heinrich Böll', 'John Updike', 'Rabindranath Tagore', 'Katherine Mansfield', 'Doris Lessing', 'Marcel Aymé', 'William Faulkner', 'O. Henry', 'Corrado Alvaro', 'Joseph Conrad', 'Saki', 'Colette', 'Rumer Godden', 'Karen Blixen', 'Ring Lardner', 'Edgar Allan Poe', 'Alberto Moravia', 'H.G. Wells', 'Albert Camus', ""Frank O'Connor"", 'D.H. Lawrence', 'Roald Dahl', 'Knut Hamsun', 'Ernest Hemingway', 'Truman Capote', 'M.R. James', 'Dorothy L. Sayers', 'Gregorio López y Fuentes', 'Guy de Maupassant', 'Maksim Gorkij', 'Nadine Gordimer', 'Dorothy Parker', 'Kathrine Anne Porter', 'Shirley Jackson', 'Graham Greene', 'Anatole France', 'Yukio Mishima', 'Lilika Nakos', 'Leo Tolstoy']","['3.93', '3.95', '4.10', '4.10', '3.80', '4.10', '3.86', '3.99', '3.98', '3.96', '4.04', '3.87', '3.80', '4.13', '3.78', '3.65', '3.88', '3.85', '4.08', '3.66', '3.50', '3.94', '3.80', '4.10', '4.00', '3.90', '4.17', '3.74', '3.83', '4.00', '4.04', '3.59', '4.13', '4.00', '3.83', '4.01', '3.96', '4.05', '3.73', '3.86', '3.91', '3.57', '4.08', '3.67', '3.95', '3.89', '3.90', '3.93', '3.67', '4.06']",[],[],[],as well as <br /><br />Alphonse Daudet<br />F. Scott Fitzgerald<br />Hernando Tellez<br />James Joyce<br />Damon Runyon<br />Machado de Assis<br />Gabrielle Roy
36175231,18317,I eventyrland / På gjengrodde stier,,9788205379473,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1504460154l/36175231._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1504460154l/36175231._SX50_.jpg,2009,,,nor,Gyldendal,false,78815156,1,7,11,3,0,5:1|4:1|3:0|2:1|1:0|total:3,,,,3.67,3,0,"['18317', '144310']","['Knut Hamsun', 'Lars Frode Larsen']","['4.00', '3.96']",[],[],[],
10670841,18317,Pan / Vagabundentage,3809022128,9783809022121,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1986,1,,,Limes Verlag,false,15580373,1,5,11,3,0,5:1|4:0|3:2|2:0|1:0|total:3,1986,1,,3.67,3,0,['18317'],['Knut Hamsun'],['4.00'],[],[],[],
45696090,18317,Pan. Wiktoria. Marzyciele,8381162971,9788381162975,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1557406963l/45696090._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1557406963l/45696090._SY75_.jpg,2019,4,29,pol,Zysk i S-ka,false,70463229,1,6,9,3,1,5:0|4:0|3:3|2:0|1:0|total:3,,,,3.00,3,1,['18317'],['Knut Hamsun'],['4.00'],['14739929'],['Czesław Kędzierski'],['3.50'],"<b>Opowieści o trudnej miłości oraz pięknie północnej przyrody.</b><br /><br />Trzy powieści norweskiego noblisty są obowiązkową lekturą dla miłośników literatury skandynawskiej.<br /><br />W prozie Knuta Hamsuna dominują charyzmatyczne, targane namiętnościami postaci oraz bezwzględna, niewzruszona natura. Telegrafista Rolandsen z <i>Marzycieli</i> to człowiek targany wielkimi namiętnościami, ekscentryczny wynalazca i kochliwy artysta o burzliwym życiu. Jednak jego fantazja, wewnętrzna energia i emocjonalność nie znajdują zrozumienia społeczności wioski rybackiej, w której przyszło mu żyć. Wśród wszystkich marzeń i tajemnic telegrafista szuka drogi do serca ukochanej kobiety. Bohaterami <i>Wiktorii</i> są wrażliwi, lecz dumni młodzi ludzie – to opowieść o miłości, która bardziej dzieli, niż łączy. Z kolei porucznik Thomas Glahn z <i>Pana</i> spędza rok w lasach dalekiej Północy, jednocząc się z naturą. Tam spotyka miłość - równie niezwykłą jak zniewalające, ale krótkie i kapryśne północne lato....<br /><br />Gorące emocje w krajobrazach mroźnej Północy oraz wzruszające historie – za to czytelnicy kochają skandynawską prozę."
