id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
66414,36913,Gitanjali,1420926306,9781420926309,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348514071l/66414._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348514071l/66414._SY75_.jpg,2005,1,1,eng,Digireads.com,false,2066877,432,25677,36515,8448,551,5:4640|4:2420|3:1005|2:237|1:146|total:8448,1910,,,4.32,5774,362,"['36913', '29963']","['Rabindranath Tagore', 'W.B. Yeats']","['4.13', '4.16']",[],[],[],"Nobel laureate Rabindranath Tagore was one of the most important writers in 20th-century Indian literature. Among his expansive and impressive body of work, ""Gitanjali"" is regarded as one of his greatest achievements, and has been a perennial bestseller since it was first published in 1910."
36693653,36913,The Definitive Tagore,8129148188,9788129148186,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579054628l/36693653._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579054628l/36693653._SY75_.jpg,2017,8,6,eng,Rupa Publications India,false,58491240,1,43,39,11,1,5:1|4:5|3:4|2:1|1:0|total:11,,,,3.55,11,1,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],"The Definitive Tagore, a collection of Tagore’s finest works, includes some of his most famous writings such as Chokher Bali, a classic exposition of an extramarital affair that takes place within the confines of a joint family; Gitanjali, verses from his Nobel Prize winning composition; Nationalism, an acclaimed essay which calls for a future based on racial tolerance and cooperation between people everywhere and some of his best-known stories, including ‘The Hungry Stones’, a gripping tale of the supernatural and ‘The Cabuliwallah’, a poignant portrayal of an adored character of Indian fiction.<br />Encompassing works of one of the most influential writers of the modern era, this selection will give a glimpse into the mind of a visionary and some of his path-breaking ideas"
28172163,36913,Hidden Treasure (Tagore Classics),,9788184972047,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1449824995l/28172163._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1449824995l/28172163._SX50_.jpg,2011,,,eng,BPI India,false,48189996,2,46,39,11,2,5:3|4:4|3:1|2:2|1:1|total:11,,,,3.55,7,1,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
7845252,36913,De L'aube au Crépuscule,2710308657,9782710308652,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,fre,,false,10950132,3,13,38,9,1,5:4|4:3|3:2|2:0|1:0|total:9,1998,1,1,4.22,4,1,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
166363,36913,The One and the Many,1896209343,9781896209340,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328697456l/166363._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328697456l/166363._SX50_.jpg,2009,1,15,,Bayeux Arts,false,160647,1,17,38,8,1,5:6|4:2|3:0|2:0|1:0|total:8,1997,10,,4.75,8,1,"['36913', '1466649']","['Rabindranath Tagore', 'John Berridge']","['4.13', '4.60']",[],[],[],"This elegant volume of Tagore's poems, translated, is copiously illustrated by colour photographs from John Berridge, Professor of Religion at Xavier University, Antigonish, Canada. <br /><br /> William Radice, who has translated Tagore for years, is a Professor at the School of Oriental and African Studies at the University of London. He is also a poet in his own right.<br /><br /> The second translator, Ketaki Kushari Dyson, was born in Calcutta in 1940 and educated at Calcutta and Oxford. In 1963 she became the first Indian woman to gain a First in English Literature at Oxford. She also has a doctorate from Oxford. Based in Britain since her marriage to an Englishman, she maintains close links with the literary life of her native city and is regarded as a significant Bengali writer of her generation. <br /><br /><br /><br /><br />"
36398725,36913,রাজা,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1507827267l/36398725._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1507827267l/36398725._SX50_.jpg,1920,,,ben,,false,58092086,1,18,38,8,0,5:6|4:2|3:0|2:0|1:0|total:8,,,,4.75,8,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],"রাজা হল রবীন্দ্রনাথ ঠাকুর রচিত একটি নাটক। ১৯১০ সালে এই নাটকটি রচিত হয়। এটি একটি ""রূপক-সাংকেতিক নাটক"" হিসেবে চিহ্নিত। রাজা নাটকের আখ্যানভাগ মহাবস্তু গ্রন্থের রাজা কুশের বৌদ্ধ কাহিনি অবলম্বনে রচিত। এই নাটকের একটি মঞ্চায়ন-উপযোগী সংক্ষিপ্ত সংস্করণ অরূপরতন নামে ১৯২০ সালে প্রকাশিত হয়।<br /><br />সুকুমার সেনের মতে রাজা রবীন্দ্রনাথের প্রথম যথার্থ সাংকেতিক নাটক। নাটকের মূল উপজীব্য বিষয় হল মানুষের হৃদয়ে ঈশ্বরের গোপন ক্রিয়া।"
437466,36913,Three Plays,0195653653,9780195653656,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2001,10,4,,"Oxford University Press, USA",false,426331,3,30,38,10,1,5:1|4:6|3:3|2:0|1:0|total:10,1953,1,1,3.80,5,0,['36913'],['Rabindranath Tagore'],['4.13'],['2860344'],['Ananda Lal'],['4.00'],"A slightly shortened version of a book that was first published in 1987 by the MP Birla Foundation, this volume contains translations of three of Tagore's major plays, Red Oleanders, Tapati and Formless Jewel. Also included here is a detailed introduction to Tagore as a playwright."
37671296,36913,গিন্নি,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ben,,false,59280511,2,29,38,13,1,5:0|4:4|3:4|2:5|1:0|total:13,,,,2.92,11,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
44150659,36913,গল্পগুচ্ছ,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,68665019,2,29,37,8,0,5:5|4:3|3:0|2:0|1:0|total:8,,,,4.62,8,0,"['36913', '18994456']","['Rabindranath Tagore', 'রবীন্দ্রনাথ ঠাকুর']","['4.13', '4.07']",[],[],[],
28512818,36913,খেয়া,,9788175224889,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1452535933l/28512818._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1452535933l/28512818._SX50_.jpg,1906,,,ben,Visva-Bharati Granthana-Vibhaga,false,48669683,1,28,37,10,0,5:3|4:4|3:1|2:1|1:1|total:10,1906,,,3.70,10,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
911217,36913,"The Housewarming, And Other Selected Writings",0837182409,9780837182407,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,896320,5,28,37,9,2,5:3|4:4|3:2|2:0|1:0|total:9,1960,1,1,4.11,6,2,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
31372019,36913,Kabir by Tagore,,9789383453115,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1470662323l/31372019._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1470662323l/31372019._SX50_.jpg,2013,10,10,eng,Suryastra,true,52060947,4,22,36,8,2,5:5|4:2|3:1|2:0|1:0|total:8,2013,10,10,4.50,4,2,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],"Imagine discovering the yoga of devotion. This classic work expresses the 15th Century poet Kabir’s work finding it equally relevant for future generations as the poetry expresses unity amidst diversity, and shows a single thread running through humanity.<br /><br />ABOUT THE AUTHOR<br /><br />Nobel Prize winner Rabindranath Tagore, whose 150th birth commemoration was celebrated in 2011 translated Kabir’s work at the turn of the 20th Century whilst Bengal was being partitioned on religious grounds."
22588691,36913,Collected Works,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,true,42068138,1,32,36,8,0,5:6|4:0|3:2|2:0|1:0|total:8,2013,12,30,4.50,8,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],"Rabindranath Tagore's Collected Works contained 6 works written by Rabindranath Tagore (7 May 1861 – 7 August 1941), sobriquet Gurudev, was a Bengali polymath who reshaped his region's literature and music. Author of Gitanjali and its ""profoundly sensitive, fresh and beautiful verse"", he became the first non-European to win the Nobel Prize in Literature in 1913. In translation his poetry was viewed as spiritual and mercurial; however, his ""elegant prose and magical poetry"" remain largely unknown outside Bengal. Tagore introduced new prose and verse forms and the use of colloquial language into Bengali literature, thereby freeing it from traditional models based on classical Sanskrit. He was highly influential in introducing the best of Indian culture to the West and vice versa, and he is generally regarded as the outstanding creative artist of modern South Asia. <br />These are the 6 works of Rabindranath Tagore in this book: <br />1. Creative Unity (1922) <br />2. The Home and the World (1916) <br />3. The Gardener (1913) <br />4. The Crescent Moon (1913) <br />5. Sadhana: The Realisation of Life (1913) <br />6. One Hundred Poems (1915) <br />"
2654318,36913,Springs of Indian Wisdom,0070734186,9780070734180,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1316614512l/2654318._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1316614512l/2654318._SY75_.jpg,1965,1,1,eng,Herder Book Center,false,2679086,1,20,36,8,2,5:5|4:2|3:1|2:0|1:0|total:8,1965,,,4.50,8,2,"['5867530', '6540026', '5810891', '1273986', '36913']","['Sri Aurobindo', 'E. Hettinger', 'Mahatma Gandhi', 'Ramakrishna', 'Rabindranath Tagore']","['4.39', '3.92', '4.06', '4.43', '4.13']",[],[],[],
4317081,36913,Four Stories from Tagore - OBER - Grade 5 (Orient BlackSwan Easy Readers),8125025200,9788125025207,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1476048446l/4317081._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1476048446l/4317081._SY75_.jpg,2003,,,,,false,4364879,1,40,36,11,0,5:2|4:4|3:2|2:1|1:2|total:11,,,,3.27,11,0,"['36913', '1316998']","['Rabindranath Tagore', 'Swapna Dutta']","['4.13', '3.83']",[],[],[],"towering figure of the Bengal Renaissance, Tagore's influence on Bangla literature has still not diminished. During a long and creative career, he excelled in the different art forms that he practised-poetry, drama, music, novels and short stories. In 1901, he founded Shantiniketan (Abode of Peace), in Bolpur near Kolkata, an educational institution where education was to be imparted in an unrestricted manner. He was the first Indian to win the Nobel Prize in 1913, for his poetic work Gitanjali (An Offering of Songs) which he himself had translated into English from his various volumes of poetry. He was knighted in 1915, but returned Bagh massacre of 1919. He died in 1941, heartbroken by a number of personal tragedies and disillusioned by the outbreak of the Second World War in Europe. Through primarily remembered as a poet, Tagore s short stories have earned a pride in modern Bangla literature. The stories in this collection are respresentative of Tagore s writings. We find the empathy of a father for a stranger in The Kabuliwala, the sorrow of parting in The Postmaster, the comic in When Wishes Come True and the social divide that riches cause in The Return Gift."
34398755,36913,Galpoguchchha,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,55497956,1,17,35,7,1,5:7|4:0|3:0|2:0|1:0|total:7,,,,5.00,7,1,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
36592040,36913,মুক্তধারা,,9788175220089,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1510636138l/36592040._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1510636138l/36592040._SX50_.jpg,2015,4,,ben,Visva-Bharati,false,58341767,1,16,35,8,0,5:4|4:3|3:1|2:0|1:0|total:8,1923,4,,4.38,8,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],A drama set in Ancient India.
166354,36913,Rabindranath Tagore,848403707X,9788484037071,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2004,4,1,,Edimat Libros,false,45486250,8,47,35,8,0,5:6|4:0|3:1|2:1|1:0|total:8,1983,,,4.38,8,0,"['36913', '34693']","['Rabindranath Tagore', 'Edimat Libros']","['4.13', '4.03']",[],[],[],These volumes represent each author's best and most famous writings. This finely crafted and affordable series offers the works of these world-renowned authors to a wider audience.
29980081,36913,A Asa e a Luz,,9789723718720,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1461779874l/29980081._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1461779874l/29980081._SX50_.jpg,2016,4,,por,Assírio & Alvim,false,50378854,1,38,35,9,3,5:1|4:6|3:2|2:0|1:0|total:9,,,,3.89,9,3,"['36913', '15199074']","['Rabindranath Tagore', 'Joaquim M. Palma']","['4.13', '4.22']",[],[],[],"O conteúdo desta edição em língua portuguesa compreende duas obras de Tagore: ""Stray Birds"" (""Pássaros Perdidos"") e ""Fireflies"" (""Pirilampos""), que têm em comum o facto de estarem escritas num estilo literário que se expressa servindo-se de um número reduzido de palavras. Estamos, assim, no campo do aforismo, da epígrafe, do poema breve. <br />A atmosfera onde este exercício literário se passa tem a ver com a natureza da acção do indivíduo neste mundo, sendo essa acção, na sua relação com o que está mais além da matéria, encarada segundo uma perspectiva unificada e unificadora supotada pelos pilares da paz, justiça e liberdade. Para falar das várias faces dessa relação, o autor vai servir-se da perene e humilde sabedoria, da frase simples mas profunda, da poesia rarefeita, do vulnerável silêncio, que às vezes se pressente espreitando por detrás do verbal e do escrito."
16268955,36913,Streer Patra and Other Stories,,9788125040989,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1354775948l/16268955._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1354775948l/16268955._SY75_.jpg,2010,,,eng,Orient BlackSwan,false,22314532,1,53,35,8,0,5:4|4:3|3:1|2:0|1:0|total:8,,,,4.38,8,0,['36913'],['Rabindranath Tagore'],['4.13'],['4482594'],['Ratan K. Chattopadhyay'],['4.18'],"This three-volume English translation by Ratan Kumar Chattopadhyay called Selections from Galpaguchchha is a collection of sixty-one of Tagore s short stories broadly grouped under the themes of parting of ways, the relationship between men and women, and the power within the woman, respectively. <br /><br />Volume 3, the last in this series, is studded with gems such as Hungry Stones , The Wife s Letter , The Story of a Muslim Woman , Hidden Treasure and At Dead of Night . The theme of Hungry Stones is a tale hovering between dream and reality involving palace intrigue and unrequited love, and in The Wife s Letter , Mrinal breaks free from the stifling marital ties of fifteen years in what is an indictment of existing gender relations. A traditional Hindu girl out of gratitude for her elderly Muslim protector embraces his religion and falls in love with his son in The Story of a Muslim Woman ."
166399,36913,Omnibus 4,8129106388,9788129106384,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1512481807l/166399._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1512481807l/166399._SY75_.jpg,,,,eng,,false,160683,1,49,34,9,1,5:3|4:4|3:0|2:1|1:1|total:9,2005,2,2,3.78,9,1,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],"The Rabindranath Tagore Omnibus is a collection of six of Tagore's major works.<br /><br />Two Sister (Dui Bon), translated by Krishna Kripalani, was first published in 1943. One of Tagore's last novels, it explores the conflict that arises when a man does not find a mother-figure and sweetheart in the same woman, the poignancy and disturbing truth of the novel, makes it one of Tagore's finest.<br /><br />Sadhana, first published in 1913, is a collection of eight essays written during Tagore's six month visit to the United States and stemming from his endeavour to provide the West with a glimpse of the ancient spirit of India as manifested in its sacred texts as well as daily life.<br /><br />Letters to a Friend (1928) is a collection of letters written by Tagore to his lifelong friend and follower C.F. Andrews between the years 1913 and 1922, providing an intimate glimpse into the mind of the great man, as well as the cultural and political milieu of his day.<br /><br />The Parrot's Training and Other Stories is a delightful collection of short stories, including translations by Surendranath Tagore, Amiya Chakravarty and Rabindranath Tagore himself.<br /><br />The King of the Dark Chamber (Raja) was first published in 1914. Translated by Kshitish Chandra Sen and revised by Tagore, it is a thought-provoking allegory of the eternal spiritual adventure of man.<br /><br />Translated by Tagore and first published in 1913, Poems of Kabir is a collection of poems by the great Indian poet Kabir (1440-1518), demonstrating his mysticism and devotion to the spirit of universal brotherhood."
