id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
1566053,48535,The Portable Atheist: Essential Readings for the Nonbeliever,0306816083,9780306816086,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2007,11,6,eng,Da Capo Press/Perseus Books (Philadelphia),false,1558637,21,50586,67950,16889,496,5:6544|4:6004|3:3061|2:751|1:529|total:16889,2007,11,6,4.02,16086,446,"['3956', '8143161', '2742325', '10122', '122092', '45726', '55078', '45882', '173', '12793', '134805', '48535', '1244', '3345', '15905', '15591', '9494', '4178376', '7805', '10017', '9810', '3706', '84076', '280602', '17854', '64716', '7105', '10538', '6878', '384534', '47788', '7863309', '6952980', '333902', '1194', '111011', '445128', '134143', '2408', '86758', '3299', '3665', '16593', '14104911', '46245', '57651', '7084']","['Christopher Hitchens', 'Lucretius', 'Omar Khayyám', 'Thomas Hobbes', 'Baruch Spinoza', 'David Hume', 'James Boswell', 'Percy Bysshe Shelley', 'George Eliot', 'Charles Darwin', 'Leslie Stephen', 'Anatole France', 'Mark Twain', 'Joseph Conrad', 'Thomas Hardy', 'Emma Goldman', 'H.P. Lovecraft', 'Carl Van Doren', 'H.L. Mencken', 'Sigmund Freud', 'Albert Einstein', 'George Orwell', 'John Betjeman', 'Chapman Cohen', 'Bertrand Russell', 'Philip Larkin', 'Martin Gardner', 'Carl Sagan', 'John Updike', 'John Leslie Mackie', 'Michael Shermer', 'A.J. Ayer', 'Daniel C. Dennett', 'Charles Templeton', 'Richard Dawkins', 'Victor J. Stenger', 'Elizabeth S.  Anderson', 'Penn Jillette', 'Ian McEwan', 'Steven Weinberg', 'Salman Rushdie', 'Ibn Warraq', 'Sam Harris', 'A.C. Grayling', 'Ayaan Hirsi Ali', 'John Stuart Mill', 'Karl Marx']","['4.13', '4.00', '4.11', '3.80', '4.04', '3.95', '3.98', '4.01', '3.84', '3.99', '4.02', '3.90', '3.86', '3.50', '3.84', '4.05', '4.05', '4.02', '3.98', '3.82', '4.08', '4.07', '4.02', '4.02', '4.02', '4.07', '4.07', '4.24', '3.80', '4.02', '3.95', '3.96', '3.97', '4.02', '4.01', '3.99', '4.02', '4.04', '3.73', '4.04', '3.83', '4.01', '3.94', '3.89', '4.16', '3.90', '3.74']",[],[],[],"From the #1 New York Times best-selling author of <i>God Is Not Great</i>, a provocative and entertaining guided tour of atheist and agnostic thought through the ages with never-before-published pieces by Salman Rushdie, Ian McEwan, and Ayaan Hirsi Ali. Christopher Hitchens continues to make the case for a splendidly godless universe in this first-ever gathering of the influential voices--past and present--that have shaped his side of the current (and raging) God/no-god debate. <br /><br />With Hitchens as your erudite and witty guide, you'll be led through a wealth of philosophy, literature, and scientific inquiry, including generous portions of the words of Lucretius, Benedict de Spinoza, Charles Darwin, Karl Marx, Mark Twain, George Eliot, Bertrand Russell, Emma Goldman, H. L. Mencken, Albert Einstein, Daniel Dennett, Sam Harris, Richard Dawkins, and many others well-known and lesser known. And they're all set in context and commented upon as only Christopher Hitchens political and literary journalist extraordinaire can.” <i>(Los Angeles Times)</i> <br /><br />Atheist? Believer? Uncertain? No matter: <i>The Portable Atheist</i> will speak to you and engage you every step of the way."
38579845,48535,Cuentos europeos de fantasmas,8489142858,9788489142855,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1518631540l/38579845._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1518631540l/38579845._SY75_.jpg,2005,11,15,spa,Clan editorial,false,60183119,1,4,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,2005,11,15,3.00,1,0,"['5481957', '7267068', '529372', '7702', '45896', '5459013', '48535', '17712795', '54427', '4750', '17712796', '4371817', '1928298', '43219', '880695']","['Various', 'E.T.A. Hoffmann', 'Jean Lorrain', 'Luigi Pirandello', 'Mary Elizabeth Braddon', 'Charles-Ferdinand Ramuz', 'Anatole France', 'Mijail Yurevich Lermontov', 'Heinrich von Kleist', 'Émile Zola', ""Fitz - James O'Brien"", 'Emma Perodi', 'Georges Eekhoud', 'Gustav Meyrink', 'H.G. Wells']","['3.98', '3.83', '4.07', '3.96', '3.73', '3.56', '3.90', '3.50', '3.54', '3.93', '3.00', '3.83', '3.83', '3.88', '3.83']",[],[],[],"¿Por qué cuentos de fantasmas?<br />Por un lado, y recurriendo a la autoridad literaria de Ítalo Calvino, porque ""el cuento fantástico es uno de los productos más característicos de la narrativa del s. XIX"". Y por otro lado, porque en estos cuentos hay grandes dosis de filosofía y metafísica, las que necesita el individuo para explocarse su relación con la muerte, con los muertos o con los productos de su imaginación. Si a todo ello le añadimos el talento literario con que están escritos, la cautivadora tensión narrativa que mantiene al lector atrapado a lo largo de sus páginas, la respuesta es inapelable.<br />Como en otros libros de esta colección, un valor añadido en este caso es presentar al lector español autores de literaturas poco conocidas entre nosotros, como la rusa, la austriaca o la suiza."
21395133,48535,"201 Contes et Nouvelles d'Auteurs Célèbres (Maupassant, Poé, Gautier, Leroux, ...)",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,40692104,1,5,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,2012,11,13,3.00,1,0,"['18791', '48535', '4624490', '9057', '103384', '128382', '7450122']","['Guy de Maupassant', 'Anatole France', 'Edgar Allan Poe', 'Gaston Leroux', 'Théophile Gautier', 'Leo Tolstoy', 'Vanessa Massad']","['3.86', '3.90', '4.17', '3.95', '3.88', '4.06', '4.10']",[],[],[],
49384007,48535,La Rebelion De Los Angeles,1508945101,9781508945109,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,72148503,1,4,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,['48535'],['Anatole France'],['3.90'],[],[],[],"Narrada con delicioso estilo e iron�a venenosa, La Rebeli�n De Los �ngeles nos sit�a en el centro de la m�s audaz y quim�rica de las empresas imaginables: destronar al anciano y todopoderoso soberano: el Dios de la mitolog�a judeocristiana, el tirano del universo, el cruel Ialdabaoth. La acci�n comienza en la biblioteca de los Esparvieu, donde la pl�cida rutina diaria de su conservador se ve interrumpida por una serie de misteriosos des�rdenes y extra�as desapariciones, que nos conducen hasta los ambientes revolucionarios del Par�s de principios de siglo. Sin necesidad de recurrir a fantasmas esot�ricos, Anatole France logra una espl�ndida y divertida met�fora sobre la eterna lucha entre el bien y el mal, dando vida simplemente a los viejos es p�ritus familiares de la teolog�a cristiana."
17404746,48535,Clio and the Chateau de Vaux-le-Vicomte,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1923,,,eng,John Lane The Bodley Head Limited,false,24242113,1,2,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,1923,1,1,3.00,1,0,"['48535', '3269590']","['Anatole France', 'Winifred Stephens Whale']","['3.90', '3.88']",[],[],[],
25162853,48535,Baffling Detective Stories by the Great Masters of Mystery,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1426614852l/25162853._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1426614852l/25162853._SX50_.jpg,1928,,,,Walter J. Black,false,44866533,2,12,2,1,0,5:0|4:0|3:0|2:1|1:0|total:1,1928,,,2.00,1,0,"['620801', '60005', '395962', '4624490', '18791', '81433', '1017407', '1244', '90864', '3321022', '2448', '1462007', '13658186', '90779', '48535', '1794534', '1569298', '7799', '6989', '490295']","['E. Phillips Oppenheim', 'Anna Katharine Green', 'Eugène François Vidocq', 'Edgar Allan Poe', 'Guy de Maupassant', 'Edgar Wallace', 'Alfred Henry Lewis', 'Mark Twain', 'Richard Connell', 'Émile Gaboriau', 'Arthur Conan Doyle', 'J.S. Fletcher', 'Arthur C. Train', 'Sax Rohmer', 'Anatole France', 'Walter Davenport', 'Maurice Leblanc', 'Nathaniel Hawthorne', 'Rudyard Kipling', 'Frank L. Packard']","['3.74', '3.53', '3.50', '4.17', '3.86', '3.52', '3.39', '3.86', '3.94', '3.75', '4.20', '3.66', '2.00', '3.53', '3.90', '3.33', '3.89', '3.45', '3.93', '3.87']",[],[],[],Collection of twenty short stories by both well-known authors in the detective field and in literature as well as some authors who may be less recognized.
53263203,48535,Las siete mujeres de Barba azul/ The Seven Wives of Bluebeard: Y otros relatos/ and Other Tales,9685938563,9789685938563,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,80969014,1,1,2,1,0,5:0|4:0|3:0|2:1|1:0|total:1,,,,2.00,1,0,['48535'],['Anatole France'],['3.90'],[],[],[],
25046266,48535,Nouvelles,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,fre,,true,44725217,1,4,2,1,0,5:0|4:0|3:0|2:1|1:0|total:1,2014,6,25,2.00,1,0,['48535'],['Anatole France'],['3.90'],[],[],[],"Extrait: BALTHASAR <br />Au vicomte Eugène-Melchior de Vogüé. <br /> <br />Magos reges fere habuit Oriens. <br />TERTULL. <br /> <br />En ce temps-là, Balthasar, que les Grecs ont nommé Saracin, régnait en Éthiopie. <br />Il était noir, mais beau de visage. Il avait l’esprit simple et le coeur <br />généreux. La troisième année de son règne, qui était la vingt-deuxième de son <br />âge, il alla rendre visite à Balkis, reine de Saba. Le mage Sembobitis et <br />l’eunuque Menkéra l’accompagnaient. Il était suivi de soixante-quinze chameaux, <br />portant du cinnamome, de la myrrhe, de la poudre d’or et des dents d’éléphant. <br />Pendant qu’ils cheminaient, Sembobitis lui enseignait tant l’influence des <br />planètes que les vertus des pierres, et Menkéra <br />lui chantait des chansons liturgiques ; mais il ne les écoutait pas et il <br />s’amusait à voir les petits chacals assis sur leur derrière, les oreilles <br />droites, à l’horizon des sables. <br /> <br />Enfin, après douze jours de marche, Balthasar et ses compagnons sentirent une <br />odeur de roses, et bientôt ils virent les jardins qui entourent la ville de <br />Saba. <br /> <br />Là, ils rencontrèrent des jeunes filles qui dansaient sous des grenadiers en <br />fleurs. <br /> <br />- La danse est une prière, dit le mage Sembobitis. <br /> <br />- On vendrait ces femmes un très grand prix, dit l’eunuque Menkéra. <br /> <br />Étant entrés dans la ville, ils furent émerveillés de la grandeur des magasins, <br />des hangars et des chantiers qui s’étendaient devant eux, ainsi que de la <br />quantité de marchandises qui y étaient entassées. Ils marchèrent longtemps dans <br />des rues pleines de chariots, de portefaix, d’ânes et d’âniers, et découvrirent <br />tout à coup les murailles de marbre, les tentes de pourpre, les coupoles d’or, <br />du palais de Balkis. <br /> <br />La reine de Saba les reçut dans une cour rafraîchie par des jets d’eau parfumée <br />qui <br />retombaient en perles avec un murmure clair. Debout dans une robe de pierreries, <br />elle souriait. <br />"
45878836,48535,"Gli dei hanno sete (I grandi della letteratura, #70)",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1968,,,ita,Fratelli Fabbri Editori,false,70702495,1,2,2,1,0,5:0|4:0|3:0|2:1|1:0|total:1,,,,2.00,1,0,['48535'],['Anatole France'],['3.90'],[],[],[],
25087641,48535,La Révolte des Anges Vol 1 (of 2) [French & English Bilingual Edition] - Paragraph by Paragraph Translation,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,55707757,1,4,2,1,0,5:0|4:0|3:0|2:1|1:0|total:1,,,,2.00,1,0,['48535'],['Anatole France'],['3.90'],['2050238'],['Wilfrid Jackson'],['4.07'],
42762069,48535,First World War Centenary Prose Collection,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1542046204l/42762069._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1542046204l/42762069._SX50_.jpg,2016,1,18,,LibriVox,false,66506688,1,4,1,1,0,5:0|4:0|3:0|2:0|1:1|total:1,,,,1.00,1,0,"['15582454', '18138689', '17613170', '18610550', '1516401', '5354128', '132132', '172003', '121294', '5350', '3877568', '1278911', '226829', '107487', '41495', '370972', '18610551', '171515', '7419', '48535', '790560', '2862315', '3242', '7782223', '79712', '15982396', '6989', '18610552', '14272916', '1289762', '18610553', '1100136', '16050004', '122586', '1177982', '44645', '3473306', '4110873', '18610554', '11852537', '256593', '17414903', '18610555', '11852536', '17523402', '18610556', '9806664', '17183738', '18610520', '17183769', '2937333', '8036755', '18610557', '16646983', '17167221', '2713394']","['Kriegsministerium', 'Joseph Martin McCabe', 'Franz Joseph I', 'Robert Marshall Allen', 'Alfred George Gardiner', 'Pope Benedict XV', 'Enid Bagnold', 'Irvin S. Cobb', 'Richard Harding Davis', 'L.M. Montgomery', 'Horatio Herbert Kitchener', 'David Lloyd George', 'Gilbert Murray', 'Kurt Tucholsky', 'Romain Rolland', 'Sapper', 'Robert W. Imbrie', 'Georg Trakl', 'John Galsworthy', 'Anatole France', 'Herbert Adams Gibbons', 'Eugene Emmanuel Lemercier', 'L. Frank Baum', 'Lewis R. Freeman', 'Philip Gibbs', 'Elizabeth Harlow-Goetz', 'Rudyard Kipling', 'Lorenzo Napoleon Smith', 'Edward Eyre Hunt', 'Homer Randall', 'Hugh Steuart Gladstone', 'Eugene V. Debs', 'Margaret P. Sherwood', 'Ward Muir', 'David William Bone', 'Eva March Tappan', 'Alexander Russell Bond', 'Availle', 'Philip Panos', 'Julia Niedermaier', 'Beth Thomas', 'chocmuse', 'DomBombadil', 'Maria Kasper', 'Mary in Arkansas', 'Scott Danneker', 'Rachel', 'Chris Pyle', 'Herman Roskams', 'NoelBadrian', 'Ruth Golding', 'Aaron Walsh', 'Tony Addison', 'Winston Tharp', 'Son of the Exiles', 'Maryann']","['1.00', '1.50', '1.00', '1.00', '3.84', '4.46', '4.09', '4.09', '3.55', '4.21', '2.60', '3.77', '3.89', '3.82', '3.86', '3.73', '1.00', '4.38', '4.10', '3.90', '3.21', '2.50', '3.97', '3.19', '4.22', '1.00', '3.93', '1.00', '2.25', '3.71', '1.00', '4.25', '2.00', '3.72', '4.33', '3.55', '3.45', '3.81', '1.00', '3.00', '3.69', '2.00', '1.00', '3.24', '2.00', '2.00', '3.82', '3.60', '1.00', '3.39', '3.79', '4.17', '1.00', '3.28', '4.06', '3.63']",[],[],[],"This collection of non-fiction and fiction pieces is the second volume commemorating the First World War. The majority of the items, all chosen by the readers, are in English, but the collection also includes pieces in French and German.<br /><br />Please note that some works are still protected by copyright in countries which observe copyright laws based on the author's date of death.<br /><br />Most items were written during or shortly after the war, but one or two have been included for their relevance in other ways. For more information about each piece, please see <a href=""https://archive.org/download/wwiprose2_1601_librivox/firstworldwar_prosevol2summaries.pdf"" rel=""nofollow"">this document</a> (PDF format), which also shows the authors' dates of death. (Summary by Ruth Golding)"
26804665,48535,Rosalba,,9788838908101,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1443029304l/26804665._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1443029304l/26804665._SX50_.jpg,1992,,,ita,Sellerio,false,46829350,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1992,1,1,0.00,0,0,"['3291400', '6347771', '48535']","['Jean-Pierre Claris de Florian', 'Franco Antonio Belgiorno', 'Anatole France']","['4.00', '0.0', '3.90']",[],[],[],"<i>Rosalba</i> di Jean-Pierre Claris de Florian è il ritratto oleografico di una fanciulla nobile palermitana, tratto dal volume delle Novelle. E' una favola, ambientata in Sicilia, in cui una donna difende, con fierezza, il suo onore e il suo amore."
49421380,48535,Le Puits de Sainte Claire,153290651X,9781532906510,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,72152644,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['48535', '18292992']","['Anatole France', 'Hollybooks']","['3.90', '0.0']",[],[],[],"es nouvelles qui composent ce recueil, se d�roulent en Italie, une Italie r�v�e par l'auteur, entre Moyen-�ge et Renaissance, inspir�e par les contes de Boccace, les Vies de Vasari et surtout les Fioretti qui racontent la vie de saint Fran�ois d'Assise."
25971977,48535,"Анатоль Франс: Собрание сочинений в 8 томах, том 8",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437760494l/25971977._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437760494l/25971977._SY75_.jpg,1960,,,rus,,false,45879877,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1960,1,1,0.00,0,0,['48535'],['Anatole France'],['3.90'],[],[],[],"В восьмой том собрания сочинений вошли критические статьи на писанные в годы работы ведущим литературным критиком парижской газеты «Время» («Le Temps»), где он вел собственную рубрику Литературная жизнь (Critique littéraire), эссе из сборника Латинский гений (Le Génie latin, 1913), публицистика, речи, письма."
36070737,48535,Das Hemd eines Glücklichen: Die Königliche Bibliothek + Der Marschall Herzog von Volmar + Von den Beziehungen zwischen Glück und Reichtum + Die Salons ... + Ein Glücklicher + mehr,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,57654599,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['48535'],['Anatole France'],['3.90'],['2820650'],['Friedrich von Oppeln-Bronikowski'],['3.75'],
44201191,48535,L'�le Des Pingouins,0270948570,9780270948578,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,7,29,,Wentworth Press,false,68739655,2,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['48535'],['Anatole France'],['3.90'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
52449962,48535,Le Puits de sainte Claire (1895),1083089250,9781083089250,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,72425802,2,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['48535'],['Anatole France'],['3.90'],[],[],[],"Les nouvelles qui composent ce recueil, se d�roulent en Italie, une Italie r�v�e par l'auteur, entre Moyen-�ge et Renaissance, inspir�e par les contes de Boccace, les Vies de Vasari et surtout les Fioretti qui racontent la vie de saint Fran�ois d'Assise. Il s'agit, pour la plupart, d'anecdotes �crites dans une langue raffin�e et parfois archa�que, qui �voqueront des images de tombeaux antiques et de fresques florentines. Certains voudront, derri�re la beaut� de l'�criture, tirer une signification de ces r�cits divers, marqu�s par la place tenue par les questions religieuses et la dialectique �ternelle de la vie et de la mort. La le�on � retenir, peut-�tre, est celle qu'illustre le plus long texte de ce recueil et qui est ainsi formul�e: La v�rit� est blanche."
28108273,48535,A Mummer’s Tale and The Wicker Work Woman,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,true,48115786,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1903,,,0.00,0,0,['48535'],['Anatole France'],['3.90'],[],[],[],"IN his study M. Bergeret, professor of literature at the University, was preparing his lesson on the eighth book of the Æneidto the shrill mechanical accompaniment of the piano, on which, close by, his daughters were practising a difficult exercise. M. Bergeret’s room possessed only one window, but this was a large one, and filled up one whole side. It admitted, however, more draught than light, for the sashes were ill-fitting and the panes darkened by a high contiguous wall. M. Bergeret’s table, pushed close against this window, caught the dismal rays of niggard daylight that filtered through. As a matter of fact this study, where the professor polished and repolished his fine, scholarly phrases, was nothing more than a shapeless cranny, or rather a double recess, behind the framework of the main staircase which, spreading out most inconsiderately in a great curve towards the window, left only room on either side for two useless, churlish corners. Trammelled by this monstrous, green-papered paunch of masonry, M. Bergeret had with difficulty discovered in his cantankerous study—a geometrical abortion as well as an æsthetic abomination—a scanty flat surface where he could stack his books along the deal shelves, upon which yellow rows of Teubner classics were plunged in never-lifted gloom. M. Bergeret himself used to sit squeezed close up against the window, writing in a cold, chilly style that owed much to the bleakness of the atmosphere in which he worked. Whenever he found his papers neither torn nor topsy-turvy and his pens not gaping cross-nibbed, he considered himself a lucky man! For such was the usual result of a visit to the study from Madame Bergeret or her daughters, where they came to write up the laundry list or the household accounts. Here, too, stood the dressmaker’s dummy, on which Madame Bergeret used to drape the skirts she cut out at home. There, bolt upright, over against the learned editions of Catullus and Petronius, stood, like a symbol of the wedded state, this wicker-work woman. M. Bergeret was preparing his lesson on the eighth book of the Æneid, and he ought to have been devoting himself exclusively to the fascinating details of metre and language. In this task he would have found, if not joy, at any rate mental peace and the priceless balm of spiritual tranquillity. Instead, he had turned his thoughts in another direction: he was musing on the soul, the genius, the outward features of that classic world whose books he spent his life in studying. He had given himself up to the longing to behold with his own eyes those golden shores, that azure sea, those rose-hued mountains, those lovely meadows through which the poet leads his heroes. He was bemoaning himself bitterly that it had never been his lot to visit the shores where once Troy stood, to gaze on the landscape of Virgil, to breathe the air of Italy, of Greece and holy Asia, as Gaston Boissier and Gaston Deschamps had done. The melancholy aspect of his study overwhelmed him and great waves of misery submerged his mind. His sadness was, of course, the fruit of his own folly, for all our real sorrows come from within and are self-caused. We mistakenly believe that they come from outside, but we create them within ourselves from our own personality."
