id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
3228331,7902,"Гамлет, принц Датский",5170243332,9785170243334,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1318577075l/3228331._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1318577075l/3228331._SY75_.jpg,2004,,,rus,"AST, Ermak",false,1885548,4652,1088193,2815150,700211,12149,5:271462|4:235402|3:142311|2:38263|1:12773|total:700211,1603,,,4.02,16,0,['947'],['William Shakespeare'],['3.87'],['7902'],['Boris Pasternak'],['4.03'],"Лучшее из произведений Шекспира.<br />Пьеса, о которой писали не сотни - тысячи критиков, философов и историков.<br />Пьеса, не сходившая со сцены со дня ее премьеры - и до наших дней, экранизированная десятки раз, переведенная на все языки мира...<br />""Гамлета"" можно воспринимать как угодно - в духе классики, маньеризма, модернизма, постмодернизма... однако не нашлось еще человека, которого не потрясла бы трагедия о принце Датском..."
31421131,7902,Письма из Тулы,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,rus,,false,52112749,1,6,14,4,0,5:2|4:0|3:0|2:2|1:0|total:4,1918,4,,3.50,4,0,"['7902', '6623291']","['Boris Pasternak', 'Борис Пастернак']","['4.03', '4.14']",[],[],[],
127070,7902,The Golden Mouthed,1589611608,9781589611603,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2004,4,27,,Pagefree Publishing,false,122375,1,8,14,4,1,5:1|4:1|3:1|2:1|1:0|total:4,2004,4,28,3.50,4,1,"['4452588', '7902']","['Vladimir Mayakovsky', 'Boris Pasternak']","['4.12', '4.03']",['73037'],['Andrey Kneller'],['4.04'],"Included in this book are Mayakovsky's major works ""A Cloud in Trousers,"" ""I Love,"" ""Backbone Flute,"" as well as Pasternak's collection of poems from his world famous novel, ""Dr. Zhivago."""
691886,7902,My sister--life and A sublime malady,088233784X,9780882337845,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336164419l/691886.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336164419l/691886.jpg,,,,,,false,678227,2,9,14,3,1,5:2|4:1|3:0|2:0|1:0|total:3,1983,,,4.67,2,1,['7902'],['Boris Pasternak'],['4.03'],[],[],[],
15980358,7902,Nobel Prize Reader,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1371461541l/15980358._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1371461541l/15980358._SX50_.jpg,1965,,,eng,Eagle Books,false,21732415,1,23,13,3,0,5:1|4:2|3:0|2:0|1:0|total:3,1965,1,1,4.33,3,0,"['125974', '7136212', '48535', '29963', '14047178', '5217', '1709', '19405', '7330', '14167341', '7702', '46466', '354530', '1545124', '1113469', '1466', '89330', '61023', '7136214', '957894', '7902', '648081', '6989', '38266', '142051', '54428', '36913', '18317']","['Leo Hamalian', 'Edmond L. Volfe', 'Anatole France', 'W.B. Yeats', 'Władysław Stanisław Reymont', 'George Bernard Shaw', 'Grazia Deledda', 'Thomas Mann', 'Sinclair Lewis', 'Ivan Alekseyevich Bunin', 'Luigi Pirandello', 'Roger Martin du Gard', 'Robert J. Clements', 'Johannes V. Jensen', 'Hermann Hesse', 'Jean-Paul Sartre', 'Pär Lagerkvist', 'François Mauriac', 'Haldor Laxness', 'Albert Camus', 'Boris Pasternak', 'Bjørnstjerne Bjørnson', 'Rudyard Kipling', 'Selma Lagerlöf', 'Maurice Maeterlinck', 'Gerhart Hauptmann', 'Rabindranath Tagore', 'Knut Hamsun']","['4.03', '4.33', '3.90', '4.16', '3.45', '3.91', '3.64', '3.94', '3.76', '4.05', '3.96', '4.07', '3.69', '3.74', '4.05', '3.99', '3.80', '4.32', '4.33', '4.00', '4.03', '3.38', '3.93', '3.85', '3.79', '3.32', '4.13', '4.00']",[],[],[],
52304032,7902,Vriend herfst,9073023653,9789073023659,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,72046159,1,4,13,3,2,5:1|4:2|3:0|2:0|1:0|total:3,,,,4.33,3,2,"['15395455', '295231', '16149384', '7902', '1989367', '5755691']","['Innokenti Ánnenski', 'Alexander Blok', 'Vladislav Chodasevitsj', 'Boris Pasternak', 'Marja Wiebes', 'Margriet Berg']","['3.75', '4.18', '3.86', '4.03', '4.05', '3.90']",[],[],[],"Deze bundel brengt poëzie van vier vooraanstaande Russische dichters. Annenski (1856-1909) is de schrijver van een klein maar zeer fijn dichtoeuvre, ingehouden van toon, waaarin stemmingen, indrukken en gevoelens centraal staan. In een tijd waarin het symbolisme bloeide, werd de waarde van zijn associatieve, lyrische poëzie nog maar door weinigen herkend. Blok (1880-1921), voor zijn breuk met de symbolisten een vertegenwoordiger van deze school, zag de vernieuwende kracht van het werk van Annenski. Latere dichters als Chodasevitsj (1886-1939) en Boris Pasternak (1890-1960) beschouwden hem vanwege zijn helderheid van expressie als een belangrijk voorloper. Aandacht voor het onspectaculaire, het ‘alledaagse’, het beeldend detail verbindt het werk van deze dichters.<br /><br />Biografische schetsen en een bibliografie van vertalingen in het Nederlands van de vier dichters completeren deze tweetalige uitgave."
3676869,7902,The Marsh of Gold. Pasternak's Writings on Inspiration and Creation,1934843237,9781934843239,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1413757780l/3676869._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1413757780l/3676869._SX50_.jpg,2008,7,15,,Academic Studies Press,false,3720202,5,11,13,3,0,5:2|4:0|3:1|2:0|1:0|total:3,2008,,,4.33,3,0,"['7902', '9668']","['Boris Pasternak', 'Angela Livingstone']","['4.03', '4.31']",[],[],[],"Major statements by the celebrated Russian poet Boris Pasternak (1890-1960) about poetry, inspiration, the creative process and the significance of artistic/literary creativity in his own life as well as in human life altogether, are presented here in his own words (in translation) and are discussed in the extensive Commentaries and Introduction. The texts range from 1910 to 1946 and are between two and ninety pages long. There are Commentaries on all the texts, as well as a final Essay on Pasternak's famous novel Doctor Zhivago, which is looked at here in the light of what it says on art and inspiration."
2193745,7902,History Of A Contraoctave And Childhood Of Luvers,0882335529,9780882335520,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,2199482,2,9,13,3,0,5:2|4:0|3:1|2:0|1:0|total:3,1949,,,4.33,2,0,['7902'],['Boris Pasternak'],['4.03'],[],[],[],"Come dalle spirali della musica di Skrjabin, compositore prediletto da Pasternak, così dalla prosa poetica di questi racconti si levano i motivi essenziali che assillano la vita dello scrittore e che lo spingono a un'indagine costante sulle forme e sulle ragioni dell'arte. <i>Storia di una controttava</i> getta una rete tra l'attidutine spirituale dell'uomo e l'esperienza materiale della vita penetrando a fondo nel nocciolo più riposto delle cose."
8798514,7902,Relatos,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336165005l/8798514._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336165005l/8798514._SX50_.jpg,,,,,,false,13672574,1,6,12,4,0,5:0|4:1|3:2|2:1|1:0|total:4,,,,3.00,4,0,['7902'],['Boris Pasternak'],['4.03'],[],[],[],
24801966,7902,شعر روس,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1476559819l/24801966._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1476559819l/24801966._SX50_.jpg,2007,,,per,ثالث,false,44439644,2,14,12,3,1,5:2|4:0|3:0|2:1|1:0|total:3,2007,1,1,4.00,1,1,"['4387193', '4741588', '16070', '4894525', '15973318', '1304160', '15538', '1518552', '7537427', '141429', '4357742', '8523129', '94099', '2823365', '295231', '13997171', '13530790', '99703', '61636', '93579', '4452588', '3094556', '14167341', '593554', '4016945', '1058714', '3012761', '6429964', '887400', '5786093', '487402', '7902', '5152', '15973321', '15973322', '15973323', '15973324', '6997775', '2066046', '713855', '174595', '11563', '24320']","['Gavrila Derzhavin', 'Vasily Zhukovsky', 'Alexander Pushkin', 'Yevgeny Baratynsky', 'Nikolay Yazykov', 'Fyodor Tyutchev', 'Mikhail Lermontov', 'Afanasy Fet', ""Vladimir Rudol'fovich Solovyov"", 'Valery Bryusov', 'Zinaida Gippius', 'Konstantin Balmont', 'Fyodor Sologub', 'Innokenty Annensky', 'Alexander Blok', 'Andrei Bely', 'Nikolay Gumilev', 'Anna Akhmatova', 'Osip Mandelstam', 'Velimir Khlebnikov', 'Vladimir Mayakovsky', 'Igor Severyanin', 'Ivan Alekseyevich Bunin', 'Mikhail Kuzmin', 'Maximilian Voloshin', 'Vladislav Khodasevich', 'Sasha Chernyi', 'Nikolai Klyuev', 'Sergei Yesenin', 'Marina Tsvetaeva', 'Nikolay Alekseyevich Zabolotsky', 'Boris Pasternak', 'Vladimir Nabokov', 'Ksenia Nekrasova', 'Nikolai Rylenkov', 'Aleksandr Tvardovsky', 'Nikolay Rubtsov', 'Leonid Martynov', 'Vladimir Vysotsky', 'Bella Akhmadulina', 'Arseny Tarkovsky', 'Joseph Brodsky', 'Yevgeny Yevtushenko']","['3.24', '3.97', '4.08', '3.79', '4.00', '4.25', '4.12', '4.01', '3.61', '3.87', '3.94', '4.21', '3.99', '4.16', '4.18', '3.97', '4.50', '4.31', '4.12', '4.39', '4.12', '4.54', '4.05', '3.80', '4.42', '4.31', '4.42', '4.00', '4.32', '4.28', '3.70', '4.03', '3.89', '4.00', '4.00', '4.00', '4.00', '3.75', '4.29', '4.27', '4.27', '4.25', '3.92']",['2991695'],['بابک شهاب'],['3.22'],
40816768,7902,Αφήγηση (Λογοτεχνικοί Θησαυροί - Παγκόσμια Λογοτεχνία #9),,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531676754l/40816768._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531676754l/40816768._SY75_.jpg,,,,gre,Εκδόσεις Αλκυών,false,63573673,1,3,12,3,0,5:2|4:0|3:0|2:1|1:0|total:3,,,,4.00,3,0,['7902'],['Boris Pasternak'],['4.03'],[],[],[],
259447,7902,Seven Poems,087775005X,9780877750055,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336164821l/259447._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336164821l/259447._SX50_.jpg,,,,,,false,251476,2,8,11,3,0,5:0|4:2|3:1|2:0|1:0|total:3,1970,,,3.67,3,0,['7902'],['Boris Pasternak'],['4.03'],['1522527'],['George L. Kline'],['3.88'],
2193742,7902,Ecrits Autobiographiques ;Le Docteur Jivago,2070773442,9782070773442,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336164366l/2193742._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336164366l/2193742._SX50_.jpg,,,,,,false,2199480,2,8,11,4,0,5:0|4:1|3:1|2:2|1:0|total:4,1959,4,,2.75,4,0,['7902'],['Boris Pasternak'],['4.03'],[],[],[],
35198181,7902,Нас четверо = Mes – ketvertas,,9789986868590,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1495471848l/35198181._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1495471848l/35198181._SY75_.jpg,2016,,,mul,Santara,false,56534943,1,4,11,3,0,5:0|4:2|3:1|2:0|1:0|total:3,,,,3.67,3,0,"['99703', '7902', '61636', '5786093']","['Anna Akhmatova', 'Boris Pasternak', 'Osip Mandelstam', 'Marina Tsvetaeva']","['4.31', '4.03', '4.12', '4.28']",['5395336'],['Ramutė Skučaitė'],['3.74'],Garsiausių rusų poetų eilės originalo ir lietuvių kalba.
33286863,7902,La infancia de Liuvers; El salvoconducto; Poesías de Yuri Zhivago,,9788481092905,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515754703l/33286863._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515754703l/33286863._SY75_.jpg,2000,,,spa,Galaxia Gutenberg,false,54014243,1,8,11,3,0,5:1|4:0|3:2|2:0|1:0|total:3,,,,3.67,3,0,['7902'],['Boris Pasternak'],['4.03'],[],[],[],"Dos narraciones inéditas hasta hoy en España del premio Nobel Borís Pasternak. La infancia de Liuvers cuenta la entrada en la madurez de una niña para la que el mundo empieza a adquirir sentido. El salvoconducto es un relato autobiográfico publicado en 1931. El libro concluye con los Poemas de Yuri Zhivago, apéndice poético a la famosa novela"
14629206,7902,В. Шекспир. Избранное в 2 томах (комплект) (William Shakespeare. Favorites in 2 volume),,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1338224045l/14629206._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1338224045l/14629206._SX50_.jpg,1984,,,rus,Просвещение,false,20274176,1,3,10,2,0,5:2|4:0|3:0|2:0|1:0|total:2,1984,1,1,5.00,2,0,['947'],['William Shakespeare'],['3.87'],"['7902', '4952164']","['Boris Pasternak', 'Михаил Лозинский']","['4.03', '3.92']","В первую часть Избранных произведений В. Шекспира вошли его трагедии ""Ромео и Джульетта"" и ""Гамлет"". <br />Во вторую часть вошли трагедия ""Король Лир"" и сонеты."
40380887,7902,Dikter,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528121780l/40380887._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528121780l/40380887._SY75_.jpg,1958,,,,Bonniers,false,62678901,1,6,10,4,1,5:0|4:0|3:2|2:2|1:0|total:4,,,,2.50,4,1,['7902'],['Boris Pasternak'],['4.03'],[],[],[],
42770226,7902,Anch’io ho conosciuto l’amore,,9788836815326,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1542131443l/42770226._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1542131443l/42770226._SY75_.jpg,2016,,,ita,Passigli,false,66522899,1,6,10,3,0,5:1|4:0|3:1|2:1|1:0|total:3,,,,3.33,3,0,['7902'],['Boris Pasternak'],['4.03'],[],[],[],"I lettori de Il dottor Zivago non hanno certo dimenticato la storia d’amore per Lara che è al centro di quel romanzo. Se infatti Boris Pasternak è stato un poeta complesso e molteplice, certamente non riducibile ad un solo tema per quanto importante sia, va però detto che come per Neruda, per Kavafis, per Salinas, per la Cvetaeva, la lirica amorosa ha rappresentato senza dubbio uno degli apici della sua ispirazione. <br />L’importanza della nostra antologia viene anche dal fatto che non poche delle poesie che vi compaiono appaiono qui per la prima volta in traduzione italiana."
4342967,7902,Pasternak On Art And Creativity,0521238420,9780521238427,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336164582l/4342967._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336164582l/4342967._SX50_.jpg,1985,7,4,,Cambridge University Press,false,4390883,1,6,10,2,2,5:2|4:0|3:0|2:0|1:0|total:2,1985,7,4,5.00,2,2,['7902'],['Boris Pasternak'],['4.03'],[],[],[],"Boris Pasternak (1890-1960) belongs to the outstandingly gifted group of poets (including Mandelstam, Tsvetaeva, and Akhmatova) who were writing in Russia just before and after the Revolution in 1917. Many would say that he is the greatest among these. This book is an anthology of all his most important prose writings on art and creativity. These include articles, speeches, notes, the long autobiographical work A Safe Conduct, and important excerpts from his famous novel Dr Zhivago. All the material has been translated especially for this volume. Dr Livingstone provides introductions and notes, and in a concluding essay offers fresh insights into Pasternak's ideas on language, history and culture."
17607618,7902,Neuvostolyriikkaa III,9513039730,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1363085244l/17607618._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1363085244l/17607618._SY75_.jpg,1978,,,fin,Tammi,false,24565894,1,2,10,2,0,5:2|4:0|3:0|2:0|1:0|total:2,1978,1,1,5.00,2,0,"['6994111', '514160', '6994112', '93579', '5786093', '61636', '7902', '9866993']","['Natalia Baschmakoff', 'Pekka Pesonen', 'Raija Rymin', 'Velimir Khlebnikov', 'Marina Tsvetaeva', 'Osip Mandelstam', 'Boris Pasternak', 'Velimir Hlebnikov']","['3.67', '3.60', '4.00', '4.39', '4.28', '4.12', '4.03', '5.00']","['4578418', '947888', '6863253', '2740249']","[""Eila Kivikk'aho"", 'Aila Meriluoto', 'Anna-Maija Raittila', 'Pentti Saaritsa']","['3.90', '3.57', '3.39', '3.79']","Tämä 6-osaiseksi suunniteltu Neuvostolyriikaa-sarja on viime vuosien kunnianhimoisimpia ja kiitetyimpiä suomennostoimia. Nyt ilmestyvään sarjan kolmanteen osaan sisältyy vain todella suuria runoilijoita, suurimpia: Boris Pasternak, Osip Mandelštam, Anna Ahmatova, Velimir Hlebnikov, Marina Tsvetajeva. He kaikki aloittivat 1910-luvulla - uusimmat runot ovat 60 -luvulta - heidän vaiheensa liittyvät yhteen monin henkilökohtaisinkin sitein, heidän kohtalonsa on runoilijan ja todenpuhujan kovaa osaa vuosisatamme Euroopassa, heidän tuotantonsa on katoamatonta, lakastumatonta maailmanrunoutta. Ja komea on myös osan suomentajien luettelo, kullakin runoilijalla on tässä osassa oma suomentaja: Anna-Maija Raittila, Eila Kivikkaho, Natalia Baschmakoff, Aila Meriluoto. Neuvostolyriikkaa-sarjan kolmannen osan ilmestyminen on myös suomalaisen kirjallisuuden suuria tapahtumia. <br /><br />(Takakannesta)"
